text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
"Student D, is that my answer?  What do I need to do to make it 13 times 8?  How does it help me? What do I need to do with that, Student D?  If this is half of this –",teacher,40,0,,,1.0,الطالب (د) ، هل هذه هي إجابتي؟ ماذا علي أن أفعل لجعلها 13 × 8؟ كيف يساعدني ذلك؟ ماذا علي أن أفعل بذلك، الطالب (د) ؟ إذا كان هذا نصف هذا ,"Student (d), is that my answer? what should I do to make it 13 × 8? how does that help me? what should I do with that, student (d)? if that's half of it "
You have to double it.,student,5,0,,,,يجب أن تضاعف ذلك,You should double that.
"You have to double it.  So, then we have relationships between half and double.  So, if we double this, how do we go about doubling 52?  Student A?",teacher,28,0,1.0,,0.0,يجب ان تضاعفها اذاً لدينا علاقات بين النصف والضاعف اذاً اذا تضاعفنا هذا كيف سنضاعف 52؟ الطالب A؟,"It has to be doubled, so we have half-to-multiplication relationships, so if we double this, how do we multiply 52? Student A?"
104.,student,1,0,,,,104.,104. 104.
"104.  So, you’re saying 2 times 52, 52 plus 52 is 104. Excellent, good. All right.  What other one might help you?  Is there anything else that might help you in figuring out this final problem?  So, we saw the relationship with 13 times 4.  Who has one that they think will help them?  Everybody learns in different ways, so there’s no right or wrong answer here.  It can help you.  Student A?",teacher,73,0,,,1.0,"104. إذاً، أنت تقول 2 × 52, 52 + 52 = 104. ممتاز، جيد. حسناً. ما هي الأخرى التي يمكن أن تساعدك؟ هل هناك أي شيء آخر يمكن أن يساعدك في معرفة هذه المشكلة النهائية؟ إذاً، رأينا العلاقة مع 13 × 4. من لديه واحدة التي يعتقدون أنها سوف تساعدهم؟ كل شخص يتعلم بطرق مختلفة، لذلك ليس هناك إجابة صحيحة أو خاطئة هنا. يمكن أن تساعدك. الطالب A؟","So, you're saying 2 × 52, 52 + 52 = 104. Excellent, good. Okay. What else can help you? Is there anything else that can help you figure out this ultimate problem? So, we've seen the relationship with 13 × 4. Who has one that they think will help them? Everyone learns in different ways, so there's no right or wrong answer here."
13 times 2.,student,3,0,,,,13 × 2,13 × 2 13 × 2
How would 13 times 2 help you?,teacher,7,0,,,1.0,كيف يساعدك 13 × 2؟,How does 13 × 2 help you?
"If it goes what [inaudible] that you can all – like, if 13 times 2 was a product, I know I can add 4 more.",student,25,2,,1.0,,إذا كان يذهب ما يمكنكم جميعا  مثل، إذا كان 13 × 2 هو المنتج، وأنا أعلم أنني يمكن أن أضيف 4 أكثر.,"If it goes what you can all say, if 13 × 2 is the product, I know I could add 4 more."
"Okay.  So, 13 times 2 are your factors, not your product.  What is the product of 13 times 2?",teacher,19,3,1.0,,1.0,حسناً، إذاً، 13 × 2 هي عواملك، وليس منتجك. ما هو منتج 13 × 2؟,"Well, then, 13 × 2 are your factors, not your product."
The answer.,student,2,0,,,,الإجابة.,The answer.
"Right, the answer.  So, how would I do that?  Can you multiply 13 times 2 or do we need to break it down?",teacher,23,1,,,1.0,حسناً، الإجابة، كيف أفعل ذلك؟ هل يمكنك مضاعفة 13 × 2 أم نحتاج إلى تقسيمها؟,"Well, the answer is, how do I do it? can you double 13 × 2 or do we need to divide it?"
You can break it down.,student,5,0,,,,يمكنك تحطيمها.,You can break it down.
Okay.  How would you like to break it down?,teacher,9,0,1.0,,1.0,حسناً، ما رأيكم في تفريغها؟,"Well, what do you think about unloading it?"
10 times 2 –,student,4,0,,,,10 × 2 ,10 × 2 
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
– equals 20.  10 times 3.,student,6,0,,,, يساوي 20، 10 × 3.,"is equal to 20, 10 × 3."
Three times what?,teacher,3,0,1.0,,0.0,ثلاث مرات ماذا؟,Three times what?
3 times 2.,student,3,0,,,,3 × 2,3 × 2
Equals?,teacher,1,0,,,0.0,متساوية؟,Equal?
10 – I mean – not 10 –,student,8,0,,0.0,,10  أعني  ليس 10 ,I mean 10 not 10 
3 times 2 –,teacher,4,0,0.0,,0.0,3 × 2 ,3 × 2  3 × 2 
6.,student,1,0,,,,6 .,6 .
"– equals 6.  So, what do I do with those 2 numbers?",teacher,12,0,,,0.0, يساوي 6 إذن ماذا أفعل مع هذين الرقمين؟,So what do I do with these two numbers?
Add them together.,student,3,1,,,,أضفهم معاً,Add them together.
"Okay.  So, I’ve got 26.  So, what you’re saying is 13 times 2 has a product of 26.  So, now, that we have that information, how do I relate that to 13 times 8?",teacher,34,1,,,1.0,حسناً، إذاً، لدي 26، إذاً، ما تقوله هو أن 13 × 2 لديه ناتج من 26، إذاً، الآن، بما أن لدينا هذه المعلومات، كيف يمكنني ربطها بـ 13 × 8؟,"Well, then, I have 26, so what you're saying is that 13 × 2 has a product of 26, so, now that we have this information, how can I relate it to 13 × 8?"
You can do –,student,4,0,,,,يمكنك القيام بذلك,You can do this
What’s the relationship between these two numbers?,teacher,7,0,,,1.0,ما هي العلاقة بين هذين الأرقام؟,What is the relationship between these two numbers?
Oh – They both 13 [inaudible].,student,6,0,,,,كلاهما 13 [غير مسموع].,Both are 13 [unheard of].
"They both have 13, yes, and what else?",teacher,8,0,1.0,,0.0,كلاهما لديه 13، نعم، وماذا آخر؟,"They both have 13, yes, and what else?"
Ooh.,student,1,0,,,,-أوه,"-Oh, my gosh."
"Student S, do you know?",teacher,5,0,,,0.0,الطالب (س) ، أتعرفين؟,"Student, you know?"
That 2 is a – 8 is a factor of 2.,student,11,0,,1.0,,هذا 2 هو  8 هو عامل من 2.,This 2 is 8 is a factor of 2.
"I think you’re thinking of multiple, 8 would be a multiple of 2, right?  How many sets of 2 are in 8?",teacher,22,2,1.0,,0.0,أعتقد أنك تفكر في المتعدد، 8 سيكون مضاعفا من 2، صحيح؟ كم مجموعة من 2 هي في 8؟,"I guess you're thinking of the plural, 8 would be twice 2, right? how many sets of 2 are in 8?"
6.,student,1,0,,,,6 .,6 .
"Think about that.  So, then, you’re saying 6 times 2 is 8?",teacher,12,0,,,0.0,فكر بالأمر، إذاً، هل تقولين أن 6 × 2 هو 8؟,"Think about it, then, are you saying that 6 × 2 is 8?"
"No, no.  8, 8.",student,4,0,,,,لا، لا، 8، 8.,"No, no, eight, eight."
"So, 8 times 2 is 8?",teacher,6,0,,,1.0,إذاً، 8 × 2 = 8؟,"So, 8 × 2 = 8?"
"No, 4 times – 4 times 2 equals –",student,9,0,,0.0,,لا، 4 ×  4 × 2 يساوي ,"No, 4 × 4 × 2 is equal to "
"Okay.  4 times 2.  So, this is one-fourth of this or I would have to multiply this answer by how many to get to that answer?",teacher,26,1,1.0,,0.0,حسناً، 4 × 2 إذاً، هذا هو ربع هذا أو يجب علي مضاعفة هذه الإجابة بكم للوصول إلى هذا الإجابة؟,"Well, then, 4 × 2, is this a quarter of this or should I double this answer by how much to get this answer?"
8.,student,1,0,,,,8,8 8
"4, excellent.  So, now, I take the 26 –",teacher,9,0,,,0.0,4، ممتاز. لذا، الآن، أنا آخذ 26 ,"So, now, I'm taking 26 "
What is it times 4.,student,5,0,,,,ما هو ضرب 4؟,What is multiplied by 4?
"Times 4 or I say 4 times 26, because we know the number of families, it can go either way.  So, who wants to help me figure this one out?  Student L, can you help me?  How do I break down 4 times 26?",teacher,44,0,1.0,,1.0,أربع مرات أو أقول أربع مرات 26، لأننا نعرف عدد العائلات، فإنه يمكن أن يذهب في كلا الاتجاهين. إذاً، من يريد مساعدتي في معرفة هذا؟ الطالب L، هل يمكنك مساعدتي؟ كيف أضع أربع مرات 26؟,"Four times or I say four times 26, because we know the number of families, it can go in both directions. So who wants to help me figure this out? Student L, can you help me? How do I put four times 26?"
4 times 20.,student,3,0,,,,4 × 20,4 × 20
Good.  4 times 20.  And 4 times –,teacher,8,0,,,0.0,جيد. 4 × 20. و 4 × ,Good. 4 × 20. and 4 × .
4 times 6.,student,3,0,,,,4 × 6,4 × 6 4 × 6
"Good.  4 times 6.  And can you help me do that?  Remember how we do this.  Anything where it ends in a zero, we can do it this way, right?  So, 4 times – what am I multiplying?",teacher,38,1,,,0.0,جيد. 4 × 6. ويمكنك مساعدتي على فعل ذلك؟ تذكر كيف نفعل هذا. أي شيء حيث ينتهي به صفر، يمكننا أن نفعل ذلك بهذه الطريقة، أليس كذلك؟,"And can you help me do that? remember how to do that. anything where it ends in zero, we can do it this way, right?"
20.,student,1,0,,,,عشرون,Twenty years later.
"Yeah, 4 times 20, but you can break it down.  You could say 4 times 2 is –",teacher,18,0,,,0.0,نعم، 4 × 20، ولكن يمكنك تحديدها. يمكنك أن تقول 4 × 2 هو ,"Yes, 4 × 20, but you can specify it."
4 times is 8.,student,4,0,,,,4 مرات = 8,4 times = 8
"Is 8.  And then, what do I do next?",teacher,9,0,,,0.0,ثم ماذا أفعل بعد ذلك؟,What do I do next?
Teacher?,student,1,0,,,,أيها المعلم؟,"Teacher, what is it?"
"I’m sorry, put your hand up, so I can hear, honey.  So, if 4 times 2 is 8, what is 4 times 20?  Remember when we did our 10’s, we saw the relationship between 2, 20, 200, 2,000. What was that relationship?  Student G, can you help her?",teacher,48,0,,,0.0,أنا آسف، ارفع يدك حتى أستطيع سماعها، عزيزي، إذا 4 × 2 هو 8، ما هو 4 × 20؟ تذكر عندما قمنا بعمل 10 ، رأينا العلاقة بين 2، 20، 200، 2000. ما كانت تلك العلاقة؟ الطالب G، هل يمكنك مساعدتها؟,"I'm sorry, raise your hand so I can hear it, darling, if 4 × 2 is 8, what is 4 × 20? Remember when we did 10, we saw the relationship between 2, 20, 200, 2000."
Add the zeros.,student,3,1,,,,إضافة الصفر.,Add the zero.
"Just add the zero.  So, 4 times – what if it were 40 – 4 times 200?  Student K?",teacher,19,1,,,1.0,فقط اضيف الصفر اذا 4 ×  ماذا لو كان 40  4 × 200؟ الطالب K؟,Just add zero if 4 × what if 40 4 × 200?
8 something.,student,2,0,,,,ثمانية شيء.,Eight things.
"It would be 2 zeros or 800.  Okay.  So, you got 4 times 20 is 80.  Does that sound right to you?",teacher,22,0,,,0.0,حسناً، لديك 4 × 20 = 80. هل هذا يبدو صحيحاً بالنسبة لك؟,"Well, you have 4 × 20 = 80. Does that sound right to you?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"Does it make sense?  Okay.  So, how about – what do I do next? 4 times 6 is what?",teacher,19,0,,,0.0,هل هذا منطقي؟ حسناً، ماذا عن  ماذا أفعل بعد ذلك؟ 4 × 6 ما هو؟,"Well, what do I do next? 4 × 6 What is it?"
24.,student,1,0,,,,24.,24. 24.
"24.  Try not to yell out, please.  Let people learn.  And why – do what with those 2 numbers, Student L?",teacher,21,0,,,1.0,حاول أن لا تصرخ، رجاءً، دع الناس يتعلمون. ولماذا تفعل ماذا مع تلك الأرقام 2، الطالب L؟,"Try not to yell, please, let people learn. and why are you doing what with those numbers 2, student L?"
Add them.,student,2,1,,,,إضافهم,Add them 
Okay.  And what do I get?  4 and zero is?,teacher,10,0,,,0.0,حسناً، وماذا أحصل؟ 4 و 0 هي؟,"Well, what do I get? 4 and 0 are?"
4.,student,1,0,,,,4 .,4 .
Yep.  4 and zero is 4.,teacher,6,0,,,0.0,نعم، 4 و 0 هو 4.,"Yes, 4 and 0 are 4."
And 100.,student,2,0,,,,و100,and 100.
"8 and 2 is 10, which equals 104.  Was that the answer I got before?",teacher,15,0,,,0.0,8 + 2 = 10، وهذا يساوي 104. هل كانت هذه هي الإجابة التي حصلت عليها من قبل؟,"8 + 2 = 10, which is equal to 104. was this the answer you got before?"
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Yeah.  So, it’s still correct, right?  There’s no wrong way or right way to do this.  It’s just that 13 times 2 helped Student A, where 13 times 4 was better for Student K.  So, whatever way you have to get there, it works.  So, now, we’ve done that. Is there something else that would help you?  Student S? Okay.  Think about it.  Don’t raise your hand unless you have an answer, okay?  Student C?",teacher,75,0,,,1.0,نعم. إذاً، لا يزال صحيحاً، أليس كذلك؟ لا توجد طريقة خاطئة أو طريقة صحيحة للقيام بذلك. إنه فقط أن 13 × 2 ساعد الطالب A، حيث 13 × 4 كان أفضل للطالب K. إذاً، مهما كانت الطريقة التي يجب عليك بها الوصول إلى هناك، فإنها تنجح. لذلك، الآن، قمنا بذلك. هل هناك شيء آخر يمكن أن يساعدك؟ الطالب S؟ حسناً. فكر في ذلك. لا ترفع يدك إلا إذا كان لديك إجابة، حسناً؟ الطالب C؟,"It's just that 13 × 2 helped student A, where 13 × 4 was better for student K. So, whatever way you need to get there, it works. So, now, we did it. Is there anything else that can help you? Student S? Okay. Think about it. Don't raise your hand unless you have an answer, okay? Student C?"
12 times 8?,student,3,0,,,,12 × 8؟,12 × 8?
"12 times 8.  So, you think 12 times 8, because you know your 12s, is that what you’re saying?  Do you know your 12s?",teacher,24,0,,,1.0,12 × 8. إذاً، أنت تعتقد 12 × 8، لأنك تعرف 12 الخاص بك، هل هذا ما تقوله؟ هل تعرف 12 الخاص بك؟,"So, you think 12 × 8, because you know your 12, is that what you're saying?"
I –,student,2,0,,,,أنا ,It's me 
"You’re hoping you know your 12s.  What would 12 times 8 be, hon?  So, somebody that knows their 12s, their multiplication tables or 12 would be able to use this and that would be good.  Let her try.  How could you break that down in your head to figure it out?  How could you break it down?  Could you break that down in your head, do you think?",teacher,68,1,,,1.0,أنت تتمنى أن تعرف 12 الخاص بك. ما سيكون 12 × 8، حبيبي؟ إذاً، شخص ما الذي يعرف 12 الخاص بهم، جداول ضربات أو 12 سيكون قادر على استخدام هذا وهذا سيكون جيداً. دعها تحاول. كيف يمكن لك تحطيم ذلك في رأسك لمعرفة ذلك؟ كيف يمكن لك تحطيم ذلك؟ هل يمكنك تحطيم ذلك في رأسك، هل تعتقد؟,"So, someone who knows their 12s, multiplication tables, or 12s will be able to use this and that would be good. Let her try. How could you break that in your head to find out? How could you break that? Can you break that in your head, do you think?"
I think it’s 96.,student,4,0,,,,أعتقد أنه 96.,I think it's 96.
You think it’s 96?  Let’s check it and make sure.  How would you break this down in your head?  What was the first thing –,teacher,25,0,,,1.0,هل تعتقد أنها 96؟ دعونا نتحقق منها ونأكد من ذلك. كيف ستقوم بتفكيك هذا في رأسك؟ ما كان أول شيء,Do you think it's 96? let's check it out and make sure. how are you going to dismantle this in your head? it wasn't the first thing
10 times 8.,student,3,0,,,,10 × 8,10 × 8
10 times 8 is?,teacher,4,0,,,0.0,10 × 8 هو؟,Is it 10 × 8?
80.,student,1,0,,,,80.,80. 80.
80.  And?,teacher,2,0,,,1.0,80. وماذا؟,And what 80?
2 times 8.,student,3,0,,,,2 × 8,2 × 8 2 × 8
Equals?,teacher,1,0,,,0.0,متساوية؟,Equal?
16.,student,1,0,,,,16.,16.
"16.  And then, you add it up to 96.  Could you have done that in your head, do you think?",teacher,20,1,,,1.0,16، ثم تضيفها إلى 96، هل تعتقد أنك يمكن أن تفعل ذلك في رأسك؟,"16, then add it to 96, do you think you can do that in your head?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"Okay.  So, but if you don’t know your 12s, maybe, that’s not the best thing for you to do.  Maybe, you would have been better off with your 4s.  All right?  So, that’s a 96. What else do I have to do to that?  Student M?  If I’m trying to get to 13 times 8 and I’ve just done 12 times 8, what do I need to add to it to get me up to where I need to be?  How many sets of 8 are they asking for?",teacher,89,1,,,0.0,حسنا، ولكن إذا كنت لا تعرف 12 الخاص بك، ربما، هذا ليس أفضل شيء بالنسبة لك للقيام به. ربما، كنت ستعمل أفضل مع 4 الخاص بك. حسنا؟ لذلك، وهذا هو 96. ماذا علي أن أفعل لذلك؟ الطالب M؟ إذا كنت أحاول الوصول إلى 13 × 8 و أنا فقط فعلت 12 × 8، ما الذي أحتاج إلى إضافة إلى ذلك ليصل لي إلى حيث أنا بحاجة إلى أن يكون؟ كم مجموعة من 8 يطلبون؟,"Okay, but if you don't know your 12, maybe, that's not the best thing for you to do. Maybe, you'd do better with your 4. Okay? So, that's 96. What should I do for that? Student M? If I'm trying to get to 13 × 8 and I just did 12 × 8, what do I need to add to get me where I need to be?"
Oh.,student,1,0,,,,-أوه .,-Oh .
This is the one they’re asking for.  How many sets of 8?,teacher,12,0,,,0.0,هذه هي التي يطلبونها كم مجموعة من 8؟,This is the one they ask how many sets of 8?
13.,student,1,0,,,,13,13  13 
"Right, because this is actually what this means.  This is a set of 8.  I have 8 M&M’S.  All right?  And then, there’s 13 of those sets.  Okay. They want to know the answer to 13 sets of 8, but we figured, so far, 12 sets of 8.  So, how many more sets of 8 do I need to find?",teacher,60,0,,,0.0,حسناً، لأن هذا هو ما يعنيه هذا في الواقع. هذه مجموعة من 8. لدي 8 M&MS. حسناً؟ ومن ثم، هناك 13 من تلك المجموعات. حسناً. يريدون معرفة الإجابة على 13 مجموعة من 8، ولكننا افترضنا، حتى الآن، 12 مجموعة من 8.,"Well, because that's what this actually means. This is a set of 8. I have 8 M&MS. Okay? and then, there are 13 of those sets. Okay. They want to know the answer to 13 sets of 8, but we've assumed, so far, 12 sets of 8."
One.,student,1,0,,,,واحد.,One.
"Shh.  Don’t yell out.  Okay.  1 set of 8.  So, 1 times 8 equals?",teacher,14,0,,,0.0,لا تصرخ، حسناً، 1 مجموعة من 8، إذاً، 1 × 8 يساوي؟,"Don't shout, well, 1 set of 8, so, 1 × 8 is equal?"
8.,student,1,0,,,,8,8 8
"8.  What’s 8 and 6?  What’s 8 and 6, Student T?",teacher,11,0,,,0.0,ما هي 8 و 6؟ ما هي 8 و 6، الطالب T؟,"What are 8 and 6, student T?"
8 and 6 –,student,4,0,,,,8 و 6 ,8 and 6 
Big voice.,teacher,2,0,,,0.0,صوت كبير,A high-pitched sound.
8 times 6?,student,3,0,,,,8 × 6؟,8 × 6?
"No, what’s 8 and 6, ’cause you’re adding this, right?  You’re not multiplying.",teacher,13,1,,,0.0,لا، ما هي 8 و 6، لأنك تضيف هذا، أليس كذلك؟ أنت لا تضاعف.,"No, what's 8 and 6, because you're adding this, right?"
4.,student,1,0,,,,4 .,4 .
Is 4 and I carry the –,teacher,7,0,,,0.0,هو 4 وأنا أحمل ,He's 4 and I'm pregnant 
1.,student,1,0,,,,1 .,1 .
"– 1 and it ends up to be 104.  So, that is how it helps somebody that knows their 12s.  All right? What about this one?  Does 3 – the last one we have is 3 times 8?  Does that help you in any way?",teacher,45,0,,,1.0, 1 و ينتهي الأمر بـ 104. إذاً، هكذا يساعد ذلك شخص يعرف 12s. حسناً؟ ماذا عن هذا؟ هل 3  آخر واحد لدينا هو 3 × 8؟ هل يساعدك ذلك بأي شكل من الأشكال؟,So this is how that person who knows 12s helps. OK? What about this? Is our last 3 being 3 × 8? Does that help you in any way?
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Who gets help by that?  Who finds that easier to do that? Student N, does 3 times 8 help you in any way to figure out 13 times 8?",teacher,29,0,,,1.0,من يحصل على المساعدة بهذا؟ من يجد أن ذلك أسهل؟ الطالب N، هل 3 × 8 تساعدك بأي شكل من الأشكال في معرفة 13 × 8؟,"Student N, does 3 × 8 help you in any way in knowing 13 × 8?"
Well –,student,2,0,,,,حسناً,"All right, then."
"If you wanted to figure out 13 times 8, how would you do it? What would be easy for you?  Without even looking at any of these, what would be the easiest way for you to break down 13 times 8?  Are there any 10s in that number?  What’s 13 equal to?  Is it equal to any 10 and something?",teacher,60,0,,,1.0,إذا كنت ترغب في معرفة 13 × 8 ، كيف تفعل ذلك؟ ما الذي سيكون سهلا بالنسبة لك؟ دون حتى النظر إلى أي من هذه ، ما الذي سيكون أسهل طريقة لك لفك 13 × 8؟ هل هناك أي 10 في هذا الرقم؟ ما هو 13 يساوي؟ هل هو يساوي أي 10 وما شابه؟,"If you want to know 13 × 8, how do you do it? What will be easy for you? Without even looking at any of these, what will be the easiest way for you to solve 13 × 8? Is there any 10 in this number? What is 13 equal? Is it equal to any 10 and so on?"
"Well, you could break down 13 into –",student,8,0,,0.0,,حسنا، يمكنك تقسيم 13 إلى ,"Well, you can divide 13 by ."
Okay.  How would I break up the 13?,teacher,8,0,1.0,,1.0,حسناً، كيف سأقوم بتفكيك الـ13؟,"Well, how am I going to dismantle the 13?"
You could do 13 into 10 and –,student,8,0,,1.0,,يمكنك أن تفعل 13 في 10 و ,You can do 13 out of 10 and .
Okay.  Say it louder.  I could do –,teacher,8,0,1.0,,0.0,حسناً، قل ذلك بصوت أعلى، يمكنني فعل ذلك,"Well, say it out loud, I can do it."
13 into 10.,student,3,0,,,,13 إلى 10,13 to 10
To 10 and what?,teacher,4,0,,,0.0,إلى 10 وماذا؟,10 to 10 and what?
And like times 8.,student,4,0,,,,و مثل مرات 8.,"And, for example, times 8."
10 times 8.  And what else?  How do I get to 13 from 10?  10 and what equals 13?,teacher,19,0,,,0.0,10 × 8 وماذا أيضاً؟ كيف أصل إلى 13 من 10؟ 10 وماذا يساوي 13؟,10 × 8 and what else? how do I get to 13 out of 10? 10 and what is equal to 13?
3.,student,1,0,,,,3 .,3 .
"And 3.  So, there’s how this helps you, right?  10 times 8 is how much?",teacher,15,0,,,0.0,وهناك 3، وهناك كيف يساعدك هذا، أليس كذلك؟ 10 × 8 هو كم؟,"And there's 3, and there's how this helps you, right? 10 × 8 is how many?"
"10 – yeah, that’s me.",student,5,0,,,,10 نعم، هذا أنا,"10 Yes, that's me."
"10 times – well, okay, let’s do your 10 times 8?",teacher,11,0,1.0,,0.0,10 مرات  حسناً، حسناً، دعونا نفعل 10 مرات 8؟,"10 times all right, all right, let's do 10 times 8?"
"Oh, 10 times 8 is 80.",student,6,0,,,,10 × 8 = 80,10 × 8 = 80
Is 80.  And then what’s your 3 times 8?,teacher,9,0,1.0,,0.0,ثم ما هو 3 × 8؟,So what is 3 × 8?
It’s –,student,2,0,,,,إنه,That's it.
"Put your hands up on the desk, please.  Go ahead.  3 times 8?",teacher,13,0,,,0.0,إرفع يديك على الطاولة، رجاءً.,"Raise your hands on the table, please."
25.,student,1,0,,,,25,25 25
"25 is a little high.  Can you think about it again?  Let her do it, please.",teacher,16,0,,,0.0,25 هو مرتفع قليلاً هل يمكنك التفكير في ذلك مرة أخرى؟ دعها تفعل ذلك، من فضلك,"25 is a little high can you think about that again? let her do that, please"
24.,student,1,0,,,,24.,24. 24.
"24, very good.  3 times 8 is 24.  Then, I do what with those, Student N?  What do I do with those?",teacher,22,0,,,0.0,24، جيد جداً. 3 × 8 هو 24، ثم ماذا أفعل مع تلك، الطالب N؟ ماذا أفعل مع تلك؟,"3 × 8 is 24, then what do I do with that, student N?"
You add ’em.,student,3,1,,,,أنت تضيفهم,You're adding them.
I add ’em.  Good.  And I get what?  4 and zero is?,teacher,12,1,,,0.0,أنا أضيف هم. جيد. وأنا أحصل على ماذا؟ 4 و 0 هو؟,I add them. Good. And I get what? 4 and 0 is?
4.,student,1,0,,,,4 .,4 .
And 8 and 2 is?,teacher,5,0,,,0.0,و 8 و 2 هي؟,And 8 and 2 are?
10.,student,1,0,,,,عشرة,Ten is ten.
"Excellent.  So, did you get the same answer?",teacher,8,0,,,0.0,ممتاز، هل حصلت على نفس الإجابة؟,"Excellent, did you get the same answer?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"So, the 3 and 8 worked for you.  It should since you had to add the 10.  Okay.  So, most people find it easiest, I think, by going 10 times 8, but, in some cases, somebody might decide that this is easier if I say I know 7 times 8 and I know 6 times 8.  Okay?  And that adds up to the same thing. You need to use what’s easier for you.  Or maybe 5, 5 and 3.  So, you use the problems – you use the cluster problems that work for you.  All right? All right, everybody, so today we’re gonna open up to Page 57 and 58.  These are multiplication cluster problems.  Can you take out Pages 57 and 58 from your big book.  Page 57, Unit 3, honey.  57 and 58 of Unit 3.",teacher,138,5,,,0.0,"حسناً، معظم الناس يجدون أنه أسهل، أعتقد، من خلال الذهاب إلى 10 × 8, ولكن في بعض الحالات، قد يقرر شخص ما أن هذا أسهل إذا قلت أنا أعرف 7 × 8 وأنا أعرف 6 × 8. حسناً؟ وهذا يصل إلى الشيء نفسه. تحتاج إلى استخدام ما هو أسهل بالنسبة لك. أو ربما 5, 5 و 3.","Well, most people find it easier, I think, by going to 10 × 8, but in some cases, someone might decide that this is easier if I said I know 7 × 8 and I know 6 × 8."
That one?,student,2,0,,,,هذه؟,This one?
"Page 57 and 58 and you’re going to be working on these. They are Set A, B and C, D, E and F.  And you’re going to be working on both of them to figure out to final problem. So, that – let’s read together and underline, please.  Yes?",teacher,49,1,,,0.0,الصفحات 57 و 58 وسوف تعملون على هذه. وهي مجموعة A و B و C و D و E و F. وسوف تعملون على كليهما لمعرفة المشكلة النهائية. لذلك، دعونا نقرأها معا وتأكيد، من فضلك. نعم؟,"On pages 57 and 58, you will work on this one, group A, B, C, D, E, and F. You will work on both to determine the final problem."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
I can’t hear you.,teacher,4,0,,,0.0,لا أستطيع سماعك,I can't hear you.
Do we have to do it?,student,6,0,,,,هل يجب أن نفعل ذلك؟,Should we do that?
"Yeah.  You’re still part of this class.  Just because you’re not in the picture, you’re still doing the same things. All right.  So, it says on Page 57 – can everybody read along with me, follow along?  I want your name at the top.",teacher,44,0,1.0,,0.0,نعم. أنت لا تزال جزءا من هذه الفئة. فقط لأنك لست في الصورة، أنت لا تزال تفعل نفس الأشياء. حسنا. لذلك، يقول على الصفحة 57  هل يمكن للجميع قراءة معي، اتبع؟ أريد اسمك في الأعلى.,"Just because you're not in the picture, you're still doing the same things. Okay. So, he says on page 57 Can everyone read with me, follow? I want your name at the top."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Put your name and date at the top.  It’s 12/10.  All right.,teacher,12,0,,,0.0,ضع اسمك وتاريخك في الأعلى إنها 12/10.,"Put your name and date at the top, it's 12/10."
"So, different.",student,2,0,,,,لذا، مختلفة.,"So, different."
"So, it says, “Solve the first three or four problems in each cluster.  Then, solve the final problem using one or more of the cluster problems along with other problems if you need them.”  So, in that case, we had 3 times 8.  If you needed to add a 10 times 8 to make sense of it, you can add that as well. “Show your strategy for solving the final problem.”  All right?  And I’ll be coming around.  Any questions on that?",teacher,82,2,,,0.0,إذاً، يقول: حل أول ثلاثة أو أربعة مشاكل في كل مجموعة. ثم، حل المشكلة النهائية باستخدام واحدة أو أكثر من مشاكل المجموعة جنبا إلى جنب مع مشاكل أخرى إذا كنت بحاجة إليها. إذاً، في هذه الحالة، كان لدينا 3 × 8. إذا كنت بحاجة إلى إضافة 10 × 8 لتحقيق معنى لها، يمكنك إضافة ذلك أيضًا. أرني استراتيجيتك لحل المشكلة النهائية. حسناً؟ وسأعود. أي أسئلة حول ذلك؟,"So, he says: solve the first three or four problems in each set. Then, solve the final problem by using one or more of the group problems along with other problems if you need them. So, in this case, we had 3 × 8. If you need to add 10 × 8 to make sense of it, you can add that too. Show me your strategy for solving the final problem. Okay?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
Everybody is doing Page 57 and 58 and I’m coming around.,teacher,11,0,,,0.0,الجميع يقومون بالصفحة 57 و 58 وأنا قادم,Everybody's doing pages 57 and 58 and I'm on my way.
Can we put –,student,4,0,,,,هل يمكننا وضع ,Can we place ?
"All right.  I’ll be there.  Try to do it yourself, please. Don’t just say I need help, because that’s getting to be a mantra in here.",teacher,26,0,,,0.0,حسناً، سأكون هناك، حاولي أن تفعلي ذلك بنفسك، رجاءً، لا تقولي فقط أنني أحتاج للمساعدة، لأن هذا أصبح منتراً هنا.,"Well, I'll be there, try to do it yourself, please, don't just say I need help, because this has become a mantra here."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Can you do this one?,teacher,5,0,,,0.0,هل يمكنك فعل هذا؟,Can you do that?
Yep.,student,1,0,,,,-أجل .,- Yes .
