text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Okay, Student K, if you were to explain to someone what surface area is, let’s say you have this prism, how do you explain it? Surface is the area…",teacher,29,4,1.0,,1.0,حسناً، الطالب كيه، لو كنت ستشرح لشخص ما هو مساحة السطح، لنفترض أن لديك هذه الصورة، كيف ستشرحها؟,"Well, student K, if you were going to explain the surface area to someone, let's say you have this picture, how would you explain it?"
On the surface.,student,3,0,,,,على السطح,On the surface.
On what surface? Just one surface?,teacher,6,0,,,0.0,على أي سطح؟,On what level?
All the surfaces.,student,3,0,,,,جميع السطحات,All the surfaces.
"All the sides and surfaces, okay? So earlier you asked me whether you had to add the numbers, so do you have to add those?",teacher,25,2,,,0.0,كل الجوانب والسطح، حسناً؟ لذا في وقت سابق سألتني إذا كان عليك إضافة الأرقام، لذا هل عليك إضافة تلك؟,"All sides and all surfaces, okay? so earlier you asked me if you should add numbers, so should you add those?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
And why?,teacher,2,0,,,1.0,ولماذا؟,And why?
"Because it says, you have to [inaudible] one surface, you’re doing [inaudible] surface.",student,13,0,,1.0,,لأنه يقول، يجب أن تكون على سطح واحد، فأنت تقوم بعمل سطح غير مسموع.,"Because he says, you have to be on one level, you're doing an unheard of level."
"Okay, so once you found six surfaces, you just add them, right? And that’s exactly what Student M just said, is that right? Very good. Okay, now if you were looking at this box like this, so where’s the top?",teacher,40,1,1.0,,0.0,حسناً، إذاً بمجرد العثور على ستة أسطح، يمكنك إضافةها، أليس كذلك؟ وهذا بالضبط ما قاله الطالب M للتو، أليس كذلك؟ جيد جداً. حسناً، الآن إذا كنت تنظر إلى هذا الصندوق هكذا، إذاً أين الجزء العلوي؟,"Well, so once you've found six surfaces, you can add them, right? and that's exactly what student M just said, right?"
Over here.,student,2,0,,,,هُنا,There it is.
"This is the top, bottom, front, back, side, and side.  Can you see that? There are six sides.  But you can also look at it from this angle. So can this be the front?",teacher,34,1,,,0.0,هذا هو الجزء العلوي والأسفل والجبهة والخلف والجانب والجانب. هل ترى ذلك؟ هناك ستة جانب. ولكن يمكنك أيضا أن ننظر إليها من هذا الزاوية.,"This is the top and bottom, front and back, side and side.Do you see that?There are six sides.But you can also see them from this angle."
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
And then what would the back be?,teacher,7,0,,,0.0,وماذا سيكون الخلف؟,And what will be the background?
This side.,student,2,0,,,,من هذا الجانب,This side of the road
"Right.  Side and side.   So depending on how you look at the box.  If you put it up this way, then this would be the …",teacher,26,0,,,0.0,حسناً، جانباً و جانباً، اعتماداً على كيفية النظر إلى الصندوق، إذا وضعته بهذه الطريقة،,"Well, side by side, depending on how you look at the box, if you put it this way,"
Top.,student,1,0,,,,أعلى.,Higher.
"So you have to decide how you want to look at this box, and then figure out the front side, back, top, bottom. Student E, let me see your… So what do you have to do next?",teacher,37,0,,,0.0,لذا عليك أن تقرر كيف تريد أن تنظر إلى هذا الصندوق، ثم معرفة الجانب الأمامي، الخلفي، الأعلى، الأسفل. الطالب إيه، دعني أرى...,"So you have to decide how you want to look at this box, then figure out the front, back, up, down side."
Recount the bottom area.,student,4,1,,,,أعد المنطقة السفلى,Prepare the lower area.
And what do you notice about the top and the bottom?,teacher,11,0,,,1.0,وماذا لاحظت عن الأعلى والأسفل؟,And what did you notice about the top and bottom?
They’re the same.,student,3,0,,,,إنهم متشابهون,They're similar.
"Can you see that they’re actually the same?  All right, now you have top and bottom.  Okay, Student M, I want you to start figuring out the answer and how did you get this number?",teacher,35,0,,,0.0,حسنا، الآن لديك أعلى وأسفل حسنا، الطالب M، أريدك أن تبدأ في معرفة الإجابة وكيف حصلت على هذا الرقم؟,"Well, now you have ups and downs. Well, student M, I want you to start figuring out the answer and how did you get this number?"
"First I was looking at this, then [inaudible].",student,8,0,,0.0,,في البداية كنت أنظر إلى هذا، ثم [غير مسموع].,"At first I was looking at this, then [unheard of]."
"Did you count all the squares? Student K, did you write down the surface area? Can you show how you found it? Okay.  Can you check with each other and make sure you agree.  Yes, Michael?",teacher,36,3,0.0,,0.0,هل عدت كل المربعات؟ هل كتبت مساحة السطح؟ هل يمكنك أن تظهر كيف وجدتها؟ حسناً، هل يمكنك التحقق من بعضك البعض وتأكد من موافقتك؟ نعم، مايكل؟,"Have you counted all the boxes? have you written the surface area? can you show how you found them? well, can you check each other and make sure you agree? yes, michael?"
I counted all the squares.,student,5,1,,,,لقد عدت كل المربعات,I've counted all the boxes.
"Oh, you counted all the squares.  You counted each one of these? Okay.     That works, because you’re looking for the surface of this whole thing, right? But what I’d like you to do is to take this box like one side of a time.  So you calculate the area of this side, this side, this side, this side.  And then what do you do at the end?",teacher,67,3,1.0,,0.0,لقد عدت جميع المربعات. لقد عدت كل واحدة من هذه؟ حسناً. هذا يعمل، لأنك تبحث عن سطح هذا الشيء كله، صحيح؟ ولكن ما أود منك فعله هو أخذ هذا الصندوق كجانب واحد من الوقت. لذلك تحسب مساحة هذا الجانب، هذا الجانب، هذا الجانب. ثم ماذا تفعل في النهاية؟,"Well, this works, because you're looking for the surface of this whole thing, right? but what I'd like you to do is take this box as one side of the time. So calculate the area of this side, this side, this side. Then what do you do at the end?"
Add them all together.,student,4,1,,,,أضفهم جميعاً معاً,Add them all together.
"And then you have the total surface area.  Okay, just like the way I wrote on the board.  You see the red? Let’s see.  Okay, very good.  All right. Okay, another minute, boys and girls.  Take another minute to finish, and if you’re done, I’d like you to write down – okay, listening please – to write down how you can calculate or find a surface area of a rectangular prism, okay? So if you were to explain to someone who does not know how to find the surface area, what would you say? Just write it down, okay? And make sure you have the right units. Okay, let me have you stop for a minute, boys and girls. I think most of you have found the area of all the sides, so how can we find the area, the surface area, or the area to all of these sides around this rectangular prism? Student A?",teacher,156,17,,,0.0,ومن ثم لديك المساحة السطحية الإجمالية. حسناً، تماماً كما كتبت على اللوحة. هل ترى الأحمر؟ دعونا نرى. حسناً، جيد جداً. حسناً. حسناً. حسناً، دقيقة أخرى، يا فتيان وفتيات. خذ دقيقة أخرى لإنهاء، وإذا انتهيت من ذلك، أود منك أن تكتب  حسناً، اسمعني رجاءً  لكى تكتب كيف يمكنك حساب أو العثور على مساحة السطح من نظرية مستطيلة، حسناً؟ إذاً إذا كنت ستشرح لشخص لا يعرف كيف يجد المساحة السطحية، ماذا ستقول؟ فقط اكتبها، حسناً؟ وتأكد من أن لديك الوحدات الصحيحة. حسناً، دعوني أتوقف لدقيقة واحدة، يا فتيان وفتيات. أعتقد أن معظمكم قد وجد مساحة جميع الجانبين، لذا كيف يمكننا العثور على المساحة، المساحة، أو المساحة السطحية حول جميع الجانبين من هذا المرافق المستطيل؟,"All right, let's see, all right, all right, all right, let's see, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right,"
You have to combine all the area of the sides.,student,10,1,,0.0,,يجب أن تجمع كل مساحة الجانبين,You have to add all the spaces on both sides.
"Okay, do you agree with that? You have to combine all the areas of the sides.",teacher,16,1,1.0,,0.0,حسناً، هل توافقين على ذلك؟ يجب أن تجمع كل مناطق الجانبين.,You have to bring together all the areas on both sides.
You have to combine all 6 surfaces and then see how much squares they can be by multiplying the length and the height.,student,23,3,,0.0,,يجب أن تجمع بين السطحات الست ثم ترى كم مربع يمكن أن تكون من خلال مضاعفة الطول والارتفاع.,You must combine the six surfaces and then see how many squares you can be by doubling the length and height.
"Okay, so we need to find the area, how many squares on each surface, right?",teacher,15,2,1.0,,0.0,حسناً، علينا أن نجد المنطقة، كم مربع على كل سطح، صحيح؟,"Well, we have to find the area, how many squares on each level, right?"
[And then you write them down on the page and then you add the bottom and each top.],student,18,1,,0.0,,[وبعدها تكتبها على الصفحة ثم تضيف الجزء السفلي وكل الجزء العلوي.],[Then write it down on the page and then add the bottom and the whole top.]
"Okay, so can you help finish the rest of this? And what about the bottom area? Student J?",teacher,18,1,1.0,,0.0,حسناً، هل يمكنك أن تساعدني في إنهاء بقية هذا؟,"Well, can you help me finish the rest of this?"
[Inaudible].,student,1,0,,,,[غير مسموع].,[Unheard of].
"Let’s say we’re looking at this box from this angle.  Let’s say this is 6 and 4 and 3, okay? So that the bottom, okay, bottom is this area here, right? So how do we find the bottom area? Student J?",teacher,41,3,,,0.0,دعونا نقول أننا ننظر إلى هذا الصندوق من هذا الزاوية. دعونا نقول أن هذا هو 6 و 4 و 3، حسنا؟ حتى أن الجزء السفلي، حسنا، الجزء السفلي هو هذه المنطقة هنا، صحيح؟,"Let's say we look at this box from this angle, let's say that this is 6 and 4 and 3, okay?"
Multiply.,multiple students,1,1,,,,مضاعفة,It's going to be doubled.
"Okay, multiply.",teacher,2,1,,,0.0,حسناً، مضاعفة,"Well, double that."
6 units and 4 units equals 24 units.,student,8,3,,0.0,,6 وحدة و 4 وحدة تساوي 24 وحدة,6 units and 4 units are equal to 24 units.
Did I hear 24 units?,teacher,5,1,1.0,,0.0,هل سمعت 24 وحدة؟,Have you heard 24 units?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay, why is it important to say square units instead of units? Are they the same?",teacher,16,3,,,1.0,حسناً، لماذا من المهم أن نقول وحدات مربعة بدلاً من وحدات؟ هل هي نفسها؟,"Well, why is it important to say square units instead of units?"
A square unit would be three-dimensional? Two-dimensional.,student,7,4,,,,وحدة مربعة ستكون ثلاثية الأبعاد؟,A square unit will be three-dimensional?
"Okay, are these squares?",teacher,4,1,0.0,,0.0,حسناً، هل هذه مربعات؟,"Well, are these squares?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
So are these square units?,teacher,5,2,,,0.0,إذاً هل هذه وحدات مربعة؟,So are these square units?
"Yes. It’s important because it could be any type of units.  It’s important because people might get confused, like what kind of units?",student,23,2,,0.0,,نعم، إنه مهم لأنه يمكن أن يكون أي نوع من الوحدات، إنه مهم لأن الناس قد يصابون بالارتباك، مثل أي نوع من الوحدات؟,"Yes, it's important because it can be any kind of unit, it's important because people might get confused, like what kind of unit?"
"Right, if you just say units, then it could be an inch, a centimeter, okay, a foot, etc.  Right? But when you say square units, what does that mean? You actually count squares, number of squares.  And when we say cubic, just like last week, we count the number of –",teacher,51,6,1.0,,1.0,صحيح، إذا قلت وحدات فقط، فإنها يمكن أن تكون بوصة، سنتيمتر، حسنا، قدم، إلخ صحيح؟ ولكن عندما تقول وحدات مربعة، ما الذي يعنيه ذلك؟ أنت في الواقع تعدد المربعات، عدد من المربعات. وعندما نقول مكعب، تماما مثل الأسبوع الماضي، نحن نحسب عدد ,"But when you say square units, what does that mean? you're actually multiplying squares, number of squares. and when we say cube, just like last week, we're calculating the number ."
Boxes. Cubes.,student,2,1,,,,صناديق، مكعبات,"The boxes, the cubes"
"Cubes or boxes, all right, cubes.  So it’s very important that you use the right unit.  Okay, now let’s move on to the next one.  So Student K, what would the next one be? Let’s say this is the front.",teacher,40,3,,,0.0,الكوبات أو الصناديق، حسناً، الكوبات. لذا فمن المهم جداً أن تستخدم الوحدة المناسبة. حسناً، الآن دعونا ننتقل إلى الوحدة التالية.,"Cups or boxes, well, cups, so it's very important that you use the right unit."
The front area would be 3 times 6.  [Crosstalk],student,9,1,,0.0,,المساحة الأمامية ستكون 3 × 6.,The front space will be 3 × 6.
"How come some people disagree? Let’s hear it.  Student M, did you disagree? So is it wrong that it’s 3 by 6?",teacher,22,0,1.0,,1.0,لماذا يختلف بعض الناس؟ دعونا نسمع ذلك. الطالب M، هل اختلفت؟ إذاً هل من الخطأ أن يكون 3×6؟,"Why do some people differ? Let's hear it.Student M, did you differ?So is it wrong to have 3x6?"
It’s 6 by 3.,student,4,0,,,,انها 6 ب 3,It's 6B3
"Or 6 by 3, does it matter? It’s the same.  Okay.  Now group one, hold it, hold it.  How many people actually have 3 units by 6 units? How many have 6 units by 3 units? And do you get the same answer, the same number of squares? How many have something different for the front side.  Student J, what do you have?",teacher,63,5,,,0.0,أو 6 على 3، هل يهم؟ هو نفس الشيء. حسناً. الآن المجموعة الأولى، أمسكها، أمسكها. كم من الناس لديهم 3 وحدات على 6 وحدات؟ كم من الناس لديهم 6 وحدات على 3 وحدات؟ وهل تحصل على نفس الإجابة، نفس عدد المربعات؟ كم من الناس لديهم شيء مختلف للجانب الأمامي. الطالب J، ماذا لديك؟,"How many people have 3 units on 6 units? how many people have 6 units on 3 units? and do you get the same answer, the same number of squares? how many people have something different for the front side. student J, what do you have?"
I have 3 times 4.,student,5,0,,,,لدي 3 × 4,I have 3 × 4
3 times 4? How did he get 3 times 4?,teacher,10,0,1.0,,1.0,3 × 4؟ كيف حصل على 3 × 4؟,How did he get 3 × 4?
He went the other way.,student,5,0,,,,ذهب في الاتجاه الآخر.,He went in the opposite direction.
"Oh, so this is your front side, is that right, Student J? Student S, which is front, is this front side or is this front side?",teacher,26,0,0.0,,0.0,إذاً هذا هو الجانب الأمامي، أليس كذلك، الطالب J؟ الطالب S، الذي هو الجانب الأمامي، هو هذا الجانب الأمامي أم هو هذا الجانب الأمامي؟,"So this is the front side, right, student J? Student S, which is the front side, is this the front side or is this the front side?"
This is front. Both.,student,4,0,,,,هذا أمامك، كلاهما.,"That's right in front of you, both of you."
"What do you mean, both? Explain to us, please. One at a time.",teacher,13,0,,,1.0,اشرح لنا رجاءاً واحداً في كل مرة,Please explain to us one at a time.
"It depends on the way that you look at it. You could say this is the front, or you could say this is the front, this is the front.",student,29,0,,0.0,,هذا يعتمد على الطريقة التي تنظر بها، يمكنك أن تقول هذا هو الجبهة، أو يمكنك أن تقول هذا هو الجبهة، هذا هو الجبهة.,"It depends on how you look at it, you can say this is the front, or you can say this is the front, this is the front."
"Okay, and do you agree with him? Depending on how you look at this, right? And I drew this up here, I said we’re going to look at this box from this angle, so we say this is the front side.  But if you look at it from this way, that’s the front side, right? Can the top be the front also?",teacher,62,1,1.0,,1.0,حسناً، هل توافقين معه؟ اعتماداً على كيفية النظر إلى هذا، صحيح؟ وقد رسمت هذا هنا، قلت أننا سننظر إلى هذا الصندوق من هذا الزاوية، لذا نقول أن هذا هو الجانب الأمامي. ولكن إذا نظرت إليه من هذا الجانب، فهذا هو الجانب الأمامي، صحيح؟ هل يمكن أن يكون الجزء العلوي أيضاً الجانب الأمامي؟,"I've drawn this here, and I said we're going to look at this box from this angle, so let's say this is the front side. But if you look at it from this side, this is the front side, right?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Yeah.  Okay.  All right, so let’s just keep this as the front side and what about the … so what is that?",teacher,22,0,,,0.0,حسناً، دعونا نحتفظ بهذا على الجانب الأمامي وماذا عن...,"Well, let's keep this on the front and how about..."
[Inaudible].,student,1,0,,,,[غير مسموع].,[Unheard of].
"All right, someone else, the backside? Student K? It’s the same is that right?",teacher,14,0,,,0.0,حسناً، شخص آخر في الجانب الخلفي؟ الطالب كيه؟,"Well, another person in the back?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Okay, very good.  And then the side. So this side and that side.  Student D, what’s the side, or left side, this side?",teacher,23,0,,,0.0,حسناً، جيد جداً، ثم الجانب، هذا الجانب، وهذا الجانب، الطالب د، ما هو الجانب، أو الجانب الأيسر، هذا الجانب؟,"Well, very well, then the side, this side, this side, student D, what is the side, or the left side, this side?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
I’m sorry? Can you see this? So what is that side? Or this side?,teacher,14,0,,,0.0,أنا آسف، هل ترى هذا؟ ما هذا الجانب؟ أو هذا الجانب؟,"I'm sorry, do you see this? what is this side? or this side?"
3 by 4.,student,3,0,,,,ثلاثة على أربعة,Three on four
"Oh, 3 by 4, okay? So 3 units by 4 units, and that’s 12.  Okay. And then the last one, Student S?",teacher,22,2,,,0.0,ثلاثة على أربعة، حسناً؟ إذاً ثلاث وحدات على أربعة وحدات، وهذا هو 12، حسناً. ثم آخر واحد، الطالب S؟,"So three units on four units, and that's 12, okay."
"On the side, there’s 12, 3 times 4.  [Inaudible]",student,9,0,,0.0,,على الجانب، هناك 12، 3 × 4.,"On the side, there are 12, 3 × 4."
"Okay.  And that’s 12, right.  And I asked you to write down how you find the total surface area, so what would you say? Student L, how can you find the total surface area?",teacher,34,6,1.0,,1.0,حسناً، وهذا 12، صحيح، وطلبت منك أن تكتب كيف تجد إجمالي مساحة السطح، فماذا تقول؟ الطالب L، كيف يمكنك العثور على إجمالي مساحة السطح؟,"Well, that's 12, right, and I asked you to write how to find the total surface area, so what do you say?"
You add all the …,student,5,1,,,,إضافة كل ...,Add all the ...
"All of these, okay.  So now the surface area of this rectangular prism is…",teacher,14,4,0.0,,0.0,كل هذا، حسناً، الآن مساحة سطح هذه الصورة المستقيمة هي,"All this, well, now the surface area of this straight image is ."
108 units. 108 square units.,student,5,3,,,,108 وحدة، 108 وحدة مربعة.,"108 units, 108 square units."
"Okay, remember square units.  All right.  You all set? Okay, so let me give you another one to practice.  You can use this box, or you can draw a box, but this has different dimensions.  So for this one, first of all I’m going to have you find the volume, and then you’ll find the surface area, okay? So this is a rectangular prism.  Okay, wait a minute, Student S, let’s leave that up because I want people to be able to see that.  Okay, so this rectangular prism is 4 by 3 by 2 inches. Okay, so draw in your notebook.  I want you to draw the prism, and then I want you to find the volume.  Okay, we’ve been practicing finding volume, right? And then the surface area. What are the dimensions for this box, Student M? You see the numbers? 4 by 3 by 2, okay? What’s this?  24…",teacher,152,16,1.0,,0.0,حسناً، تذكر وحدات مربعة. حسناً. هل أنت جاهز؟ حسناً، دعني أعطيك واحدة أخرى للتدريب. يمكنك استخدام هذا الصندوق، أو يمكنك رسم الصندوق، ولكن هذا لديه أبعاد مختلفة. لذلك بالنسبة لهذا، أولاً سأجعلك تجد الحجم، ثم ستجد مساحة السطح، حسناً؟,"Well, you can use this box, or you can draw this box, but this one has different dimensions. So for this, first I'll let you find the size, then you'll find the surface area, okay?"
I counted it like [inaudible].,student,5,0,,,,لقد عدتُه كـ (غير مُسمع),I translated it as (inaudible) 
Did you count the number of cubes?,teacher,7,1,1.0,,0.0,هل عدت عدد الكوبات؟,Have you counted the number of cups?
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"So earlier we said we can find one layer and then multiply by the number of layers, right? So what’s that bottom layer? How many cubes can that hold?",teacher,29,2,,,0.0,لذلك في وقت سابق قالنا يمكننا العثور على طبقة واحدة ثم مضاعفة عدد الطبقات، أليس كذلك؟ ما هي الطبقة السفلى؟ كم عدد الكوبات التي يمكن أن تستوعب؟,"So earlier we said we could find one layer and then double the number of layers, right?"
4.,student,1,0,,,,4 .,4 .
"Remember, we’re going back to volume, so the number of cubes you can put inside.",teacher,15,2,,,0.0,تذكر، نحن نعود إلى الحجم، حتى عدد الكوبات التي يمكنك وضعها داخل.,"Remember, we're going back to size, even the number of cups you can put inside."
"Oh, without this?",student,3,0,,,,بدون هذا؟,Without this?
Mm-hmm.,teacher,1,0,,,0.0,-حسناً,-Well then
12?,student,1,0,,,,اثني عشر؟,Twelve?
Mm-hmm.  So now there are two layers.,teacher,7,0,,,0.0,الآن هناك طبقتين,Now there are two layers.
So 24.,student,2,0,,,,إذن 24,So then 24
"Right, so the volume is 24 cubic inches, that’s good.  And now you’re going to think about the surface area. So volume, how did you find the volume.",teacher,28,5,,,1.0,صحيح، لذلك الحجم هو 24 بوصة مكعبة، وهذا جيد. والآن سوف نفكر في المساحة السطحية.,"That's right, so the size is 24 cubic inches, which is good."
4 times 3.,student,3,0,,,,4 × 3,4 × 3 4 × 3
"Okay, write it next to it please. Okay, now you have the box, now look for the volume and then look for the surface area. Remember to label the numbers, Student R, labeling.  You labeled with number, but what about the units? Volume, square, okay.  Now remember volume, going back to last week, what does volume mean? The number of cubes we can put inside, right? So what units do we call those?",teacher,73,10,,,0.0,حسناً، اكتبها بجانبه من فضلك. حسناً، الآن لديك الصندوق، ابحث عن الحجم ومن ثم ابحث عن المساحة السطحية. تذكر لتسمية الأرقام، الطالب R، التسمية. قمت بتسمية بالأرقام، ولكن ماذا عن الوحدات؟ الحجم، المربع، حسناً. الآن تذكر الحجم، تعود إلى الأسبوع الماضي، ماذا يعني الحجم؟ عدد الكوبات التي يمكننا وضعها في الداخل، صحيح؟ إذاً ما هي الوحدات التي نسميها؟,"Okay, write it next to it, please. Okay, now you have the box, look for the size and then look for the surface area. Remember to name the numbers, student R, the designation. You named the numbers, but what about the units? Size, square, okay. Now remember the size, go back to last week, what does the size mean? the number of cups we can put inside, right?"
Cubic units.,student,2,2,,,,وحدات مكعب.,units of cubic feet.
"Mm-hmm.  And then the surface area, since we’re looking for area, is just the number of squares, right? Did you finish, Student L? What are you supposed to do to these numbers? Are we supposed to just leave the numbers without labels?",teacher,42,4,,,0.0,ثم مساحة السطح، بما أننا نبحث عن مساحة، هو فقط عدد المربعات، أليس كذلك؟ هل انتهيت، الطالب L؟ ماذا يجب أن تفعل مع هذه الأرقام؟ هل من المفترض أن نترك فقط الأرقام دون علامات؟,"The surface area, since we're looking for space, is just the number of squares, right? Have you finished, student L? What should you do with these numbers? Should we then just leave the numbers unmarked?"
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"And what I’d like you to do is see if you can find an easier way to find the surface area, instead of finding the top and then the bottom, the front, the back, is there an easier way?",teacher,39,2,,,0.0,وما أود منك فعله هو معرفة ما إذا كان بإمكانك العثور على طريقة أسهل للعثور على مساحة السطح، بدلاً من العثور على الجزء العلوي ومن ثم الجزء السفلي،,"And what I would like you to do is see if you can find an easier way to find the surface area, instead of finding the top and then the bottom,"
I think there is.,student,4,0,,,,أعتقد أن هناك.,I think there is.
2 times 4 is…,teacher,4,0,,,0.0,2 × 4 هو...,2 × 4 is...
8.,student,1,0,,,,8,8 8
8 times 3.,teacher,3,0,,,0.0,ثمانية × ثلاثة,Eight × three
"No, no, no, 2 times 4, and then, never mind.  Um, like these two numbers you times them, which is 8, and you do 8 for the next one as well.  You could times 2, times 3, which is 6.  4 times 3, 12.",student,44,0,,0.0,,لا، لا، لا، لا، 2 × 4، ثم لا يهم، مثل هذين الأعدادين تضربهم، والتي هي 8، ويمكنك أن تضرب 2 × 3، والتي هي 6 × 4 × 3 12.,"No, no, no, no, 2 × 4, then it doesn't matter, like these two numbers multiplying them, which is 8, and you can multiply 2 × 3, which is 6 × 4 × 3 12."
"Okay, why did you do those twice? Each one twice?",teacher,10,0,1.0,,1.0,حسناً، لماذا فعلتها مرتين كل مرة مرتين؟,"Well, why did you do it twice every time twice?"
"Because I put each side, like right here.  You still find the same answer, because each side is the same on the other side.  This side and the back side, the top and the bottom.",student,35,0,,1.0,,لأنني وضعت كل جانب، مثل هنا، لا تزال تجد نفس الإجابة، لأن كل جانب هو نفسه على الجانب الآخر، هذا الجانب والجانب الخلفي، أعلى وأسفل.,"Because I put each side, like here, you still get the same answer, because each side is the same on the other side, this side and the back side, up and down."
"Okay, very good.  So you noticed the front and the back and the top and the bottom, those are the same. And instead of finding it two times, you just find once, and then multiply by 2.  Very good.  Maybe you can try to write a formula. Okay, those people who finished, see if you can write a formula for finding a surface area.  See if there’s an easier way to do that instead of doing 6 steps and then add, is there an easier way? Do you see a pattern, any patterns?",teacher,93,4,1.0,,0.0,حسناً، جيد جداً. إذاً لاحظت أن الجبهة الأمامية والخلفية والعليا والأسفل هي نفسها. وبدلاً من العثور عليها مرتين، يمكنك العثور على مرة واحدة، ثم مضاعفة بمقدار 2. جيد جداً. ربما يمكنك محاولة كتابة صيغة. حسناً، أولئك الذين انتهوا، انظروا إذا كان بإمكانكم كتابة صيغة للعثور على مساحة سطح. انظروا إذا كان هناك طريقة أسهل للقيام بذلك بدلاً من القيام بخطوات 6 ثم أضف، هل هناك طريقة أسهل؟ هل ترى نمطًا، أي أنماط؟,"Well, very good. So I noticed that the front, back, top and bottom are the same. And instead of finding them twice, you can find once, then double by 2. Very good. Maybe you can try writing a formula. Well, those of you who have finished, see if you can write a formula to find the surface area. See if there is an easier way to do this instead of doing steps 6 and then add."
I can make it into 3 steps.,student,7,0,,,,يمكنني جعلها في ثلاث خطوات.,I can do it in three steps.
And how is that? How does that work?,teacher,8,0,1.0,,1.0,وكيف هذا؟ كيف يعمل ذلك؟,How does this work?
"Because this is the same on the other side, so you can do 4 times 2 times 2, but that’s only 3 steps.",student,23,0,,1.0,,لأن هذا هو نفس الشيء على الجانب الآخر، لذلك يمكنك القيام 4 × 2 × 2، ولكن هذا فقط 3 خطوات.,"Because this is the same thing on the other side, so you can do 4 × 2 × 2, but that's only 3 steps."
"So you don’t have to repeat that because it … okay, very good. Can you write a formula, just write it down. What do you notice about these numbers?",teacher,29,0,0.0,,1.0,لذا لا يجب أن تكرر ذلك لأنه... حسناً، جيد جداً. هل يمكنك كتابة صيغة، فقط اكتبها. ماذا تلاحظ في هذه الأرقام؟,"So you don't have to repeat that because... well, very good. can you write a formula, just write it down. what do you notice in these numbers?"
"They’re the same, right? And so are these, see? So how can you write a formula, if you can write a formula to find surface area.  Something that’s easier than doing one side at a time.  Think about it.   Yes? [0:53:00] You could do top times … top plus the front plus the right times 2.",student,56,2,,0.0,,فهي نفسها، أليس كذلك؟ وكذلك هذه، كما ترى؟ إذاً كيف يمكنك كتابة صيغة، إذا كنت تستطيع كتابة صيغة للعثور على مساحة السطح. شيء أسهل من فعل جانب واحد في وقت واحد. فكر في ذلك. نعم؟ [0:53:00] يمكنك القيام بأوقات أعلى ... أعلى زائد الجانب الأمامي زائد الجانب الصحيح 2.,"So how can you write a formula, if you can write a formula to find the surface area? something easier than doing one side at a time. think about it. yes? [0:53:00] you can do higher times ... the highest plus the front side plus the right side 2."
So top area plus front area plus right area times 2? Why times 2?,teacher,14,3,1.0,,1.0,إذاً المساحة العليا + المساحة الأمامية + المساحة اليمنى × 2؟ لماذا × 2؟,So the upper space + the front space + the right space x 2? why x 2?
Because it’s [inaudible] so you can times 2 it.,student,9,0,,1.0,,لأنه (غير قابل للسمع) لذا يمكنك ضربه 2,Because it's (unheard of) so you can hit 2.
"Oh, very good.  Can you write it? Just write the whole formula. Surface area equals… Length times height times width, remember what that … we did that last week, right? So what’s that? What would that be if you multiply…",teacher,40,5,0.0,,0.0,جيد جداً. هل يمكنك كتابته؟ فقط اكتب الصيغة بأكملها. مساحة السطح تساوي... طول × ارتفاع × عرض، تذكر ما... فعلنا ذلك الأسبوع الماضي، صحيح؟,"Just write the whole formula. the surface area is equal to... length × height × width, remember what... we did that last week, right?"
52 square units.,student,3,2,,,,52 وحدة مربعة,52 square units
"That would be the volume, but we’re not looking for volume, right? You found the volume, now we’re looking for surface area.",teacher,22,5,,,0.0,هذا سيكون الحجم، ولكننا لا نبحث عن الحجم، أليس كذلك؟ لقد وجدت الحجم، والآن نحن نبحث عن مساحة السطح.,"That would be the size, but we're not looking for the size, are we?"
"I figured out an easier way.  If the top area is 6 x 4, you don’t have to do the bottom because it’s going to be the same.  So it goes both sides, front and back, and then left and right.",student,41,1,,1.0,,لقد وجدت طريقة أسهل. إذا كانت المساحة العلوية هي 6 × 4 ، فلن تضطر إلى القيام بالأسفل لأنها ستكون نفسها. لذا فإنها تذهب إلى كلا الجانبين ، الأمام والخلف ، ثم اليسار واليمين.,"I've found an easier way. if the upper space is 6 × 4, then you won't have to do the bottom because it will be the same. so it goes to both sides, front and back, then left and right."
"Okay, so if you only find one of them and then double, multiply 2, then you find.  Okay, very good.",teacher,20,1,0.0,,0.0,حسناً، إذا وجدتم واحداً فقط، ثم مضاعفاً، مضاعفاً بـ2، ستجدون ذلك.,"Well, if you find only one, then double, double by 2, you'll find it."
