text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Yeah, but here’s a beautiful way of doing it.  We talked a lot about this.  This is 5/6, right?  So isn’t that the same thing as 3/6 plus 2/6?  That equals 5/6.  What percent is 3/6?",teacher,36,1,1.0,,0.0,"نعم، ولكن هنا طريقة جميلة للقيام بذلك. تحدثنا كثيرا عن هذا. هذا هو 5/6, أليس كذلك؟ أليس هذا الشيء نفسه مثل 3/6 زائد 2/6؟ هذا يساوي 5/6.","Yes, but here's a nice way to do it. We've talked about this a lot. That's 5/6, right? Isn't the same thing as 3/6 plus 2/6? That's equal to 5/6."
A half.,student,2,0,,,,نصف.,Half of it.
"Yes, that’s 50 percent.  What percent is 2/6?",teacher,8,2,,,0.0,نعم، هذا 50 في المئة. ما هي النسبة المئوية هي 2/6؟,"Yes, that's 50 percent.What percentage is 2/6?"
33.,student,1,0,,,,33,33 33
"Yeah, its 33-1/3. So if you take 50 and you add 33-1/3, you’re going to get 83-1/3 percent.  That’s like the toughest fraction to convert, but if you break it into…  It’s almost like cluster fractions, right?  We’re making familiar fractions out of something that’s maybe not so familiar and then adding them. Okay, let’s go through this one.  Student H, can you get that light again for us? Okay, as I said, there are a couple of ways we can go about this.  Walking around, just about every single person in the class decided to convert these two percents.  And I’m looking at’m, I see fifths, what else do I see there?",teacher,113,8,,,0.0,"نعم، هو 33-1/3. إذا كنت تأخذ 50 و تضيف 33-1/3, سوف تحصل على 83-1/3 في المئة. هذا مثل الجزء الأكثر صعوبة لتحويلها، ولكن إذا قمت بتقسيمها إلى... انها تقريبا مثل الكسور العنقودية، أليس كذلك؟ نحن نقوم بإنشاء الكسور المعروفة من شيء قد لا تكون مألوفة جدا، ثم إضافة لهم. حسنا، دعونا نذهب من خلال هذا واحد. الطالب H، هل يمكنك الحصول على هذا الضوء مرة أخرى لنا؟ حسنا، كما قلت، هناك بعض الطرق التي يمكننا القيام بها حول هذا.","Yes, it's 33-1/3. if you take 50 and add 33-1/3, you'll get 83-1/3 percent. That's like the hardest part to convert, but if you divide it into... it's almost like cluster fractions, right?"
Eighths.,student,1,0,,,,ثمانية,Eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight
"Eighths, what else?",teacher,3,0,,,0.0,ثمانية، ماذا أيضاً؟,"Eight, what else?"
Sixths. Thirds.,student,2,0,,,,السادسة الثالثة,Sixth third  Sixth third 
"Sixths and thirds.  So we worked with all of those quite a bit. So they’re not foreign to us, they’re very manageable. The hardest one there to probably convert is the 5/6, do you guys agree?  But we’ve got a strategy for that, we can figure that one out.  In worst case scenario you pull out old page 10, right?  That’s okay, because we’re learning it still.  We’re learning it, practicing it, and getting ready for the assessment.  So we’re using all of our tools. There’s nothing wrong with that, Student N.  We’re using all of our tools to get ready. [0:23:00] All right, let’s go ahead and convert 3/5.  We’ll go to percents first.  What percent is 3/5?",teacher,119,4,,,0.0,السادسة والثالثة. لذلك عملنا مع كل هذه القليل جدا. لذلك فهي ليست غريبة لنا، فهي قابلة للإدارة جدا. من الصعب هناك لتحويل ربما هو 5/6، هل توافقون؟ ولكن لدينا استراتيجية لذلك، يمكننا معرفة ذلك واحد. في أسوأ الحالة يمكنك سحب الصفحة القديمة 10، أليس كذلك؟ هذا لا بأس، لأننا لا تزال نتعلمها. نحن نتعلمها، ممارسة، وإعداد لتقييمها. لذلك نحن نستخدم كل أدواتنا. لا يوجد شيء خاطئ في ذلك، الطالب N. نحن نستخدم كل أدواتنا للتحضير. [0:23:00] حسنا، دعونا نذهب إلى الأمام وتحويل 3/5. سنذهب إلى النسبة المئوية أولا. ما هو 3/5؟,"So we worked with all of these very little. So they're not unfamiliar to us, they're very manageable. It's hard out there to convert maybe it's 5/6, do you agree? but we have a strategy for that, we can figure out that one. In the worst case, you can pull out old page 10, right?"
60 percent.,student,2,1,,,,60 في المئة,60 percent
"60 percent.  And how did you figure that out, Student N? Listen up, guys, this is important stuff.  How did you know that 3/5 was 60 percent?  What was the first thing in your head that led you to get to that point?  Did you start by figuring out a fraction that was even smaller?",teacher,55,3,,,1.0,60 في المئة. وكيف اكتشفت ذلك، الطالب ن؟ اسمعوا يا رفاق، هذا شيء مهم. كيف عرفت أن 3/5 هو 60 في المئة؟ ما هو أول شيء في رأسك الذي دفعك إلى الوصول إلى هذه النقطة؟ هل بدأت من خلال اكتشاف جزء أصغر؟,"Listen, guys, this is important. How did you know that 3/5 is 60 percent? What was the first thing in your head that got you to this point? Did you start by discovering the smaller part?"
One-fifth.,student,1,0,,,,واحد الخامس,One fifth One fifth
"Yeah, there you go.  Exactly.  So it’s just like if we’re trying to figure out…  For fifths it works really well. Three-fifths, we’re just going to take three groups of one- fifth.  And we all know one-fifth is how many percent?",teacher,41,1,,,0.0,نعم، ها نحن ذا. بالضبط. إذا كنا نحاول معرفة... للخامسة يعمل بشكل جيد جدا. ثلاثة الخامسة، نحن فقط سوف تأخذ ثلاثة مجموعات من الخامسة. ونحن جميعا نعلم واحد الخامسة هو كم في المئة؟,"Yes, there we are. exactly. if we try to figure out... the fifth works very well. three fifths, we will only take three sets of five. and we all know one fifth is how much percent?"
20 percent.,student,2,1,,,,20 بالمئة,20 percent
"20 percent.  So you just took 20 plus 20 plus 20 and you got 60 percent.  Thank you, Student N. All right, 5/8.  It’s a little more tricky.  Sure, I could find out what 1/8 is.  What’s 1/8?",teacher,38,2,,,0.0,"20 في المئة. اذا اخذت 20 + 20 + 20 و حصلت على 60 في المئة. شكراً, الطالب N. حسناً, 5/8. انها أكثر صعوبة قليلاً. بالتأكيد, يمكنني معرفة ما هو 1/8. ما هو 1/8؟","If you take 20 + 20 + 20 and get 60 percent, thank you, student N. Well, 5/8. It's a little more difficult. Sure, I can figure out what 1/8."
12-1/2 percent.,student,2,1,,,,12 و نصف في المئة,12 and a half percent
12-1/2 percent.  And I could just take how many groups of that?,teacher,12,1,,,0.0,ويمكنني فقط أن آخذ كم مجموعة من ذلك؟,And how many sets of these can I just take?
"Four, oh five.",student,3,0,,,,أربعة، أوه خمسة.,"Four, oh five."
"Five.  That’s not very efficient, it’ll work.  Another way of doing it is to just do what?",teacher,17,0,,,0.0,خمسة، هذا ليس فعالاً جداً، سينجح. طريقة أخرى للقيام بذلك هي فقط فعل ماذا؟,"Five, this isn't very effective, it will work. Another way to do this is to just do what?"
"Five-eighths is close to four-eighths, which is half.  You add 12-1/2 percent on 50 percent.",student,15,3,,1.0,,خمسة ثمانية قريبة من أربعة ثمانية، وهو نصف. تضيف 12/2 في المائة على 50 في المائة.,"Five-eighths are close to four-eighths, which is half. adds 12/2 percent to 50 percent."
"Nice.  Okay, so this would have been 50 percent, and 12-1/2 percent.  You added those together and you got…",teacher,19,2,1.0,,0.0,حسناً، هذا سيكون 50 في المئة، و12 في المئة ونصف في المئة,"Well, that would be 50 percent, and 12 percent and a half percent"
62.,student,1,0,,,,62.,62.
"Right.  I think for 5/6 that strategy works the best.  Okay, we know that 5/6 is 3/6 plus 2/6.  And all of us know that 3/6 is how many percent?",teacher,30,1,,,0.0,حسناً، نحن نعلم أن 5/6 = 3/6 + 2/6 وكلنا نعلم أن 3/6 = كم بالمئة؟,"Well, we all know that 5/6 = 3/6 + 2/6 and we all know that 3/6 = what percentage?"
50.,student,1,0,,,,الخمسين,Fifty-five 
"50 percent, it’s one half, but we’re talking in percents so we’re going to keep our labeling straight. [0:25:00] And we know that 2/6, I can show that in lesser terms as what?",teacher,33,2,,,0.0,"50 في المئة، هو نصف، ولكننا نتحدث في المئات لذلك نحن ذاهبون للحفاظ على تسميتنا مستقيمة. ونحن نعلم أن 2/6, يمكنني أن أظهر ذلك في شروط أقل مثل ماذا؟","Fifty percent, it's half, but we're talking in the hundreds so we're going to keep our labeling straight."
One-third.,student,1,0,,,,ثلث,One-third
"Very nice, one-third.  And we all know…  And that was one of the things we said at the beginning of the unit.  Some things you just have to commit to memory, okay?  And one- third is one of those things.  You just have to know that one-third is…",teacher,48,1,,,0.0,جميل جداً، ثلث واحد، ونحن جميعاً نعلم ذلك كان أحد الأشياء التي قلناها في بداية الوحدة، بعض الأشياء التي يجب عليك فقط التزامها بالذاكرة، حسناً؟ و ثلث واحد من تلك الأشياء.,"Very beautiful, one-third, and we all know it, was one of the things we said at the beginning of the unit, some things you just have to memorize, okay? and one-third of those things."
33.,student,1,0,,,,33,33 33
"And one third.    33-1/3.   If you say 33-1/2, you’re going to mess up the whole problem.  It’s not 33-1/2, it’s 33-1/3. We went through a bunch of ways to determine that.  That’s just something you guys just have to commit to knowing, okay?  So maybe you can figure out a sixth, and you can figure out two-sixths, you can figure out four-sixths.  It helps you with your thirds and your sixths.  That’s the starting point right there with one-third. All right, next one.  So this was 50 percent and 33-1/3.  That was 80…",teacher,93,2,,,0.0,"و ثلث. 33-1/3. اذا قلت 33-1/2, ستفسد المشكلة كلها. انها ليست 33-1/2, انها 33-1/3. لقد مررنا عبر مجموعة من الطرق لتحديد ذلك. هذا شيء يجب ان تتعهد معرفته, حسنا؟ لذلك ربما يمكنك معرفة السادس, ويمكنك معرفة اثنين من السادس, يمكنك معرفة أربعة ستة. انها تساعدك مع ثلثاتك وسادس. وهذا هو نقطة البداية هنا مع الثلث. حسنا, التالي.","And third. 33-1/3. if you say 33-1/2, you'll ruin the whole problem. it's not 33-1/2, it's 33-1/3. we've gone through a bunch of ways to figure that out. that's something you have to promise to know, okay? so maybe you can figure out the sixth, and you can figure out two of the sixth, you can figure out four of the six. it helps you with your thirds and sixth. that's the starting point here with the third."
"…3 and a third. And a third.  And Homer is two-thirds as tall as the tree.  We all know that two-thirds is what, Student H? Two-thirds is 66 percent.",student,29,1,,0.0,,ثالثاً و ثالثاً و هومر يبلغ ارتفاعه ثلثي الشجرة و جميعنا نعلم أن ثلثي الشجرة يبلغ 66%,"Third and third, and Homer is two-thirds the height of the tree and we all know that two-thirds of the tree is 66%"
"Thank you.  Okay, so we’re going to write the names of the gorillas in order from shortest to tallest, from least to greatest.  Looking around the room too, I talked to Student J about this, saw it with a couple of other students.  A lot of students in this room were doing this problem, which everybody understood the math, they just wrote the fractions down.  And they’re not asking for the fractions, guys.  You have to give them what they want, not what you think they want.  So a lot of students in this classroom… Some students might even have just written down the percents.  That’s wrong.  The math’s correct but you didn't give them what they asked for.  Now in MCAST, guys, you’ve gotta read the directions.  This is directions right here. And the directions clearly say, write the names.  If you don’t follow the directions you’re not going to get the right answer. Maybe you’ll get an answer that looks right, but it might not be exactly what they’re looking for, what they asked for.  So now we’re going to go by names.  Who is the shortest, which name?",teacher,191,3,0.0,,0.0,شكراً. حسناً، سوف نكتب أسماء الغوريلا في الترتيب من أقصر إلى أعلى، من أصغر إلى أعظم. نظرة حول الغرفة أيضاً، تحدثت إلى الطالب J حول هذا الأمر، ورأيته مع بعض الطلاب الآخرين. الكثير من الطلاب في هذه الغرفة كانوا يفعلون هذه المشكلة، والتي فهم الجميع الرياضيات، لقد كتبوا الكسور فقط. وهم لا يطلبون الكسور، يا رفاق. يجب أن تعطيهم ما يريدون، وليس ما تعتقدون أنهم يريدون. لذلك يجب أن تعطيهم الكثير من الطلاب في هذه الفصلة... قد يكون بعض الطلاب قد كتبوا فقط النسبة المئوية. هذا خطأ. الرياضيات صحيحة ولكنك لم تعطيهم ما يجب أن يطلبوا منه. الآن في MCAST، يا رفاق، قد قرأتم الإرشادات بالضبط. هذه هي الإرشادات هنا بوضوح. والإرشادات هنا، ما هي الإرشادات التي تطلبونها. إذا كنتم لا تتابعون الإرشادات التي ستذهبون إليها، فمن الممكن أن تكون الإجابة الصحيحة؟,"Well, we're going to write the names of the gorillas in order from shortest to highest, from smallest to greatest. Look around the room too, I talked to student J about this, and I saw him with some other students. A lot of students in this room were doing this problem, which everyone understands math, they just wrote the fractions. They don't ask for fractions, guys. You should give them what they want, not what you think they want."
Kylie.,multiple students,1,0,,,,(كايلي),(Kelly) 
"Kylie, definitely.  Kylie, and then who?",teacher,6,0,,,0.0,(كايلي) بالتأكيد (كايلي) ومن بعد ذلك؟,(Kayle) Sure (Kayle) and then what?
Amanda.,multiple students,1,0,,,,(أماندا),(Amanda) 
Amanda.,teacher,1,0,,,0.0,(أماندا),(Amanda) 
"Then Homer, then Jerry.",multiple students,4,0,,,,ثم (هومر) ، ثم (جيري),"Then (Homer), then (Jerry)"
"Good. Suppose a gorilla moves to the zoo that was half the height of the tree, what’s that percent?",teacher,19,2,,,0.0,حسناً، لنفترض أنّ جوريلاً ينتقل إلى حديقة الحيوان التي كانت نصف ارتفاع الشجرة، ما هي هذه النسبة؟,"Well, suppose a gorilla moves to a zoo that was half the height of the tree, what is this ratio?"
50 percent.,multiple students,2,1,,,,50 في المئة.,50 percent.
He’s the shortest one.,student,4,0,,,,إنه الأقصر,It's the shortest.
"Okay, is he shorter than all…  Yeah, he is definitely, because the next tallest one is Kylie, who is 60 percent of the tree.",teacher,24,1,,,0.0,حسناً، هل هو أقصر من الجميع؟ أجل، إنه بالتأكيد، لأن أطول واحدة هي كايلي، التي هي 60 في المائة من الشجرة.,"Yes, it is definitely, because the tallest one is Kaylee, which is 60 percent of the tree."
So he’s the shortest.,student,4,0,,,,إذاً هو أقصر.,So it is shorter.
"Yeah, he would be the shortest one.  Okay. I want to look at this another way too, guys.  Sometimes our denominators are not really easy for us to see, like eighths and sixths and halves and fifths and thirds. Sometimes … you know, we didn't really do much work in twelfths. Twelfths can be used as a fraction, as a denominator, definitely.  We didn't do much work in …",teacher,69,3,,,0.0,نعم، هو سيكون أقصر واحد. حسنا. أريد أن ننظر إلى هذا بطريقة أخرى أيضا، يا رفاق. في بعض الأحيان ليس من السهل جدا لنا أن نرى، مثل الثمانية والسادس والنصف والخامسة والثالثة. في بعض الأحيان ... كما تعلمون، لم نفعل الكثير من العمل في الثانية عشر. يمكن استخدام الثانية عشر كجزء، كناجر، بالتأكيد. لم نفعل الكثير من العمل في ...,"Yes, it will be the shortest one. Well. I want to look at this another way too, guys. Sometimes it's not very easy for us to see, like eight, six, half, five, and three. Sometimes... you know, we didn't do much work on the twelfth."
Sevenths.,student,1,0,,,,السابعة,Seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven
"We didn't really do any work in sevenths at all, you’re right. Anybody have another strategy for solving this?  It’s worth putting a little time in here, guys.  If I didn't want to do percents, how else could I identify from least to greatest?  Anybody?",teacher,45,1,,,1.0,نحن لم نفعل أي عمل في السابعة على الإطلاق، أنت محقة. أي شخص لديه استراتيجية أخرى لحل هذا؟ يستحق وضع بعض الوقت هنا، يا رفاق. إذا لم أكن أريد القيام بالمئات، كيف يمكنني التعرف من أقل إلى أعظم؟ أي شخص؟,"If I don't want to do hundreds, how can I distinguish from the least to the greatest? anyone?"
Add the fractions.,student,3,2,,,,إضافة الكسور.,Adding fractions.
"That’s right.  Keep it as fractions.  And in order to keep it as fractions, I’ve got to do something with the denominators.  What do I have to do with the denominators?",teacher,31,4,,,0.0,هذا صحيح. احتفظ به ككسور. ومن أجل الحفاظ عليه ككسور، يجب أن أفعل شيئا مع المسمّعين. ماذا علي أن أفعل مع المسمّعين؟,"That's right, keep it as a fracture, and in order to keep it as a fracture, I need to do something with the listener."
Get a common denominator.,student,4,1,,,,احصل على مقاسم مشترك,Get a shared share
"I’ve got to get them all common, I’ve got to make them the same.  So basically what I’ve got to do is I’ve got thirds, I’ve got fifths, I’ve got eighths, I’ve got sixths, and I’ve got thirds. Now I’m going to look for the largest number here, which is what?",teacher,51,0,,,0.0,يجب ان اجعلهم جميعا متطابقين علي ان اجعلهم متشابهين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين علي ان اجعلهم متطابقين,I have to make them all identical I have to make them all similar I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical I have to make them all identical
Eighths.,student,1,0,,,,ثمانية,Eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight
"Eighths.  And I’m going to count by eighths.  I’m going to do multiples of eight, starting with eight, until I find a number that has three, six, eight and five as factors of it.  That’s the way to do it.  That’s like the big shot math talk way of doing it, but that’s it, that’s how we’re going to find the common denominator.  Start with the largest one.  So we’re going to start with eight.  So eight goes into itself, we’re good there.  Five doesn’t.  Six doesn’t.  And three doesn’t.  I’ve got to go to the next one, 16.  I know that 5 doesn’t go into 16.  I know that 5 is only going to be a factor of numbers that end in 5 and 0.  So maybe I’ll just go to those right now.  Will 20 work?  Well, it doesn’t work for 8.  So let’s stick with 8. What’s the first multiple of 8 that ends in a 0 or a 5.",teacher,163,4,,,0.0,ثمانية. وسوف أعد من ثمانية. وسوف أقوم بمضاعفة ثمانية، بدءا من ثمانية، حتى أجد رقم لديه ثلاثة، ستة، ثمانية وخمسة كعاملات لها. هذه هي الطريقة للقيام بذلك. هذا هو مثل الطريقة الكبيرة للحديث الرياضيات للقيام بذلك، ولكن هذا هو الأمر، هكذا سوف نجد القاسم المشترك. بدءا من أكبر واحد. لذلك سوف نبدأ من ثمانية. لذلك ثمانية تذهب إلى نفسها، ونحن جيد هناك. خمسة لا. ستة لا. وثلاثة لا. يجب أن أذهب إلى واحد التالي، 16 أنا أعرف أن 5 لا يذهب إلى 16. أنا أعرف أن 5 فقط سوف تكون عامل من الأرقام التي تنتهي في 5 و 0.,"I'm going to multiply eight, starting with eight, until I find a number that has three, six, eight, and five as its coefficients. That's the way to do it. That's like the great way of talking mathematics to do it, but that's the thing, that's how we're going to find the common denominator."
40.,multiple students,1,0,,,,أربعين,Forty
40.  Does 40 work?,teacher,4,0,,,1.0,هل يعمل 40؟,Does it work 40?
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
"It works for this and this, but it doesn't work for 6 or 3. [0:30:00] The next one that ends in a 5 or a 0?",teacher,26,0,,,0.0,إنه يعمل على هذا وهذا، لكنه لا يعمل على 6 أو 3.,"It works on this and that, but it doesn't work on 6 or 3."
80.,multiple students,1,0,,,,80.,80. 80.
So does 80 work for 3?,teacher,6,0,,,0.0,إذاً هل يعمل 80 على 3؟,So does 80 work on 3?
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"No, it’s not going to work.  Does it work for 6?  Well, it doesn’t matter, since it doesn’t work for 3, we can just stop.  The next one would be 120.  And 120 would work.  We can drop off that zero off the end, right?  Yeah, it would work.  Now that’s going to be a whole lot of work, all right, but it could be done.  We could set this up as one- hundred-and-twentieths and we could just go through it, okay, and find out.  Okay, 5 times what equals 120? [0:31:00]",teacher,92,2,,,0.0,لا، لن يعمل. هل يعمل لمدة 6؟ حسناً، لا يهم، بما أنه لا يعمل لمدة 3، يمكننا التوقف. القادم سيكون 120. و 120 سينجح. يمكننا تخفيض ذلك الصفر من النهاية، صحيح؟ نعم، سينجح. الآن هذا سيكون الكثير من العمل، حسناً، ولكن يمكن القيام به. يمكننا تعيين هذا كمئة و عشرينات ويمكننا فقط مراجعة ذلك، حسناً، ونعرف. حسناً، 5 مرات ما يساوي 120؟ [0:31:00],"No, it won't work. Does it work for 6? Well, it doesn't matter, since it doesn't work for 3, we can stop. The next one will be 120. and 120 will work. We can reduce that zero from the end, right? Yeah, it will work. Now that's going to be a lot of work, okay, but it can be done. We can set this as a hundred and twenties and we can just review that, okay, and we know. Okay, 5 times what's equal to 120? [0:31:00]"
14?,student,1,0,,,,أربعة عشر؟,Fourteen?
"5 x 20 is 100.  So it’s 24.  And then we would have to take 24 x 3 and that would be our numerator.  So it’s a lot of work, but it can be done.  I think in this question at the fifth grade level, guys, I think they’re just going to give you problems, if they ask you to order fractions like this with denominators that are going to be really tough to find a common one for, I think they’re probably going to allow you guys just to work with percents, okay?  And there’s been a lot of this unit work with percents and fractions, so I think that’s probably a safe bet, and you guys all seem pretty steady with it. All right, let’s go to the next one.  We’re going to do page 9.",teacher,138,7,,,0.0,5 × 20 = 100، لذا فهي 24، ثم علينا أن نأخذ 24 × 3 وهذا سيكون العداد لدينا. لذلك هناك الكثير من العمل، ولكن يمكن القيام به. أعتقد في هذا السؤال على مستوى الصف الخامس، يا رفاق، أعتقد أنهم سوف يعطيكم فقط المشاكل، إذا طلبوا منك أن تقوم بترتيب الكسور مثل هذه مع المطلقات التي سيكون من الصعب جدا العثور على واحدة مشتركة، أعتقد أنها ربما سوف تسمح لكم يا رفاق فقط للعمل مع المئات، حسنا؟ وهناك الكثير من هذا الوحدة العمل مع المئات والكسور، لذلك أعتقد أن هذا هو على الأرجح رهان آمن، وكلكم تبدو ثابتة جدا مع ذلك. حسنا، دعونا نذهب إلى واحد آخر. سنقوم بالصفحة 9.,"So there's a lot of work to be done, but it can be done. I think in this question at the fifth grade level, guys, I think they'll just give you the problems, if they ask you to arrange fractions like this with divorces that would be very difficult to find a common one, I think it'll probably allow you guys just to work with hundreds, okay?"
Did you see the hockey?,student,5,0,,,,هل رأيتِ الهوكي؟,Have you seen hockey?
"I did, I watched the first half of that game.  I was very impressed once again. All right, guys.  Student H, can you turn on that light again? Student D, you’ve got one?  Everybody has one?  Page 9.  Everybody has one?  Student N, I got you one?  Okay.  About three or four minutes on this, okay, guys? Yes, Student A?",teacher,60,0,1.0,,0.0,لقد شاهدت النصف الأول من المباراة. لقد تأثرت مرة أخرى. حسناً يا رفاق. هل يمكن أن تشعل الطالب H هذا الضوء مرة أخرى؟ الطالب D، هل لديك واحدة؟ الجميع لديه واحدة؟ الصفحة 9. الجميع لديه واحدة؟ الطالب N، حصلت لكم واحدة؟ حسناً. حوالي ثلاث أو أربعة دقائق على هذا، حسناً، يا رفاق؟ نعم، الطالب A؟,"I watched the first half of the game. I was impressed again. Okay, guys. Can student H turn on that light again? Student D, do you have one? Everyone has one? Page 9. Everyone has one? Student N, did you get one? Okay. About three or four minutes on this, okay, guys? Yeah, student A?"
I need help.,student,3,0,,,,أنا بحاجة لمساعدة.,I need help.
"Okay, with what?",teacher,3,0,,,0.0,حسناً، مع ماذا؟,"Well, with what?"
Finding this.,student,2,0,,,,العثور على هذا,Finding this
"Okay, Student A, do you agree that one way or another, it can be difficult or it can be pretty easy, but one way or another, that all fractions can be put into percents?",teacher,34,2,,,0.0,حسنا، الطالب A، هل توافق على أن بطريقة أو بأخرى، يمكن أن يكون صعبا أو يمكن أن يكون من السهل جدا، ولكن بطريقة أو بأخرى، أن جميع الكسور يمكن وضعها في المئات؟,"Well, Student A, do you agree that one way or another, it can be difficult or it can be very easy, but one way or another, all fractions can be put in hundreds?"
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Yeah, it makes sense, right?  There’s equivalents.  Sometimes it’s harder to find them but it can be done.  Now this time they’re not asking you for fractions, they’re asking you for percents, right?  So what percent of this total for the week did Malik catch on Mondays?  So on Monday he caught 12, right? What’s the whole here?",teacher,58,6,,,0.0,نعم، هذا منطقي، أليس كذلك؟ هناك مكافئ. أحياناً يصعب العثور عليها ولكن يمكن القيام بذلك. الآن هذه المرة لا يسألونك عن الكسور، بل يسألونك عن النسبة المئوية، أليس كذلك؟,"Yes, that makes sense, doesn't it? There are equivalents. Sometimes they're hard to find, but they can be done. Now this time they're not asking you about fractions, they're asking you about percentages, aren't they?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"You got it now, didn't you?  It always goes back to starting with the whole. You know what seems like such a shame?",teacher,23,1,,,0.0,لقد فهمتها الآن، أليس كذلك؟ إنها دائماً تعود إلى البداية مع الكامل، أتعرف ما الذي يبدو عارًا؟,"She always goes back to the beginning with the whole, you know what looks naked?"
What?,student,1,0,,,,ـ ماذا؟,- What?
"Is that you know the math, and you know the fraction work, that I see an error that has nothing to do with the fraction and percent work.  And because of that error, none of the problems will be right.  What’s the first thing that we’re trying to figure out?",teacher,50,3,,,0.0,هل أنت تعرف الرياضيات، و أنت تعرف العمل الكسورية، أنني أرى خطأ لا علاقة له مع العمل الكسورية والمائة. و بسبب هذا الخطأ، لن تكون أي من المشاكل صحيحة. ما هو أول شيء نحاول معرفة؟,"Do you know mathematics, and you know fractional work, that I see an error that has nothing to do with fractional work and a hundred. and because of this error, none of the problems will be correct. what is the first thing we try to find out?"
A percent.,student,2,1,,,,نسبة مئوية,Percentage of the population 
"Yeah, we’re trying to get a percent, but before you can figure out the percent, which is a part of something, right, what do I need to know?",teacher,28,2,,,0.0,نعم، نحن نحاول الحصول على نسبة مئوية، ولكن قبل أن تتمكن من معرفة النسبة مئوية، والتي هي جزء من شيء، أليس كذلك، ما الذي أحتاج إلى معرفته؟,"Yes, we're trying to get a percentage, but before you can figure out the percentage, which is part of something, right, what do I need to know?"
If [inaudible].,student,2,0,,,,إذا كان [غير قابل للسمعة].,If it is [not reputable].
"Well, I need to know … I can’t figure out what percent he did on Monday unless I know what I’m getting a percent of.  So what does this number here represent?",teacher,32,2,,,0.0,حسنا، أنا بحاجة لمعرفة... لا أستطيع معرفة ما هو النسبة المئوية التي قام بها يوم الاثنين إلا إذا كنت أعرف ما أنا الحصول على النسبة المئوية من.,"Well, I need to know...I can't figure out what percentage he made on Monday unless I know what percentage I'm getting from."
His entire fishing.,student,3,0,,,,كل صياده,All the hunting is done
"The whole, okay?  It would seem like a real terrible shame to me if I knew the math like you know the math and I add these five numbers up and I get the wrong number there.  So I think this is a step that you definitely want to check every time.  Because there’s room for making a silly mistake that ends up costing you the problem, so double- check that.",teacher,71,2,,,0.0,كل شيء، حسناً؟ يبدو لي أنه سيكون عارًا فظيعًا إذا كنت أعرف الرياضيات كما تعلمون الرياضيات وأضاف هذه الأرقام الخمسة وأحصل على الرقم الخطأ هناك. لذلك أعتقد أن هذه خطوة التي يجب عليك بالتأكيد التحقق منها في كل مرة. لأن هناك مجال للقيام بخطأ سخيف ينتهي بك الأمر بكلفة المشكلة، لذا تحقق من هذا مرتين.,"All right? it seems to me that it would be a terrible shame if I knew mathematics as well as you know mathematics and added these five numbers and got the wrong number there. so I think this is a step that you should definitely check every time. because there is room for making a ridiculous mistake that ends up costing you the problem, so check this twice."
"When it says percent, it says percentage right here, do we have to like put the percent?",student,17,3,,0.0,,عندما تقول نسبة مئوية، تقول نسبة مئوية هنا، هل يجب علينا أن نضع نسبة مئوية؟,"When you say a percentage, you say a percentage here, should we put a percentage?"
Yes.  You’d better not leave it as a fraction.,teacher,9,1,0.0,,0.0,أجل، من الأفضل ألا تتركها كجزء,"Yes, it's better not to leave it as a part."
Darn.,student,1,0,,,,اللعنة.,Damn it.
"We’ve talked about that too, we’ve already covered that again today.",teacher,11,0,,,0.0,لقد تحدثنا عن ذلك أيضاً، لقد بحثنا عن ذلك مرة أخرى اليوم.,"We talked about it too, we talked about it again today."
"But it’s not 100, it’s going to be hard.",student,9,0,,0.0,,لكنّه ليس 100، سيكون صعباً.,"But it's not 100, it's going to be hard."
Because these don’t all add up to 100?,teacher,8,1,1.0,,1.0,لأن كل هذا لا يصل إلى 100؟,'Cause all this doesn't get to 100?
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
