text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"No, we’re not going to talk about congruency today.  We’ll talk about that next time.  What we’re going to do now…",teacher,21,0,,,0.0,لا، لن نتحدث عن التوافق اليوم، سنناقش ذلك في المرة القادمة.,"No, we're not going to talk about consensus today, we'll talk about it next time."
Should I put that in [inaudible]?,student,6,0,,,,هل يجب أن أضع ذلك في [غير مسموع]؟,Should I put that in [Unheard]?
"Yes. Okay, the next thing we’re going to do, we’ve been talking about fractions kind of on a pie, pie charts or clocks, like this, right?  Now we’re going to talk about fractions a little bit on a number line.  And in your book, look on page 51 in your student book.",teacher,52,3,0.0,,0.0,نعم. حسناً، الشيء التالي الذي سنفعله هو أننا كنا نتحدث عن الكسور نوعاً ما على فطيرة، مخططات فطيرة أو ساعات، مثل هذا، صحيح؟ الآن سوف نتحدث عن الكسور قليلاً على خط رقم. وفي كتابك، انظر إلى الصفحة 51 في كتاب الطلاب الخاص بك.,"Well, the next thing we're going to do is we've been talking about fractions on a pie, pie charts, or clocks, like that, right? Now we're going to talk a little bit about fractions on a number line."
What page? 51.,student,3,0,,,,أي صفحة؟,What page?
Page 51.  Is it 52 or 51?,teacher,7,0,,,0.0,الصفحة 51، هل هو 52 أو 51؟,"Page 51, is it 52 or 51?"
51.,student,1,0,,,,51,51
"I think they’re both, I think there’s two of them, but we’re going to look at 51 right now.",teacher,19,0,,,0.0,أعتقد أنّهما كلاهما، أعتقد أنّهما اثنان، لكنّنا سننظر إلى 51 الآن.,"I think it's both, I think it's two, but we're going to look at 51 now."
Is it unit one?,student,4,1,,,,هل هي الوحدة الأولى؟,Is this the first unit?
"No, it’s unit four.",teacher,4,1,,,0.0,لا، انها الوحدة الرابعة.,"No, it's the fourth unit."
I don’t have it.,student,4,0,,,,لا أملكها,I don't have it.
I might have it.  Here we go.,teacher,7,0,,,0.0,قد أحصل عليه ها نحن ذا,"I get it, here we go."
I think I ripped it out.,student,6,0,,,,أعتقد أنني سحبتها.,I think I pulled it.
"Here you go.  Which page did I say, 51?  Yeah, page 51.  What’s this?  Okay.  So you can see, these number lines, or these lines, start at what number?",teacher,29,2,0.0,,0.0,هنا. أي صفحة قلت، 51؟ نعم، صفحة 51. ما هذا؟ حسنا. لذلك يمكنك أن ترى، هذه الخطوط الرقمية، أو هذه الخطوط، تبدأ من أي رقم؟,"What page did you say, 51? Yes, page 51. What is this? Okay. So you can see, these digital lines, or these lines, start with what number?"
Zero.,student,1,0,,,,صفر.,Zero. Zero.
"Start at zero.  And if we have a fraction that looks like this, okay? What are those all equal to?",teacher,20,1,,,0.0,البدء من الصفر. وإذا كان لدينا جزء يبدو مثل هذا، حسنا؟ ما هي كلها تساوي؟,"And if we have a part that looks like this, okay? what are they all equal to?"
Zero.,student,1,0,,,,صفر.,Zero. Zero.
"Zero, right?  They are equal to zero.  It’s like if we put… So if we have these three, how much is 5 over 5 worth or equal to?",teacher,28,0,,,0.0,صفر، صحيح؟ انها تساوي الصفر. انها مثل لو وضعنا -- اذا كان لدينا هذه الثلاثة، كم 5 على 5 يساوي أو يساوي؟,"It's like if we put - if we have these three, how many 5 out of 5 is equal to or equal to?"
One.,student,1,0,,,,واحد.,One.
One whole.  10 over 10?,teacher,5,1,,,0.0,واحد كامل. 10 على 10؟,One perfect. 10 out of 10?
One whole.,multiple students,2,1,,,,واحدة كاملة,One complete one
15 over 15?,teacher,3,0,,,1.0,15 على 15؟,15 to 15?
One whole.,multiple students,2,1,,,,واحدة كاملة,One complete one
"Okay. This means, if you’re looking at this, this means your whole could be broken up into five spots, but none of them are being taken up, so it’s worth zero.",teacher,31,1,,,0.0,حسناً، هذا يعني أنه إذا كنت تنظر إلى هذا، فهذا يعني أن مجموعك قد يتم تقسيمه إلى خمسة نقاط، ولكن لا يتم أخذ أي منها، لذا فهي تساوي الصفر.,"Well, this means that if you look at this, it means that your sum may be divided into five points, but none of them are taken, so they are equal to zero."
So it’s zero percent.,student,4,1,,,,اذاً هو صفر في المئة,So it is zero percent
"Zero percent too, that’s exactly right. So let’s take a look at these number lines.  If I take…where’d I put that?   If you look at your number line, and we cut it right in half, okay?  Just like this.  If you have a pencil you can do it on your desk, or you can even draw a line down the middle, right down the middle, from the half up here all the way down to the star.",teacher,77,4,,,0.0,0٪ أيضاً، هذا صحيح تماماً. لذلك دعونا نلقي نظرة على هذه الخطوط الرقمية. إذا أخذت... أين وضعت ذلك؟ إذا نظرت إلى خط الرقم الخاص بك، ونقصه إلى النصف، حسناً؟ هكذا. إذا كان لديك قلم رصاص يمكنك القيام بذلك على مكتبك، أو يمكنك حتى رسم خط أسفل في الوسط، أسفل في الوسط، من النصف فوق هنا كل الطريق إلى أسفل إلى النجم.,"So let's take a look at these digital lines. so if you take... where did you put it? if you look at your number line, and you cut it in half, okay? like this. if you have a pencil you can do it on your desk, or you can even draw a line down in the middle, down in the middle, from half up here all the way down to the star."
I see it.,student,3,0,,,,-أرى ذلك,-I can see that
"You see it, all right.  Everyone see that?",teacher,8,0,,,0.0,أنت ترى ذلك، حسناً، هل يرى الجميع ذلك؟,"You see that, well, does everyone see that?"
My line is crooked.,student,4,1,,,,خطي منحرف,linearly perpendicular to each other.
My line’s crooked too.,teacher,4,1,,,0.0,خطي منحرف أيضاً,There is also a linear deviation.
The symmetry.,student,2,1,,,,التماثل.,The resemblance.
What’s that?,teacher,2,0,,,0.0,ما هذا؟,What is this?
The symmetry.,student,2,1,,,,التماثل.,The resemblance.
They are symmetric.,teacher,3,1,,,0.0,هم متماثلين.,They are identical.
"Yeah, but they don’t have the same numbers.",student,8,0,,1.0,,نعم، ولكن ليس لديهم نفس الأرقام.,"Yes, but they don't have the same numbers."
"They don’t have the same numbers, that’s a great observation. So we’re looking down at that bottom dot, let me check it out.",teacher,23,0,1.0,,0.0,ليس لديهم نفس الأرقام، وهذا ملاحظة رائعة. لذا نحن ننظر إلى هذا النقطة السفلى، دعوني أتحقق من ذلك.,"They don't have the same numbers, which is a great remark.So we're looking at this bottom line, let me check it out."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"You guys are so smart, before I even ask, you’re already answering it.  I don’t know what to do with some of you guys.  So we’re trying to figure out what could that dot be?",teacher,35,0,,,0.0,أنتم ذكاء جداً، قبل أن أسألكم، فأنتم بالفعل تجيبون على ذلك لا أعرف ماذا أفعل مع بعضكم، لذا نحن نحاول معرفة ما يمكن أن تكون هذه النقطة؟,"You're so smart, before I ask you, you already answer that I don't know what to do with some of you, so we're trying to figure out what this point might be?"
Four-tenths. Five-tenths.,student,2,2,,,,أربع عشرات خمسة عشرات,Four decades and fifteen decades.
"Okay, five-tenths?",teacher,2,1,,,0.0,حسناً، خمسة عشرات؟,"All right, fifteen?"
"I was going to say four-tenths but… See how the top, if you go right down and you go to the zero tenths, then you count, then you get to that line and you know that’s half because you’re connected with half.",student,42,3,,0.0,,كنت سأقول أربع عشرات ولكن... انظر كيف في الأعلى، إذا ذهبت مباشرة إلى أسفل وتذهب إلى صفر عشرات، ثم عد، ثم تصل إلى ذلك الخط وتعرف أن هذا نصف لأنك متصل مع نصف.,"I'd say four tenths but... look how up, if you go straight down and go to zero tens, then count, then get to that line and you know that this is half because you're connected to half."
"Exactly.  So Student J actually said something that was pretty good too.  I’m sure he’s not the only one who kind of got caught with that because I kind of did when I first looked at that.  I went, okay, I see four dots. I know this is tenths, so I’m going to go one, two, three, four, right?",teacher,59,1,1.0,,0.0,بالضبط. إذاً الطالب J قال شيئًا جيدًا أيضًا. أنا متأكد أنه ليس الوحيد الذي تم القبض عليه بسبب ذلك نوعًا ما عندما نظرت إلى ذلك لأول مرة. ذهبت ، حسناً ، أرى أربعة نقاط. أعلم أن هذا هو العاشر ، لذا سأذهب إلى واحد ، اثنان ، ثلاثة ، أربعة ، صحيح؟,"I'm sure he's not the only one who got caught up in that kind of thing when I first looked at it. I went, well, I see four points. I know this is the tenth, so I'm going to go to one, two, three, four, right?"
It’s four-tenths.,student,2,1,,,,إنها أربع عشرات,It's four o'clock.
It’s four-tenths.  Why isn’t it four-tenths?,teacher,6,2,,,1.0,إنها أربع عشرات، لماذا ليست أربع عشرات؟,"It's four tenths, why not four tenths?"
Because if it was four-tenths then there would be another dot right there between that one and that one.,student,19,1,,1.0,,لأنه إذا كان أربع عشرات ثم سيكون هناك نقطة أخرى هناك تماما بين هذا واحد وهذا واحد.,"Because if there are four tens, then there will be another point exactly between this one and this one."
"Okay, so you’re saying if it was four-tenths it would have to be in between right here.  Everyone agree?",teacher,19,1,1.0,,1.0,حسناً، إذاً أنت تقول إن كانت أربع عشرات يجب أن تكون بينهما هنا,"Well, then you're saying that if there are four dozen, there should be between them here."
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Thumbs up if you guys agree?   Student A, you got that?",teacher,11,0,,,0.0,الإبهام إلى الأعلى إذا كنتم متفقون؟,Thumbs up if you agree?
I got it.,student,3,0,,,,لقد حصلت عليه.,I got it.
"Good, Student L.   Okay.  Now, so everyone label that, and we should label that five…",teacher,15,0,,,0.0,حسناً، الطالب (إل) حسناً، الجميع يضع علامة على ذلك، وعلينا وضع علامة على ذلك الخامس,"All right, student (L) All right, everybody's putting a mark on that, and we have to put a mark on that fifth"
Tenths.,student,1,1,,,,العشرات,There are dozens of them.
"Tenths, right, Student A?  Five-tenths, right down the bottom. So I’m going to try to see…",teacher,16,2,,,0.0,العشرات، أليس كذلك، الطالب أ؟ خمس عشرات، في الأسفل مباشرة. لذا سأحاول أن أرى...,"Tens, right, student A? fifteen, right down there. So I'm going to try to see..."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"No, right down here.",teacher,4,0,,,0.0,لا، هنا.,"No, not here."
That’s five-sixteenths.,student,2,0,,,,هذا هو خمسة عشر.,That's fifteen.
"Ooops, you’re right. Five-tenths.  Now, let’s look around.",teacher,8,1,,,0.0,أنتِ محقة، خمس عشرات، دعونا نلقي نظرة حولنا,"You're right, fifteen, let's take a look around."
I thought it was four-tenths.,student,5,1,,,,إعتقدتُ أنّه كان أربع عشرات.,I thought it was four o'clock.
No.  We said it wasn’t four-tenths because…,teacher,7,1,1.0,,0.0,لا، لقد قلنا أنه ليس أربع عشرات لأن...,"No, we said it wasn't four-tenths because..."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Yeah, it’s one, two, three.  But how about this cap from here to there?  Is that more than …",teacher,19,0,,,0.0,أجل، واحد، إثنان، ثلاثة، لكن ماذا عن هذه القبعة من هنا إلى هناك؟,"Yes, one, two, three, but what about this hat from here to there?"
That’s like [inaudible] in the middle.,student,6,0,,,,هذا مثل [غير مسموع] في الوسط.,It's like [unheard of] in the middle.
"Yeah, so if we had another one, if we had another dot right here, if I put this other dot.  And that’s in between. One, two, three-tenths.  Three-tenths and five, so what would that be if that dot was a…",teacher,40,2,0.0,,0.0,نعم، إذا كان لدينا واحد آخر، إذا كان لدينا نقطة أخرى هنا، إذا وضعت هذه النقطة الأخرى. وهذا هو بينهما. واحد، اثنان، ثلاثة عشرات. ثلاثة عشرات وخمسة،,"Yes, if we have another one, if we have another point here, if I put this other point. This is between them. one, two, three tens. three tens and five,"
Four-tenths.,student,1,1,,,,أربع عشرات.,Four decades.
"Four-tenths.  So if this is three-tenths, Mister Student D, what would that be?",teacher,13,2,,,0.0,أربع عشرات إذا كان هذا ثلاثة عشرات، السيد الطالب د، ما الذي سيكون ذلك؟,"Four-tenths If this is three-tenths, Mr. Student D, what would it be?"
Two-tenths.,student,1,1,,,,اثنان عشرات.,Twenty-two tenths.
"Two-tenths, exactly. But we’re kind of jumping ahead a little bit.  So now what I want you to do is take your pencil or something else, and let’s go halfway between a half and zero.  Somewhere about halfway. It won’t be exactly, but I want to put something up.  Okay?",teacher,50,1,,,0.0,اثنان عشرات، بالضبط. ولكننا نوعا ما القفز إلى الأمام قليلا. لذلك الآن ما أريد منك القيام به هو أن تأخذ قلم الرصاص أو شيء آخر، ونذهب في منتصف الطريق بين نصف والصفر. في مكان ما في منتصف الطريق. لن يكون بالضبط، ولكن أريد وضع شيء فوق. حسنا؟,"Twenty dozen, exactly. But we kind of jumped forward a little bit. So now what I want you to do is take a pencil or something else, and go halfway between half and zero. Somewhere in the middle of the road. It won't be exactly, but I want to put something on top. Okay?"
One-fourth.,student,1,0,,,,ربع واحد.,A quarter and a half.
"Just line it up, okay?",teacher,5,1,,,0.0,فقط قم بتخطيطها، حسناً؟,"Just plan it out, all right?"
It would be like one-fourth.,student,5,0,,,,سيكون مثل ربع.,It will be like a quarter.
Okay?,teacher,1,0,0.0,,0.0,-حسناً؟,- All right?
Where are we putting the lines?,student,6,1,,,,أين سنضع الخطوط؟,Where are we going to put the lines?
We’re going between one-half and zero.,teacher,6,0,1.0,,0.0,نحن ذاهبون بين نصف و صفر.,We're going between half and zero.
I don’t get it. I think it’s one-fourth because…,student,9,0,,0.0,,لا أفهم، أعتقد أنه ربع لأن...,"I don't understand, I think it's a quarter because..."
"Sssshhhhhhh. Okay?  So what did I ask you to do?  Put a pencil, put a straight line right down from halfway between zero and a half.  And Student A noticed that it’s going to land on something, and what did it land on?  What’s directly below it?  One- fourth.  Okay?  And that makes sense, doesn’t it, with all the work we’ve done.",teacher,62,1,1.0,,0.0,حسناً؟ حسناً؟ ماذا طلبت منك أن تفعل؟ ضع قلم رصاص، ضع خطاً مستقيماً مباشرةً من منتصف الطريق بين الصفر والنصف. ولاحظ الطالب الأول أنه سيهبط على شيء ما، وعلى ماذا هبط؟ ما هو مباشرةً أسفل؟ ربع. حسناً؟ وهذا منطقي، أليس كذلك، مع كل العمل الذي قمنا به؟,"What did I ask you to do? put a pencil, put a straight line straight from the middle of the road between zero and half. and the first student noticed that he was going to land on something, and what was he going to land on? what's right down? quarter. okay? that makes sense, right, with all the work we've done?"
"Yes, one fourth, because a half would [inaudible].",student,8,0,,1.0,,نعم، ربع، لأن النصف سيكون [غير مسموع].,"Yes, a quarter, because half would be [unheard of]."
"Right.  Okay.  Now let’s look over here.  If we go the other way, one-half to one.",teacher,16,0,1.0,,0.0,حسناً، دعونا ننظر إلى هنا، إذا ذهبنا في الاتجاه الآخر، ونصف إلى واحد.,"Well, let's look here, if we go in the other direction, half to one."
That’s another half.,student,3,0,,,,هذا النصف الآخر,This is the other half.
"Okay.  Let’s draw our straight line down there. I’m sorry, it’s this way.",teacher,13,1,,,0.0,حسناً، دعونا نرسم خطنا المستقيم هناك آسف، إنه من هذا الطريق,"Well, let's draw our straight line there. Sorry, it's this way."
Three-fourths.,student,1,0,,,,ثلاثة أرباع.,Three quarters.
What’s that?,teacher,2,0,,,0.0,ما هذا؟,What is this?
It’s three-fourths.,multiple students,2,0,,,,انها ثلاثة أرباع.,It's three quarters.
"It’s three-fourths.  This is kind of a little bit off. So this one down below it, so this one’s going to be…",teacher,22,0,,,0.0,انها ثلاثة أرباع. وهذا نوعا ما قليلا خارج. لذلك هذا أسفل من ذلك، لذلك هذا سوف يكون...,"It's three-quarters. and that's kind of a little out of the way. So this is lower than that, so this will be..."
Three-fourths.,multiple students,1,0,,,,ثلاثة أرباع.,Three quarters.
"Three-Fourths. So this dot right here is going to be three-fourths.  Okay?  And if we wanted to add the halfway points for the fourths, we could do that too.  So it would be right around there.",teacher,36,1,,,0.0,ثلاثة أرباع. اذا هذه النقطة هنا سوف تكون ثلاثة أرباع. حسنا؟ وإذا أردنا أن نضيف النقاط في منتصف الطريق لل أرباع، يمكننا أن نفعل ذلك أيضا.,"So this point here is going to be three quarters, okay? and if we want to add the points halfway to the quarters, we can do that too."
Two-fourths.,student,1,0,,,,أرباعين.,Forty-four.
"That would be two-fourths, right. So if we know this one – when we look on your sheet or you look up here, this distance between here and here looks similar to that distance between here and here.  Okay?  So if I did that…",teacher,44,2,,,0.0,هذا سيكون ربعين، صحيح؟ إذا عرفنا هذا واحد  عندما ننظر إلى ورقة الخاص بك أو تنظر إلى هنا، هذه المسافة بين هنا وهنا تبدو مشابهة لهذا المسافة بين هنا وهنا. حسنا؟ إذا فعلت ذلك...,"If we know this one when we look at your paper or look at here, this distance between here and here looks similar to this distance between here and here."
That’s one-fifth.,student,2,0,,,,هذا هو الخامس,This is the fifth.
"So one-fifth.  Oops, I’m sorry.  So if you say that’s one- fifth, this dot right here, is one-fifth, it must be equivalent to what?",teacher,24,1,,,0.0,إذاً، الخامس. أوه، أنا آسف. إذاً إذا قلت أن الخامس هو الخامس، هذه النقطة هنا، هي الخامس، يجب أن تكون معادلة لما؟,"So, the fifth. Oh, I'm sorry. So if I say that the fifth is the fifth, this point here, is the fifth, it must be equal to what?"
Two-tenths.,multiple students,1,1,,,,اثنان عشرات.,Twenty-two tenths.
"Two-tenths, okay, good.",teacher,3,1,,,0.0,اثنان عشرات، حسنا، جيد.,"Twenty tenths, well, good."
So one-fifth is equivalent to two-tenths?,student,6,2,,,,إذن الخامس يعادل اثنين من العشرات؟,So the fifth is equal to two tenths?
"Yeah.  Now let’s go up to the thirds, okay?  And if I look at this dot right here, and this dot, they look like they’re about the equivalent…",teacher,28,1,1.0,,0.0,نعم، الآن دعونا نذهب إلى الثلثات، حسنا؟ وإذا نظرت إلى هذه النقطة هنا، وهذه النقطة،,"Yeah, now let's go to the thirds, okay? and if you look at this point here, and this point,"
To two-thirds. That’s four-sixths.,student,4,0,,,,إلى ثلثي هذا هو أربعة ستة,"To two-thirds, that's four, six."
"So this is the sixths down here, so what would that be?",teacher,12,0,,,1.0,إذاً هذا هو السادس هنا، ما الذي سيكون عليه؟,"So this is the sixth one here, what will it be?"
Four-sixths.,student,1,0,,,,أربعة ستة.,Four four six.
Okay.  So you say it’s four-sixths.,teacher,6,0,,,0.0,حسناً، إذاً تقول أنّه أربعة ستّين.,"Well, then you say it's four and sixty."
Because it’s equivalent to two-thirds.,student,5,1,,,,لأنه يعادل الثلثين,Because it is equal to two-thirds
It’s equivalent to two-thirds.,teacher,4,1,1.0,,0.0,هذا يعادل ثلثي,That's equivalent to two-thirds.
Two-sixths is equivalent to one-third and four-sixths is equivalent to two-thirds.,student,11,2,,0.0,,اثنان من السادسة يعادل الثلث وأربعة من السادسة يعادل الثلثين.,Two out of six equals one-third and four out of six equals two-thirds.
"Okay, very good.   Go ahead, Student L.",teacher,7,0,0.0,,0.0,حسناً، جيد جداً، هيّا أيها الطالب (إل),"Well, very well, come on, student."
"So then the middle is three-sixths… Excuse me, Mr. D.",student,10,0,,0.0,,إذن الوسط هو ثلاثة ستة... عفواً يا سيد دي,"So the middle is three six... sorry, Mr. D"
"One second, let me just go back to Student L and then I’ll come to you.",teacher,16,0,0.0,,0.0,لحظة، دعيني أعود إلى الطالب (إل) ثم سأعود إليك,"Wait a minute, let me get back to the student and then I'll get back to you."
"Student L said, “If this is two-sixths, and that’s four-sixths, and what’s in between that? Three-sixths.",student,16,0,,0.0,,قال الطالب L، إذا كان هذا هو اثنين من السادسة، وهذا هو أربعة من السادسة، وما بين ذلك؟ ثلاثة من السادسة.,"Student L said, if this is two out of six, this is four out of six, and so on? three out of six."
Three-sixths.  And what’s three-sixths equivalent to?,teacher,6,1,1.0,,0.0,ثلاثة ستة. وما هو ثلاثة ستة تعادل؟,Three six. and what is three six equal to?
Two-fourths.,student,1,0,,,,أرباعين.,Forty-four.
And it’s equal to…,teacher,4,0,,,0.0,و هو يساوي...,And it is equal to...
Half.,multiple students,1,0,,,,النصف.,Half of it.
A half too.,teacher,3,0,,,0.0,ونصف أيضاً,Also a half and a half
It’s equal to five-tenths.,student,4,1,,,,هو يساوي خمسة عشرة.,It is equal to fifteen.
"And it’s equal to five-tenths, too.  You guys are getting this down.  So if we put this down here too…",teacher,20,1,,,0.0,وهذا يساوي الخمسة العشرات أيضاً، أنتم ستحصلون على هذا، لذا إذا وضعنا هذا هنا أيضاً,"And that's also equal to fifteen tenths, you'll get this, so if we put this here too."
Four-eighths.,student,1,0,,,,أربعة ثمانية.,Four eight.
And that’s equal to what? If this is the eighths?,teacher,10,0,,,0.0,وهذا يساوي ماذا؟ إذا كان هذا هو الثامن؟,"And this equals what, if this is the eighth?"
Four-eighths.,student,1,0,,,,أربعة ثمانية.,Four eight.
"And what would this dot be?  Student L, what do you think?",teacher,12,0,,,1.0,و ما هي هذه النقطة؟ الطالب L، ما رأيك؟,"Student L, what do you think?"
Four-eighths.,student,1,0,,,,أربعة ثمانية.,Four eight.
Four-eighths.,teacher,1,0,,,0.0,أربعة ثمانية.,Four eight.
Mr. D?,student,2,0,,,,سيد (دي) ؟,Sir (D) ?
Yeah?,teacher,1,0,,,0.0,-أجل؟,- Yes?
"Before we finished with the tenths, I knew that this is three- tenths here and that’s five-tenths here, that would be four- tenths, and then five-tenths, and then six-tenths, and then seven, and all the way to one.",student,38,6,,1.0,,قبل أن ننتهي من العشرات، كنت أعرف أن هذا هو ثلاثة عشرات هنا وهذا هو خمسة عشرات هنا، وهذا سيكون أربعة عشرات، ومن ثم خمسة عشرات، ومن ثم ستة عشرات، ومن ثم سبعة، وكل الطريق إلى واحد.,"Before we finished decimal, I knew that this is thirteen here and this is fifteen here, and this will be fourteen, and then fifteen, and then sixteen, and then seven, all the way to one."
"Okay, and if we did tenths all the way down to one, what would this last one be?",teacher,18,1,1.0,,0.0,حسناً، وإذا قمنا بعمل العشرات حتى واحد، ما الذي سيكون آخر واحد؟,"Well, if we make dozens up to one, what will be the last one?"
Ten over ten.,student,3,0,,,,عشرة على عشرة,Ten on ten
"Ten over ten, excellent.  You guys got this.  Six over ten, four over ten, okay?  Here.",teacher,16,0,,,0.0,عشرة على عشرة، ممتازة، تمكنتم من ذلك، ستة على عشرة، أربعة على عشرة، حسناً؟,"Ten out of ten, excellent, you did it, six out of ten, four out of ten, okay?"
Is a half when the numerator can divide into the denominator equally by two?,student,14,3,,0.0,,هل هو نصف عندما يستطيع العداد تقسيم المعين بالتساوي على اثنين؟,Is it half when the counter can evenly divide a given number by two?
"Yes.  Student A just said, he just noticed, and we might have taught that, halves, you can divide the numerator into the denominator and it comes out to be two. Right?  So how many times does four go into eight?",teacher,40,3,1.0,,0.0,نعم. الطالب A قال للتو، وقال انه لاحظ فقط، و قد يكون قد علمنا أن، نصف، يمكنك تقسيم العداد إلى المسمي ويخرج إلى اثنين. صحيح؟ كم مرة 4 يذهب إلى ثمانية؟,"Yes. Student A just said, and he just noticed, and he may have taught us that, halfway through, you can divide the counter into denominator and come out in two."
Two.,student,1,0,,,,اثنان.,Two.
"Two times.   And that means you divide it into two equal sides so it’s a half and a half.  Right?  And it’s okay if you’re not a hundred percent good with that.  Student T, how about this one?  We still have another dot over here.",teacher,45,3,,,0.0,مرتين. وهذا يعني أنك تقسيمه إلى جانبين متساوين حتى يكون نصف ونصف. صحيح؟ ومن الجيد إذا كنت لست جيدًا بنسبة مئة في المئة مع ذلك. الطالب T، ماذا عن هذا؟ ما زال لدينا نقطة أخرى هنا.,"That means you're dividing it into two equal parts so it's half and a half, right? And that's fine if you're not 100 percent good though."
That’s one-sixth.,student,2,0,,,,هذا هو السادس.,This is the sixth.
"One-sixth, okay.   How do you know it’s one-sixth?",teacher,8,0,,,1.0,ستة، حسناً، كيف تعرف أنها ستة؟,"Six, well, how do you know it's six?"
Because after zero is one-sixth.,student,5,0,,,,لأن بعد الصفر هو واحد السادس.,Because after zero is one sixth.
"So this is one-sixth, two-sixths, three-sixths, four-sixths…",teacher,7,0,1.0,,0.0,لذا هذا هو واحد ستة، اثنان ستة، ثلاثة ستة، أربعة ستة...,"So this is one six, two six, three six, four six..."
Five-sixths.,student,1,0,,,,خمسة ستة.,Five six.
"Okay, and if we had other things over on the other side, that would be…",teacher,15,0,,,0.0,حسنا، وإذا كان لدينا أشياء أخرى على الجانب الآخر، وهذا سيكون...,"Well, if we had other things on the other side, that would be..."
Five-sixths.,student,1,0,,,,خمسة ستة.,Five six.
Five-sixths.,teacher,1,0,,,0.0,خمسة ستة.,Five six.
How come we don’t [inaudible] all the way to seven percent?,student,11,1,,0.0,,كيف لم نصل إلى 7 في المئة؟,How come we didn't get to 7 percent?
"You could, but just for this example, the major thing we’re trying to get out of this is to look at this and start to think about fractions on a number line, okay?  And just remember that fractions are part of a whole, and the whole could be something like this, it could be part of the number line.",teacher,59,6,0.0,,0.0,يمكنك، ولكن فقط لهذا المثال، الشيء الرئيسي الذي نحاول الحصول عليه من هذا هو النظر إلى هذا والبدء في التفكير في الكسور على خط الرقم، حسنا؟,"But you can, but only for this example, the main thing we're trying to get out of this is to look at this and start thinking about fractions on the number line, okay?"
"Ohhh! I get this, Mr. D.  If that’s four-sixths, it’s zero- sixths, one-sixth, two-sixths, three-sixths, four-sixths, five-sixths, and then six-sixths is the number one.  Number one would probably be six-sixths.",student,30,0,,0.0,,فهمت هذا، سيد دي. إذا كان هذا هو أربعة ستة، فهو صفر ستة، واحد ستة، اثنين ستة، ثلاثة ستة، أربعة ستة، خمسة ستة، ثم ستة ستة هو رقم واحد. رقم واحد سيكون على الأرجح ستة ستة.,"I understand that, Mr. D. If this is four six, it is zero six, one six, two six, three six, four six, five six, then six six is number one."
"Yes, six over six is number one.  It’s just like we said over here.  It’s like when you start it’s zero over six.",teacher,23,0,1.0,,0.0,نعم، ستة على ستة هي رقم واحد. انها تماما كما قلنا هنا. انها مثل عندما تبدأ انها صفر على ستة.,"Yes, six on six is a number one. It's exactly like we said here. It's like when you start it's zero on six."
That’s four-tenths.,student,2,1,,,,هذا أربع عشرات.,That's four tenths.
"Four-tenths?   Oh!  My bad.  You guys are passing all my tests. You guys are paying attention.  All right.  Do you want to put in some of these other ones?  Because these ones, how can we figure out, shall I put the dot right over here, or should I put a dot over there?",teacher,53,1,,,0.0,أربعة عشرات؟ أوه! خطئي. أنتم تتمون جميع اختباراتي. أنتم تتمون الإنتباه. حسناً. هل تريدون وضع بعض هذه الأخرى؟ لأن هذه، كيف يمكننا معرفة، هل يجب أن أضع النقطة هنا، أو يجب أن أضع النقطة هناك؟,"Four tenths? oh! my fault. you do all my tests. you pay attention. well. do you want to put some of these more? because these, how can we know, should I put the dot here, or should I put the dot there?"
How many sixes do we have? We’ll be right there between two-eighths and zero-eighths.,student,14,0,,0.0,,كم عدد الستات التي لدينا؟ سنكون هناك بين ثمانية ثمانية و صفر ثمانية.,How many statuses do we have? we'll be there between eight-eight and zero-eight.
"Okay, so if I do that I’m going to put my dot right here, is that okay?",teacher,17,0,0.0,,0.0,حسناً، إذاً إن فعلت ذلك سأضع نقطتي هنا، هل هذا جيّد؟,"Well, then, if I do, I'll put my point here, is that good?"
No!,multiple students,1,0,,,,لا، لا!,"No, no, no!"
Why not?,teacher,2,0,,,1.0,-لماذا لا؟,-Why not?
"Because it has to be perfectly evenly inside of it. The eighths have to be all the same, they all have to be the same.",student,25,0,,1.0,,لأنه يجب أن يكون متساوياً تماماً بداخله يجب أن تكون الثمانية متشابهة، يجب أن تكون كلها متشابهة,"Because it must be exactly equal within it, the eight must be identical, they must all be identical."
The same what?  I know what you mean but I want you to say it.,teacher,15,0,1.0,,0.0,أعلم ما تعنيه لكن أريدك أن تقوليه,"I know what you mean, but I want you to say it."
The equivalent.,student,2,1,,,,ما يعادله.,It's the equivalent.
"Student M, what is she trying to say?  I know you understand this too?",teacher,14,0,,,1.0,الطالب (م) ، ما الذي تحاول قوله أنا أعلم أنك تفهم هذا أيضاً؟,"Student M, what are you trying to say I know you understand that too?"
"Mr. D, it’s 9:33.",student,4,0,,,,سيّد (دي) ، الساعة 9:33.,"Mr. D, at 9:33."
"I know, we’ve got two more minutes, I want to see if some people can get this.",teacher,17,0,,,0.0,أعلم، لدينا دقيقتين إضافيتين، أريد أن أرى إن كان بعض الناس يستطيعون الحصول على هذا.,"I know, we have two extra minutes, I want to see if some people can get this."
