text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
Thirty. Twenty-five.,student,2,0,,,,ثلاثون، خمسة وعشرون,"Thirty-three, twenty-five and twenty-five."
"Yes, twenty-five times four is a hundred so twenty-six times four is just going to be a hundred and four more, right? So you could have done it that way, too.  But yeah, good job.  Yes, Student D?",teacher,38,2,,,0.0,نعم، خمسة وعشرون × أربعة هو مائة، لذا ستة وعشرون × أربعة سيكون فقط مائة وأربعة أكثر، أليس كذلك؟ لذلك يمكنك أن تفعل ذلك بهذه الطريقة أيضا. ولكن نعم، عمل جيد. نعم، الطالب D؟,"Yes, twenty-five × four is one hundred, so twenty-six × four will only be one hundred and four more, right?"
I have a new one.,student,5,0,,,,لدي واحدة جديدة,I have a new one.
Go ahead.,teacher,2,0,0.0,,0.0,هيّا,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey"
Eight times eight.,student,3,0,,,,ثمانية × ثمانية,Eight × eight
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
Because we did [inaudible] twenty-four [inaudible] ten times eight is eighty [inaudible] plus ten is thirteen.  So [inaudible],student,18,0,,1.0,,لأننا فعلنا [غير مسموع] 24 [غير مسموع] 10 × 8 = 80 [غير مسموع] زائد 10 = 13.,That's because we did [unheard of] 24 [unheard of] 10 × 8 = 80 [unheard of] plus 10 = 13.
"Totally.  That would have been another strategy you could have used.  Absolutely.  This is a strategy I’ve seen a lot of you using, Student C.  I’ve seen a lot of you using this strategy, but I love how I’m seeing you use other strategies too.  Especially those of you who are remembering the doubling and the halving, that’s good to see.  It’s great to see that this isn’t the only strategy that you’re using for this.  But this is totally, completely valid also.  All right, anything else?",teacher,87,0,0.0,,1.0,تماماً. هذا كان سيكون استراتيجية أخرى يمكن استخدامها. بالتأكيد. هذه استراتيجية رأيت الكثير منكم تستخدمها، الطالب C. لقد رأيت الكثير منكم تستخدم هذه الاستراتيجية، لكنني أحب كيفية مشاهدتكم تستخدم استراتيجيات أخرى أيضاً. وخاصة أولئك منكم الذين يتذكرون تضاعف ونصف، هذا جيد أن نرى. من الرائع أن نرى أن هذه ليست الاستراتيجية الوحيدة التي تستخدمها لهذا. ولكن هذا صحيح تماماً أيضاً. حسناً، أي شيء آخر؟,"I've seen many of you use this strategy, student C. I've seen many of you use this strategy, but I like the way I see you use other strategies as well. Especially those of you who remember double and a half, that's good to see. It's great to see that this isn't the only strategy you use for this."
No.,student,1,0,,,,-كلا .,"- No , not at all ."
"No?  All right, I think we got them all. Good.  You did a great job.  So now, what we’re going to be doing is we’re going to be solving a series of these cluster problems.  And after we solve one cluster we’re going to choose, just like we just did here, the ones that help us solve the final problem, okay?  So there will be a series of examples in your math book.  We’re going to work on those in partners.  You can work with the person next to you.  And then the last thing that we’re going to do today in our math lesson is come up with – choose one of those clusters and come up with a little model t o share with the class, okay?  Student S, do you see this.  And in the model that you’re going to share with the class you’re going to choose the final, right?  Four times – in this case it was four times forty-three.  I showed the strategy I used and then what did I do on the bottom?  We’ve done this before. Who remembers it?  What do I do on the bottom? Student C?",teacher,196,0,,,0.0,لا؟ حسناً، أعتقد أننا حصلنا على جميعها. جيد. قمت بعمل رائع. لذا الآن، ما سنفعله هو أننا سنقوم بحل سلسلة من مشاكل المجموعات هذه. وبعد حل المجموعة واحدة سنختار، تماماً كما فعلنا هنا، تلك التي تساعدنا في حل المشكلة النهائية، حسناً؟ لذلك سيكون هناك سلسلة من الأمثلة في كتابك الرياضي. سنعمل على تلك في الشركاء. يمكنك العمل مع الشخص المجاور لك. ومن ثم الشيء الأخير الذي سنختار القيام به اليوم في درس الرياضيات لدينا هو اختيار واحد من تلك المجموعات ووضع نموذج صغير مع الفصل، حسناً؟ الطالب S، هل ترى هذا. وفي النموذج الذي سوف تشارك مع الطالب أربع مرات في الفصل النهائي، ماذا فعلت في هذه الحالة؟,"Well, I think we've got them all. Good. You did a great job. So now, what we're going to do is we're going to solve a series of these group problems. After solving one group, we're going to choose, just like we did here, the ones that help us solve the final problem, okay? So there's going to be a series of examples in your math book. We're going to work on those in partnerships. You can work with the person next to you. So the last thing we're going to do today in our math class is pick one of those groups and set a small model with the class, okay?"
[inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"You make and array, exactly.  And in this case, remember when we broke down arrays into two arrays?  You’re going to show me with the strategy that you used two arrays.  You’re going to show me a model of taking a large array and breaking it apart into two arrays, writing the equation underneath.  Remember when we did that? Yes, we did this before.  Yep.  They’re right over there on the ones that you did before a couple of weeks ago.  See what we remember with that.  And show our equation underneath the array.  So this is kind of what we’re going to – what our final product is going to be in our new math bulletin board.  Does that everybody understand that?",teacher,123,10,,,0.0,سوف تظهر لي نموذج من أخذ صف كبير وتقسيمه إلى صفين، كتابة المعادلة أسفل. تذكر عندما فعلنا ذلك؟ نعم، فعلنا هذا من قبل. نعم. هم هناك على تلك التي قمت بها قبل أسابيع قليلة. انظروا ما نتذكره بذلك. وأظهروا معادلتنا أسفل المجموعة. لذلك هذا ما سنقوم به ,"You will show me a model of taking a large row and dividing it into two rows, writing the equation down. Remember when we did this? Yes, we have done this before. Yes. They are there on the ones I did a few weeks ago. See what we remember about this. And show our equation down the group. So this is what we're going to do "
Uh-huh.,student,1,0,,,,اه-ها.,Ah-ha. 
"Okay.  So, first thing I want you to do is get your big math books out and you need pages 57 and 58.",teacher,23,0,,,0.0,حسناً، أول شيء أريدك أن تفعله هو الحصول على كتب الرياضيات الكبيرة وتحتاج إلى الصفحات 57 و 58.,"Well, the first thing I want you to do is get big math books and you need pages 57 and 58."
Unit three?,student,2,1,,,,الوحدة 3؟,Unit 3?
"Unit three.  Yep, same unit.  Fifty-seven and fifty-eight. And rip those guys out, please. Okay.  Okay, put your name on both sheets and I want you to take a look at set A first.  See how there’s different sets, set A, set B, set C?  It’s only one page, guys, fifty-seven and fifty-eight’s one page double-sided.  Set A, set B, set C, set D, set E, set F.  Those are the ones we’re going to be practicing with our partners today.  Okay?  Set A is the first one you’re going to work on.  So you see the final problem.  What is the final problem on set A, Student J?",teacher,109,2,,,0.0,الوحدة الثالثة. نعم، نفس الوحدة. 57 و 58. ونزع هؤلاء الرجال، رجاءً. حسناً. حسناً، ضع اسمك على كلتا الصفحات وأريدك أن تنظر إلى مجموعة A أولاً. انظر كيف أن هناك مجموعات مختلفة، مجموعة A، مجموعة B، مجموعة C؟ إنها صفحة واحدة فقط، يا رفاق، 57 و 58 صفحة واحدة مزدوجة. مجموعة A، مجموعة B، مجموعة C، مجموعة D، مجموعة E، مجموعة F. هذه هي التي سنقوم بتدريبها مع شركائنا اليوم. حسناً؟ مجموعة A هي الأولى التي ستعمل عليها. لذلك ترى المشكلة النهائية. ما هي المشكلة النهائية على مجموعة A، الطالب J؟,"Well, put your name on both pages and I want you to look at Group A first. See how there are different groups, Group A, Group B, Group C? It's just one page, guys, 57 and 58 is one double page. Group A, Group B, Group C, Group D, Group E, Group F. These are the ones we're going to practice with our partners today."
Four times forty-three.,student,3,0,,,,أربع مرات أربعين وثلاثة.,Four times forty-three.
"Four times forty-three is the final problem.  So, again, I want you to solve the first four problems and then choose which ones, one or two, that you’re going to use to help you solve the final one.  Got it?",teacher,40,0,,,0.0,أربع مرات أربعين وثلاثة هي المشكلة النهائية، لذا، مرة أخرى، أريد منك أن تحل المشكلة الأربعة الأولى ومن ثم اختيار تلك التي، واحد أو اثنين، التي ستستخدمها لمساعدتك على حل المشكلة النهائية. فهمت؟,"Four times forty-three is the final problem, so, again, I want you to solve the first four problems and then choose the ones that, one or two, you will use to help you solve the final problem."
Got it.,student,2,0,,,,حصلت عليه.,I got it.
"All right, try set A. I see some of you are trying it on your own.  If you want to work with the person next to you, you may also.  What’s four time four?",teacher,34,0,,,0.0,حسنا، جرب مجموعة A. أرى أن بعضكم يحاول ذلك بنفسه. إذا كنت ترغب في العمل مع الشخص بجانبك، يمكنك أيضا. ما هو 4 × 4؟,"Well, try Group A. I see some of you are trying to do it yourself.If you want to work with the person next to you, you can too.What is 4 × 4?"
[inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Uh-uh, four times four. Skip count by four.  Student C, move your chair in so I can get in, please.  There you go.  Skip count by four, four times four.",teacher,30,0,,,0.0,أربعة أضعاف أربعة، تخطي العد بأربعة، الطالب (ج) ، حرّك كرسيّك حتى أستطيع الدخول، رجاءً. ها أنت ذا. تخطي العد بأربعة، أربعة أضعاف أربعة.,"Four times four, skip the count of four, student (c), move your chair so I can get in, please."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Ah, interesting, Student D.",teacher,4,0,,,0.0,أه، مثير للاهتمام، الطالب دي.,"Oh, interesting, this student."
Plus two.,student,2,0,,,,بالإضافة إلى اثنين.,Plus two.
"I see some of you helping the person next to you.  You may help the person next to you. There is space next to the problem, next to the set for you to show what you’re doing, which ones you are picking, and I want to see that.  I want to see next to it in this space – that’s right, Student L – that you show which one you’re picking.  What’s four times four?  [Short pause]  Okay, so now which one of these are you going to use to help you solve that final problem?  Or which two are you going to use?  Which ones from the set help you solve it? If you’re done with the first set and you want to move on to the second set, go ahead.  I’m just going to give people a few more minutes to work on that first set.  So if you want to move ahead you may.  How did you solve it?  How did you find that?",teacher,167,0,,,0.0,أرى بعضكم يساعد الشخص بجانبك. قد تساعد الشخص بجانبك. هناك مساحة بجانب المشكلة، بجانب المجموعة لكي تظهر ما تفعله، ما الذي تختاره، وأريد أن أرى ذلك. أريد أن أرى بجانبها في هذا المساحة  هذا صحيح، الطالب L  أن تظهر ما الذي تختاره. ما هو أربعة مرات أربعة؟ [وقفة قصيرة] حسناً، الآن، أي من هذه ستستخدم لمساعدتك في حل هذه المشكلة النهائية؟ أو أي اثنين سوف تستخدم؟ أي من المجموعة ستساعدك في حلها؟ إذا كنت مع المجموعة الأولى وتريد المضي قدماً إلى المجموعة الثانية، هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا هيّا,"I see some of you are helping the person next to you. Maybe the person next to you is helping. There's a space next to the problem, next to the group to show what you're doing, what you're choosing, and I want to see that. I want to see that next to her in that space right, student L to show what you're choosing. What's four times four? [short pause] Okay, now, which one of these will you use to help you solve this final problem? or which two will you use?"
This?,student,1,0,,,,هذا ؟,Is that it?
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
Two times four equals eight.  So I just put a three.,student,11,0,,0.0,,اثنان × أربعة يساوي ثمانية. لذلك وضعت فقط ثلاثة.,Two × four is equal to eight. so I only put three.
"Okay, here’s what you’re missing.  What’s two times forty? ‘Cause it’s not two times four.  What’s two times forty?",teacher,19,0,1.0,,0.0,حسناً، هذا ما تفتقده، ما هو اثنان × أربعين؟ لأنه ليس اثنان × أربعة. ما هو اثنان × أربعين؟,"Well, here's what you're missing, what's two x forty? because it's not two x four."
Two times forty.,student,3,0,,,,مرتين أربعين,Two forty times.
What’s two times forty?,teacher,4,0,,,0.0,ما 2 × 40؟,What is 2 × 40?
Equals eight – eighty.,student,4,0,,,,يساوي ثمانية  ثمانين,is equal to eighty-eight
"Eighty, yeah.  But then you got to do two times three.  What’s two times three?",teacher,15,0,,,0.0,ثمانون، نعم، ولكن بعد ذلك عليك أن تفعل اثنين × ثلاثة. ما هو اثنين × ثلاثة؟,"Eight, yes, but then you have to do two × three. What is two × three?"
That’s twelve.  I mean eight.  Six.,student,6,0,,,,هذا اثني عشر، أعني ثمانية ستة,"That's twelve, I mean eight six"
"Thank you.  Okay, so look, yeah, so see, you can’t just do – you were just putting a three on here and you got to make sure you do your two.  It’s like breaking it down, two times forty, two times three. Student L, do you need a piece of tape?  [Short pause]  Yep, my little tape is missing.  Hold that for me. Here. Huh?",teacher,65,0,0.0,,0.0,شكراً. حسناً، انظر، نعم، انظر، لا يمكنك فعل ذلك فقط. كنت فقط تضع ثلاثاً هنا و يجب عليك التأكد من القيام بأثنين. إنه مثل تقسيمها، مرتين أربعين، مرتين ثلاثاً. الطالب L، هل تحتاج إلى قطعة شريط؟ [موقف قصير] نعم، فقدت شريطتي الصغيرة. احتفظي بذلك لي. هاه.,"Well, look, look, yeah, look, you can't just do that. you were just putting a threesome here and you have to make sure to do two. it's like splitting it, two forty, two threesome. student L, do you need a piece of tape?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Yeah, but you can use one and you can add on to that.  You can use any one you want and add on to it, Student L.  Okay, so which ones are you going to use, Student C, to help you figure this out?  Which of these is going to help you?",teacher,52,2,,,1.0,نعم، ولكن يمكنك استخدام واحد ويمكنك إضافة إلى ذلك. يمكنك استخدام أي واحد تريد و إضافة إلى ذلك، الطالب L. حسنا، إذا ما الذي ستستخدم، الطالب C، لمساعدتك على معرفة هذا؟ أي من هذه سوف تساعدك؟,"Yes, but you can use one and you can add that. You can use any one you want and add that, student L. Well, then what would you use, student C, to help you figure that out?"
This one.,student,2,0,,,,هذه.,This one.
Okay.  [Long pause]  Now what?  What’s the final problem?,teacher,9,0,,,0.0,حسناً، ما المشكلة الأخيرة؟,"Well, what's the last problem?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Four times time forty-three.  You have two times forty-three. So What are you going to do now?,teacher,17,0,,,0.0,أربع مرات أربعين وثلاثة. لديك اثنان مرات أربعين وثلاثة. ماذا ستفعل الآن؟,Four times forty-three. you have two times forty-three. what will you do now?
Four times [inaudible],student,3,0,,,,أربع مرات,Four times
Two times four?  Two times forty-three is a what – of four times forty-three?,teacher,14,0,,,0.0,اثنان × أربعة؟ اثنان × أربعة وثلاثة هو ما  من أربعة × أربعة وثلاثة؟,Two × four? two × four and three is what of four × four and three?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
If you have two times forty-three you need another two but times four or times forty-three?,teacher,16,0,,,0.0,إذا كان لديك مرتين أربعين وثلاثة تحتاجين إلى اثنين آخرين ولكن مرتين أربعة أو مرتين أربعين وثلاثة؟,If you have two forty-three you need two more but two forty-four or two forty-three?
Forty-three.,student,1,0,,,,أربعين وثلاثة,Forty-three.
"You see?  Okay, I see a lot of you have moved on set B so I want to just stop for a second and go over set A and then I’ll let you move ahead.  And it’s fine if you moved on on your own to set B or C.  But let’s go back to set A all together.  I mean put your finger on set A. Okay.  So you have your four problems.  Four times ten, four times forty, four times – is it three?",teacher,86,0,,,0.0,حسناً، أرى أن الكثير منكم انتقلوا إلى المجموعة ب، لذا أريد أن أتوقف للحظة، و أبحث عن المجموعة أ، ثم سأدعكم تتقدموا. ومن الجيد أن تتحركوا بمفردكم لتحديد المجموعة ب أو ج. ولكن دعونا نعود إلى وضع المجموعة أ، أعني وضع إصبعك على المجموعة أ. حسناً.,"Well, I see that many of you have moved to Group B, so I want to pause for a moment, and look for Group A, and then I'll let you move on. It's good to move on your own to determine Group B or C. But let's get back to Group A, I mean put your finger on Group A. Okay."
Three.,multiple students,1,0,,,,ثلاثة.,Three.
"And two times twenty-three.  Okay.  And you solved those, right?  What’s four times forty? What is it?",teacher,17,0,,,0.0,و 2 × 23 . حسناً. و قمت بحل هذه، صحيح؟ ما هو 4 × 40؟ ما هو؟,"And 2 × 23 . well. and I solved this one, right? what is 4 × 40? what is it?"
One sixty.,multiple students,2,0,,,,واحد وستين.,Sixty-one and one.
"Right.  Okay?  ‘Cause instead of four groups of four, it’s now – right?",teacher,13,0,,,0.0,صحيح، حسناً؟ لأنه بدلاً من أربعة مجموعات من أربعة، هو الآن صحيح؟,"Because instead of four sets of four, it's now, right?"
Four.,student,1,0,,,,أربعة.,Four.
Right.  Four times forty.  These are groups of ten.,teacher,9,0,,,0.0,حسناً، أربع مرات أربعين هذه مجموعات من عشرة,"Well, four times forty is the set of ten."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Yeah because you’re adding the groups of ten, right?  Four times three?",teacher,12,0,,,0.0,أجل، لأنك تضيف مجموعات العشرة، صحيح؟ أربع مرات ثلاثة؟,"Yeah, because you're adding sets of ten, right?"
Twelve.,multiple students,1,0,,,,اثني عشر,There are twelve.
And four times – two times twenty-three? Eight-six?,teacher,8,0,,,0.0,و أربع مرات  اثنان مرات 23؟ ثمانية ستة؟,And four times two times 23? eight times six?
Yeah.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"Oh, it’s a four.  No wonder.  Wait a minute.  Oh, two times – no, it’s – yeah.  Here’s your four.  Two time forty-three, eight-six.  No wonder.  Okay.  So forty-one, sixty, twelve, and eight-six, and your final was four times –",teacher,40,0,,,0.0,أوه، إنها أربعة. لا عجب. انتظر لحظة. أوه، مرتين  لا، إنها  نعم. ها هي أربعة. مرتين أربعة وثلاثة وأربعة وثمانية وستة. لا عجب. حسنا.,"Oh, it's four. No wonder. Wait a minute. Oh, two times no, it's yes. Here's four. Two times four and three and four and eight and six. No wonder. Okay."
Forty-three.,multiple students,1,0,,,,أربعين وثلاثة,Forty-three.
"Forty-three.  Okay, problem four times forty-three.  What did you use – which of these did you use to help you?  I should see all hands up ‘cause I just walked around and you all had something.  Student D?",teacher,38,0,,,0.0,أربعين وثلاثة. حسناً، المشكلة أربعة مرات أربعين وثلاثة. ما الذي استخدمتيه  من هذه التي استخدمتها لمساعدتك؟,"Well, the problem is four times forty-three.Which one of these did you use to help you?"
Two times forty-three.,student,3,0,,,,مرتين أربعين وثلاثة,Two times forty-three.
Yeah.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
And two times forty-three again.,student,5,0,,,,و مرتين 43 مرة أخرى,And then 43 times again.
Why did you do two times forty three twice?,teacher,9,0,1.0,,1.0,لماذا فعلت مرتين مرتين 43 مرتين؟,"Why did I do it twice, 43 times?"
Because [inaudible] four times so I added two – two times [inaudible] because two times – two plus two is four.,student,21,0,,1.0,,لأن [غير مسموع] أربع مرات لذلك أضفت اثنين  مرتين [غير مسموع] لأن اثنين  مرتين زائد اثنين هو أربعة.,Because [unheard] four times so I added two times [unheard] because two times two plus two is four.
Right.  So what is he recognizing right here?  That’s it’s a what?,teacher,12,0,0.0,,0.0,حسناً، ما الذي يعترف به هنا؟,"Well, what is he admitting here?"
Half.,student,1,0,,,,النصف.,Half of it.
"It’s a half of four or that he needs to double it – double the two to get four.  Absolutely.  So he’s using the halving, doubling strategy, right?  All right, eighty-six and eight- six?",teacher,34,0,,,0.0,هو نصف أربعة أو أنه يحتاج إلى مضاعفة ذلك مضاعفة اثنين للحصول على أربعة. بالتأكيد. لذلك هو يستخدم استراتيجية نصف، مضاعفة، أليس كذلك؟ حسنا، 86 و 8-6؟,"So he's using the half-double strategy, right? Well, 86 and 8-6?"
Seventy-two. A hundred and eighty-four.,student,5,1,,,,سبعين و إثنان و مائة و ثمانون و أربعة,"Seventy-two, one hundred and eighty-four."
"Student D, you came so far.",teacher,6,0,0.0,,0.0,الطالب (دي) ، لقد وصلت إلى هذا الحد,"Student, I've reached this point."
I put [inaudible],student,3,0,,,,لقد وضعت [غير مسموع],I have put [unheard of]
"That hurts when you get that far.  Student D, remember, eighty plus eighty is what?  What’s eighty plus eighty?",teacher,19,0,,,0.0,هذا يؤلم عندما تصل إلى هذا الحد الطالب د، تذكر، ثمانين زائد ثمانين هو ماذا؟ ماذا ثمانين زائد ثمانين؟,"It hurts when you get to this point student d, remember, eighty plus eighty is what? what is eighty plus eighty?"
One hundred sixty.,multiple students,3,1,,,,مائة وستين.,One hundred and sixty.
"One hundred sixty plus twelve, one seventy-two, right.  One hundred sixty plus twelve, one seventy-two.  Okay.  But what Student D – that’s a great strategy, nice strategy, Student D.  Another thing that he could have done was checked it with another strategy.  What other strategy did you use, Student E?",teacher,50,2,,,1.0,مائة وستين زائد اثني عشر، واحد سبعين و اثنان، صحيح. مائة وستين زائد اثني عشر، واحد سبعين و اثني عشر. حسنا. ولكن ما الطالب D  ذلك  استراتيجية رائعة، استراتيجية لطيفة، الطالب D. شيء آخر الذي كان يمكن القيام به هو التحقق من ذلك مع استراتيجية أخرى. ما هي استراتيجية أخرى استخدمت، الطالب E؟,"One hundred and sixty plus twelve, one seventy-two, right. One hundred and sixty plus twelve, one seventy-two. Okay. But what about student D? That's a great strategy, a nice strategy, student D. Another thing that could have been done is check it out with another strategy. What other strategy did I use, student E?"
Four times forty.,student,3,0,,,,أربع مرات أربعين.,Four times forty.
Four time forty and then?,teacher,5,0,,,0.0,أربع مرات أربعين ثم؟,Four times forty then?
Four times three?,student,3,0,,,,أربع مرات ثلاثة؟,Four times three?
"Yeah.  Now, notice how I’m showing my strategy.  This is what I want you to do is show your strategy.  All right, four times forty, four times three.  Student J?",teacher,30,0,,,0.0,حسناً، لاحظ كيف أظهر إستراتيجيتي، هذا ما أريدك أن تفعله هو إظهار إستراتيجيتك. حسناً، أربع مرات أربعين، أربع مرات ثلاثة. الطالب جي؟,"Well, notice how I show my strategy, that's what I want you to do is show your strategy.Well, four times forty, four times three."
Four times [inaudible],student,3,0,,,,أربع مرات,Four times
Uh-huh.,teacher,1,0,,,0.0,اه-ها.,Ah-ha. 
Four times three is twelve.,student,5,0,,,,أربع مرات ثلاثة = اثني عشر,Four times three = twelve
Uh-huh.,teacher,1,0,0.0,,0.0,اه-ها.,Ah-ha. 
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
One seventy-two.  Did you use this strategy?,teacher,7,0,,,1.0,واحد 72 هل استخدمت هذه الاستراتيجية؟,Unit 72 Have you used this strategy?
Yeah.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
Who else used this strategy?,teacher,5,0,,,1.0,من آخر استخدم هذه الاستراتيجية؟,Who last used this strategy?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
All right.  All right.  Another strategy?  Anyone used a different one?,teacher,11,0,,,1.0,حسناً، حسناً، إستراتيجية أخرى، هل استخدم أحد إستراتيجية مختلفة؟,"Well, well, another strategy, did I use a different strategy?"
No. [Inaudible],student,2,0,,,,لا، لا، لا.,"No, no, no, no, no, no, no. No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no."
"Four times ten you could have used.  How would you have used four times ten?  How would you use four times ten? Student C, I think you’re thinking about it.  What would you do for four times ten?  A lot of you started to use this strategy before.  Four times ten, four times?",teacher,53,0,,,1.0,أربع مرات عشرة كان يمكنك استخدامها. كيف كنت ستستخدم أربع مرات عشرة؟ كيف ستستخدم أربع مرات عشرة؟ الطالب C، أعتقد أنك تفكر في ذلك. ماذا كنت ستفعل في أربع مرات عشرة؟ الكثير منكم بدأ باستخدام هذه الاستراتيجية من قبل. أربع مرات عشرة، أربع مرات؟,"How would you use four times ten? How would you use four times ten? Student C, I think you're thinking about that. What would you do with four times ten? Many of you have started using this strategy before."
Ten.,student,1,0,,,,عشرة.,Ten.
"Ten.  Four times ten.  Four times ten.  Four times three.  And I know a lot of you were like oh, going like that, ‘cause that is a strategy you could use but it takes a long time. So actually, it’s nice to see you using these strategies.",teacher,47,0,,,0.0,عشرة. أربع مرات عشرة. أربع مرات عشرة. أربع مرات ثلاثة. وأنا أعلم أن الكثير منكم كان مثل أوه، الذهاب هكذا، لأن هذه استراتيجية يمكنك استخدامها ولكن يستغرق وقتا طويلا.,"Ten. four times ten. four times ten. four times ten. four times three. I know many of you were like, oh, go like this, because this is a strategy you can use but takes a long time."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"No, kindergarten, but it’s not the most efficient one.  All right, so anything else?  Another strategy?  All right, you get the idea.  Now, here’s the last part, Student A, pay close attention so you know what you’re doing to get the final product, which is this that I’m looking for.  So once you’re done with all these practice problems you’re going to choose one.  I don’t care which one you choose.  Maybe not set A since I showed – I’m going to show you the example of set A.  So maybe use a different one.  Like don’t do the same example I have up here is what I’m saying.  But you could choose set B, set C, set D, set E, set F once you’re done with them, once you’re finished with those.  Okay?  And you’re going to show the strategy that you use.  So you’ll put the final up top, show the strategy you used, and then make your array. All right, so here’s the deal.  I want to just go over making the array real quick.  So if I chose in this case – who used this strategy?  Who used this one?",teacher,194,3,,,0.0,لا، الحضانة، ولكنها ليست الأكثر كفاءة. حسناً، أي شيء آخر؟ استراتيجية أخرى؟ حسناً، فهمت الفكرة. الآن، هنا الجزء الأخير، الطالب A، انتبه جيداً حتى تعرف ما تفعله للحصول على المنتج النهائي، وهو ما أبحث عنه. لذلك عندما تنتهي من كل هذه المشاكل التدريبية ستختار واحدة. لا يهمني التي تختارها. ربما لا تضع A منذ أن أظهرت لكم مثال على مجموعة A. لذلك ربما استخدم واحدة مختلفة. مثل لا تفعل نفس المثال الذي وضعته هنا هو ما أقوله. ولكن يمكنك اختيار مجموعة B، مجموعة C، مجموعة D، مجموعة E، مجموعة F.,"Well, here's the last part, student A, pay close attention until you know what you're doing to get the final product, which is what I'm looking for. So when you're done with all these training problems you'll pick one. I don't care which you choose. Maybe you won't put an A since I showed you an example of group A. So maybe you'll use a different one. Like don't do the same example I put here is what I'm saying. But you can choose group B, group C, group D, group E, group F."
Student D.,student,2,0,,,,الطالب (د),The student (s)
"Just these two.  One, two, three people, four, five, six, seven, eight, nine people used this.  Okay. So if you used this strategy.  How would you use and array to show this?  Would anybody like to come up, feels confident that they can do an array that they would like to do it for us? Student H?  You feel confident?  Come on up.",teacher,63,2,,,1.0,واحد، اثنان، ثلاثة أشخاص، أربعة، خمسة، ستة، سبعة، ثمانية، تسعة أشخاص استخدموا هذا. حسناً. إذاً إذا كنت تستخدم هذه الاستراتيجية. كيف ستستخدم الترتيب لإظهار هذا؟,"One, two, three people, four, five, six, seven, eight, nine people used this."
Like draw the array?,student,4,1,,,,مثل رسم المجموعة؟,Like drawing the set?
