text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Well, here's what I want you to do.  I want you to circle the important numbers and underline the important words and that should tell you whether or not it's multiplication or division.  And when you think you know I want you to compare your ideas to Student L's.",teacher,49,4,0.0,,0.0,حسناً، إليك ما أريده منك أن تفعله. أريد منك أن تقوم بعمل دائرة حول الأرقام المهمة وتؤكد الكلمات المهمة والتي يجب أن تخبرك ما إذا كانت مضاعفة أو تقسيم. وعندما تعتقد أنك تعرف أريد منك أن تقارن أفكارك مع الطالب L.,"Well, here's what I want you to do. I want you to do a circle around important numbers and emphasize important words that should tell you whether to double or divide. And when you think you know, I want you to compare your thoughts with student L."
[I think it's division].,student,4,1,,,,[أعتقد أنه التقسيم].,[I think it's the split].
[Inaudible] not this one.,teacher,4,0,,,0.0,[لا يسمع] ليس هذا واحد.,Not this one.
I did four times six and it gave me 24. [Inaudible] Last week Ms. S ordered six boxes of oranges.,student,20,0,,0.0,,فعلت أربع مرات ستة وأعطيت لي 24 الأسبوع الماضي السيدة S طلب ستة صناديق من البرتقال.,I did four times six and was given 24 last week Mrs. S ordered six boxes of oranges.
"So can you draw a representation of this?  Instead of – that – what are my important words in numbers?  I want you to underline the important words, circle the important numbers.",teacher,32,2,0.0,,0.0,لذا هل يمكنك رسم تمثيل لهذا؟ بدلا من  أن  ما هي كلماتي الهامة في الأرقام؟ أريد منك أن تؤكد الكلمات الهامة، دائرة الأرقام الهامة.,"So can you draw a representation of this? instead of what are my important words in numbers? I want you to emphasize the important words, the circle of important numbers."
That was forty.,student,3,0,,,,كان ذلك أربعين.,That was forty.
"Forty what?  And what is it they're talking about that has forty oranges inside?  All right.  Great.  Is that a number or -- ? [Beeping alarm]  Ladies and gentleman, I'm going to give you about four more minutes.  And then in four minutes I want us to talk about how questions one and two are related.  If you've already moved oranges.",teacher,61,0,,,0.0,أربعين ماذا؟ وما الذي يتحدثون عنه الذي يحتوي على أربعين برتقال في الداخل؟ حسناً. عظيم. هل هذا رقم أو --؟ سيداتي سادتي، سأعطيكم أربع دقائق أخرى. وبعد أربع دقائق أريد أن نتحدث عن كيفية ارتباط السؤال الأول والثاني. إذا كنتم قد نقلتم البرتقال بالفعل.,"Forty what? and what are they talking about that contains forty oranges inside? well. great. is that a number or--? ladies and gentlemen, I'll give you four more minutes. after four minutes I want to talk about how the first and second question relate. if you've already moved the oranges."
I [Inaudible] boxes.,student,3,0,,,,أنا [لا يمكن سماع] صناديق.,I [can't hear] boxes.
Now you have boxes.  How many boxes are there?,teacher,9,0,,,0.0,الآن لديك صناديق كم عدد صناديق هناك؟,"Now that you have boxes, how many boxes are there?"
Six?,student,1,0,,,,ستة؟,Six?
Okay.  So try drawing your boxes again.  And how many are in each box?,teacher,14,0,,,0.0,حسناً، حاولي رسم صناديقك مرة أخرى، وكم عدد الصناديق في كل صناديق؟,"Well, try drawing your boxes again, and how many boxes are in each box?"
Forty?,student,1,0,,,,أربعين؟,Forty?
So what goes in each box?,teacher,6,0,,,0.0,إذاً ما الذي يقع في كل صندوق؟,So what's in each box?
[Forty]?,student,1,0,,,,[أربعين]؟,[forty]?
So are you gonna make 40 circles this time or do something else?,teacher,13,1,,,0.0,إذاً هل ستقومين بعمل 40 دائرة هذه المرة أم تفعلين شيئاً آخر؟,So are you going to do 40 circles this time or do something else?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Okay.  I have one question for you, Student K.  Student K? Instead of tally marks, can you just write the number 40 in each box?  Do you think you can do that and still figure it out?  Try that because I think you might find that is a more efficient way of solving it.  Okay?  So what number is gonna go there?",teacher,62,0,,,0.0,حسنا، لدي سؤال واحد لك، الطالب ك. الطالب ك؟ بدلا من علامات العد، هل يمكنك فقط كتابة الرقم 40 في كل مربع؟ هل تعتقد أنك يمكن أن تفعل ذلك ومع ذلك معرفة ذلك؟ حاول ذلك لأنني أعتقد أنك قد تجد أن هذا هو وسيلة أكثر كفاءة لحل ذلك. حسنا؟,"Well, I have one question for you, student K. Student K? instead of counting marks, can you just type the number 40 into each square? Do you think you can do it and yet know it? Try it because I think you might find that this is a more efficient way to solve it."
Forty.,student,1,0,,,,أربعين,Forty
"Okay.  Yeah.  Student J, bring page 41 over here.  Bring page 41 over here.  So now try solving it.",teacher,19,0,,,0.0,حسناً، أجل، الطالب (جي) ، أحضر الصفحة 41 إلى هنا، أحضر الصفحة 41 إلى هنا.,"Well, yes, student (J), bring page 41 here, bring page 41 here."
What happened?  Is it recording me?,student,6,0,,,,ماذا حدث، هل تسجلني؟,"What happened, are you recording me?"
"It's okay.  Student J, what work have you done so far?",teacher,11,0,0.0,,0.0,حسناً، الطالب (جاي) ، ما العمل الذي قمت به حتى الآن؟,"Well, student (Jay), what work have you done so far?"
Why are they [Inaudible] and they record me?,student,8,0,,0.0,,لماذا هم [لا يسمعون] ويُسجلونني؟,Why are they [not listening] and recording me?
You need to solve problems one and two.,teacher,8,0,0.0,,0.0,عليك حل المشاكل الأولى والثانية,You have to solve the first and second problems.
One and two?,student,3,0,,,,واحد و اثنان؟,One and two?
Right now on page 41.,teacher,5,0,,,0.0,الآن على الصفحة 41,Now on page 41
Whew.,student,1,0,,,,-أجل .,- Yes .
"Look at the relationship between this number and that number. This number and that number.  Are you asking me or telling At your seat right there.  Keep your things on your desk. Okay.  Now, it's not six bags.  It's six boxes and how many are in each box?  Student I?",teacher,50,0,,,0.0,انظروا إلى العلاقة بين هذا الرقم و ذلك الرقم هذا الرقم و هذا الرقم هل تسألني أو تقولين في مقعدك هناك,"Look at the relationship between this number and that number, this number and that number.Will you ask me or say in your seat there?"
"Mr. A.?  It's difference 280, right?  It is 280.  Can I use a ruler?",student,14,1,,0.0,,سيّد (إيه) ، الفرق هو 280، صحيح؟,"Sir, the difference is 280, right?"
You may.,teacher,2,0,0.0,,0.0,يمكنك ذلك,You can do that.
It's 280.,student,2,0,,,,إنها 280.,It's 280.
"No, it's not.  I want you to go back and double check your math.",teacher,14,0,,,0.0,لا، ليس كذلك أريدك أن تعود وتحقق من الرياضيات,"No, it's not. I want you to go back and check your maths."
"Mr. A., can I get crayons?",student,6,0,,,,سيّد (إي) ، أيمكنني الحصول على أقلام؟,"Mr. E., may I have a pencil?"
"Nope.  I need five and we'll see like what's [Inaudible] five from first.  Thank you, Student J.  Thank you, Student J. Thank you, T.  Student J? So let's talk about how the questions one and two are related.  Question one it says what?  It's six bags of four.  And hand if you can tell me what your answer was?  How many oranges was that?  Student I?",teacher,66,0,0.0,,0.0,لا. أنا بحاجة إلى خمسة وسنرى ما هو [لا يمكن سماع] خمسة من البداية. شكراً، الطالب J. شكراً، الطالب J. شكراً، الطالب J. شكراً، الطالب T. دعونا نتحدث عن كيفية علاقة الأسئلة الأولى والثانية. السؤال الأول يقول ماذا؟ انها ستة أكياس من أربعة. واليد إذا كنت تستطيع أن تخبرني ما كانت إجابتك؟ كم من البرتقال كان ذلك؟ الطالب I؟,"Thank you, student J. Thank you, student J. Thank you, student J. Thank you, student T. Let's talk about the relationship between the first and second questions."
Four.,student,1,0,,,,أربعة.,Four.
And what equation did you use to solve it?,teacher,9,1,,,1.0,وما هي المعادلة التي استخدمتها لحلها؟,And what equation did you use to solve it?
Six times what [Inaudible],student,4,0,,,,ست مرات ما [غير مسموع],Six times ma [unheard of]
"Now how 'bout the second one?  Shh.  Student K., what did you come up with an answer for the second one?  Question two. 240.  Can any – can someone raise their hand and tell me what equation they used to solve it?  Student A?",teacher,44,1,,,1.0,هل يمكن لأي شخص أن يرفع يده ويقول لي ما هي المعادلة التي استخدمها لحلها؟ الطالب أ؟,Can anyone raise his hand and tell me what equation he used to solve it?
Six – oh. Six times 40.,student,6,0,,,,ستة  أوه. ستة × 40.,Six oh. six x 40.
"So how are these related?  Student J?  Student T?  I'm gonna wait.  I love the fact that Student I, and Student R, and Student E want to solve the questions that are in their book but we need to have a conversation about how these are related.  How are these two problems related?  Student T?",teacher,55,0,0.0,,1.0,إذاً كيف ترتبط هذه؟ الطالب J؟ الطالب T؟ سأنتظر. أحب حقيقة أن الطالب I، والطالب R، والطالب E يريدون حل الأسئلة الموجودة في كتابهم ولكن علينا أن نحصل على محادثة حول كيف ترتبط هذه المشاكل. كيف ترتبط هذه المشاكل؟ الطالب T؟,"So how do these relate? Student J? Student T? I'll wait. I love the fact that student I, student R, and student E want to solve the questions in their book but we need to have a conversation about how these problems relate."
Because – I got to tell you something.  You put up 240 from six times 4.,student,16,0,,0.0,,لأن عليّ أن أخبرك شيئاً، تضع 240 من 6 × 4.,"Because I have to tell you something, you put 240 of 6 × 4."
Thank you.  So how are these two related?,teacher,8,0,0.0,,1.0,شكراً، كيف ترتبط هذان الاثنان؟,"Thank you, how do these two relate to each other?"
Because it got a two and a four in the front.,student,11,0,,1.0,,لأنها حصلت على 2 و 4 في المقدمة.,Because she got 2 and 4 in the lead.
So this is 24 here and this is 24 here.  So the sixes are the same.  What's different about this – the equation?  Student R?,teacher,25,1,0.0,,1.0,اذا هذا هو 24 هنا وهذا هو 24 هنا اذا الستة هي نفسها ما هو الاختلاف حول هذا  المعادلة؟ الطالب R؟,So this is 24 here and this is 24 here if the six is the same what is the difference around this equation? student R?
That the six and four – that – [they say] that six times forty. The forty [thing].,student,17,0,,0.0,,أن ستة وأربعة  أن  [يقولون] أن ست مرات أربعين. الأربعين [شيء].,That six and four are [saying] that six times forty. forty is [something].
"Oh, wow.  You know what?  We just found – we just discovered this fantastic relationship.  Forty is how much of 10?",teacher,21,0,1.0,,0.0,لقد اكتشفنا للتو هذه العلاقة الرائعة. أربعين هو كم من 10؟,We've just discovered this wonderful relationship. 40 is how much of 10?
Four tens.,student,2,0,,,,أربعة عشرات.,It's four o'clock.
"It's four tens or is it 10 fours?  Student J, fair warning. All right.  If we're multiplying this number in the equation by 10 we have to multiply the answer by 10. Student R?  Okay.  I need all of you right here.  I need this half of the class to sit somewhere where you relationship.  Who can tell me what three times four is?",teacher,64,3,,,0.0,إذا كنا نضاعف هذا الرقم في المعادلة بنسبة 10 علينا أن نضاعف الجواب بنسبة 10؟ الطالب R؟ حسناً. أحتاجكم جميعاً هنا. أحتاج إلى هذا النصف من الفصل للجلوس في مكان ما حيث تربطون. من يستطيع أن يقول لي ما هو 3 × 4؟,"If we multiply this number in the equation by 10, we have to multiply the answer by 10? Student R? Okay. I need you all here. I need this half of the chapter to sit somewhere where you connect. Who can tell me what 3 × 4 is?"
Three times?,student,2,0,,,,ثلاث مرات؟,Three times?
"Three times four.  Student K, why don't you move up a bit to the edge of the rug.  Student T?  Three times four is what? Student R?",teacher,27,0,,,0.0,ثلاث مرات أربعة لماذا لا تتحرك قليلا إلى حافة السجادة الطالب T؟ ثلاث مرات أربعة ما هو الطالب R؟,Three times four why don't you move a little to the edge of the rug student T? Three times four what is student R?
12.,student,1,0,,,,12,12  12 
12.  I have an array here.  I know it's not big but it's three by four.  So three times four is 12.  What do you think three times forty is?  Student E?,teacher,32,1,,,1.0,12 . لدي صف هنا. أعلم أنه ليس كبيرا ولكنه 3×4 . لذلك 3 × 4 = 12 . ما الذي تعتقد 3 × 40 هو؟ الطالب E؟,I have a row here. I know it's not big but it's 3×4 . So 3×4 = 12 . What do you think 3×40 is? Student E?
I think it's [Inaudible],student,4,0,,,,أعتقد أنه [غير قابل للسمع],I think it is [inaudible]
"And why do you think that is?  Yes, Student A?",teacher,10,0,,,1.0,و لماذا تعتقدين أن هذا هو؟,And why do you think this is it?
It's the same thing except you just add a zero to the end.,student,13,1,,1.0,,انها نفس الشيء باستثناء أنك فقط تضيف صفر إلى النهاية.,It's the same thing except you just add zero to the end.
But am I just adding a zero to the answer?,teacher,10,0,1.0,,0.0,ولكن هل أنا فقط أضيف صفر إلى الإجابة؟,But am I just adding zero to the answer?
Yeah.  You're adding 100 to the answer and you're adding 10 to the --,student,14,0,,0.0,,نعم، أنت تضيف 100 إلى الإجابة وتضيف 10 إلى...,"Yes, you add 100 to the answer and add 10 to the..."
"So you're saying you're taking that first equation and multiplying it times 10.  So I have three times four here. And when I change my equation to three times forty, how many of these do I have?  I go from four to 40.  Student T?",teacher,45,3,1.0,,0.0,إذا كنت تقول أنك تأخذ هذه المعادلة الأولى وتضاعفها بمقدار 10 لذلك لدي 3 × 4 هنا وعندما أغير المعادلة إلى 3 × 40، كم عدد هذه لدي؟,"If you say you take this first equation and multiply it by 10, so I have 3 × 4 here and when I change the equation to 3 × 40, how many of these do I have?"
You have four of those.,student,5,0,,,,لديك أربعة منها,You have four of them.
"So that would be three times four, which is 12.  You're saying times four?  Let's try this.  So we're saying that an array – if I can represent this equation with three times four with an array that's represent that equation?",teacher,41,4,0.0,,1.0,اذاً هذا سيكون ثلاث مرات أربعة، وهو 12 هل تقول ضرب أربعة؟ دعونا نحاول هذا. اذاً نقول ان صف  اذا استطعت تمثيل هذه المعادلة بثلاث مرات أربعة مع صف يمثل هذه المعادلة؟,"So this would be three times four, which is 12, do you say multiply four? let's try this. so say an array if you can represent this equation by three times four with an array representing this equation?"
10 more.,student,2,0,,,,عشرة أخرى.,Another ten.
Can you repeat that for me?,teacher,6,0,,,0.0,أيمكنك تكرار ذلك لي؟,Can you repeat that for me?
10 more.,student,2,0,,,,عشرة أخرى.,Another ten.
"10 more?  Let's try this.  Are we ready?  12, 24, 36 –",teacher,12,0,,,0.0,10 أخرى؟ دعونا نحاول هذا هل نحن مستعدون؟ 12، 24، 36 ,"10 more? let's try this are we ready? 12, 24, 36 "
48.,multiple students,1,0,,,,48.,48.
48.,teacher,1,0,,,0.0,48.,48.
73.,student,1,0,,,,73.,73. 73.
"72.  84.  Student R, take your seat please.  You're blocking people's view.  Thank you.  96.  Or it's actually – we've gone past that.  We have 12.  Let's count this again.  12, 24, 36, 48, 60, 72, 84, 96, 108,",teacher,39,0,,,0.0,72. 84. الطالب R، اجلس من فضلك. أنت تعيق رؤية الناس. شكرا. 96. أو في الواقع  لقد تجاوزنا ذلك. لدينا 12. دعونا نحسب هذا مرة أخرى. 12، 24، 36، 48، 60، 72، 84، 96، 108،,"72.84.Student R, please sit down.You're blocking people from seeing.Thank you.96.Or in fact we've exceeded that.We have 12.Let's calculate this again.12,24,36,48,60,60,72,84,96,108,"
15.,student,1,0,,,,15.,15.
20.,teacher,1,0,,,0.0,عشرون,Twenty years later.
Oh.,student,1,0,,,,-أوه .,-Oh .
How many arrays do I have?,teacher,6,1,,,0.0,كم عدد المجموعات التي لديّ؟,How many groups do I have?
"One, two, three, four – 10.",student,6,0,,,,واحد، اثنان، ثلاثة، أربعة  10,"One, two, three, four 10"
Call out.  Student I?,teacher,4,0,0.0,,0.0,اتصلي، الطالب الأول؟,"Call, first student?"
10.,student,1,0,,,,عشرة,Ten is ten.
I have 10.  So when I went from this equation to this equation I just multiplied this and this by 10.  Does that make sense?,teacher,25,3,,,1.0,لدي 10 لذا عندما ذهبت من هذه المعادلة إلى هذه المعادلة ضربت هذا وهذا بال 10 هل هذا منطقي؟,So when I went from this equation to this equation I multiplied this and this by 10.
Yeah.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"So it's more than just adding a zero.  You're actually taking your first equation and multiplying times 10.  I now need to set you free to try the problems on question – on page 42 and 43.  And I need one, two, three, and whoever else has gum to get rid of it now.  There's at least three of you and I want the entire packets left on Student J?  You all done?  Excellent.  Can you put your name on it and that's great.  So I'm gonna have you move on to pages 42 and 43.  Mm-hmm.  Not yet.",teacher,99,2,,,0.0,لذا فهي أكثر من مجرد إضافة الصفر. أنت في الواقع تأخذ المعادلة الأولى وتضاعف 10 الآن أنا بحاجة إلى تحرير لكم لتجربة المشاكل في السؤال  على الصفحة 42 و 43. وأنا بحاجة إلى واحد، اثنان، ثلاثة، وأي شخص آخر لديه العلكة للتخلص منها الآن. هناك ثلاثة منكم على الأقل وأريد الحزمة الكاملة المتبقية على الطالب J؟ فعلتم جميعا؟ ممتازة. هل يمكنك وضع اسمك عليه وهذا عظيم. لذلك سأجعلك تنتقل إلى الصفحات 42 و 43.,"So it's more than just adding a zero. You're actually taking the first equation and multiplying it by 10 now. I need to free you up to try the problems in the question on pages 42 and 43. I need one, two, three, and anyone else who has gum to get rid of right now. There are at least three of you and I want the full package left on student J?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"I want to go see page 42, see what you started so far.  Yes, Student E, page 42.  So let's see page 42.  What's five times six?  Five",teacher,28,0,,,0.0,أريد أن أذهب لرؤية الصفحة 42، انظر ماذا بدأت حتى الآن. نعم، الطالب E، الصفحة 42.,"I want to go and see page 42, see what I've started so far."
Half.,student,1,0,,,,النصف.,Half of it.
"Student S, see how we had three times four?  We had 12.  Okay? We said three times 40 is actually ten 12s so it's 120.",teacher,25,0,,,0.0,الطالب S، انظر كيف كان لدينا ثلاثة × أربعة؟ كان لدينا 12. حسنا؟ قالنا ثلاثة × 40 هو في الواقع عشرة 12s لذلك هو 120.,"Student S, look how we had three x four? we had 12. okay? we said three x 40 is actually ten 12s so it's 120."
"Wait.  Six, 12, 18.",student,4,0,,,,انتظر، ستة، 12، 18,"Wait, six, twelve, eighteen"
"So what do you think this one is?  Okay.  So now take Student L – go use.  Student L, can I – I need a chaperone for a trip to the to find another place for you because you haven't done any work yet and every time I turn around you're working with – so what",teacher,56,0,,,0.0,إذاً ما رأيك في هذا؟ حسناً. الآن خذ الطالب L  اذهب واستخدمه. الطالب L، هل يمكنني  أحتاج إلى مرشد في رحلة إلى المكتب للعثور على مكان آخر لك لأنك لم تفعل أي عمل بعد وفي كل مرة ألتفت أنت تعمل مع,"So what do you think of this? Well, now take student L and go and use him. Student L, can I need a guide on a trip to the office to find another place for you because you haven't done any work yet and every time I turn around you work with him?"
"[Inaudible] do it, man.",student,4,0,,,,افعلها يا رجل,"Do it, man."
So –,teacher,2,0,,,0.0,إذاً,So then
[Inaudible] do this.  [Inaudible] recorded.,student,5,0,,,,[لا يمكن سماعها] تفعل هذا. [لا يمكن سماعها] سجل.,[Can't hear her] do this. [Can't hear her] record.
You're what?  You're still take part in the math lesson.,teacher,10,0,0.0,,0.0,ما زلت تشارك في دروس الرياضيات,I still take part in math classes.
Okay.  But what's the point of doing this?,student,8,0,,0.0,,حسناً، لكن ما الجدوى من فعل هذا؟,"Okay, but what's the point of doing that?"
"So you learn, Student J. Excuse me, Student S?",teacher,9,0,0.0,,0.0,لذا تعلم، الطالب جي المعذرة، الطالب S؟,"So, you know, student J. Excuse me, student S?"
I need help.  Is this one 240?,student,7,0,,,,أحتاج مساعدة هل هذه 240؟,"I need help, is this 240?"
Okay.  So what – five times 60.  I want you to go back and show me your thinking.  You can use centimeter grid paper.  You can use drawing paper to draw out your answer or you can use cubes.  So I want you to try and solve that one.  All right?,teacher,51,2,0.0,,0.0,حسناً، ما هي 5 × 60؟ أريد منك أن تعود وتظهر لي تفكيرك. يمكنك استخدام ورقة شبكة سنتيمتر. يمكنك استخدام ورقة رسم لتحديد الإجابة أو يمكنك استخدام الكوبات. لذا أريد منك أن تحاول حل هذه. حسناً؟,"Well, what is 5x60? I want you to come back and show me your thoughts. you can use a centimeter grid sheet. you can use a drawing sheet to determine the answer or you can use cups. so I want you to try to solve this one. okay?"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
What do you want to use?,teacher,6,0,,,0.0,ماذا تريد أن تستخدم؟,What do you want to use?
I'll just [Inaudible]  I wrote the story problem.,student,8,0,,0.0,,سأكتب مشكلة القصة,I'm going to write the problem of the story.
"Yep.  That's fine.  Yep.  So now I want you to work on these. So let's look at page 41.  Put it in the bin, please.  So I'm gonna read the question out loud and I want you to tell me what to circle and grocery store.  There are four oranges in each bag.  David bought six bags of oranges to bring to his class.  How many oranges did David buy?  What are my numbers – important numbers in this question?",teacher,80,1,0.0,,0.0,نعم. هذا جيد. نعم. لذلك الآن أريد منك أن تعمل على هذه. لذلك دعونا ننظر إلى الصفحة 41. وضعه في القمامة، من فضلك. لذلك أنا ذاهب لقراءة السؤال بصوت عال وأريد منك أن تخبرني ما الدائرة ومتاجر البقالة. هناك أربعة البرتقال في كل حقيبة. ديفيد اشترى ستة حقائب من البرتقال لجلبها إلى فصله. كم البرتقال ديفيد اشترى؟ ما هي أرقامي  أرقام مهمة في هذا السؤال؟,"So now I want you to work on this one. So let's look at page 41. put it in the trash, please. So I'm going to read the question out loud and I want you to tell me what the circle and grocery stores are. There are four oranges in each bag. David bought six bags of oranges to bring to his classroom. How many oranges did David buy?"
Four.,student,1,0,,,,أربعة.,Four.
Okay.  And what's the word that goes with it?  The important word that goes with it?  Or words?,teacher,18,0,,,0.0,حسناً، ما هي الكلمة المهمة التي ترتبط بها أم الكلمات؟,"Well, what is the important word or words associated with?"
60.  20 [Inaudible],student,3,0,,,,[لا يمكن سماعها],[Unheard of]
You want me to read the sentence again with the four in it?,teacher,13,0,,,0.0,أتريدني أن أقرأ الجملة مرة أخرى مع الأربعة فيها؟,Do you want me to read the sentence again with the four in it?
[I know what it is].,student,5,0,,,,[أعلم ما هو].,[I know what it is].
Four what?  Add the – write down 60 five times and add them together.,teacher,14,2,0.0,,0.0,أربعة ماذا؟ إضافة  اكتب 60 خمس مرات وأضافهم معا.,"Add, write 60 five times and add them together."
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Okay.  In what?  In each bag?  Excellent.  Now what's my other number in this, Student J?",teacher,16,0,,,0.0,حسناً، في ماذا، في كل حقيبة؟ ممتازة. الآن ما هو رقمي الآخر في هذا، الطالب جي؟,"Well, in what, in each suitcase? Excellent. Now what's the other number in this, student J?"
Six.,student,1,0,,,,ستة.,Six.
Six.  He bought six bags so we've got six bags with four oranges in each bag.  How can you draw that problem?,teacher,22,0,,,1.0,ستة، لقد اشترى ستة حقائب لذا لدينا ستة حقائب مع أربعة برتقال في كل حقيبة، كيف يمكنك رسم هذه المشكلة؟,"Six, he bought six suitcases so we have six suitcases with four oranges in each suitcase, how do you draw this problem?"
Four times six.,student,3,0,,,,أربع مرات ستة.,Four times six.
Four times six.  See if Mr. A can write – is that a four?  Is that right?,teacher,17,0,,,0.0,أربعة × ستة. انظر إذا كان السيد A يمكن أن تكتب  هو أربعة؟ هل هذا صحيح؟,Four times six. See if Mr. A can write it as four?
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
"Is that a four?  Is that right?  Four times.  So Mr. A the artist here.  One second, Student J.  I'm trying to work on my upside down artistry.  How am I doing so far, Student J? I'm trying.  It doesn't have to be perfect.  Just has to represent the problem.  I found that if I don't worry about how stuff always looks it makes it easier and less frustrating for me to solve the problem.  So I don't need it to be perfect.  One, two, three – that's five bags.  How many more do I have to draw?",teacher,98,0,,,0.0,هل هذا أربعة؟ أليس كذلك؟ أربعة مرات. إذن السيد أ الفنان هنا. ثانية واحدة، الطالب جي. أنا أحاول العمل على فنوني رأسا على عقب. كيف حالي حتى الآن، الطالب جي؟ أنا أحاول. لا يجب أن تكون مثالية. فقط يجب أن تمثل المشكلة. وجدت أنه إذا لم أكن قلقا عن كيف تبدو الأشياء دائما يجعل من الأسهل وأقل إحباطا لي لحل المشكلة. لذلك أنا لا أحتاج إلى أن تكون مثالية. واحد، اثنان، ثلاثة  وهذا هو خمسة أكياس. كم يجب أن أرسم المزيد؟,"Is that four? isn't it? four times. so Mr. A Artist is here. one second, student J. I'm trying to work on my artistic backwards. how am I so far, student J? I'm trying. you don't have to be perfect. you just have to represent the problem. I found that if I'm not worried about how things look, it always makes it easier and less frustrating for me to solve the problem. so I don't need to be perfect. one, two, three and that's five bags. how much more should"
One.,student,1,0,,,,واحد.,One.
All right.  Let's go to it.  You ready?  You want to put the number in that one.  See if you can write better upside straight.  I bet you can write better than I can.,teacher,34,0,,,0.0,حسناً، لنذهب إليها، هل أنت مستعد؟ تريد أن تضع الرقم في هذا واحد، لنرى إذا كنت تستطيع كتابة أفضل رأسا على عقب. أراهن أنك تستطيع كتابة أفضل مني.,"You want to put the number in this one, let's see if you can write the best backwards. I bet you can write better than me."
"16.  Look at – Oh, oh. [Inaudible]",student,7,0,,,,16، انظر إلى  أوه، أوه. [غير مسموع],"16, look at Oh, Oh. [inaudible]"
You want me to write the four?  Okay.  So I'll write the four.,teacher,13,0,0.0,,0.0,أتريدني أن أكتب الأربعة؟ حسناً، سأكتب الأربعة,Do you want me to write the four?
Wow.  This is that 12.,student,5,0,,,,هذا هو الثاني عشر,This is the twelfth.
Mm-hmm.,teacher,1,0,0.0,,0.0,-حسناً,-Well then
[61.  20.  20].,student,3,0,,,,[61. 20. 20].,[61. 20. 20].
20?,teacher,1,0,,,1.0,عشرون؟,Twenty?
24.,student,1,0,,,,24.,24. 24.
So what's your answer?,teacher,4,0,,,0.0,إذاً، ما هو إجابتك؟,"So, what's your answer?"
24.,student,1,0,,,,24.,24. 24.
All right.  Now you ready to try the next one?  You want me to read it out loud or you want – okay.  When Ms. S orders oranges from the fruit company they come in boxes. Each box has forty oranges inside.  Last week Miss S ordered six boxes of oranges.  How many oranges did she order?  So what are some of the important words and numbers here?,teacher,68,0,,,0.0,حسناً، هل أنتِ مستعدة لمحاولة المرة القادمة؟ هل تريدني أن أقرأها بصوت عالٍ أو تريدني؟ حسناً، عندما تقوم السيدة (س) بتطلب البرتقال من شركة الفاكهة تأتي في صناديق. كل صناديق تحتوي على أربعين برتقال في الداخل. الأسبوع الماضي طلبت السيدة (س) ست صناديق من البرتقال. كم عدد البرتقال التي طلبتها؟ ما هي بعض الكلمات والأرقام المهمة هنا؟,"Well, when Mrs. C. orders oranges from the fruit company, they come in boxes. Each box contains forty oranges inside. Last week Mrs. C. ordered six boxes of oranges. How many oranges did you order? What are some important words and numbers here?"
Forty.  Six.,student,2,0,,,,أربعين، ستة,"Forty-six, forty-six."
Forty oranges.  Each box has 40 oranges.  Okay.  What else? You,teacher,11,0,,,1.0,أربعين برتقالًا في كل صندوق أربعين برتقالًا,Forty oranges in each box containing forty oranges.
How many oranges did she order?,student,6,0,,,,كم عدد البرتقال التي طلبتها؟,How many oranges did you order?
"So – what do you want me to do?  Mr. A the artist.  Student G, Page 42 is next.",teacher,19,0,0.0,,0.0,إذن ماذا تريدني أن أفعل؟ السيد A الفنان. الطالب G، الصفحة 42 هو التالي.,"So what do you want me to do? Mr. A Artist. Student G, page 42 is next."
I know. Forty and six boxes.,student,6,0,,,,أعلم، أربعين وستة صناديق,"I know, forty-six boxes."
Excuse me?,teacher,2,0,0.0,,0.0,المعذرة؟,I'm sorry?
Forty oranges and six [boxes].,student,5,0,,,,أربعين برتقال وستة صناديق,Forty oranges and six boxes.
"So I'll draw the fours, you draw the zeros.  We got a deal? Oh, do you know that's a four or does it look like a nine?",teacher,27,0,0.0,,0.0,إذاً سأسحب الأربعة وأنت سحب الصفرات هل لدينا صفقة؟ هل تعرف أن هذا أربعة أم أنه يبدو مثل تسعة؟,So I'm going to pull the four and you're pulling the zeros.Do we have a deal?Do you know if that's four or does it look like nine?
Looks like – I think I can [catch] it.,student,9,0,,0.0,,يبدو أنني أستطيع القبض عليه,I seem to be able to catch him
[Inaudible] [There you go].,teacher,4,0,0.0,,0.0,[غير مسموع] [هناك تذهب].,[Unheard of] [There you go].
I got the answer.,student,4,0,,,,حصلت على الإجابة,I got the answer
What was it?,teacher,3,0,,,0.0,ما الذي حدث؟,What happened?
320.,student,1,0,,,,320.,320.
