text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Okay.  So are these the dimensions, everyone?",teacher,7,1,,,1.0,حسناً، هل هذه الأبعاد، الجميع؟,"Well, are these dimensions, everybody?"
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
12 square units.  Is that a dimension?,teacher,7,3,,,0.0,12 وحدة مربعة هل هذا بعد؟,12 units squared is that it?
No.,multiple students,1,0,,,,-كلا .,"- No , not at all ."
What is that?,teacher,3,0,,,0.0,-ما هذا؟,-What's that?
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
What does this represent?,teacher,4,0,,,0.0,ماذا يمثل هذا؟,What does this stand for?
The area.,student,2,1,,,,المنطقة,The region.
You’re not paying attention.  What does this represent?,teacher,8,0,,,0.0,أنتِ لا تهتمين ماذا يمثل هذا؟,You don't care what this represents?
The area.,multiple students,2,1,,,,المنطقة,The region.
"That’s the area, the surface area of one side.  That represents the surface area of one side, and he said because all four sides have the same dimensions, so therefore the surface area is the same for [inaudible] 12 four times.  Then he turned around and said, “Oh, these dimensions are different.”  This is a 3 by 3, so the area of this surface is going to be 9.  Okay?  This is 3 by 3, so the area of the surface is going to be 9.  So he found the surface area of these two sides, and then he added these two sides – are we paying attention?",teacher,108,13,,,0.0,هذا هو المساحة، مساحة السطح من جانب واحد. وهذا يمثل مساحة السطح من جانب واحد، وقال انه لأن جميع الجانبين الأربعة لديهم نفس الأبعاد، لذلك فإن مساحة السطح هي نفسها ل [غير قابل للسمع] 12 أربع مرات. ثم تحول وقال،  أوه، هذه الأبعاد مختلفة. هذا هو 3 على 3، لذلك مساحة هذه السطح سوف تكون 9. حسنا؟ هذا هو 3 على 3، لذلك مساحة السطح سوف تكون 9.,"This is the surface area, the surface area on one side. This represents the surface area on one side, and he said because all four sides have the same dimensions, so the surface area is the same for [inaudible] 12 four times. Then he turned around and said, oh, these dimensions are different. this is 3 over 3, so the surface area of this surface will be 9."
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"The eyes should be following me, Student B, as I walk around. So he added the surface area of all these sides to get the surface area of the entire rectangular prism.  [Inaudible.]  Okay everyone.  Everyone understand?  Okay.  Student J, tell me what Student K just did?",teacher,47,6,,,0.0,يجب أن تكون العيون تتبعني، الطالب ب، بينما أمشي حولها. لذا أضاف مساحة السطح من كل هذه الجانبين للحصول على مساحة السطح من الجانب المستطيل بأكمله. حسناً الجميع. الجميع فهم؟ حسناً. الطالب ج، أخبرني ماذا فعل الطالب ك للتو؟,"The eyes should be following me, student b, as I walk around them. so add the surface area on both of these sides to get the surface area on the entire rectangle side. all right. all right. all right? all right. student c, tell me what did student k just do?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Okay.  What’s 3 by 3?,teacher,5,0,,,0.0,حسناً، ما هو 3×3؟,"Well, what is 3x3?"
9.,student,1,0,,,,9,9 9
What is 3 by 3 here?,teacher,6,0,,,0.0,ما هو 3 على 3 هنا؟,What's 3 over 3 here?
"Oh, can I draw it? [Inaudible.]",student,6,0,,,,هل يمكنني رسمها؟,Can I draw it?
"What is 3 by 3, though?  We know it’s 9.  We know the surface area of this side, the dimensions of this side is 3 by 3, which is the same as this side.  These two sides are the same dimensions.  So Student K, what are the dimensions of these two sides?",teacher,52,5,0.0,,0.0,ما هو 3×3؟ نحن نعلم أنه 9؟ نحن نعلم مساحة سطح هذا الجانب، أبعاد هذا الجانب هو 3×3، وهو نفس هذا الجانب. هذين الجانبين هما نفس الأبعاد.,"We know the surface area of this side, the dimensions of this side are 3×3, which is the same as this side. These two sides are the same dimensions."
3 and 4.,student,3,0,,,,ثلاثة و أربعة,Three and four.
3 by 4.  So the top and the bottom have the same dimensions. What are the dimensions of the top and bottom?,teacher,22,2,,,0.0,3×4 إذاً العلوي والأسفل لديهم نفس الأبعاد ما هي أبعاد العلوي والأسفل؟,3×4 so the top and bottom have the same dimensions what are the top and bottom dimensions?
3 by 4.,student,3,0,,,,ثلاثة على أربعة,Three on four
"3 by 4 as well.  So, Student I, the surface area of the prism [inaudible].  Once you find the area of this surface, how do you find this area of [inaudible]?  Multiply it by what?",teacher,35,6,,,0.0,إذاً، الطالب الأول، مساحة السطح [غير قابل للسمع]. بمجرد العثور على مساحة هذه السطح، كيف تجد هذه المساحة من [غير قابل للسمع]؟ ضربها بماذا؟,"So, first student, the surface area [inaudible]. Once you find the surface area, how do you find the surface area from [inaudible]? multiply it by what?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Why would you multiply the surface area –?,teacher,8,3,,,1.0,لماذا تضاعف مساحة السطح؟,Why is the surface area doubling?
"No, no [inaudible].",student,3,0,,,,لا، لا [غير مسموع].,"No, no [unheard of]."
The 6?  By what?,teacher,4,0,,,0.0,من خلال ماذا؟,Through what?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Okay.  Oh.  Why did you say “oh”?,teacher,7,0,,,1.0,"حسناً، لماذا قلت ""أوه""؟","Well, why did you say ""Oh""?"
I said no.,student,3,0,,,,قلت لا,I said no.
No.  Okay.  Tell me why it’s no.,teacher,7,0,,,0.0,لا، حسناً، أخبرني لماذا لا,"No, well, tell me why not."
[Inaudible] 12.  Multiply this one times by 4 and this one is 9 and [inaudible].,student,15,1,,0.0,,[لا يمكن سماعها] 12. مضاعفة هذا مرة واحدة ب 4 وهذا واحد هو 9 و [لا يمكن سماعها].,[Unheard] 12. Multiply this once by 4 and this one is 9 and [Unheard].
"[Inaudible.]  And now, so everyone can hear.  You know what, Student B?  I’m going to be calling your mother.  Thank you.  Yes.",teacher,22,0,1.0,,0.0,والآن، لكي يسمع الجميع، أتعلمين ماذا، الطالب ب؟ سأتصل بأمك. شكراً لكِ. نعم.,"Now, for everyone to hear, you know what, student B? I'll call your mom."
"First you multiply, on the side, multiply the 12 by 4, and –?",student,13,2,,0.0,,أولاً تضرب، على الجانب، تضرب 12 ب 4، و ؟,"First hit, on the side, hit 12 b 4, and ?"
Why do you [inaudible]?,teacher,4,0,0.0,,1.0,لماذا أنت [غير مسموع]؟,Why are you [unheard of]?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
3 by 3.,teacher,3,0,,,0.0,ثلاثة بثلاثة,Three by three
No.  3 times 3 equals 9 [inaudible].,student,7,0,,,,رقم 3 × 3 يساوي 9,The number 3 × 3 is equal to 9
Because?,teacher,1,0,0.0,,0.0,-لماذا؟,-Why?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
"Okay.  Everyone listen.  You will work in pairs, everyone, to find the surface area of these two rectangular prisms.  Do them in your journal. You’re going to do them in your journal, everyone.  Everyone has one?",teacher,36,4,,,0.0,حسناً، اسمعوا جميعاً، ستعملون في أزواج، جميعكم، للعثور على مساحة سطح هذين الزجاجين المستطيلين. قموا بذلك في مذكراتكم. ستقومون بذلك في مذكراتكم، جميعكم. الجميع لديه واحدة؟,"All right, all of you, you're going to work in pairs, all of you, to find the surface area of these two rectangular glass."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
"Everyone, you have 17 minutes to solve [inaudible].",teacher,8,0,,,0.0,الجميع، لديك 17 دقيقة لحل [غير مسموع].,"Everyone, you have 17 minutes to resolve [unheard of]."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
"[Inaudible] sitting next to you or [inaudible]. What’s going on, Student J?  What’s going on Student K? Student K?  What’s going on?",teacher,22,0,,,0.0,[لا يسمع] الجلوس بجانبك أو [لا يسمع]. ما الذي يحدث، الطالب J؟ ما الذي يحدث الطالب K؟ الطالب K؟ ما الذي يحدث؟,"What's going on, student J? What's going on, student K? What's going on?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
"Remember, you have 15 minutes.  Please sit down.  [Inaudible.] [Inaudible.]  The whole thing.  You know what?  I’m [inaudible] okay?",teacher,19,1,,,0.0,تذكروا، لديكم 15 دقيقة، رجاءً اجلسوا. [غير قابل للسمع] [غير قابل للسمع] [غير قابل للسمع] كل شيء.,"Remember, you have 15 minutes, please sit down. [inaudible] [inaudible] [inaudible] [inaudible] Everything."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
So let’s see.  Keep working together.,teacher,6,0,,,0.0,لذا دعونا نرى، استمر بالعمل معاً.,"So let's see, keep working together."
3 times 7.  3 times 7.,student,6,0,,,,3 × 7 3 × 7,3 × 7 3 × 7 3
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
"Why aren’t you working?  You were working together. [Inaudible.] [Inaudible.]  You know what?  I am very proud of [inaudible]. And Student J’s group is really trying to work well together.  Student A, I don’t know about your group, in the back.  I don’t know about your group.  Okay? What do you mean?  [Inaudible.]",teacher,53,0,,,1.0,لماذا لا تعملون؟ كنتم تعملون معًا. [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون],Why don't you work? You used to work together. [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You don't hear] [You
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
That’s how you guys [inaudible].  Why is [inaudible].  Why is that? [Inaudible.]  Wait a minute.  We have to find the area of [inaudible].,teacher,23,1,,,0.0,هكذا أنتم يا رفاق. لماذا هو غير مسموع؟ لماذا هو؟ [غير مسموع] انتظر لحظة. علينا العثور على منطقة [غير مسموع].,Why is it unheard of? [unheard of] Wait a minute. we need to find the area [unheard of].
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
"Uh, Miss K, you’re not focused right now.  You should be working together with Student J, instead of talking to Student B.  You shouldn’t [inaudible].  Find the area.",teacher,28,1,,,0.0,آنسة (كاي) ، أنتِ لستِ مركزة الآن، يجب أن تعملين مع الطالب (ج) بدلاً من التحدث إلى الطالب (بي),"Ms. Kay, you're not focused right now, you should be working with the student (c) instead of talking to the student (b)."
18 to [inaudible].,student,3,0,,,,18 إلى [غير مسموع].,18 to [inaudible].
"No, no.  Right now.  [Inaudible.]",teacher,5,0,,,0.0,لا، لا، الآن,"No, no, not now."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
I think I’ve got something.,student,5,0,,,,أعتقد أنني وجدت شيئاً,I think I found something.
[Inaudible.]   What’s going on over there?,teacher,6,0,0.0,,1.0,ما الذي يجري هناك؟,What's going on up there?
8 times 7 is 56.  [Inaudible.],student,6,0,,,,ثمانية × سبعة = 56,Eight × seven = 56
[Inaudible] area of this prism?,teacher,5,2,1.0,,0.0,منطقة من هذه الصورة؟,Which region of this picture?
[Inaudible] told me the wrong thing.  I just came here.,student,10,0,,0.0,,(لا يسمع) أخبرني بشيء خاطئ.,(He doesn't hear) Tell me something wrong.
"[Inaudible.]  What do you have, Student J?  Are you working as a group?",teacher,13,0,1.0,,0.0,ماذا لديك، الطالب جي؟ هل تعملين كمجموعة؟,"What do you have, student J?"
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
This is a rectangular.,student,4,1,,,,هذا مستطيل.,This is rectangular.
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.],[Unheard of.]
These two are [inaudible].,student,4,0,,,,هذان الاثنان لا يمكن سماعهما,These two cannot be heard.
"Are you finding the volume of the prism?  Are you finding the [inaudible] same situation [inaudible] everybody? Okay?  So what are the top and the bottom? What are the dimensions that we are talking about here?  The dimensions.  By what? The top and the bottom [inaudible].  So if we know these dimensions, we can find the area of the top and bottom, correct?",teacher,63,6,,,0.0,هل تجد حجم الصورة؟ هل تجد نفس الموقف؟ حسناً؟ ما هي الجزء العلوي والأسفل؟ ما هي الأبعاد التي نتحدث عنها هنا؟ الأبعاد؟ بماذا؟ الجزء العلوي والأسفل؟ إذاً إذا عرفنا هذه الأبعاد، يمكننا العثور على مساحة الجزء العلوي والأسفل، صحيح؟,"Do you find the size of the image? Do you find the same position? Okay? What is the upper and lower part? What dimensions are we talking about here? dimensions? what? upper and lower part? So if we know these dimensions, we can find the space of the upper and lower part, right?"
Yes.,student,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"So let’s do that.  Find the dimensions of [inaudible] area of the top and the bottom.  And remember, I want to see your work.  I want to see an equation and your work. [Inaudible.] [Inaudible.]  I don’t see [inaudible].",teacher,39,3,,,0.0,دعونا نفعل ذلك. ابحث عن أبعاد مساحة [غير مسموعة] من الأعلى والأسفل. وتذكر، أريد أن أرى عملك. أريد أن أرى معادلة وعملك. [غير مسموعة.] [غير مسموعة.] أنا لا أرى [غير مسموعة].,"Let's do this. Look for the dimensions of the space from above and below. And remember, I want to see your work. I want to see the equation and your work. [Unheard] [Unheard] I don't see [Unheard]."
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Where is the 3 coming from?,teacher,6,0,,,0.0,من أين تأتي الثلاثة؟,Where did all three come from?
So this one is 8 by 6.,student,7,0,,,,لذلك هذا واحد هو 8 × 6.,So this one is 8 × 6.
[Inaudible.],teacher,1,0,0.0,,0.0,[غير مسموع.],[Unheard of.]
Is this cube [inaudible]? [Inaudible] area?  I already got it.,student,10,2,,0.0,,هل هذه المكعبة منطقة غير مسموعة؟,Is this cube an unheard of area?
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.]  Are you talking about [inaudible]?,teacher,6,0,,,0.0,هل تتحدث عن (الجهاز غير السمعي) ؟,Are you talking about (non-acoustic device)?
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
What are the dimensions of the [inaudible]?,teacher,7,1,,,0.0,ما هي أبعاد [الجهاز غير السمعي]؟,What are the dimensions of [non-acoustic device]?
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
[Inaudible.]  Okay everyone.  Are you finished?,teacher,6,0,,,0.0,حسناً الجميع، هل انتهيتم؟,"All right, everybody, are you done?"
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
[Inaudible] first one.,student,3,0,,,,أول واحد.,The first one.
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.],[Unheard of.]
We didn’t see [inaudible].,student,4,0,,,,لم نرى [غير مسموع].,We haven't seen [unheard of].
Okay. [Inaudible.]  Okay everyone.  Listen.,teacher,5,0,,,0.0,حسناً، حسناً، اسمعوا جميعاً,"All right, all right, all of you, listen."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.],[Unheard of.]
"Everyone listen.  I’m waiting for Student D and Student I to pay attention.  [Inaudible.] Okay.  We’re working on the first prism.  So what are the dimensions of the first prism, Student K?",teacher,32,3,,,0.0,حسناً، نحن نعمل على الصورة الأولى، ما هي أبعاد الصورة الأولى، أيها الطالب ك؟,"Well, we are working on the first image, what are the dimensions of the first image, student K?"
[Inaudible.],student,1,0,,,,[غير مسموع.],[Unheard of.]
Okay.  The first prism is 3 centimeters.,teacher,7,2,,,0.0,حسناً، العرض الأول 3 سنتيمترات,"Well, the first width is 3 centimetres."
I don’t get this. [Inaudible.],student,5,0,,,,لا أفهم هذا,I don't understand that.
"By what?  By 7.  Student W needs to pay attention.  That means you turn around and you’re looking at Miss [inaudible], okay?  7 centimeters –",teacher,25,1,1.0,,0.0,من خلال ماذا؟ من قبل 7. الطالب W يجب أن تولي اهتماما. وهذا يعني أنك تلتفت وتشاهد الآنسة [غير مسموعة، حسنا؟ 7 سنتيمتر ,"Student W must pay attention, which means you turn around and look at Miss [unheard of, okay? 7cm ]"
By 8 centimeters. No. Yes.,student,5,1,,,,بثمانية سنتيمترات لا نعم,At eight centimetres no yes
"We are working on the first prism.  I need Student D’s attention, Student B’s attention.  Student B, at this time I would like you to go back to your seat.  At this time, Student I, I’d like you to move to Student D’s seat, because I need everyone to pay attention and focus. Okay.  We have at least, hopefully, three to four more minutes to go. Student J, what is the surface area of the [quad] of your prism?",teacher,79,4,0.0,,0.0,نحن نعمل على الجانب الأول. أنا بحاجة إلى انتباه الطالب D، انتباه الطالب B. الطالب B، في هذا الوقت أود منك أن تعود إلى مقعدك. في هذا الوقت، الطالب I، أود منك أن تنتقل إلى مقعد الطالب D، لأنني أحتاج إلى الجميع للإنتباه والتركيز. حسنا. لدينا على الأقل، على أمل، ثلاثة إلى أربعة دقائق أخرى للذهاب. الطالب J، ما هو مساحة سطح [الربع] من الجانب الخاص بك؟,"I need student D's attention, student B's attention, at this time I would like you to return to your seat. At this time, student I, I would like you to move to student D's seat, because I need everyone's attention and focus. Okay. We have at least, hopefully, three to four more minutes to go."
[Inaudible.]  The surface area –,student,5,2,,,,مساحة السطح ,The surface area 
"The area.  [Inaudible.]  3 by 7, right?  So we have 3 centimeters by 7 centimeters.  That’s the quad, correct?",teacher,19,3,1.0,,0.0,المساحة. [لا يمكن سماعها] 3×7، صحيح؟ إذن لدينا 3 سنتيمترات على 7 سنتيمترات. هذا هو الرباع، صحيح؟,"So we have 3 centimeters by 7 centimeters. that's the quartet, right?"
Yes.,multiple students,1,0,,,,-أجل، أجل,"- Yes, yes, yes"
"And then – you need to pay attention – 3 by 8, 3 by 8.  Okay. That equals to 24 what?",teacher,21,0,,,0.0,"و بعد ذلك  تحتاج إلى الانتباه  3 × 8, 3 × 8. حسنا. هذا يساوي 24 ماذا؟","And then you need to pay attention to 3 × 8, 3 × 8."
Centimeters.,multiple students,1,1,,,,سنتيمترات,Centimeters 
[Inaudible] area.,teacher,2,1,,,0.0,منطقة لا يمكن سماعها,An area that can't be heard
"[Inaudible.] Somebody’s at the door, Miss R.  It’s a little kid. [Inaudible.]  How do you know it’s not 7?",student,19,0,,0.0,,شخص ما عند الباب، آنسة (ر) إنه طفل صغير كيف تعرف أنه ليس السابعة؟,"Someone is at the door, Ms. R. It's a small child, how do you know it's not the seventh?"
What about the side?  What are the dimensions of the side of the first [inaudible].,teacher,15,1,1.0,,0.0,ماذا عن الجانب؟ ما هي أبعاد الجانب الأول [غير مسموع].,What are the dimensions of the first side?
[Inaudible.] 8 by –,student,4,0,,,,[لا يمكن سماعها] 8 من ,[Unable to hear] 8 out of 
8 by what?,teacher,3,0,,,0.0,ثمانية بماذا؟,Eight for what?
8 by 7.,student,3,0,,,,ثمانية بسبعة,Eight by seven
8 by 7.  It’s 7 centimeters by 8 centimeters.  Okay? And what is the surface area?,teacher,16,4,,,0.0,إنها 7 سنتيمترات على 8 سنتيمترات حسناً؟ و ما مساحة السطح؟,"It's 7 centimeters by 8 centimeters, okay? and what's the surface area?"
56.,student,1,0,,,,56,56
Student I?,teacher,2,0,,,0.0,الطالب الأول؟,The first student?
It’s 56.,student,2,0,,,,إنها 56.,It's 56.
56.,teacher,1,0,,,0.0,56,56
56 square centimeters.,student,3,2,,,,56 سنتيمتر مربع.,56 square centimetres.
"Okay.  The next – we’ve done the top and the bottom.  Student D, the top and the bottom.  What are the dimensions?",teacher,22,1,,,0.0,حسناً، في المرحلة القادمة قمنا بعمل الأعلى والأسفل، الطالب (د) ، الأعلى والأسفل، ما هي الأبعاد؟,"Well, in the next step we did the up and down work, student (d), up and down, what are the dimensions?"
8 times 7.,student,3,0,,,,ثمانية × سبعة,Eight × seven
"8 by 7 centimeters.  Okay.  The surface area of that is, Student K?",teacher,13,3,,,0.0,مساحة السطح من ذلك هو، الطالب ك؟,"What's the surface area of that, student K?"
21 square centimeters.,student,3,2,,,,21 سنتيمتر مربع.,21 square centimeters.
"21 square centimeters?  Student D, are you paying attention, Student D?  You’re not focused.  What is my next step, Student B?",teacher,21,2,,,0.0,21 سنتيمتر مربع؟ الطالب (د) ، هل انتبه، الطالب (د) ؟ أنت غير مركز. ما هي خطوتي التالية، الطالب (ب) ؟,"Student (d), are you paying attention, student (d)? you are unfocused. what is my next step, student (b)?"
Then you add them up.,student,5,1,,,,ثم تضيفهم,Then add them
"Okay.  Now we are going to find the sum of all the surface areas, so that equals to –?  4 plus 4 is?",teacher,23,3,0.0,,0.0,حسناً، الآن سوف نجد مجموع جميع المساحات السطحية، لذلك هذا يساوي ؟ 4 زائد 4 هو؟,"Well, now we're going to find the sum of all the surface areas, so this is equal to 4 plus 4 is it?"
[Inaudible] 14.,student,2,0,,,,[غير مسموع] 14.,[Unheard of] 14.
Correct.,teacher,1,0,,,0.0,-صحيح .,- That 's right .
"20, 22.",student,2,0,,,,20، 22.,"20, 22."
Okay.  Wait for my directions everyone.,teacher,6,0,,,0.0,حسناً، انتظروا تعليماتي جميعاً,"Well, all of you wait for my instructions."
