text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Oh, apples.",student,2,0,,,,التفاح
Apples and rows.,teacher,3,0,,,0.0,التفاح و الصفوف
You can take like 15 rows.,student,6,0,,,,يمكنك أن تأخذ مثل 15 صف.
15 rows of –?,teacher,4,0,1.0,,1.0,15 صف من ؟
8.,student,1,0,,,,8
"8 apples in each row, or –?",teacher,7,0,,,0.0,8 تفاحة في كل صف، أم ؟
Or –,student,2,0,,,,أو 
Student C?  Student J?  Student A?,teacher,6,0,,,0.0,الطالب C؟ الطالب J؟ الطالب A؟
30 rows of apples and 4 each.,student,7,0,,,,30 صف من التفاح و 4 كل واحد.
"Okay.   So here I have 15 rows of apples with 8 in each, or 30 rows of apples with 4 in each, and it would be the same amount of apples.  So what you want to think about is when you’re working on a problem like this, this one is pretty easy to solve, isn’t it?  30 times 4?  3 times 4 is 12, 30 times 4 is 120.  You can use what you know about this to help you solve one like that.  Where one factor is half and the other factor is doubled, it’s going to be the same amount.  If one factor is half, the other one is the same, what’s going to happen with the answer?",teacher,120,0,1.0,,0.0,حسناً، هنا لدي 15 صف من التفاح مع 8 في كل واحد، أو 30 صف من التفاح مع 4 في كل واحد، و سيكون نفس الكمية من التفاح. لذلك ما تريد التفكير فيه هو عندما تعمل على مشكلة كهذه، هذا واحد من السهل جدا لحلها، أليس كذلك؟ 30 × 4؟ 3 × 4 هو 12، 30 × 4 هو 120. يمكنك استخدام ما تعرفه حول هذا لمساعدتك على حل واحد مثل هذا. حيث عنصر واحد هو نصف والعامل الآخر مضاعف، فإنه سوف يكون نفس الكمية. إذا كان عنصر واحد هو نصف، والآخر هو نفسه، ماذا سيحدث مع الإجابة؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"If one factor is half and the other is doubled, the answers are the same.  But if one factor is half, like in the first example – 16 by 3 and 16 by 6 – what happens?",teacher,37,0,,,1.0,إذا كان أحد العوامل هو نصف والآخر مضاعف، الإجابات هي نفسها. ولكن إذا كان واحد العوامل هو نصف، مثل في المثال الأول  16 × 3 و 16 × 6  ماذا يحدث؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"It will either double or half, depending on which one you do first.  All right.  So when you’re solving hard numbers, and you have this one – 30 times 4 is 120 – you know 15 times 8 is also 120.  If you know 24 times 6 – let’s look at that one.  That’s a harder problem.  Can we use what we know about doubling or halving to help us?  24 times 6.  A little hard to do in your head.  Think about half or doubling any of these.",teacher,89,0,,,0.0,سوف تضاعف أو تضاعف ، اعتمادا على أي واحد تقوم به أولاً. حسناً. إذاً عندما تقوم بحل الأرقام الصعبة ، ولديك هذا واحد  30 × 4 = 120  تعرف 15 × 8 = 120 أيضًا. إذا كنت تعرف 24 × 6  دعونا ننظر إلى هذا واحد. هذه مشكلة أصعب. هل يمكننا استخدام ما نعرفه عن تضاعف أو النصف لمساعدتنا؟ 24 × 6. صعب قليلاً القيام به في رأسك. فكر في نصف أو تضاعف أي من هذه.
24 times 3?,student,3,0,,,,24 × 3؟
"You could do 24 times 3 if that one’s an easier one for you. That one still seems a bit hard to me, 24 times 3.",teacher,26,0,,,0.0,يمكنك أن تفعل 24 × 3 إذا كان هذا واحد أسهل بالنسبة لك. هذا واحد لا يزال يبدو صعبا قليلا بالنسبة لي، 24 × 3.
The answer is –,student,4,0,,,,الإجابة هي
I don’t want to know the answer.  I want to know what other problem you could do.,teacher,17,0,,,1.0,لا أريد أن أعرف الإجابة أريد أن أعرف ما هي المشكلة الأخرى التي يمكنك القيام بها
12 times 6.,student,3,0,,,,12 × 6
You can do 12 times 6.  And then what would you have to do?,teacher,14,0,,,1.0,يمكنك أن تفعل 12 × 6، وماذا ستفعل بعد ذلك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
And double it.  Right.  12 times 6 to 12 times 6.  Can you change both?,teacher,15,0,,,0.0,و تضاعفها. صحيح. 12 × 6 إلى 12 × 6. هل يمكنك تغيير الاثنين؟
Yes.,multiple students,1,0,,,,-أجل، أجل
What if you change both?  What would you get?,teacher,9,0,,,0.0,ماذا لو غيّرت كليهما؟
12 times 6.,student,3,0,,,,12 × 6
"12 times 3, you’re taking half of one and half of the other. Remember, we said you take half of one – like 24 times 3 – or you take half of one and double the other.  What if we took half of 24?  What do you get?  Student S?",teacher,50,0,,,0.0,12 × 3 ، فأنت تأخذ نصف واحد ونصف الآخر. تذكر أننا قلنا أنك تأخذ نصف واحد  مثل 24 × 3  أو تأخذ نصف واحد وتضاعف الآخر. ماذا لو أخذنا نصف 24؟ ماذا تحصل؟ الطالب S؟
12.,student,1,0,,,,12
12.  That means you’d have to double 6.  What would you get?,teacher,12,0,,,0.0,هذا يعني أنك ستضطر إلى مضاعفة ستة ما الذي ستحصل عليه؟
12.,student,1,0,,,,12
"What’s 12 times 12?  A lot of people know that one, have that one memorized.  144.  So if we take half of 24 and get 12, double 6 to get 12, it has to be the same amount.  Right? Let’s see.  What about 35 times 8? 35 times 8.  What could you do to that one?",teacher,56,0,,,1.0,ما هو 12 × 12؟ الكثير من الناس يعرفون هذا واحد، لديهم ذلك واحد حفظ. 144 إذا أخذنا نصف 24 والحصول على 12، مضاعفة 6 والحصول على 12، يجب أن يكون نفس المبلغ. أليس كذلك؟ دعونا نرى. ماذا عن 35 × 8؟ 35 × 8. ماذا يمكن أن تفعل مع هذا واحد؟
You could do 35 times 10.,student,6,0,,,,يمكنك أن تفعل 35 × 10
You could do 35 times 10.,teacher,6,0,1.0,,0.0,يمكنك أن تفعل 35 × 10
And then you can –,student,5,0,,,,وبعدها يمكنك
"There’s an easier strategy.  Think about doubling and halving, like we’ve been practicing.  How could you use doubling and halving for this one?  Student C?",teacher,25,0,0.0,,1.0,هناك استراتيجية أسهل. فكر في مضاعفة ونصف، كما كنا نتدرب. كيف يمكنك استخدام مضاعفة ونصف لهذا؟ الطالب C؟
35 times 4?,student,3,0,,,,35 × 4؟
"35 times 4.  Can anybody do that in their head?  It’s still a little hard.  What if you just took half of 4?  What if you double 35?  You should get the same answer, right?  You double 35 to get 70.  You take half of 8 to get 4.  What’s your answer there?  70 times 4?",teacher,56,0,,,1.0,35 × 4. هل يمكن لأي شخص أن يفعل ذلك في رأسه؟ لا يزال صعباً قليلاً. ماذا لو أخذت نصف 4؟ ماذا لو مضاعفت 35؟ يجب أن تحصل على نفس الإجابة، أليس كذلك؟ تضاعفت 35 للحصول على 70.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"7 times 4 is 28.  70 times 4 is 280.  35 times 8 has to be 280, right?  Okay.  So as you work on these pages, 53 and 54, I want you to think about doubling and halving, and how those are related.  As you do some, you might double one factor. Some you might double one and then halve the other.  Also, I want you to work on some more multiplication problems. So we have the cluster problems here.  We have the doubling and halving.  We have the cluster problems on pages 57 and 58, like we talked about on Friday.  Think about any ways you can double and halve to get that.  And then we have more multiplication problems on pages 61 and 62. And, as you get done with those, you can play some of those array games.  The small array, big array, and missing factor. When you’re using the array games, think about how you can double or halve.  Small array, big array, and missing factor. Let’s start with this one.  If you haven’t finished pages 53 and 54, finish those, and then go to 57 and 58.  Finish those cluster problems if you haven’t yet, and as you do it, think about doubling and halving to help you solve part of the problem. Here.  63 times 10 is 630.  How did you do that?",teacher,229,8,,,0.0,7 × 4 = 28. 70 × 4 = 280. 35 × 8 يجب أن يكون 280. حسناً. حسناً. عندما تعملون على هذه الصفحات، 53 و 54، أريدكم أن تفكروا في الضعف والنصف، وكيف ترتبط هذه الصفحات. بينما تفعلون بعضها، قد تضاعف أحد العوامل. بعضها قد تضاعف واحد ثم تضاعف الآخر. أيضاً، أريدكم أن تعملوا على بعض مشاكل الضعف الأخرى. لذلك لدينا مشاكل المجموعة هنا. لدينا تضاعف ونصف. لدينا مشاكل المجموعة في الصفحات 57 و 58، كما تحدثنا عنه يوم الجمعة. فكروا في أي طرق يمكنك تضاعف ونصف للحصول على ذلك. ثم لدينا المزيد من المشاكل الضعفية في 61 و 62. وبينما تنتهي من هذه المجموعة، يمكنك اللعب ببعض هذه المجموعة. هنا الصفحة الصغيرة، والصفحة الكبيرة، والصفحة الكبيرة. عندما انتهيت من هذه المجموعة، فكّر كيف يمكنك أن تنتهي من هذه المجموعة الكبيرة، إذا كنت لا تبدأ في حل هذه المجموعة كبيرة، و 53 و 5؟ كيف يمكنك أن تفكر في هذه المجموعة الكبيرة، ونصفحة 5؟
"Well, first I [inaudible] 60 times 10 is 600, and 3 times 10 is 30, and that adds to 630.",student,20,1,,0.0,,حسناً، أولاً أنا [غير مسموع] 60 × 10 هو 600، و 3 × 10 هو 30، وهذا يضيف إلى 630.
Okay.  And you did 60 times 11?,teacher,7,0,1.0,,0.0,حسناً، وأنتِ فعلتِ 60 بمقدار 11؟
"Uh-huh.  60 times 10 [inaudible] one more 60 plus one more 60, and then got [inaudible].  And this one is 3 times 10 and then add 3, this 3 once. [0:39:00]",student,31,1,,0.0,,60 × 10 [غير مسموع] واحد زائد 60 + واحد زائد 60، ثم أصبح [غير مسموع]. وهذا هو 3 × 10 ثم أضف 3، هذا 3 مرة واحدة.
So which ones are you going to use to help you solve that one?,teacher,14,0,0.0,,0.0,إذاً ما هي التي ستستخدمها لمساعدتك على حل هذه؟
"6 times 10.  Like, you just need to add ones, like one 60 [inaudible] that’s it.",student,16,1,,0.0,,6 × 10. مثل، تحتاج فقط إلى إضافة واحد، مثل واحد 60 [غير مسموع] هذا هو كل شيء.
Very good.,teacher,2,0,0.0,,0.0,جيد جداً
Mr. [inaudible] do anything on this?,student,6,0,,,,هل سيفعل السيد (لا يسمع) أي شيء بشأن هذا؟
"You can use these graph papers to do any problems you want. But using that graph paper, if you’re going to just do that, you can use scrap paper for that.",teacher,31,2,1.0,,0.0,يمكنك استخدام هذه الأوراق الرسمية للقيام بأي مشاكل تريدها. ولكن باستخدام هذه الورقة الرسمية، إذا كنت ستفعل ذلك فقط، يمكنك استخدام ورقة الخردة لذلك.
I need to go to the bathroom.,student,7,0,,,,يجب أن أذهب إلى الحمام
"And label that, please, so I can see what you’re doing. What is the 8 by 4 in this one?  Right.  But where is it here? Because you’re showing that 4 by 8 – when you do these two differently.",teacher,40,0,0.0,,0.0,ووضع علامة على ذلك، من فضلك، حتى أستطيع أن أرى ما الذي تفعله. ما هو 8 × 4 في هذا؟ صحيح. ولكن أين هو هنا؟ لأنك تظهر أن 4 × 8  عندما تفعل هذين الاثنين بشكل مختلف.
Like [inaudible] other one?,student,4,0,,,,مثل الآخر؟
"Okay.  So half of it, right?  So this would be 8 and this would be 4.  One suggestion:  when you’re making two different arrays like that and you want to show how they relate to each other, use the dimension, just like we do 4 times 8 and then 4 times 16, the same direction, or 8 times 4 and 16 times 4.  Use the array in the same direction, too, because otherwise it gets confusing, all right?  So here you have 4 by 8 and then you have 4 by 16.  See what I’m doing?  I’m keeping the dimensions the same way, right? So you have 4 by 8 and 4 by 8 together, so this one next to each other.  Here you just made it so that they’re half and half.  I bet you switched these.  Actually, you didn’t just make them sort of half and half.  You made them [inaudible] so that you changed the side, the dimension, perhaps, so it’s hard to see the connection.  Here, it’s much easier to see the connection between them. Just like we talked about, lots of times when you’re making two different equations that are related, keep them in the same order.  So if you have 4 by 8 and then 4 by 16, keep the same factor of 4 at the beginning, right?  Do the same thing when you’re making arrays, otherwise it gets confusing and hard to see the relationship between the two. Can you do me a favor, and just write down the two equations that you’re working with over here, so you can see it on the same page? So how does that represent your problem?  How does this represent your problem?",teacher,286,8,,,0.0,"حسناً، نصف ذلك، صحيح؟ إذاً هذا سيكون 8 وهذا سيكون 4. اقتراح واحد: عندما تقوم بإنشاء صفين مختلفين على هذا النحو وترغب في إظهار كيفية ارتباطهم ببعضهم البعض، استخدم الأبعاد، تماماً كما نفعل 4 × 8 ثم 4 × 16, في نفس الاتجاه، أو 8 × 4 و 16 × 4. استخدم الترتيب في نفس الاتجاه أيضًا، لأنه في خلاف ذلك يصبح مربكًا، حسناً؟ إذاً هنا لديك 4 × 8 ثم لديك 4 × 16."
"Because this equals 48.  And then this, I’m just putting half of 6, and then I’m taking the 8 and adding another 8, and then I get like the same answer.",student,31,0,,0.0,,لأن هذا يساوي 48، ومن ثم هذا، أنا فقط وضعت نصف 6، ومن ثم أنا آخذ 8 واضافة 8 آخر، ومن ثم حصلت على مثل نفس الإجابة.
Okay.  So what is this showing us?,teacher,7,0,0.0,,1.0,حسناً، ما الذي يظهر لنا هذا؟
This is showing us 16 by 3 right here.,student,9,0,,0.0,,هذا يظهر لنا 16 على 3 هنا.
"Oh, so you’re just showing it with one part of the dimensions, right?",teacher,13,1,1.0,,0.0,أوه، لذا أنت فقط تظهر ذلك مع جزء واحد من الأبعاد، أليس كذلك؟
Yeah.,student,1,0,,,,-أجل، أجل
So you don’t have to make the whole thing.,teacher,9,1,,,0.0,لذا لا يجب عليك أن تصنع كل شيء
Yeah.,student,1,0,,,,-أجل، أجل
"Wow, that’s pretty good.  You can visualize the other part in your head? Can you explain what you’re doing with these?  What are the two?  Are you doing [1D]?  So why don’t you write down the two equations, 1D, 9 times 8 and 18 times 4?  So what is this showing here?",teacher,52,1,,,1.0,رائع، هذا جيد جداً. يمكنك أن تخيل الجزء الآخر في رأسك؟ هل يمكنك أن تشرح ما الذي تفعله مع هذه؟ ما هي الاثنتين؟ هل تفعلون [1D]؟ لذلك لماذا لا تكتب معادلتين، 1D، 9 × 8 و 18 × 4؟ ما الذي يظهر هنا؟
[Inaudible] and 4 is half of 8.,student,7,0,,,,و 4 هو نصف 8
"So you said that 9 is half of 18 and 4 is half of 8.  Okay. What’s different about each problem?  You just tell us what’s different, like 9 is half of 18 and 4 is half of 8. What’s the same?",teacher,42,0,1.0,,1.0,لذا قلت 9 هو نصف 18 و 4 هو نصف 8. حسناً، ما هو الاختلاف في كل مشكلة؟ قل لنا فقط ما هو الاختلاف، مثل 9 هو نصف 18 و 4 هو نصف 8.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"And the other [fact of that] is how does the first problem help you solve this one?  Think about how – tell us how they’re connected, right?  You’re telling us that this is double that and this is double that, right?  And if [inaudible] other page is the same. Think about how one helps you with the other and write that down there.  Write down what you just said, the difference, the same, and then answer that third problem. I see the 8 times 4 here.  I don’t see the 16 times 4.  At least, I don’t see it labeled.  Could you show me that? Show me the 16 times 4 on this?  May I finish that, please? Before you go on to the other ones, you have to do that.",teacher,131,0,,,0.0,والحقائق الأخرى هي كيف تساعدك المشكلة الأولى على حل هذه؟ فكر في كيفية  تخبرنا كيفية ارتباطها، أليس كذلك؟ أنت تخبرنا أن هذا هو ضعف ذلك وهذا هو ضعف ذلك، أليس كذلك؟ وإذا كان الصفحة الأخرى هي نفسها. فكر في كيفية واحدة تساعدك مع الآخر وكتب ذلك هناك. اكتب ما قلت للتو، الفرق، نفسها، ومن ثم الإجابة على المشكلة الثالثة. أرى 8 × 4 هنا. أنا لا أرى 16 × 4. على الأقل، أنا لا أرى علامة عليها. هل يمكنك أن تريني ذلك؟ أرني 16 × 4 على هذا؟ هل يمكنني أن أنهي ذلك، من فضلك؟ قبل الانتقال إلى الآخرين، يجب عليك أن تفعل ذلك.
I need to use the bathroom.,student,6,0,,,,أحتاج إلى الذهاب إلى الحمام
"Show me that first. What’s that?  Oh, I can’t tell what that is.",teacher,13,0,0.0,,0.0,أرني ذلك أولاً ما هذا؟ لا أستطيع معرفة ما هذا
[Inaudible.],student,1,0,,,,[غير مسموع.]
"I can’t tell that number.  Make it so that we can read it, so that you can read it.  Okay, now remember, we’re looking for other strategies.  Now, what’s the problem you’re trying to reach?  This one, right?",teacher,38,0,,,0.0,لا أستطيع معرفة هذا الرقم. اجعله يمكننا قراءته، حتى تتمكن من قراءته. حسنا، الآن تذكر، نحن نبحث عن استراتيجيات أخرى. الآن، ما هي المشكلة التي تحاول الوصول إليها؟ هذه، أليس كذلك؟
Yeah.,student,1,0,,,,-أجل، أجل
"Okay.  So this is what we want to solve, and you want to find some strategies to help you solve them, like cluster problems we used, but [inaudible] every single one.  You don’t need to do that, all right?  I want you to find more efficient strategies, okay?  So I want you to find a way to do that without going through all of this. [Inaudible.]  You can keep that first one.  Maybe that’ll help you get this other one.  I want nice, efficient strategies. Do you see the pictures?",teacher,90,0,,,0.0,حسناً، هذا ما نريد حلها، وترغب في العثور على بعض الاستراتيجيات لمساعدتك في حلها، مثل مشاكل المجموعات التي استخدمناها، ولكن كل واحدة منها. لست بحاجة للقيام بذلك، حسناً؟ أريد منك أن تجد استراتيجيات أكثر كفاءة، حسناً؟ لذا أريد منك أن تجد طريقة للقيام بذلك دون الخروج من كل هذا.
No.,student,1,0,,,,-كلا .
Do you see the pictures?,teacher,5,0,,,0.0,هل ترى الصور؟
No.,student,1,0,,,,-كلا .
"I haven’t seen them yet. It’s a great one of him. Student C, are you [inaudible]?",teacher,16,0,,,0.0,لم أراهم بعد، إنه رائع جداً، الطالب (سي) ، هل أنت (لا تسمع) ؟
What does that mean [inaudible]?,student,5,0,,,,ما الذي يعنيه ذلك؟
"What did we talk about last week?  Cluster problems?  Remember? You have the final problem – this is a cluster, a group. Cluster is a group.  You have a group of problems that are helping you to solve that one.  Remember we did that?  Oh, you weren’t here on Friday, right?  A cluster is a group, so this group of problems, you have to solve these first, and then see which of those can help you solve this final problem.  Okay, yeah.  So 36 –So 36 times 2, 72.  We’re trying to reach 36 times 8. What about doubling or halving? Can you use a doubling one?",teacher,107,0,0.0,,1.0,ما الذي تحدثنا عنه الأسبوع الماضي؟ مشاكل المجموعات؟ تذكر؟ لديك المشكلة النهائية  هذا هو المجموعة، المجموعة. المجموعة هي المجموعة. لديك مجموعة من المشاكل التي تساعدك على حل هذه. تذكر أننا فعلنا ذلك؟ أوه، لم تكن هنا يوم الجمعة، أليس كذلك؟ المجموعة هي مجموعة، لذلك هذه المجموعة من المشاكل، يجب أن تحل هذه أولا، ومن ثم معرفة أي من تلك يمكن أن تساعدك على حل هذه المشكلة النهائية. حسنا، نعم.
Uh-huh.,student,1,0,,,,اه-ها.
What?,teacher,1,0,,,0.0,ـ ماذا؟
36 times 4.,student,3,0,,,,36 × 4
"So you don’t have to do 36 times 3, do you?  Use your fourth grade strategy.  Because the more of those problems you do, and if you mess up on one of them, then you mess up on all the rest, right?",teacher,42,0,,,0.0,لذلك لا يجب عليك أن تفعل 36 × 3 ، أليس كذلك؟ استخدم استراتيجية الصف الرابع. لأن المزيد من تلك المشاكل التي تقوم بها ، وإذا أفسدت في واحدة منها ، ثم أفسدت في جميع البقية ، أليس كذلك؟
Yes.,student,1,0,,,,-أجل، أجل
"You are sparklies.  Okay?  So try 36 times 4.  Use your strategies – doubling, halving, breaking numbers apart. All right.  I want to see just – skip counting [inaudible] to 47 times, or anything like that, right?",teacher,37,0,,,0.0,حسناً؟ حاول 36 ضرب 4. استخدم إستراتيجياتك  مضاعفة، تقسيم، تقسيم الأرقام بشكل منفصل. حسناً. أريد أن أرى فقط  تخطي العد إلى 47 مرة، أو شيء من هذا القبيل، صحيح؟
Uh huh.  [Inaudible.],student,3,0,,,,[لا يمكن سماعها]
Oh.,teacher,1,0,,,0.0,-أوه .
Can I go to the bathroom?,student,6,0,,,,هل يمكنني الذهاب إلى الحمام؟
What?,teacher,1,0,1.0,,0.0,ـ ماذا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"So what should you do?  Get to work.  Get to work, please. What are the two problems you’re trying to solve here? Could you write those down? On the cluster problems, show how you’re solving the final problem.  Question?",teacher,39,0,,,0.0,إذاً ما الذي يجب عليك فعله؟ إذهب للعمل. إذهب للعمل، من فضلك. ما هي المشاكل الثانية التي تحاول حلها هنا؟ هل يمكنك كتابة تلك المشاكل؟ على مشاكل الكلاستير، أظهر كيف تحل المشكلة النهائية. سؤال؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
I don’t see your [work].  Nope.,teacher,6,0,,,0.0,لا أرى عملك لا
[Inaudible.],student,1,0,,,,[غير مسموع.]
Nope.  You’re just wasting time there.  You know that?,teacher,9,0,,,0.0,لا، أنت فقط تضيع الوقت هناك، هل تعلم ذلك؟
Yes.  I know that.,student,4,0,,,,أجل، أعلم ذلك
Get to work.,teacher,3,0,,,0.0,إذهب للعمل
All right.,student,2,0,,,,-حسناً
Still doing that one?  Okay.  Which one of these do you have to solve?  That one?,teacher,16,0,,,0.0,ما زلتِ تفعلين ذلك؟ حسناً، أيّ من هذه يجب أن تحلّها؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
How come?,teacher,2,0,,,0.0,كيف حدث ذلك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Why is that easier?,teacher,4,0,,,1.0,لماذا هذا أسهل؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"So solve the one that easy for you first, and show me your strategy.  Do it then.  Right down here, or over here. What’s that?  I can’t see.  That’s why I want more room over here, so do it here. Excuse me.  Back here.  Right now.  Best work.  Not even close.  Do your best work.  Put your math away.  Get ready for art, please.",teacher,64,0,,,0.0,لذا قم بحل الأمر السهل بالنسبة لك أولاً، وأرني استراتيجيتك. افعله بعد ذلك. هنا، أو هنا. ما هذا؟ لا أستطيع أن أرى. لهذا السبب أريد المزيد من المساحة هنا، لذلك افعله هنا. عذراً لي. هنا. الآن. أفضل عمل. حتى لا يقترب. افعلي أفضل عملك. ضع الرياضيات بعيداً. استعد للفن، من فضلك.
