text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"No.  So, four-eighths is one of them, we’ve already done this. You should already have this on your track board, your game board.  What is another fraction? Where’s your pencil? Come on, Student K, we need to stay focused here.  That’s fine. I’ll get you an eraser, but let’s stay focused.  So put your four-eighths on the game board.  That was nice of you, thank you.  Use your ruler to line it up is what I’m saying, Student K.  Keep yourself organized.  Good.  Write four-eighths. What else is equal to one-half on here?",teacher,93,3,,,0.0,لا. لذلك، أربع ثمانية واحدة منهم، لقد فعلنا هذا بالفعل. يجب أن يكون لديك هذا بالفعل على لوحة المسار الخاص بك، لوحة اللعبة الخاصة بك. ما هي الجزء الآخر؟ أين القلم الخاص بك؟ هيّا، الطالب ك، نحن بحاجة إلى البقاء على التركيز هنا. هذا جيد. سأحصل لك على مسح، ولكن دعونا نبقى على التركيز. لذلك ضع أربع ثمانية الخاص بك على لوحة اللعبة. كان ذلك لطيف منك، شكرا لك. استخدام حاكم الخاص بك لترتيبها هو ما أقوله، الطالب ك. حافظ على نفسك منظمة. جيد. كتابة أربع ثمانية. ما هو يساوي نصف هنا؟
Five-tenths is already there.,student,4,1,,,,الخمسة العشرات موجودة بالفعل
Right.  Four-eighths is already there.,teacher,5,0,,,0.0,صحيح، أربعة ثمانية هناك بالفعل.
Three-sixths is down here.,student,4,0,,,,ثلاثة من السادس هنا
"You have it on the board, but is it placed right?",teacher,11,0,,,0.0,لديك على اللوحة، ولكن هل وضعتها بشكل صحيح؟
Nope.,student,1,0,,,,لا، لا، لا.
"Nope, if it’s equivalent to one-half it’s going to fall where?",teacher,11,1,,,0.0,لا، إذا كان يعادل نصف سيسقط إلى أين؟
Right here.,student,2,0,,,,هنا تماماً.
"Good.  Okay, so now you have your halves.  Student B, I’ll be right with you, but I want you to keep working. Okay, good.  So now, look, you’re almost done with this track.  You just need to add what?",teacher,39,1,,,0.0,حسناً، حسناً، الآن لديكم نصفكم، الطالب ب، سأكون معك في الحال، لكن أريدكم أن تستمروا بالعمل، حسناً، حسناً، الآن، انظروا، انتهيتم تقريباً من هذه المسرحية، تحتاجون إلى إضافة ماذا؟
Three-fourths.,student,1,0,,,,ثلاثة أرباع.
"Thank you.  All right.  Stay focused.  Student J, did you need me? Nope, you’re all set?",teacher,16,0,,,0.0,شكراً، حسناً، إبقى مركزاً، الطالب (جاي) ، هل احتجتني؟
I just noticed that it makes a few [inaudible].,student,9,0,,1.0,,لقد لاحظت للتو أنه يجعل بعضها [غير قابل للسمع].
"Cool.  All right.  All right, I’m coming.",teacher,7,0,0.0,,0.0,رائع، حسناً، أنا قادم
"I know we can’t measure it one-fourth because that’s half, and since it was three, I thought weren’t we supposed to measure it in [inaudible] to three?",student,27,2,,1.0,,أعلم أننا لا نستطيع قياسها ربعًا لأن هذا نصف، وبما أنه كان ثلاثة، فكرت ألا يفترض أن نقيسها في ثلاثة؟
"Well, no.  You’re supposed to have how many equal groups? So how many stops is the third track going to have?",teacher,21,1,0.0,,0.0,حسناً، لا، من المفترض أن يكون لديك عدد المجموعات المتساوية؟
Three.,student,1,0,,,,ثلاثة.
"Three, right.  So you already have one stop here, right? So we need to find where the other stop is going to be.",teacher,23,0,,,0.0,ثلاثة، صحيح، إذاً لديك بالفعل محطة واحدة هنا، صحيح؟ لذا علينا أن نجد أين ستكون المحطة الأخرى
Right there.,student,2,0,,,,هناك تماماً
"Well, let me ask you this question: Are there any other fractions already put on this game board that are equivalent to one-third that could help you out, like one- half was?",teacher,32,2,,,1.0,حسنا، دعوني أسألكم هذا السؤال: هل هناك أي كسور أخرى وضعت بالفعل على هذه اللوحة اللعبة التي تعادل ثلث يمكن أن تساعدك، مثل نصف كان؟
This could – well wait.,student,5,0,,,,هذا يمكن أن ينتظر
"We’re over here, for one-third.  Are there any other fractions on this game board that could help you that are equivalent to one-third?",teacher,23,2,0.0,,1.0,نحن هنا، لثلث. هل هناك أي جزء آخر على هذه اللوحة اللعبة التي يمكن أن تساعدك التي تعادل الثلث؟
"We can use one-fourth, because if one-fourth goes there, all you have to do is…",student,15,0,,0.0,,يمكننا استخدام ربع واحد، لأنه إذا كان ربع واحد يذهب هناك، كل ما عليك القيام به هو...
"Even though it would be a little bit away, but remember, we’re trying to be really accurate.  So listen to what I’m asking you.  Are there any other fractions on this game board that are equivalent to one-third that could help us out?",teacher,43,2,1.0,,1.0,على الرغم من أنه سيكون بعيدا قليلا، ولكن تذكر، نحن نحاول أن نكون دقيقا حقا. لذلك اسمع ما أسألك. هل هناك أي كسور أخرى على هذه اللوحة اللعبة التي تعادل الثلث التي يمكن أن تساعدنا؟
Equivalent to one-third?,student,3,1,,,,ما يعادل الثلث؟
"Mm-hmm, equal to. Remember, what’s in the thirds family? Thirds and what are in the same family?",teacher,17,0,,,0.0,أتتذكرين، ما هو في عائلة الثلث؟ الثلث وما هو في نفس العائلة؟
Two-thirds?,student,1,0,,,,ثلثين؟
"Well, the thirds family, what other family is related to the thirds family?",teacher,13,0,,,1.0,حسناً، عائلة الثالثة، أي عائلة أخرى مرتبطة بعائلة الثالثة؟
Sixths?,student,1,0,,,,السادس؟
"The sixths family, remember? So what fraction in the sixths family is equivalent to one-third?",teacher,15,2,,,0.0,العائلة السادسة، أتتذكرين؟ إذاً أي جزء في العائلة السادسة يعادل ثلث؟
Two-sixths.,student,1,0,,,,اثنين من السادسة.
"Two-sixths, good.  So is there already a two-sixths for us on the board? So all we would have to do is just line it up. That’s why it’s important to know your equivalent fractions, because they already had one on there that gave you the answer, okay? So let’s fill it in. Okay, a couple more minutes and we’re going to share our strategies, okay? So it looks like you guys have the fourths done.  You don’t have all of the sixths done, so why don’t we finish that track before we move on to the eighths?",teacher,97,2,,,0.0,اثنين من السادس، جيد. لذلك هل هناك بالفعل اثنين من السادس بالنسبة لنا على اللوحة؟ لذلك كل ما علينا القيام به هو مجرد ترتيبها. لهذا السبب من المهم معرفة الكسور المتكافئة الخاصة بك، لأنه كان لديهم بالفعل واحد هناك الذي أعطاك الإجابة، حسنا؟ لذلك دعونا ملء ذلك. حسنا، بضع دقائق أخرى وسنشارك استراتيجياتنا، حسنا؟
We still didn't finish the one-thirds.,student,6,0,,,,ما زلنا لم ننهي الثلث
So how can we make sure that all of these are with the same distance apart?,teacher,16,1,0.0,,0.0,إذاً كيف يمكننا التأكد من أن كل هذه في نفس المسافة بينها؟
But the middle group I don’t think is going to be small enough equal to this.,student,16,0,,0.0,,لكن المجموعة الوسطى لا أعتقد أنها ستكون صغيرة بما فيه الكفاية
"Student G, you have work to do.  Are you almost done? Good, I’ll be right with you then.  All right, so you guys look like you’re doing pretty good and you just need to finish up the fifths and the eighths track.  So I don’t want you marking up this board too much, remember, this is going to be a game board for you to play a game tomorrow. Okay, well here you’re getting into improper fractions, okay? Look, we’re only going up to one whole so you put all of these in the right places but we don’t need these extra fractions here because this is past a whole.  When the whole is our last stop on the track.  So here you’re creating all those improper fractions.  So I just need you to go through and erase these, and other than that…  This is one-fourth.  So erase the extra ones that you don’t need in there, okay, because it’s going to screw you up tomorrow for your game.",teacher,169,6,0.0,,0.0,الطالب G، لديك عمل للقيام به. هل انتهيت؟ حسناً، سأكون معك بعد ذلك. حسناً، إذاً، تبدو وكأنكم تقومون بعمل جيد جداً وتحتاجون فقط إلى الانتهاء من المسار الخامس والثامن. لذا لا أريدك أن ترسم هذه اللوحة كثيراً، تذكر، هذه ستكون لوحة لعبة بالنسبة لك لعب لعبة غداً. حسناً، حسناً، هنا أنت تصل إلى كسور غير مناسبة، حسناً؟ انظر، نحن فقط نصل إلى كامل واحد حتى تضع كل هذه في الأماكن الصحيحة ولكننا لا نحتاج إلى هذه الكسور الإضافية هنا لأن هذا قد تجاوز كامل. عندما يكون الكامل آخر توقفنا على المسار. لذا هنا أنت تخلق كل تلك الكسور غير الصحيحة. لذا أريد منك فقط أن تمضي و تقوم بتحذيف هذه الكسور الإضافية، و غير ذلك ... حسناً، هذا هو واحد أربعة. نحن فقط نصل إلى الكسور الإضافية لذلك تضع كل هذه في الأماكن الصحيحة ولكننا لا نحتاج إلى هذه الكسور الإضافية هنا لأنه قد تجاوز هذا الكامل. عندما يكون الكامل هو آخر توقفنا على المسار. لذا هنا أنت تخلق كل تلك الكسور غير الصحيحة. لذا أريد منك فقط أن تمضي وتحذيب هذه الكسور الإضافات، و غير ذلك ...
[Inaudible],student,1,0,,,,[غير مسموع]
"Well, two-fourths is equal to what fraction?",teacher,7,1,,,0.0,حسنا، ربعين يساوي أي جزء؟
"3, 33.",student,2,0,,,,3، 33
"No, what other fraction on this game board is two-fourths equal to?",teacher,12,1,,,0.0,لا، أي جزء آخر على هذه اللوحة لعبة هو ربعين يساوي؟
One-half.,student,1,0,,,,ونصف.
"One-half.  So this two-fourths needs to be directly under one- half. So where you have already put in four-fourths, that’s where two- fourths needs to go, okay? Okay, what did I say Student K when you’re done.",teacher,37,0,,,0.0,نصف. اذاً هذا الربع الثاني يجب أن يكون مباشرة تحت نصف. اذاً حيث وضعت بالفعل أربع أربع، هذا هو المكان الذي يجب أن يذهب الربع الثاني، حسناً؟ حسناً، ماذا قلت للطالب ك عندما انتهيت؟
This one.,student,2,0,,,,هذه.
"Okay, so don’t worry about that right now, we’re going to continue on to this now, okay? All right, so boys and girls, let’s reconvene and let’s talk about the different strategies that helped us place all of the rest of the fractions on our game board.  Does anyone have a strategy that they used that was really helpful? Student S? [0:32:00]",teacher,62,1,,,1.0,حسناً، لا تقلق بشأن ذلك الآن، سنستمر في هذا الآن، حسناً؟ حسناً، حسناً، يا شباب والفتيات، دعونا نلتقي مجدداً ونتحدث عن الاستراتيجيات المختلفة التي ساعدتنا على وضع جميع الجزيئات المتبقية على لوحة اللعبة. هل لدى أي شخص استراتيجية استخدمتها كانت مفيدة حقاً؟ الطالب S؟
"Well, first I put in all the fractions that I knew were equivalent to something else.",student,16,2,,0.0,,حسناً، أولاً وضعت كل الكسور التي عرفت أنها تعادل شيئاً آخر
"Oh good, so I really like that strategy, and that was one we talked about earlier.  Student S said she looked at the fractions that were already given to her on her game board, and then she filled in all the other fractions that she knew were equivalent to those.  So she used her knowledge of equivalent fractions to help fill out the game board. And then was it easier to fill in the ones that were still missing?",teacher,79,4,1.0,,0.0,حسناً، أنا حقاً أحب هذه الاستراتيجية، وكانت تلك التي تحدثنا عنها في وقت سابق. قال الطالب S أنها نظرت إلى الكسور التي تم إعطائها لها بالفعل على لوحة اللعبة، ثم ملأت جميع الكسور الأخرى التي كانت تعرف أنها تعادل تلك. لذا استخدمت معرفتها على الكسور المعادلة للمساعدة في ملء لوحة اللعبة. ثم هل كان من الأسهل ملء تلك التي كانت لا تزال مفقودة؟
"Yes, because it’s the same distance to go from one fraction to another.  I just marked it with the ruler and I just did the same distance for the fraction.",student,30,5,,1.0,,نعم، لأنه نفس المسافة للذهاب من كسر إلى كسر آخر. أنا فقط علامتها مع الحاكم و أنا فقط فعلت نفس المسافة للجزء.
"Very good, very good strategies.  And Student I and T, what did you gals use?",teacher,15,0,0.0,,1.0,استراتيجيات جيدة جداً و الطلاب الأول و الثاني ماذا استخدمتم يا فتيات؟
"After we did one thing, we [inaudible]…",student,7,0,,,,بعد أن فعلنا شيئاً واحداً، نحن...
Speak up a little bit.  Who’s not listening to Student I’s strategy? Because some of you might have had he same strategy and it might be interesting to see how they did it as well.,teacher,35,0,0.0,,1.0,من لا يستمع إلى استراتيجية الطالب الأول؟ لأن البعض منكم ربما كان لديه نفس الاستراتيجية وقد يكون من المثير للاهتمام أن نرى كيف فعلوا ذلك أيضا.
"We took a ruler and we measured two-thirds to one-whole, and whatever inches or centimeters that was, we [inaudible] we found the place we had measure, and whatever centimeters or inches [inaudible] was found where that was going to go.",student,40,6,,0.0,,أخذنا حاكمًا وقاسنا ثلثي إلى واحد كامل، وأياً كان ذلك بوصة أو سنتيمتر، وجدنا المكان الذي كان لدينا القياس، وأياً كان السنتيمتر أو سنتيمتر، وجدنا المكان الذي كان سيذهب إليه.
"Good, so they took their knowledge of knowing that in between each stop on a certain track it was going to be equal in length, just like we did up here with the halves.  We knew that each stop had to be equal, and it equaled four inches. Student C, please give that back to him. So let me just use your paper for a second.  So what Tina did and Infinity did is they then looked at the thirds track, and they knew that there was already one stop put on there for them.  So they took their ruler and they measured it, finding out that it was 7 centimeters, okay? So then they knew from their starting point, they knew where to put one-third, because they knew it would be 7 centimeters. Because every stop on the thirds track had to be equal distance.  Okay? So that’s another good strategy.  We have using the distance and using our knowledge about equivalent fractions.  Were there any other strategies?",teacher,169,8,1.0,,0.0,حسناً، لذا أخذوا معرفتهم من معرفة أن بين كل توقف على مسار معين سيكون مساوياً في الطول، تماماً كما فعلنا هنا مع النصف. كنا نعلم أن كل توقف يجب أن يكون مساوياً، وهو يساوي أربعة بوصات. الطالب C، يرجى إرجاع ذلك له. لذا دعوني استخدم ورقتك للحظة. لذا ما فعله تينا و Infinity هو أنهم نظروا إلى المسار الثالث، و عرفوا أن هناك بالفعل توقف واحد هناك بالنسبة لهم. لذا أخذوا حاكمهم وقاسوه، و وجدوا أنه كان 7 سنتيمترات، حسناً؟ لذلك بعد ذلك عرفوا من نقطة البدء، كانوا يعرفون أين يضعوا ثلثاً، لأنهم عرفوا أنه سيكون 7 سنتيمترات. لأن كل توقف على الثلثات كان يجب أن يكون مسافة مساوية. حسناً، هذا جيد جداً آخر. هل لدينا استراتيجية المسافة واستخدام أي استراتيجيات أخرى مماثلة؟
"Well, we sort of did the same thing that they did.",student,11,0,,0.0,,حسناً، فعلنا نوعاً ما نفس الشيء الذي فعلوه
"Okay, well those are two really, really good strategies.  So this will allow us now tomorrow …",teacher,17,0,1.0,,0.0,حسناً، هذه استراتيجيات جيدة جداً، لذا هذا سيسمح لنا الآن غداً...
I think like…,student,3,0,,,,أعتقد أنّه...
"Guys, I’m losing focus and I’m losing it.  Let’s hold it together, we only have a couple more minutes. So this will allow us, girls, tomorrow, to have our game board.  Did you ever think that you’d be able to create a game board by using equivalent fractions? No.  But tomorrow we’ll see how your knowledge had helped set up a game board for us to play a game, okay? All right, good job.",teacher,74,1,,,0.0,يا رفاق، أنا أفقد التركيز وأنا أفقد التركيز. دعونا نحافظ على الأمر معا، لدينا فقط بضع دقائق أخرى. لذلك هذا سوف يسمح لنا، الفتيات، غدا، أن يكون لدينا لوح اللعبة الخاصة بنا. هل فكرتم من قبل أن تكون قادرة على إنشاء لوحة اللعبة باستخدام الكسور المتكافئة؟ لا. ولكن غدا سنرى كيف علمك ساعد على إعداد لوحة اللعبة لنا للعب لعبة، حسنا؟ حسنا، عمل جيد.
