text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Because it has to have, it just [inaudible] square number then you would have, like, the same number [inaudible] to make 56.",student,22,1,,1.0,,لأنه يجب أن يكون، هو فقط عدد مربع ثم سيكون لديك، مثل، نفس الرقم
"What do you mean by that?  Give me an example of a square number, and say what you mean by “the same numbers that make it.”",teacher,26,1,1.0,,1.0,ما الذي تعنيه بهذا؟ أعطني مثال على رقم مربع، وقل ما تعنيه بواسطة الأرقام نفسها التي تجعلها.
"Like all these [inaudible], like 5 times 5 equals 25.",student,10,0,,1.0,,مثل كل هذه، مثل 5 × 5 يساوي 25.
Okay.,teacher,1,0,0.0,,0.0,-حسناً
And 25 [inaudible].,student,3,0,,,,و 25 [غير مسموع].
"Because it has the dimensions of the array are the same, right? Student R?",teacher,14,2,,,0.0,لأن أبعاد المجموعة هي نفسها، صحيح؟ الطالب R؟
Like you can tell that 56 is not a square number because it [inaudible] 8 [inaudible].  And you know that 4 is a square number because 2 times 2.,student,29,2,,1.0,,كما يمكنك معرفة أن 56 ليس عدد مربع لأنه [غير مسموع] 8 [غير مسموع] وأنت تعرف أن 4 هو عدد مربع لأنه 2 × 2.
Okay.  Because 2 and 2.  Student S?  [Inaudible.],teacher,8,0,1.0,,0.0,حسناً، لأن 2 و 2 الطالب S؟
I know that [inaudible] square root because [inaudible].,student,8,1,,0.0,,أعرف هذا الجذر التربيعي لأنه غير مسموع
Okay.  So a square number can never have odd factors?  Yeah? What is 9?  Is 9 a square number?  What times what makes 9?,teacher,24,3,1.0,,1.0,حسناً، إذاً عدد مربع لا يمكن أن يكون له العوامل الغريبة أبداً؟ نعم؟ ما هو 9؟ 9 هو عدد مربع؟ كم ضرب ما هو 9؟
3.,student,1,0,,,,3 .
3 and 3.  Is 3 an odd number?,teacher,8,1,,,0.0,3 و 3. هل 3 هو رقم غريب؟
Yes.,student,1,0,,,,-أجل، أجل
"Yeah.  So you’ve got to think.  Some of these are odd; that’s true.  56 is not a square number.  You guys are all right. But you’ve got to think about why, like what those reasons are.  Student J?",teacher,38,1,,,1.0,نعم. لذلك يجب أن تفكر. بعض هذه غريبة. هذا صحيح. 56 ليس رقم مربع. أنتم بخير. ولكن يجب أن تفكروا في لماذا، مثل ما هي تلك الأسباب. الطالب J؟
56 is not a square number because if you multiply [inaudible]. Like if you multiply 2 and 2 –,student,19,3,,1.0,,56 ليس عدد مربع لأنه إذا ضربت [غير قابل للسمع]. مثل إذا ضربت 2 و 2 
2 times 2?,teacher,3,0,1.0,,0.0,2 × 2 ؟
"Yeah, 2 times 2 [inaudible] because it’s like multiplying the same number.",student,12,1,,1.0,,نعم، 2 × 2 [غير مسموع] لأنه مثل مضاعفة نفس الرقم.
"Good.  Good.  And that’s just what Student J was saying, too. Because 25 is, because 5 times 5, so the dimensions of that array are all the same.  Open up to the end of your first section, please.  You guys are doing a nice job so far. Open up to the end of your first section, please.  Put this back in your first section.  We’re going to start working on something else.",teacher,72,2,0.0,,0.0,"جيد. جيد. وهذا بالضبط ما قاله الطالب J أيضاً. لأن 25 هو، لأن 5 × 5, لذلك أبعاد هذا الترتيب هي نفسها. افتحوا حتى نهاية القسم الأول، من فضلكم. أنتم تقومون بعمل جيد حتى الآن. افتحوا حتى نهاية القسم الأول، من فضلكم. ضعوا هذا في القسم الأول. سنبدأ العمل على شيء آخر."
"It’s still math, though, right?",student,5,0,,,,لا يزال الأمر رياضي، أليس كذلك؟
Excuse me?,teacher,2,0,0.0,,0.0,المعذرة؟
It’s still math?,student,3,0,,,,ما زالت الرياضيات؟
"It’s still math, yeah.",teacher,4,0,,,0.0,لا تزال الرياضيات، نعم.
[Inaudible.],student,1,0,,,,[غير مسموع.]
Maybe later.  We’re not going to do it right this second. During [AYP] period.  All right.  We’re going to be starting another one.  I want to do a couple together and then you’re going to be working independently or with someone near you.  Take one and pass these.  I’ll bring it to you.  You can’t leave your seat.,teacher,58,0,,,0.0,ربما في وقت لاحق. لن نفعل ذلك في هذه الثانية. خلال فترة [AYP] حسناً. سنبدأ واحدة أخرى. أريد أن نفعل زوجين معاً وبعد ذلك ستعملين بشكل مستقل أو مع شخص قريب منك. خذ واحداً ومرر هذه. سأحضرها لك. لا يمكنك ترك مقعدك.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"No.  You’re not going to work with someone yet.  Take one and pass it, please.  You need one for you, one for James. Take one and pass it, please.  [Inaudible] microphone. Student T, turn around, please.  This is going to explode, it’s so frozen.  Put your mouth right on it.  I know you have a cold, but –",teacher,58,0,,,0.0,لا. أنت لن تعمل مع شخص ما بعد. خذ واحداً وأعطيه، من فضلك. تحتاج واحداً لك، واحداً لـ جيمس. خذ واحداً وأعطيه، من فضلك. ميكروفون [غير مسموع] الطالب T، إلتفت، من فضلك. هذا سوف ينفجر، إنه بارد جداً. ضع فمك مباشرة عليه. أعرف أنكِ تشعرين بالبرد، ولكن
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yes.  You can stay on my [inaudible].  Please, please don’t spell it on your math binder.",teacher,16,0,,,0.0,نعم، يمكنك البقاء على [الجهاز غير السمعي] رجاءً، رجاءً لا تكتبه على ربط الرياضيات الخاصة بك.
[Inaudible.],student,1,0,,,,[غير مسموع.]
No.  Sorry. Let’s look at number 2.,teacher,7,0,,,0.0,لا، آسف، دعونا نلقي نظرة على رقم 2.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"What if it wasn’t on?  It is on.  It’s recording every move. All right.  Let’s look at number 2.  Number 2 says, “Which choice listed below is the 20th multiple of 26?”  I put this up here, but it’s not staying up here for your assessment.  So if you get one like this on your assessment, you need to know that number sentence that we came up with.  Or, it’s really not a number sentence because there are no numbers, but it’s a word sentence that we’re going to put numbers in for.  So which listed below is the 20th multiple of 26?”  How could we start that off, Student A?",teacher,111,4,,,0.0,ماذا لو لم تكن على؟ إنها على. إنها تسجل كل حركة. حسناً. دعونا ننظر إلى الرقم 2. الرقم 2 يقول: أيه الخيار المذكور أدناه هو ضربة 20 من 26؟  وضعت هذا هنا، لكنه لا يبقى هنا لتقييمك. لذا إذا حصلت على واحدة كهذه في تقييمك، عليك أن تعرف الجملة الرقمية التي توصلت إليها. أو، إنها حقاً ليست جملة رقمية لأنه لا توجد أرقام، ولكنها جملة كلمة سنضع الأرقام فيها.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  So the number we’re counting by is 26.  So imagine – I actually think someone did do a multiple tower with 26. Yep.  There’s one over there. So imagine we’re starting at 26.  That’s the number we’re counting by.  Then what, Student A?",teacher,44,1,,,0.0,حسناً، إذاً العدد الذي نحسب به هو 26، لذا تخيلوا، أعتقد أن شخصاً ما قام بإنشاء برج متعدد مع 26، نعم، هناك واحد هناك، تخيلوا أننا نبدأ من 26، هذا هو العدد الذي نحسب به. ماذا بعد ذلك، الطالب A؟
Times 20.,student,2,0,,,,عشرون مرة
"Times 20.  And it’s going to equal something.  We don’t know what yet.  I am going to draw an array.  Some of you also may have done it another way, which we can also figure out in a second.  Draw an array, and then I’m sure there are people who have figured out another way as well.  Everyone is on number 2 right now, though.  Student Z, what can I split up?",teacher,72,2,,,0.0,مرات 20. وسوف تساوي شيء ما. نحن لا نعرف ما بعد. أنا ذاهب إلى رسم صف. بعض منكم قد يكون أيضا فعل ذلك بطريقة أخرى، والتي يمكننا أيضا معرفة في ثانية. رسم صف، ومن ثم أنا متأكد من أن هناك الناس الذين اكتشفوا طريقة أخرى أيضا. الجميع على رقم 2 الآن، على الرغم من ذلك. الطالب Z، ماذا يمكنني تقسيم؟
26.,student,1,0,,,,26.
26 into what and what?  Remember we talked about multiples. What?,teacher,11,1,,,0.0,26 إلى ماذا وماذا؟ تذكر أننا تحدثنا عن المتعددات. ماذا؟
20 and 6.,student,3,0,,,,20 و 6.
"20 and 6.  Good.  So what we want to do – multiples of 10 are so much easier to multiply by than really like most other things.  What are the dimensions of this array, Student R?",teacher,36,4,,,0.0,20 و 6. جيد. لذا ما نريد القيام به  مضاعفات من 10 هي أسهل بكثير للضرب من خلال مثل معظم الأشياء الأخرى. ما هي أبعاد هذا الترتيب، الطالب R؟
20 times 20.,student,3,0,,,,20 × 20
20 times 20.,teacher,3,0,,,0.0,20 × 20
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah.  Can you wait until we’re done with this one?  You’ll just have to copy it, but just wait.  Student D, what are the dimensions of this array?",teacher,28,2,,,0.0,نعم، هل يمكنك الانتظار حتى ننتهي من هذه؟ عليك فقط نسخها، ولكن انتظر فقط. الطالب د، ما هي أبعاد هذا الترتيب؟
20 times 6.,student,3,0,,,,20 × 6
"Can you sit up, please?  Thank you.  You have 45 seconds to solve this and then I’m calling on people.  Now you can [inaudible].  Go ahead.  If you know, you don’t need to raise your hand until we’re ready to talk.",teacher,41,0,,,0.0,هل يمكنك الجلوس، من فضلك؟ شكراً لك. لديك 45 ثانية لحل هذا ومن ثم سأتصل بالناس. الآن يمكنك [غير مسموع]. هيا. إذا كنت تعرف، لا تحتاج إلى رفع يدك حتى نكون مستعدين للتحدث.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yes.  And hopefully Student J will also be similar to the assessment we’re going to take on Friday.  All right. Five, four, three, two, one, zero.  Student B, 20 times 20?",teacher,31,0,,,0.0,نعم. ونأمل أن يكون الطالب J أيضا مماثلة لتقييم سنأخذ يوم الجمعة. حسنا. خمسة، أربعة، ثلاثة، اثنان، واحد، صفر. الطالب ب، 20 ضرب 20؟
40.,student,1,0,,,,أربعين
"Yep.  Oops, sorry.  I forgot to put the plus.  Plus 20 times 6, Student T?",teacher,15,0,,,0.0,أجل، آسف، نسيت أن أضع زائد، زائد 20 × 6، الطالب (تي) ؟
120.,student,1,0,,,,120.
120.  400 plus 120?  Student A?,teacher,6,0,,,0.0,120، 400 زائد 120؟
520.,student,1,0,,,,520.
520.  Is that one of the options?,teacher,7,0,,,0.0,520. هل هذا أحد الخيارات؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Yes, it is.  Go ahead.  Circle C.  What’s another way we could’ve done this?  We’re talking about the 20th multiple here.  Student J, what’s another way we could’ve done this?",teacher,30,2,,,1.0,نعم، هو كذلك. هيّا. الدائرة C. ما هي الطريقة الأخرى التي يمكن أن نفعلها؟ نحن نتحدث عن المتعدد العشرين هنا. الطالب J، ما هي الطريقة الأخرى التي يمكن أن نفعلها؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"All right.  So which ones could you have eliminated, like right off the bat?  Student D, what’s one?",teacher,18,0,,,1.0,حسناً، أيّة من تلك التي كان بإمكانك إزالتها، مثل مباشرةً؟ الطالب (د) ، ما هي واحدة؟
46.,student,1,0,,,,46
"46.  We’re talking about the 20th multiple of 26, and they want us to pick 46.  That’s one where they’re trying to trick us.  We can get rid of it right away.  Student S, are there any others?",teacher,38,1,,,1.0,نحن نتحدث عن ضرب العشرين من 26، ويريدون منا أن نختار 46. هذا واحد حيث يحاولون خداعنا. يمكننا التخلص منه على الفور. الطالب S، هل هناك أي آخرين؟
D.,student,1,0,,,,(د)
Why D?,teacher,2,0,,,1.0,لماذا (دي) ؟
Because it’s lower.,student,3,0,,,,لأنه أقل
Lower than what?,teacher,3,0,,,0.0,أقل من ماذا؟
Lower than [inaudible].,student,3,0,,,,أقل من [غير مسموع].
What number is D?  Can you read that number?,teacher,9,0,,,0.0,ما هو الرقم D؟ هل يمكنك قراءة هذا الرقم؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Hmm?  Shh, Student D, stop.",teacher,5,0,,,0.0,الطالب (دي) توقف
[Inaudible.],student,1,0,,,,[غير مسموع.]
"2026.  This 2 is in the thousands spot.  This 0 is in the what spot, Student B?  This 0 is in the hundreds.  This 2 is in the what?  I’m not asking you.  I’m looking at you so that you stop.  Student A?",teacher,43,2,,,0.0,2026. هذا 2 هو في نقطة الآلاف. هذا 0 هو في أي نقطة، الطالب B؟ هذا 0 هو في المئات. هذا 2 هو في ماذا؟ أنا لا أسألك. أنا أنظر إليك حتى تتوقف. الطالب A؟
The tens.,student,2,0,,,,العشرات
"This 2 is in the tens.  This 6 is in the what, Student J?",teacher,14,0,,,0.0,هذا 2 هو في العشرات هذا 6 هو في ماذا، الطالب J؟
Ones.,student,1,0,,,,واحد.
"Ones.  So Student S, is D bigger or smaller than our actual answer?",teacher,13,0,,,0.0,إذاً الطالب S، هل D أكبر أم أصغر من إجابتنا الفعلية؟
Bigger.,student,1,0,,,,أكبر.
"It’s bigger.  It’s like a lot bigger, though, like too much bigger.  What about B?  We’re looking for the 20th multiple of 26. What do you notice about B, Student B?",teacher,31,1,,,1.0,"انها اكبر. انها اكبر بكثير, ولكن اكبر بكثير. ماذا عن B؟ نحن نبحث عن ضرب 20 من 26. ماذا لاحظت عن B, الطالب B؟"
That you can [inaudible] because it might [inaudible].,student,8,0,,1.0,,أنّكِ تستطيعين ذلك لأنّه قد يكون غير مسموع.
"It’s a possibility.  What is B, though?  Student J?",teacher,9,0,0.0,,0.0,"إنها إمكانيّة، لكن ما هي ""ب""؟"
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah.  B is actually the 10th multiple.  So if we took B and doubled it – 260 plus 260 gives us 520, because the 10th plus the 10th gives us the 20th.  Okay?  I’d like you to do these, or start this on your own, please.  I’m coming around.  If you would like to work with someone next to you – no one’s leaving their seats – but if you want to work with someone next to you, you can.  If you have a question, you can ask them if I’m working with someone else and you need help.  I can already see Student S and Student B have started working together.  You can all start working now on this.  Yes?",teacher,121,1,,,0.0,نعم. ب هو في الواقع المضاعف العاشر. إذا أخذنا ب ونضاعفه  260 زائد 260 يعطينا 520، لأن العاشر زائد العاشر يعطينا العشرين. حسنا؟ أود منك أن تفعل هذه، أو تبدأ هذا بنفسك، من فضلك. أنا قادم. إذا كنت ترغب في العمل مع شخص ما بجوارك  لا أحد  يغادر مقاعده  ولكن إذا كنت ترغب في العمل مع شخص ما بجوارك، يمكنك. إذا كان لديك سؤال، يمكنك أن تسألهم إذا كنت أعمل مع شخص آخر وتحتاج إلى المساعدة. أستطيع أن أرى بالفعل الطالب S والطالب ب قد بدأوا العمل معا. يمكنك أن تبدأ العمل الآن على هذا. نعم.
Could we [inaudible]?,student,3,0,,,,هَلْ يُمْكِنُ أَنْ نَكُونَ [غير مُسمع]؟
"Yeah, yeah.  You can go back and do number 1 and then – what?",teacher,14,0,,,0.0,نعم، نعم، يمكنك العودة للعمل رقم واحد ثم ماذا؟
The first one is hard.,student,5,0,,,,الأولى صعبة
The first one is hard.  Okay.  So can you read it?,teacher,11,0,1.0,,0.0,الأول صعب، حسناً، أيمكنك قراءته؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
What does that mean if it’s a remainder?,teacher,8,1,,,1.0,ماذا يعني هذا إذا كان بقايا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah, something leftover.  So let’s solve these.  What’s 18 divided by 2?",teacher,12,1,,,0.0,نعم، هناك بعض البقايا، لذا دعونا نحل هذه. ما هو 18 مقسماً ب 2؟
9.,student,1,0,,,,9
"9.  So write 9 next to it.  That question mark actually is a 9. Okay.  Do you know what 40 divided by 5 is, or another way of writing it, to help us out?  Yep.  There you go.  So 8. What about 43 divided by 6?  So rewrite that in another way.  So you’re telling me 43 divided by 6 is 9.  What you’re saying is 6 times 9 equals 43.  Is that true?",teacher,74,3,,,0.0,حسناً، هل تعرف ما هو 40 مقسماً بـ 5، أو طريقة أخرى لكتابته، لمساعدتنا؟ نعم. ها أنت ذا. إذن 8. ماذا عن 43 مقسماً بـ 6؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
[Inaudible.]  What is 6 times that?  7 times 9 is 63.  I’m sorry [inaudible].  So what’s 6 times 9?,teacher,19,0,,,0.0,[غير قابل للسمع] ما هو 6 مرات ذلك؟ 7 × 9 هو 63. أنا آسف [غير قابل للسمع].
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay, well, actually, in the process you’ve kind of gotten us close to this, though.  So 6 times 7 equals 42.  Are we going to be able to hit 43?  No, because we’re going to end up going over, right?  So we have to add more groups.  So 6 times 7 equals 42.  So 43 divided by 6 is going to give us what?  How many 6s can fit into 43?  How many can you fit into 42?  How many 6s fit into 42?",teacher,84,2,,,0.0,حسنا ، في الواقع ، في هذه العملية ، لقد اقتربنا من هذا نوعا ما ، إذاً 6 × 7 يساوي 42 ، هل سنكون قادرين على الوصول إلى 43؟ لا ، لأننا سننتهي بالعودة ، أليس كذلك؟ لذلك يجب علينا إضافة المزيد من المجموعات ، لذا 6 × 7 يساوي 42 .
7?,student,1,0,,,,سبعة؟
7.  Can we squeeze another 6 into 43?,teacher,8,0,,,0.0,7. هل يمكننا ضغط 6 آخر إلى 43؟
No.,student,1,0,,,,-كلا .
No.  So it’s still 7.  Do we have anything remainders?  Do we have anything left over?  What?,teacher,17,1,,,0.0,لا، إذاً ما زالت الساعة السابعة، هل تبقى أي شيء؟ هل تبقى أي شيء؟ ماذا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"What?  How many?  Well, seven 6s are going to fit into here. How many will we have left over?",teacher,19,0,,,0.0,ماذا؟ كم عدد؟ حسناً، ستة 6 ستتناسب هنا. كم عدد سنبقى؟
7.,student,1,0,,,,7
"6 times 7 is 42, right?",teacher,6,0,,,0.0,6 × 7 = 42، صحيح؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  Let’s do this.  Want to start with this one?  No, not really, I guess.  All right.  Can you show me how you solve that?  Student T, can you please stop?",teacher,31,0,,,0.0,حسناً، دعنا نفعل هذا، هل تريد البدء بهذا؟ لا، ليس حقاً، أعتقد ذلك. حسناً، هل يمكنك أن تريني كيف تحل ذلك؟ الطالب (تي) ، هلا توقفت من فضلك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Well, that would be multiplication.  How would you set up a division problem?",teacher,13,2,,,1.0,حسناً، هذا سيكون مضاعفاً، كيف ستضع مشكلة التقسيم؟
Oh.  [Inaudible.],student,2,0,,,,[لا يمكن سماعها]
"How are you going to set up a division problem?  How did we set it up earlier when we did it? Well, think of a story problem that would be good for that.",teacher,33,1,,,0.0,كيف ستقوم بإعداد مشكلة التقسيم؟ كيف قمنا بإعدادها في وقت سابق عندما قمنا بذلك؟ حسناً، فكّر في مشكلة القصة التي ستكون جيدة لذلك.
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.  I have 6 boxes.  Okay.  That’s fine.  Go ahead.  Six boxes.  I’m coming.  You can ask Student Z or you can go on to the next one and I’ll come and help you with that. What?  A yard?  What are they asking you about?,teacher,45,1,,,0.0,حسناً، لديّ 6 صناديق، حسناً، لا بأس، هيّا، ست صناديق، أنا قادم، يمكنك أن تسأل الطالب (ز) أو يمكنك أن تذهب إلى الصندوق التالي وسأساعدك في ذلك. ماذا؟ حديقة؟ ما الذي يسألونك عنه؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Are you on number 3?,teacher,5,0,,,0.0,هل أنت في الرقم 3؟
Yeah.,student,1,0,,,,-أجل، أجل
I don’t see anything about yards on that problem.,teacher,9,1,,,0.0,أنا لا أرى أي شيء عن الأقدام في هذه المشكلة.
"No, [inaudible] yards.",student,3,1,,,,لا، [غير مسموع] الأقدام.
No [inaudible] foot.  That’s not asking you to convert.  It’s not like the one from yesterday.  I see what you’re saying. Okay.  How many are going to fit in each?,teacher,30,1,,,0.0,لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا،
43.,student,1,0,,,,43
You have these 6 boxes and you have 43 of something you’re going to put in them.  So [inaudible] numbers and you have 43 pieces of candy.  How many pieces of candy can go in each box?,teacher,37,0,,,0.0,لديك هذه الصناديق الستة و لديك 43 من الأشياء التي سوف تضعها فيها. إذاً أرقام غير مسموعة و لديك 43 قطعة حلوى. كم قطعة حلوى يمكن أن تضع في كل صندوق؟
7?,student,1,0,,,,سبعة؟
Okay.  So put a 7. And that equals how many?,teacher,10,0,,,0.0,حسناً، ضع 7 وهذا يساوي كم عدد؟
42.,student,1,0,,,,42.
Okay.  So that equals 42. So what do you still have left?,teacher,12,0,,,0.0,حسناً، هذا يساوي 42، ما الذي تبقى لك؟
1?,student,1,0,,,,واحد؟
"Yeah.  You still have one, so –?  You just told me you can put 7 in each of these with how many left over?",teacher,24,0,,,0.0,نعم، لا تزال لديك واحدة، لذا قلت لي للتو يمكنك وضع 7 في كل واحدة من هذه مع عدد الباقي؟
1.,student,1,0,,,,1 .
"1.  Okay.  So 7, remainder 1.  [Inaudible] D.  56 divided by 8 [inaudible].  Oh, I don’t have it up anymore.",teacher,20,2,,,0.0,1، حسناً، 7، الباقي 1، D. 56 مقسماً بـ 8، لا أملكها بعد الآن.
56 divided by 8?,student,4,1,,,,56 مقسمة على 8؟
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
7.,student,1,0,,,,7
Which equation listed below would have a remainder?,teacher,8,2,,,0.0,أي المعادلة المذكورة أدناه لديها بقية؟
C?,student,1,0,,,,(ج) ؟
"Ding, ding, ding.  Go on to the next one.  [Inaudible.]  All set?  All right.  I see what you were saying about yesterday, because remember yesterday it said, like, how many yards is it or how many feet is it, but originally it was in yards?  This one just says, “Which rectangle shows the greatest area?”",teacher,55,4,,,0.0,دينغ، دينغ، دينغ. انتقل إلى المرحلة التالية. [غير مسموعة.] جاهزة؟ حسناً. فهمت ما كنت تقول عنه بالأمس، لأنه تذكر بالأمس أنه قال، كم ياردة هي أو كم قدم هي، ولكن في الأصل كان في المراحل؟ هذا فقط يقول، أي مستطيل يظهر أكبر مساحة؟
So you need to add [inaudible]?,student,6,1,,,,لذا تحتاج إلى إضافة [غير مستمع]؟
Yeah. .Kind of.  What’s the area of this one?,teacher,9,1,0.0,,0.0,أجل، نوعاً ما، ما مساحة هذه؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
What did we do with area?  Yesterday we found the perimeter and we added.  What do we do with area?,teacher,20,3,,,0.0,ماذا فعلنا بالمساحة؟ بالأمس وجدنا المحيط و أضفنا. ماذا نفعل بالمساحة؟
We double it?,student,3,0,,,,هل نضاعفها؟
"Not really.  Student N, do you remember how to find the area of something?  How?",teacher,15,1,,,1.0,الطالب (ن) ، هل تتذكر كيف تجد مساحة شيء؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Yeah.  You’re supposed to multiply.,teacher,5,1,,,0.0,أجل، من المفترض أن تتضاعف
[Inaudible.],student,1,0,,,,[غير مسموع.]
Which equals –?,teacher,3,0,,,0.0,أي يساوي ؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Which equals?,teacher,2,0,,,0.0,أي يساوي؟
"[Inaudible.]  Uh, I don’t know.",student,5,0,,,,لا أعرف.
"Well, you could do 10 times 8, so now you have to do 9 times 8.",teacher,16,0,0.0,,0.0,حسنا، يمكنك أن تفعل 10 × 8، لذلك الآن عليك أن تفعل 9 × 8.
"Oh, 80 minus 10.",student,4,0,,,,أوه، 80 - 10
Not 80 minus 10.  What are we talking about?  What types of groups are we talking about?,teacher,17,0,,,0.0,ليس 80 ناقص 10 ما الذي نتحدث عنه؟ ما نوع المجموعات التي نتحدث عنها؟
80 minus 8.  [Inaudible.]  72.,student,5,0,,,,80 ناقص 8 [غير مسموعة.] 72.
"Okay.  Which has the greatest area?  Okay.  Somehow you still got your answer right.  You have to make sure you’re doing the right thing, though, okay?  Because adding there wasn’t the right kind of operation, multiplication.",teacher,36,2,0.0,,0.0,حسناً، أي منطقة هي الأكبر؟ حسناً، بطريقة ما لا تزال لديك الإجابة الصحيحة. عليك التأكد من أنك تفعل الشيء الصحيح، حسناً؟ لأن الجمع لم يكن هناك نوع صحيح من العملية، الضرب.
I tried doing it that way.,student,6,0,,,,حاولت القيام بذلك بهذه الطريقة.
Yeah?,teacher,1,0,0.0,,0.0,-أجل؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  So 10 times 3 is 30, 3 times 5 is 15, 3 times 1 is 3. Yeah.  So you can fit one more group in.",teacher,26,0,,,0.0,حسناً، 10 × 3 = 30، 3 × 5 = 15، 3 × 1 = 3.
Okay.  So that will be –,student,6,0,,,,حسناً، هذا سيكون
Each kid is going to get 16 remainder 2?,teacher,9,1,0.0,,0.0,كل طفل سيحصل على 16 بقية 2
17 remainder 2.,student,3,1,,,,17 بقية 2.
Okay.,teacher,1,0,,,0.0,-حسناً
[Inaudible.],student,1,0,,,,[غير مسموع.]
"So if I’m – let’s pretend this is our class, and I have 3 students who are going to – well, now this looks like an 11.  Why don’t you just change it to 2s?",teacher,35,0,,,0.0,إذاً إذا كنت أنا، دعونا نتظاهر بأن هذه صفنا، ولدي 3 طلاب سيذهبون إلى، حسناً، الآن هذا يبدو مثل 11، لماذا لا تغيره إلى 2؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"I’ll speak to her about it.  Okay.  So let’s pretend it’s the three of you, and I’m coming around and giving out markers, and I get to 17 and then I have 2 left over.  Do you get remainder 2 and you get remainder 2 and you get remainder 2?",teacher,50,3,,,0.0,سوف أتحدث إليها عن ذلك حسناً، دعونا نتظاهر بأنكم الثلاثة، وسأحضر وأعطى علامات، وسأصل إلى 17 ثم لدي 2 متبقية. هل تحصل على باقي 2 و تحصل على باقي 2 و تحصل على باقي 2?
No.,student,1,0,,,,-كلا .
No.  How many do you each get?,teacher,7,0,,,0.0,لا، كم تحصلون على كل واحد؟
17.,student,1,0,,,,17
"17.  You don’t need that remainder 2.  It’s true that 53 divided by 3 is 17 remainder 2, but this is asking you about markers, okay?  So it’s not something we’re going to split up, and I’m not going to be unfair and give you one and you one, and then leave Student T with just 17.  That’s not fair either, so you each would get 17.  17 what?",teacher,69,3,,,0.0,17 . أنت لا تحتاج إلى ذلك الباقي 2 . هو صحيح أن 53 مقسمة على 3 هو 17 بقية 2 ، ولكن هذا يسألك عن العلامات ، حسنا؟ لذلك انها ليست شيء نحن ذاهبون إلى تقسيم ، وأنا لن يكون غير عادل وأعطيك واحد وأنت واحد ، ثم تترك الطالب T مع فقط 17 . هذا ليس عادلا أيضا ، لذلك كل واحد منكم سوف يحصل على 17 .
17 markers.,student,2,0,,,,17 علامة.
