text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
All right.  So we know what kind of problem we’re going to be working on.  What problem are we working on?,teacher,21,0,1.0,,0.0,حسناً. إذاً نحن نعلم ما نوع المشكلة التي سنعمل عليها. ما المشكلة التي نعمل عليها؟
54 divided by 9 equals 6.,student,6,1,,,,54 مقسمة على 9 تساوي 6.
Alright.,teacher,1,0,0.0,,0.0,-حسناً
And 9 times 6 equals 54.,student,6,0,,,,و 9 × 6 = 54
"Very good.  Going backwards.  We need to start this time with a division word problem.  All right.  That’s your job.  What do you think you’re going to divide?  Okay.  But what do you think you’re going to divide in your word problem? You’re going to do a [Christmas] one, a Santa?  What are you going to divide?  Presents?  What are you going to divide?",teacher,64,5,0.0,,0.0,جيد جداً. العودة إلى الوراء. يجب أن نبدأ هذه المرة بمشكلة الكلمات التقسيم. حسناً. هذه هي وظيفتك. ماذا تعتقد أنك ستقسم؟ حسناً. ولكن ماذا تعتقد أنك ستقسم في مشكلة الكلمات؟ هل ستقوم بعيد الميلاد؟ ماذا ستقسم؟ هدايا؟ ماذا ستقسم؟
Cookies.,student,1,0,,,,الكعك.
Cookies.  All right.  What do you think you might want to divide?,teacher,12,1,,,1.0,الكوكيز، حسناً، ما الذي تعتقدين أنكِ تودين تقسيمه؟
I was just looking at that. Books.,student,7,0,,,,لقد كنتُ أبحث عن ذلك، الكتب
Books.  You want to divide a book?,teacher,7,1,1.0,,1.0,كتب، أتريدين تقسيم كتاب؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.  What do you think you might want to divide?,teacher,10,1,,,1.0,حسناً، ما الذي تعتقدين أنكِ تودين تقسيمه؟
"Uh, _____.",student,2,0,,,,اه، _____.
He doesn’t like that.,teacher,4,0,,,0.0,هو لا يحب ذلك.
Christmas trees.,student,2,0,,,,أشجار عيد الميلاد
Christmas trees.,teacher,2,0,,,0.0,أشجار عيد الميلاد
Pencils.,student,1,0,,,,أقلام.
"Pencils.  Okay.  All right.  I’ll see what you do and I’m going to double-check on that group over there, and I’m coming back to this one.  Everybody understand what they’re supposed to be doing?",teacher,34,0,,,0.0,أقلام. حسناً. حسناً. سأرى ما تفعله وسوف أتحقق من تلك المجموعة هناك، وسأعود إلى هذه. الجميع يفهمون ما يفترض أن يفعلونه؟
"Like, a [inaudible] problem?",student,4,0,,,,مثل مشكلة غير مسموعة؟
You’re supposed to write a –?,teacher,6,0,,,0.0,هل من المفترض أن تكتب حرفا؟
Word problem.,student,2,0,,,,مشكلة الكلمات
A word problem with those different words.  Got it?,teacher,9,0,,,0.0,مشكلة الكلمات مع تلك الكلمات المختلفة هل فهمت؟
Yeah.,student,1,0,,,,-أجل، أجل
"Student M, it doesn’t look like you’re paying attention to your work, my friend.  Do you know what page you’re supposed to be on?",teacher,24,0,,,0.0,الطالب (إم) ، لا يبدو أنكِ تهتمين بعملكِ يا صديقي هل تعرفي على أي صفحة من المفترض أن تكوني؟
Yes.,student,1,0,,,,-أجل، أجل
"You’re sure?  Because it looks like you passed it, to me.  No? All right.  We’re going to see what we can do ______.",teacher,23,0,,,0.0,هل أنت متأكد؟ لأنه يبدو وكأنك تجاوزتها، بالنسبة لي. لا؟ حسناً. سنرى ما يمكننا فعله.
All right.,student,2,0,,,,-حسناً
"Very good.  You got it.  Okay.  So you did 3 times 5 is 15.  3 times 5 is 15, [inaudible] 30, and you say you can’t get another group, right?  Of 3?  30.  You’ve got to get to 40. Do you think there’s some more roots of 3 in there?  Yeah. So you know what I think might help you, is to go get a white-lined piece of paper and solve it there.  Don’t try to squish your work in there because I think that’s what’s making you frustrated.  Okay?  Spread yourself out.  Go get a white-lined piece of paper.  So what I want you to do –",teacher,108,2,,,0.0,جيد جداً. فهمت. حسناً. إذاً قمت بـ 3 × 5 = 15، 3 × 5 = 15، [غير مسموع] 30، وقلت أنك لا تستطيع الحصول على مجموعة أخرى، صحيح؟ من 3؟ 30. يجب أن تصل إلى 40. هل تعتقد أن هناك المزيد من الجذور من 3 هناك؟ نعم. لذا تعلمون ما أعتقد أنه قد يساعدك، هو الذهاب للحصول على قطعة من الورق اللوحة البيضاء وحلها هناك. لا تحاول سحق عملك هناك لأنني أعتقد أن هذا ما يجعلك تشعر بالإحباط. حسناً؟ انتشر نفسك. اذهب للحصول على قطعة من الورق اللوحة البيضاء.
What is it?,student,3,0,,,,-ما الأمر؟
"39.  Wait a minute.  39, 10 times 3 –",teacher,9,0,,,0.0,39. انتظر دقيقة. 39، 10 × 3 
I got 13.,student,3,0,,,,لدي 13
"Thirteen.  So then it’s 13 and a half, or it’s actually not a half, when you think about it.  Thirteen, so that’s what [inaudible] up here, okay?  This is the product.  This is the number you’re trying to get close to.",teacher,41,1,,,0.0,ثالثة عشر. إذاً هو 13 ونصف، أو في الواقع ليس نصف، عندما تفكر في ذلك. 13، لذلك هذا ما هو [غير مسموع] هنا، حسناً؟ هذا هو المنتج. هذا هو الرقم الذي تحاول الاقتراب منه.
Okay.,student,1,0,,,,-حسناً
"So then how many crackers are left?  One cracker, right?  But how many people do you have to give that cracker to?",teacher,22,0,,,0.0,إذاً كم عدد الكركرز المتبقية؟ كركر واحد، صحيح؟ ولكن كم من الناس يجب أن تعطيهم ذلك الكركر؟
40.,student,1,0,,,,أربعين
Is it 40 people?,teacher,4,0,,,0.0,هل هناك 40 شخصاً؟
3.,student,1,0,,,,3 .
3 people.,teacher,2,0,,,0.0,ثلاثة أشخاص
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Very good.  That’s exactly what I wanted [inaudible] to see. Great girl.  Student L, what about you, my friend?  All right.  Well, now we’re working – where’s your – yeah, go get it. Remainder of 1.  Do you see there is where you underline the interrogative sentence and underline this and circle that because –?",teacher,55,4,,,0.0,جيد جداً. هذا بالضبط ما أردت أن أراه. فتاة عظيمة. الطالب L، ماذا عنك، صديقي؟ حسناً. الآن نحن نعمل  أين  الخاص بك  نعم، اذهب للحصول عليه. الباقي من 1. هل ترى هناك حيث تقوم بتأكيد الجملة الاستجوابية وتأكيد هذا و الدائرة ذلك لأن ؟
You know what it is.,student,5,0,,,,أنت تعرف ما هو.
Yes.  It’s a cracker now.  Can you break a cracker up?,teacher,11,0,0.0,,0.0,أجل، إنه كراكر الآن، أيمكنك كسر كراكر؟
Yeah.,student,1,0,,,,-أجل، أجل
Yes.  So then you should do something with this remainder.,teacher,10,1,,,0.0,أجل، إذاً عليك أن تفعل شيئاً بهذه البقية
But then there’s three people.,student,5,0,,,,لكن هناك ثلاثة أشخاص
What can you do with that cracker?,teacher,7,0,0.0,,1.0,ماذا يمكنك أن تفعل مع ذلك الكراكر؟
Throw it away.,student,3,0,,,,ألقيه بعيداً
"No, you can’t throw it away.",teacher,6,0,,,0.0,لا، لا يمكنكِ رميها بعيداً
Break it in half. Break it in thirds.,student,8,0,,0.0,,كسر في النصف، كسر في الثلث.
"Break it in thirds, because then 3 people will get one.  So then, this is how you break a cracker in thirds, right? Okay?  So then, how much does each person get?  Well, each person gets – how many crackers do they get?  They get 13 crackers with one-third.",teacher,49,0,1.0,,0.0,فكرها في الثلثات، لأن 3 أشخاص سيحصلون على واحد. إذاً، هكذا تكسر الكركر في الثلثات، صحيح؟ حسناً؟ إذاً، كم يحصل كل شخص؟ حسناً، كل شخص يحصل على  كم الكركر يحصل عليه؟ يحصلون على 13 كركر مع الثلث.
Oh.  That’s how you write that.,student,6,0,,,,أوه، هكذا تكتبين ذلك
"Yeah, that’s how you write one-third.",teacher,6,0,1.0,,0.0,أجل، هكذا تكتب الثلث
Why do you have that [inaudible]?,student,6,0,,,,لماذا لديك ذلك؟
"Because they’re recording my voice.  13 crackers but there will be extra, so the remainder, you have to do something with that remainder.  But what about a pencil?  Can you break that pencil?",teacher,33,2,1.0,,0.0,لأنّهم يقومون بتسجيل صوتي. 13 كركر لكن سيكون هناك إضافيّة، لذا الباقي، عليك أن تفعل شيئاً مع ذلك الباقي. لكن ماذا عن قلم رصاص؟ هل يمكنك كسرها؟
"Yes, but then you need to sharpen the broken part.",student,10,0,,0.0,,نعم، ولكن بعد ذلك تحتاج إلى حادة الجزء المكسور.
All right.  Let’s not try to be as frugal.  I want you think about a broken pencil is really not going to work.,teacher,23,0,1.0,,0.0,حسناً، دعونا لا نحاول أن نكون متوفرين، أريدك أن تفكر في أن قلم رصاص مكسور لن يعمل حقاً.
That’s what you want to [inaudible].,student,6,0,,,,هذا ما تريده
Or they can get a little third of a pencil.  I guess nobody really thought of that.  Student T?,teacher,19,0,0.0,,1.0,أو يمكنهم الحصول على ثلث قلم رصاص لا أعتقد أن أحد فكّر بذلك حقاً
You [inaudible].,student,2,0,,,,أنت [غير مسموع].
"You do it and finish it.  That which are some ways you can use to solve that?  Do you want to try long division?  Then try long division.  You don’t have to do it that way.  You can do long division.  Try long division.  Here.  Here.  Try it here. Yes.  That’s good.  What should your problem [inaudible]?  This remainder of one.  But then, answer the question.  How many pencils does each person get?",teacher,73,5,,,0.0,يمكنك القيام بذلك وإنهائه. هذه هي بعض الطرق التي يمكنك استخدامها لحل ذلك؟ هل تريد تجربة التقسيم الطويل؟ ثم تجربة التقسيم الطويل. ليس عليك القيام بذلك بهذه الطريقة. يمكنك القيام بالتقسيم الطويل. يمكنك تجربة التقسيم الطويل. هنا. هنا. تجربة هنا. نعم. هذا جيد. ما هي مشكلتك؟ هذا الباقي من واحد. ولكن بعد ذلك، الإجابة على السؤال. كم قلم قلم يحصل كل شخص؟
10.,student,1,0,,,,عشرة
How many pencils do they each get?,teacher,7,0,,,0.0,كم عدد الأقلام التي يحصلون عليها؟
Oh.,student,1,0,,,,-أوه .
What’s the answer?,teacher,3,0,,,0.0,ما هو الإجابة؟
I don’t get it.,student,4,0,,,,أنا لا أفهم ذلك
"You know why?  Because you didn’t finish it.  3 times 3 is still 9.  Now you get your 1.  You’ve got to keep going. You’ve got to keep going.  Three times 3 is 9, 1.",teacher,35,0,,,0.0,"هل تعرف لماذا؟ لأنك لم تنتهي من ذلك. 3 × 3 ما زالت 9 الآن حصلت على 1. يجب أن تستمر. يجب أن تستمر. 3 × 3 هو 9, 1."
"Oh, so that’s what you do.",student,6,0,,,,إذاً هذا ما تفعله
"Yeah.  It’s not 10.  You’re not done.  Now 3 divided by 10.  3 divided by 10.  Think about it.  How many groups of 3 can you get into 10?  Okay, Student D, you went too far.",teacher,36,2,0.0,,0.0,نعم. انها ليست 10. أنت لم تنتهي. الآن 3 مقسمة على 10. 3 مقسمة على 10. فكر في ذلك. كم مجموعة من 3 يمكنك الحصول على في 10؟ حسنا، الطالب D، ذهبت بعيدا جدا.
No.,student,1,0,,,,-كلا .
"Yeah, you can.  3 times what gets you close to 10?",teacher,11,0,,,0.0,نعم، يمكنك. 3 مرات ما الذي يجعلك قريبة من 10؟
Oh.  3.,student,2,0,,,,أوه، ثلاثة.
Good.  All right.  These look better.  She wants to put 9 pencils in each what?,teacher,15,0,,,0.0,حسناً، هذه تبدو أفضل، هي تريد وضع 9 أقلام في كل ماذا؟
"Uh, hmm.  In each box?",student,5,0,,,,في كل صندوق؟
Okay.,teacher,1,0,0.0,,0.0,-حسناً
"[Inaudible] know what I’m talking, [inaudible] Christmas tree shop?  I’m talking about the one that just has Christmas trees.",student,19,0,,0.0,,أتدرون ما أتحدث عنه، متجر أشجار عيد الميلاد؟
Oh. Not the actual Christmas tree shop store?,teacher,8,0,1.0,,0.0,ليس متجر شجرة عيد الميلاد الحقيقي؟
Yeah.,student,1,0,,,,-أجل، أجل
Okay.,teacher,1,0,,,0.0,-حسناً
Sells all the –,student,4,0,,,,يبيع كل 
Knick-knacks?,teacher,1,0,,,0.0,ألعاب الحلوى؟
[Inaudible] decorations.,student,2,0,,,,الديكورات
"Oh, no.  I just wanted to see what you have.  Okay.  Very good. I’m glad you noted how many boxes.",teacher,20,0,,,0.0,لا، أردت فقط أن أرى ما لديك حسناً، جيد جداً، أنا سعيد أنك لاحظت عدد الصناديق
Christmas trees are in the [inaudible] but no Christmas trees.,student,10,0,,0.0,,أشجار عيد الميلاد في [غير المسموعة] ولكن لا أشجار عيد الميلاد.
"Christmas tree shop.  I know that’s probably, like, misleading. You’re going [inaudible] to buy a Christmas tree and they’re like, “No, we don’t sell those.”  That’s kind of funny, Student D.  That’s my kind of humor.  I like that.",teacher,39,0,1.0,,0.0,متجر شجرة عيد الميلاد. أعلم أن هذا من المحتمل أن يكون مضللاً. ستذهبين لشراء شجرة عيد الميلاد ويقولون، لا، نحن لا نبيع هذه.
What?,student,1,0,,,,ـ ماذا؟
"Student D has a very dry sense of humor.  That’s funny.  Okay, so, what are some of the problems?  Go ahead.  Tell me.",teacher,23,0,,,1.0,الطالب (د) لديه حس مضحكة جاف جداً، هذا مضحك، حسناً، ما هي بعض المشاكل؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
I have four pairs of earrings.  I want to put in [inaudible]. How many pairs of earrings are you going to put in?,student,23,0,,0.0,,لدي أربعة أزواج من الأقراط أريد أن أضعها كم زوج من الأقراط ستضعها؟
Each?  Each what?,teacher,3,0,0.0,,0.0,كل ما؟
Ear?,student,1,0,,,,أذن؟
Each group?  That sounds better.  What’s that word?  Go ahead.,teacher,10,0,,,0.0,كل مجموعة؟ هذا يبدو أفضل ما هي هذه الكلمة؟
My mom makes [inaudible] cookies.  She puts 9 cookies in each basket.  How many baskets does she need?,student,18,0,,0.0,,أمي تصنع الكعك، تضع 9 كعك في كل سلة، كم سلة تحتاجها؟
"Very good.  Go ahead, Student D.",teacher,6,0,0.0,,0.0,جيد جداً، هيا أيها الطالب (دي)
"At the Christmas tree shop, they had 54 Christmas trees. [Inaudible] wanted to put them in 9 rows.  How many trees would be in each row?",student,26,0,,0.0,,في متجر شجرة عيد الميلاد كان لديهم 54 شجرة عيد الميلاد أرادوا وضعها في 9 صفات كم عدد الأشجار في كل صف؟
"Very good.  All right.  I like that.  And you solve it.  Nice job.  What about you, Student T?  Go ahead.",teacher,20,0,0.0,,1.0,جيد جداً، حسناً، أعجبني ذلك، وحلته، عمل جيد، ماذا عنك، الطالب (تي) ؟
Student N has [inaudible] pencils.  Naomi has [inaudible].,student,8,0,,0.0,,الطالب (ن) لديه أقلام وقلم (ناومي) لديه
Go ahead.,teacher,2,0,0.0,,0.0,هيّا
How many boxes does she need?,student,6,0,,,,كم صناديق تحتاجها؟
"How many boxes does she need?  Very good.  So now, I want you to turn your paper over.  I want you to turn your paper over and, I’ve just changed your word problem to this one. And I want you to think about your work problem, and think, do you have to change your word problem?  Do you have to change your word problem, Student A?",teacher,66,0,1.0,,0.0,كم عدد الصناديق التي تحتاج إليها؟ جيد جداً. لذا الآن، أريدك أن تغير ورقتك. أريدك أن تغير ورقتك، لقد غيرت للتو مشكلة الكلمة إلى هذه. وأريدك أن تفكر في مشكلة عملك، وتفكر، هل يجب عليك تغيير مشكلة الكلمات؟ هل يجب عليك تغيير مشكلة الكلمات، الطالب A؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
What part do you want to change?,teacher,7,0,,,0.0,ما الجزء الذي تريد تغييره؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Student J just helped us out.  She said you have to change the number.  Do we change our words?,teacher,19,0,,,0.0,الطالب (جي) ساعدنا للتو قالت أن عليك تغيير الرقم هل سنغير كلماتنا؟
No.,multiple students,1,0,,,,-كلا .
Why not?,teacher,2,0,,,1.0,-لماذا لا؟
Because it could be the same problem but you just have to just change the numbers.,student,16,0,,0.0,,لأنه يمكن أن يكون نفس المشكلة ولكن عليك فقط تغيير الأرقام.
Yeah.  But is the answer going to be the same?,teacher,10,0,1.0,,0.0,أجل، لكن هل ستكون الإجابة نفسها؟
No.,multiple students,1,0,,,,-كلا .
"No, because I just changed it.  Do you think I’m going to have a remainder?",teacher,15,1,,,0.0,لا، لأنني غيرته للتو هل تعتقد أنني سأحصل على بقية؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Yes.  Why?,teacher,2,0,,,1.0,أجل، لماذا؟
Because it’s not an even number.,student,6,1,,,,لأنّه ليس عدداً متساوياً.
"It is an even number, but why do you think there’s going to be a remainder?  Turn your paper back over now.",teacher,22,2,1.0,,1.0,إنه رقم متزامن، لكن لماذا تعتقدين أن هناك بقية؟
Because there is nothing.  There is nothing [inaudible] 56.,student,9,0,,1.0,,لأنّه لا يوجد شيء، لا يوجد شيء.
Very good.  So there’s a remainder.,teacher,6,1,1.0,,0.0,جيد جداً، إذاً هناك بقية
[Inaudible] 7.,student,2,0,,,,[غير مسموع] 7.
It’s because –,teacher,3,0,,,0.0,هذا لأنّه
9 –,student,2,0,,,,9 
"Is everybody listening?  When there’s a remainder it’s because there are not even enough groups to fit into the larger number, okay? The quotient is uneven. Sit down, Student T.  You’re in my group and you know my rule.  The quotient is not going to be a whole number.  The quotient is the answer.  The quotient is what has a whole number.  So, for example, that 9, that 6 in your word problem is the whole number.  The remainder is always the numbers that are extra, that don’t fit into 9 groups, groups of 9 evenly, okay?",teacher,97,9,,,0.0,هل الجميع يستمعون؟ عندما يكون هناك بقية فهذا لأن هناك حتى ما يكفي من المجموعات لتتناسب مع العدد الأكبر، حسنا؟ النسبة غير متساوية. اجلس، الطالب T. أنت في مجموعتي وتعرف قاعدي. النسبة لن تكون عدد كامل. النسبة هي الإجابة. النسبة هي ما لديه عدد كامل. لذلك، على سبيل المثال، أن 9، أن 6 في مشكلة الكلمة الخاصة بك هو العدد الكامل. النسبة المتساوية هي دائما الأرقام التي هي إضافية، التي لا تناسب في 9 مجموعات، مجموعات من 9 متساوية، حسنا؟
[Inaudible] groups.,student,2,0,,,,المجموعات.
"6 is the whole number.  So in 54 divided by 6 – let’s actually go back to my word problem right here – 42 divided by 6. 42 is the number I started with, and I’m going to ask 42 to be divided into groups of 6.  And then I get 7 rows, because 6 times 7 equals 42.  But what if she had 43, divided by 6? It’s still 7 whole rows but she’s going to need another row because she’s got to put one more nail polish onto that next row. Do you understand?  The remainder means –",teacher,100,7,,,0.0,6 هو العدد الكامل. لذا في 54 مقسمة على 6  دعونا نعود إلى مشكلتي الكلمة هنا  42 مقسمة على 6. 42 هو العدد الذي بدأت به، وسأطلب من 42 أن يتم تقسيمه إلى مجموعات من 6.
It means it’s an odd number.,student,6,1,,,,هذا يعني أنه رقم غريب
"Well, not just because it’s an odd number.  Because 6 –",teacher,11,1,1.0,,0.0,حسناً، ليس فقط لأنّه رقم غريب، لأنّه 6
Did not fit into three.,student,5,0,,,,لم يتناسب مع ثلاثة
"It did not – 43.  7, so [inaudible] times.  I like the way you said it.  Nothing times 6, or [inaudible] 43.  Right?  I want you go to back to your seats and do problems – what page are we on back at our seats?",teacher,45,0,1.0,,0.0,"لم يكن  43. 7, لذا [غير مسموع] مرات. أحب الطريقة التي قلتها. لا شيء × 6 أو [غير مسموع] 43. صحيح؟ أريد منك أن تعود إلى مقاعدك وتقوم بمشاكل  على أي صفحة نحن في مقاعدنا الخلفية؟"
Twenty-three.,student,1,0,,,,ثلاثة وعشرون
"Page 23.  Take your paper back.  Take your paper back.  No one else is going to the bathroom. I would like to see Student A’s [inaudible].  I know who has [inaudible] next.  I just have to go over there to you. Student T, if you’re now at your seat by yourself, you may group up with someone.",teacher,57,0,,,0.0,الصفحة 23. خذ الورقة الخاصة بك مرة أخرى. خذ الورقة الخاصة بك مرة أخرى. لا أحد آخر يذهب إلى الحمام. أود أن أرى الطالب As [غير مسموعة]. أعرف من لديه [غير مسموعة] التالي. أنا فقط يجب أن أذهب إلى هناك لك. الطالب T، إذا كنت الآن في مقعدك بنفسك، قد تجمع مع شخص ما.
Could I put this in my [seat]?,student,7,0,,,,هل يمكنني وضع هذا في مقعدي؟
Yeah.  Hi. What’s going on with this [page]?,teacher,8,0,1.0,,1.0,أجل، مرحباً، ما الذي يجري في هذه الصفحة؟
This?,student,1,0,,,,هذا ؟
It’s hard because [inaudible].  You might as well do that right now. All right.  [Inaudible] we do odd problems on the remainder. On this word problem we have a remainder.  This problem we have a remainder.  And what is your remainder?  What’s the remainder in this problem?,teacher,47,5,,,0.0,انها صعبة لانك لا تستطيع سماعها يمكنك ان تفعل ذلك الان حسناً نحن نفعل مشاكل غريبة على الباقي في هذه المشكلة لدينا الباقي في هذه المشكلة
One. One-third.,student,2,0,,,,واحد، ثلث
One-third is the remainder?,teacher,4,1,,,0.0,الثلث هو الباقي؟
One.,student,1,0,,,,واحد.
"One.  But what we do with that remainder, we can break it, we can leave it or add on, is a different idea.  It depends on the word problem, right?  So, for example, let’s solve this one, 40 divided by 3.  Which table are we working in?",teacher,47,3,,,0.0,واحد. ولكن ما نقوم به مع ذلك الباقي، يمكننا كسرها، يمكننا تركها أو إضافة، هي فكرة مختلفة. يعتمد على مشكلة الكلمة، أليس كذلك؟ لذلك، على سبيل المثال، دعونا نحل هذا واحد، 40 مقسمة على 3. في أي جدول نعمل؟
"[Inaudible], I mean, in the 3s.",student,6,0,,,,لا يمكن سماعها، أعني، في الثلاثينات.
"In the 3s.  So I’m going to start with 3 times 10, because I know 3 times 10 is what?",teacher,20,0,1.0,,0.0,في 3s. لذلك سأبدأ بـ 3 × 10، لأنني أعرف 3 × 10 هو ماذا؟
30.,student,1,0,,,,ثلاثون
"30, and it’s going to get me very close to 40.  So I’m going to go 3 times 10 equals 30. Is there another group of three that’s going to get me close to 40, that you know?  Student J?",teacher,40,0,,,0.0,إذاً سأذهب إلى 3 × 10 يساوي 30 هل هناك مجموعة أخرى من 3 التي ستقربني إلى 40، كما تعلمون؟ الطالب J؟
3 times 2.,student,3,0,,,,3 × 2
3 times 2 equals 6.  Three times 12 equals 36.  Are there more groups of three I can get in there?,teacher,21,0,,,0.0,3 × 2 = 6 3 × 12 = 36 هل هناك المزيد من مجموعات من 3 يمكنني الدخول إليها؟
"Oh, [inaudible].",student,2,0,,,,أوه، [غير مسموع].
"Is there another group of three I can get in there, Student M?",teacher,13,0,,,0.0,هل هناك مجموعة أخرى من الثلاثة يمكنني الدخول إليها، الطالب (م) ؟
1 more.,student,2,0,,,,واحد آخر.
3 times –,teacher,3,0,,,0.0,3 مرات 
3 times 13.,student,3,0,,,,3 × 13
Is it 13 or 3 times 1?,teacher,7,0,,,0.0,هل هو 13 أو 3 × 1؟
3 times 1. What’s the –?,student,6,0,,,,3 × 1 ما هو  ؟
What’s the group?  I don’t know.  You need to pay attention to what’s on this paper.  What you [inaudible] here?,teacher,20,0,1.0,,0.0,ما هي المجموعة؟ لا أدري، عليك الانتباه لما في هذه الورقة. ما الذي لا تسمعه هنا؟
1.,student,1,0,,,,1 .
"1.  In the wrong place.  3.  39. 3 times 13 is 39, right? But what was the original problem?",teacher,19,0,,,0.0,"1. في المكان الخطأ. 3. 39. 3 × 13 = 39, صحيح؟ لكن ما كانت المشكلة الأصلية؟"
40 divided by 3.,student,4,1,,,,40 مقسمة على 3.
40 divided by 3.  All right?  So we are far away from the original problem.  But how far away are we?,teacher,21,1,,,0.0,اذاً نحن بعيدون عن المشكلة الأصلية. لكن كم نحن بعيدون؟
A little bit.,student,3,0,,,,قليلاً
A little bit.  And what’s the little bit?,teacher,8,0,,,0.0,قليلاً، وما هو الجزء الصغير؟
1.,student,1,0,,,,1 .
We’re 1 away.  So the whole number is what?  How many groups of 3 are in 40?,teacher,17,1,,,0.0,نحن بعيدون عن 1. إذاً ما هو العدد الكامل؟ كم عدد مجموعات من 3 في 40؟
13.,student,1,0,,,,13
"13, but there’s 1 left over.  Very good.  There’s 1 remainder left over.  Very good.  So now, let’s look at number 3, because that’s where everybody seems to be stuck.",teacher,30,1,,,0.0,13، ولكن هناك 1 متبقية. جيد جدا. هناك 1 متبقية متبقية. جيد جدا. لذلك الآن، دعونا ننظر إلى رقم 3، لأن هذا هو المكان الذي يبدو الجميع عالق.
At least [inaudible] to label.,student,5,0,,,,على الأقل [غير مسموع] لتسمية.
"We haven’t labeled anything because we don’t have a word problem.  All we’re doing right now is solving it.  So let’s look at number 3.  Student J, where is your book and why isn’t it open?  Number 3.  Go ahead.  Please read it, Student M.",teacher,45,0,0.0,,0.0,لم نضع علامة على أي شيء لأن لدينا مشكلة في الكلمات. كل ما نقوم به الآن هو حلها. لذلك دعونا ننظر إلى رقم 3. الطالب J، أين كتابك ولماذا ليس مفتوحا؟ رقم 3.
"If 40 people are lined up to ride the ski lift to the top of the mountain, each chair on the lift holds 3 people.  How many chairs will it take everyone up to the mountain?",student,36,1,,0.0,,إذا كان هناك 40 شخصًا في الصف لركوب مصعد التزلج إلى قمة الجبل، فإن كل كرسي في المصعد يمكن أن يحتوي على 3 أشخاص. كم كرسي سيأخذ الجميع إلى الجبل؟
Up to the mountain.  Okay.  Where is the interrogative sentence?  Student N?,teacher,12,0,1.0,,0.0,إلى الجبل، حسناً، أين الحكم الإستجوابي؟
How many.,student,2,0,,,,كم عدد
How many what?,teacher,3,0,,,0.0,كم عدد ماذا؟
Chairs will it take –,student,5,0,,,,الكراسي سوف تأخذ 
"Go ahead, Student N.",teacher,4,0,0.0,,0.0,هيا، الطالب ن.
How many chairs will it take to get everyone up the mountain?,student,12,0,,0.0,,كم عدد الكراسي التي ستحتاجها للوصول الجميع إلى الجبل؟
"Okay.  So what’s the main noun in that sentence that we need to pay attention to?  Look at the sentence, look for the main noun.  What is it, Student N?",teacher,30,0,0.0,,0.0,حسناً، ما هو اسم الرئيسي في الجملة التي يجب علينا الإنتباه إليها؟ انظر إلى الجملة، ابحث عن اسم الرئيسي. ما هو، الطالب N؟
Chairs.,student,1,0,,,,الكراسي
Chairs.  Can we break a chair in half?,teacher,8,0,,,0.0,الكراسي، أيمكننا كسر الكرسي إلى النصف؟
No.,multiple students,1,0,,,,-كلا .
"What’s the other noun we’re working with?  People.  We can’t break them in half.  So how can we solve that last one, number 3, knowing what we know?",teacher,28,0,,,0.0,ما هو اسم آخر نحن نعمل معه؟ الناس. لا يمكننا أن نحطمه إلى النصف. إذاً كيف يمكننا حل هذا الأخير، رقم 3، مع معرفة ما نعرفه؟
____ ski in the chair.,student,5,0,,,,____ التزلج في الكرسي
How many chairs will take them up the mountain?  Will 13 chairs take everybody up the mountain?,teacher,17,0,1.0,,0.0,كم كرسي سيأخذهم إلى الجبل؟ 13 كرسي سيأخذ الجميع إلى الجبل؟
14 [inaudible].,student,2,0,,,,14 [غير مسموع].
Why 14?,teacher,2,0,,,1.0,لماذا 14؟
Because there’s 1 left over and you can’t break a chair up or a person up.,student,16,0,,1.0,,لأن هناك واحد متبقي ولا يمكنك كسر كرسي أو شخص.
So what should you order?,teacher,5,0,0.0,,0.0,إذاً ما الذي يجب أن تطلبيه؟
Another chair.,student,2,0,,,,كرسي آخر
Another lift chair to go up the mountain.  Does everybody know what a lift chair is?,teacher,16,0,,,0.0,كرسي رفع آخر للصعود إلى الجبل هل يعرف الجميع ما هو كرسي رفع؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Slide up the mountain.  Very good.  Do you understand why you have to really think about the remainder and why it’s very important to underline the interrogative sentence, because the interrogative sentence is going to give you an idea – what can I do with this remainder? Okay.  How come some division problems have remainders?  Student J?",teacher,57,5,,,1.0,تسلق فوق الجبل. جيد جداً. هل تفهم لماذا يجب عليك حقاً التفكير في الباقي ولماذا من المهم جداً التأكيد على الجملة الاستبيانية، لأن الجملة الاستبيانية ستعطيك فكرة  ماذا يمكنني أن أفعل بهذا الباقي؟ حسناً. لماذا بعض مشاكل التقسيم لديها الباقي؟ الطالب J؟
Sometimes there’s leftovers.,student,3,0,,,,في بعض الأحيان هناك بقايا.
Sometimes there are leftovers.  But why sometimes are there leftovers?,teacher,10,0,,,1.0,في بعض الأحيان هناك بقايا، لكن لماذا هناك بقايا في بعض الأحيان؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
