text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"I was going to say four-tenths but… See how the top, if you go right down and you go to the zero tenths, then you count, then you get to that line and you know that’s half because you’re connected with half.",student,42,3,,0.0,,كنت سأقول أربع عشرات ولكن... انظر كيف في الأعلى، إذا ذهبت مباشرة إلى أسفل وتذهب إلى صفر عشرات، ثم عد، ثم تصل إلى ذلك الخط وتعرف أن هذا نصف لأنك متصل مع نصف.
"Exactly.  So Student J actually said something that was pretty good too.  I’m sure he’s not the only one who kind of got caught with that because I kind of did when I first looked at that.  I went, okay, I see four dots. I know this is tenths, so I’m going to go one, two, three, four, right?",teacher,59,1,1.0,,0.0,بالضبط. إذاً الطالب J قال شيئًا جيدًا أيضًا. أنا متأكد أنه ليس الوحيد الذي تم القبض عليه بسبب ذلك نوعًا ما عندما نظرت إلى ذلك لأول مرة. ذهبت ، حسناً ، أرى أربعة نقاط. أعلم أن هذا هو العاشر ، لذا سأذهب إلى واحد ، اثنان ، ثلاثة ، أربعة ، صحيح؟
It’s four-tenths.,student,2,1,,,,إنها أربع عشرات
It’s four-tenths.  Why isn’t it four-tenths?,teacher,6,2,,,1.0,إنها أربع عشرات، لماذا ليست أربع عشرات؟
Because if it was four-tenths then there would be another dot right there between that one and that one.,student,19,1,,1.0,,لأنه إذا كان أربع عشرات ثم سيكون هناك نقطة أخرى هناك تماما بين هذا واحد وهذا واحد.
"Okay, so you’re saying if it was four-tenths it would have to be in between right here.  Everyone agree?",teacher,19,1,1.0,,1.0,حسناً، إذاً أنت تقول إن كانت أربع عشرات يجب أن تكون بينهما هنا
Yes.,multiple students,1,0,,,,-أجل، أجل
"Thumbs up if you guys agree?   Student A, you got that?",teacher,11,0,,,0.0,الإبهام إلى الأعلى إذا كنتم متفقون؟
I got it.,student,3,0,,,,لقد حصلت عليه.
"Good, Student L.   Okay.  Now, so everyone label that, and we should label that five…",teacher,15,0,,,0.0,حسناً، الطالب (إل) حسناً، الجميع يضع علامة على ذلك، وعلينا وضع علامة على ذلك الخامس
Tenths.,student,1,1,,,,العشرات
"Tenths, right, Student A?  Five-tenths, right down the bottom. So I’m going to try to see…",teacher,16,2,,,0.0,العشرات، أليس كذلك، الطالب أ؟ خمس عشرات، في الأسفل مباشرة. لذا سأحاول أن أرى...
[Inaudible],student,1,0,,,,[غير مسموع]
"No, right down here.",teacher,4,0,,,0.0,لا، هنا.
That’s five-sixteenths.,student,2,0,,,,هذا هو خمسة عشر.
"Ooops, you’re right. Five-tenths.  Now, let’s look around.",teacher,8,1,,,0.0,أنتِ محقة، خمس عشرات، دعونا نلقي نظرة حولنا
I thought it was four-tenths.,student,5,1,,,,إعتقدتُ أنّه كان أربع عشرات.
No.  We said it wasn’t four-tenths because…,teacher,7,1,1.0,,0.0,لا، لقد قلنا أنه ليس أربع عشرات لأن...
[Inaudible],student,1,0,,,,[غير مسموع]
"Yeah, it’s one, two, three.  But how about this cap from here to there?  Is that more than …",teacher,19,0,,,0.0,أجل، واحد، إثنان، ثلاثة، لكن ماذا عن هذه القبعة من هنا إلى هناك؟
That’s like [inaudible] in the middle.,student,6,0,,,,هذا مثل [غير مسموع] في الوسط.
"Yeah, so if we had another one, if we had another dot right here, if I put this other dot.  And that’s in between. One, two, three-tenths.  Three-tenths and five, so what would that be if that dot was a…",teacher,40,2,0.0,,0.0,نعم، إذا كان لدينا واحد آخر، إذا كان لدينا نقطة أخرى هنا، إذا وضعت هذه النقطة الأخرى. وهذا هو بينهما. واحد، اثنان، ثلاثة عشرات. ثلاثة عشرات وخمسة،
Four-tenths.,student,1,1,,,,أربع عشرات.
"Four-tenths.  So if this is three-tenths, Mister Student D, what would that be?",teacher,13,2,,,0.0,أربع عشرات إذا كان هذا ثلاثة عشرات، السيد الطالب د، ما الذي سيكون ذلك؟
Two-tenths.,student,1,1,,,,اثنان عشرات.
"Two-tenths, exactly. But we’re kind of jumping ahead a little bit.  So now what I want you to do is take your pencil or something else, and let’s go halfway between a half and zero.  Somewhere about halfway. It won’t be exactly, but I want to put something up.  Okay?",teacher,50,1,,,0.0,اثنان عشرات، بالضبط. ولكننا نوعا ما القفز إلى الأمام قليلا. لذلك الآن ما أريد منك القيام به هو أن تأخذ قلم الرصاص أو شيء آخر، ونذهب في منتصف الطريق بين نصف والصفر. في مكان ما في منتصف الطريق. لن يكون بالضبط، ولكن أريد وضع شيء فوق. حسنا؟
One-fourth.,student,1,0,,,,ربع واحد.
"Just line it up, okay?",teacher,5,1,,,0.0,فقط قم بتخطيطها، حسناً؟
It would be like one-fourth.,student,5,0,,,,سيكون مثل ربع.
Okay?,teacher,1,0,0.0,,0.0,-حسناً؟
Where are we putting the lines?,student,6,1,,,,أين سنضع الخطوط؟
We’re going between one-half and zero.,teacher,6,0,1.0,,0.0,نحن ذاهبون بين نصف و صفر.
I don’t get it. I think it’s one-fourth because…,student,9,0,,0.0,,لا أفهم، أعتقد أنه ربع لأن...
"Sssshhhhhhh. Okay?  So what did I ask you to do?  Put a pencil, put a straight line right down from halfway between zero and a half.  And Student A noticed that it’s going to land on something, and what did it land on?  What’s directly below it?  One- fourth.  Okay?  And that makes sense, doesn’t it, with all the work we’ve done.",teacher,62,1,1.0,,0.0,حسناً؟ حسناً؟ ماذا طلبت منك أن تفعل؟ ضع قلم رصاص، ضع خطاً مستقيماً مباشرةً من منتصف الطريق بين الصفر والنصف. ولاحظ الطالب الأول أنه سيهبط على شيء ما، وعلى ماذا هبط؟ ما هو مباشرةً أسفل؟ ربع. حسناً؟ وهذا منطقي، أليس كذلك، مع كل العمل الذي قمنا به؟
"Yes, one fourth, because a half would [inaudible].",student,8,0,,1.0,,نعم، ربع، لأن النصف سيكون [غير مسموع].
"Right.  Okay.  Now let’s look over here.  If we go the other way, one-half to one.",teacher,16,0,1.0,,0.0,حسناً، دعونا ننظر إلى هنا، إذا ذهبنا في الاتجاه الآخر، ونصف إلى واحد.
That’s another half.,student,3,0,,,,هذا النصف الآخر
"Okay.  Let’s draw our straight line down there. I’m sorry, it’s this way.",teacher,13,1,,,0.0,حسناً، دعونا نرسم خطنا المستقيم هناك آسف، إنه من هذا الطريق
Three-fourths.,student,1,0,,,,ثلاثة أرباع.
What’s that?,teacher,2,0,,,0.0,ما هذا؟
It’s three-fourths.,multiple students,2,0,,,,انها ثلاثة أرباع.
"It’s three-fourths.  This is kind of a little bit off. So this one down below it, so this one’s going to be…",teacher,22,0,,,0.0,انها ثلاثة أرباع. وهذا نوعا ما قليلا خارج. لذلك هذا أسفل من ذلك، لذلك هذا سوف يكون...
Three-fourths.,multiple students,1,0,,,,ثلاثة أرباع.
"Three-Fourths. So this dot right here is going to be three-fourths.  Okay?  And if we wanted to add the halfway points for the fourths, we could do that too.  So it would be right around there.",teacher,36,1,,,0.0,ثلاثة أرباع. اذا هذه النقطة هنا سوف تكون ثلاثة أرباع. حسنا؟ وإذا أردنا أن نضيف النقاط في منتصف الطريق لل أرباع، يمكننا أن نفعل ذلك أيضا.
Two-fourths.,student,1,0,,,,أرباعين.
"That would be two-fourths, right. So if we know this one – when we look on your sheet or you look up here, this distance between here and here looks similar to that distance between here and here.  Okay?  So if I did that…",teacher,44,2,,,0.0,هذا سيكون ربعين، صحيح؟ إذا عرفنا هذا واحد  عندما ننظر إلى ورقة الخاص بك أو تنظر إلى هنا، هذه المسافة بين هنا وهنا تبدو مشابهة لهذا المسافة بين هنا وهنا. حسنا؟ إذا فعلت ذلك...
That’s one-fifth.,student,2,0,,,,هذا هو الخامس
"So one-fifth.  Oops, I’m sorry.  So if you say that’s one- fifth, this dot right here, is one-fifth, it must be equivalent to what?",teacher,24,1,,,0.0,إذاً، الخامس. أوه، أنا آسف. إذاً إذا قلت أن الخامس هو الخامس، هذه النقطة هنا، هي الخامس، يجب أن تكون معادلة لما؟
Two-tenths.,multiple students,1,1,,,,اثنان عشرات.
"Two-tenths, okay, good.",teacher,3,1,,,0.0,اثنان عشرات، حسنا، جيد.
So one-fifth is equivalent to two-tenths?,student,6,2,,,,إذن الخامس يعادل اثنين من العشرات؟
"Yeah.  Now let’s go up to the thirds, okay?  And if I look at this dot right here, and this dot, they look like they’re about the equivalent…",teacher,28,1,1.0,,0.0,نعم، الآن دعونا نذهب إلى الثلثات، حسنا؟ وإذا نظرت إلى هذه النقطة هنا، وهذه النقطة،
To two-thirds. That’s four-sixths.,student,4,0,,,,إلى ثلثي هذا هو أربعة ستة
"So this is the sixths down here, so what would that be?",teacher,12,0,,,1.0,إذاً هذا هو السادس هنا، ما الذي سيكون عليه؟
Four-sixths.,student,1,0,,,,أربعة ستة.
Okay.  So you say it’s four-sixths.,teacher,6,0,,,0.0,حسناً، إذاً تقول أنّه أربعة ستّين.
Because it’s equivalent to two-thirds.,student,5,1,,,,لأنه يعادل الثلثين
It’s equivalent to two-thirds.,teacher,4,1,1.0,,0.0,هذا يعادل ثلثي
Two-sixths is equivalent to one-third and four-sixths is equivalent to two-thirds.,student,11,2,,0.0,,اثنان من السادسة يعادل الثلث وأربعة من السادسة يعادل الثلثين.
"Okay, very good.   Go ahead, Student L.",teacher,7,0,0.0,,0.0,حسناً، جيد جداً، هيّا أيها الطالب (إل)
"So then the middle is three-sixths… Excuse me, Mr. D.",student,10,0,,0.0,,إذن الوسط هو ثلاثة ستة... عفواً يا سيد دي
"One second, let me just go back to Student L and then I’ll come to you.",teacher,16,0,0.0,,0.0,لحظة، دعيني أعود إلى الطالب (إل) ثم سأعود إليك
"Student L said, “If this is two-sixths, and that’s four-sixths, and what’s in between that? Three-sixths.",student,16,0,,0.0,,قال الطالب L، إذا كان هذا هو اثنين من السادسة، وهذا هو أربعة من السادسة، وما بين ذلك؟ ثلاثة من السادسة.
Three-sixths.  And what’s three-sixths equivalent to?,teacher,6,1,1.0,,0.0,ثلاثة ستة. وما هو ثلاثة ستة تعادل؟
Two-fourths.,student,1,0,,,,أرباعين.
And it’s equal to…,teacher,4,0,,,0.0,و هو يساوي...
Half.,multiple students,1,0,,,,النصف.
A half too.,teacher,3,0,,,0.0,ونصف أيضاً
It’s equal to five-tenths.,student,4,1,,,,هو يساوي خمسة عشرة.
"And it’s equal to five-tenths, too.  You guys are getting this down.  So if we put this down here too…",teacher,20,1,,,0.0,وهذا يساوي الخمسة العشرات أيضاً، أنتم ستحصلون على هذا، لذا إذا وضعنا هذا هنا أيضاً
Four-eighths.,student,1,0,,,,أربعة ثمانية.
And that’s equal to what? If this is the eighths?,teacher,10,0,,,0.0,وهذا يساوي ماذا؟ إذا كان هذا هو الثامن؟
Four-eighths.,student,1,0,,,,أربعة ثمانية.
"And what would this dot be?  Student L, what do you think?",teacher,12,0,,,1.0,و ما هي هذه النقطة؟ الطالب L، ما رأيك؟
Four-eighths.,student,1,0,,,,أربعة ثمانية.
Four-eighths.,teacher,1,0,,,0.0,أربعة ثمانية.
Mr. D?,student,2,0,,,,سيد (دي) ؟
Yeah?,teacher,1,0,,,0.0,-أجل؟
"Before we finished with the tenths, I knew that this is three- tenths here and that’s five-tenths here, that would be four- tenths, and then five-tenths, and then six-tenths, and then seven, and all the way to one.",student,38,6,,1.0,,قبل أن ننتهي من العشرات، كنت أعرف أن هذا هو ثلاثة عشرات هنا وهذا هو خمسة عشرات هنا، وهذا سيكون أربعة عشرات، ومن ثم خمسة عشرات، ومن ثم ستة عشرات، ومن ثم سبعة، وكل الطريق إلى واحد.
"Okay, and if we did tenths all the way down to one, what would this last one be?",teacher,18,1,1.0,,0.0,حسناً، وإذا قمنا بعمل العشرات حتى واحد، ما الذي سيكون آخر واحد؟
Ten over ten.,student,3,0,,,,عشرة على عشرة
"Ten over ten, excellent.  You guys got this.  Six over ten, four over ten, okay?  Here.",teacher,16,0,,,0.0,عشرة على عشرة، ممتازة، تمكنتم من ذلك، ستة على عشرة، أربعة على عشرة، حسناً؟
Is a half when the numerator can divide into the denominator equally by two?,student,14,3,,0.0,,هل هو نصف عندما يستطيع العداد تقسيم المعين بالتساوي على اثنين؟
"Yes.  Student A just said, he just noticed, and we might have taught that, halves, you can divide the numerator into the denominator and it comes out to be two. Right?  So how many times does four go into eight?",teacher,40,3,1.0,,0.0,نعم. الطالب A قال للتو، وقال انه لاحظ فقط، و قد يكون قد علمنا أن، نصف، يمكنك تقسيم العداد إلى المسمي ويخرج إلى اثنين. صحيح؟ كم مرة 4 يذهب إلى ثمانية؟
Two.,student,1,0,,,,اثنان.
"Two times.   And that means you divide it into two equal sides so it’s a half and a half.  Right?  And it’s okay if you’re not a hundred percent good with that.  Student T, how about this one?  We still have another dot over here.",teacher,45,3,,,0.0,مرتين. وهذا يعني أنك تقسيمه إلى جانبين متساوين حتى يكون نصف ونصف. صحيح؟ ومن الجيد إذا كنت لست جيدًا بنسبة مئة في المئة مع ذلك. الطالب T، ماذا عن هذا؟ ما زال لدينا نقطة أخرى هنا.
That’s one-sixth.,student,2,0,,,,هذا هو السادس.
"One-sixth, okay.   How do you know it’s one-sixth?",teacher,8,0,,,1.0,ستة، حسناً، كيف تعرف أنها ستة؟
Because after zero is one-sixth.,student,5,0,,,,لأن بعد الصفر هو واحد السادس.
"So this is one-sixth, two-sixths, three-sixths, four-sixths…",teacher,7,0,1.0,,0.0,لذا هذا هو واحد ستة، اثنان ستة، ثلاثة ستة، أربعة ستة...
Five-sixths.,student,1,0,,,,خمسة ستة.
"Okay, and if we had other things over on the other side, that would be…",teacher,15,0,,,0.0,حسنا، وإذا كان لدينا أشياء أخرى على الجانب الآخر، وهذا سيكون...
Five-sixths.,student,1,0,,,,خمسة ستة.
Five-sixths.,teacher,1,0,,,0.0,خمسة ستة.
How come we don’t [inaudible] all the way to seven percent?,student,11,1,,0.0,,كيف لم نصل إلى 7 في المئة؟
"You could, but just for this example, the major thing we’re trying to get out of this is to look at this and start to think about fractions on a number line, okay?  And just remember that fractions are part of a whole, and the whole could be something like this, it could be part of the number line.",teacher,59,6,0.0,,0.0,يمكنك، ولكن فقط لهذا المثال، الشيء الرئيسي الذي نحاول الحصول عليه من هذا هو النظر إلى هذا والبدء في التفكير في الكسور على خط الرقم، حسنا؟
"Ohhh! I get this, Mr. D.  If that’s four-sixths, it’s zero- sixths, one-sixth, two-sixths, three-sixths, four-sixths, five-sixths, and then six-sixths is the number one.  Number one would probably be six-sixths.",student,30,0,,0.0,,فهمت هذا، سيد دي. إذا كان هذا هو أربعة ستة، فهو صفر ستة، واحد ستة، اثنين ستة، ثلاثة ستة، أربعة ستة، خمسة ستة، ثم ستة ستة هو رقم واحد. رقم واحد سيكون على الأرجح ستة ستة.
"Yes, six over six is number one.  It’s just like we said over here.  It’s like when you start it’s zero over six.",teacher,23,0,1.0,,0.0,نعم، ستة على ستة هي رقم واحد. انها تماما كما قلنا هنا. انها مثل عندما تبدأ انها صفر على ستة.
That’s four-tenths.,student,2,1,,,,هذا أربع عشرات.
"Four-tenths?   Oh!  My bad.  You guys are passing all my tests. You guys are paying attention.  All right.  Do you want to put in some of these other ones?  Because these ones, how can we figure out, shall I put the dot right over here, or should I put a dot over there?",teacher,53,1,,,0.0,أربعة عشرات؟ أوه! خطئي. أنتم تتمون جميع اختباراتي. أنتم تتمون الإنتباه. حسناً. هل تريدون وضع بعض هذه الأخرى؟ لأن هذه، كيف يمكننا معرفة، هل يجب أن أضع النقطة هنا، أو يجب أن أضع النقطة هناك؟
How many sixes do we have? We’ll be right there between two-eighths and zero-eighths.,student,14,0,,0.0,,كم عدد الستات التي لدينا؟ سنكون هناك بين ثمانية ثمانية و صفر ثمانية.
"Okay, so if I do that I’m going to put my dot right here, is that okay?",teacher,17,0,0.0,,0.0,حسناً، إذاً إن فعلت ذلك سأضع نقطتي هنا، هل هذا جيّد؟
No!,multiple students,1,0,,,,لا، لا!
Why not?,teacher,2,0,,,1.0,-لماذا لا؟
"Because it has to be perfectly evenly inside of it. The eighths have to be all the same, they all have to be the same.",student,25,0,,1.0,,لأنه يجب أن يكون متساوياً تماماً بداخله يجب أن تكون الثمانية متشابهة، يجب أن تكون كلها متشابهة
The same what?  I know what you mean but I want you to say it.,teacher,15,0,1.0,,0.0,أعلم ما تعنيه لكن أريدك أن تقوليه
The equivalent.,student,2,1,,,,ما يعادله.
"Student M, what is she trying to say?  I know you understand this too?",teacher,14,0,,,1.0,الطالب (م) ، ما الذي تحاول قوله أنا أعلم أنك تفهم هذا أيضاً؟
"Mr. D, it’s 9:33.",student,4,0,,,,سيّد (دي) ، الساعة 9:33.
"I know, we’ve got two more minutes, I want to see if some people can get this.",teacher,17,0,,,0.0,أعلم، لدينا دقيقتين إضافيتين، أريد أن أرى إن كان بعض الناس يستطيعون الحصول على هذا.
The equivalent fractions.,student,3,1,,,,الكسور المعادلة.
"They are equivalent, but what’s equivalent on the number line?",teacher,10,3,,,0.0,هم متكافئون، لكن ما هو متكافئ على خط الأرقام؟
They have to be equal.,student,5,0,,,,يجب أن يكونوا متساوين
Equal what?,teacher,2,0,1.0,,0.0,متساوية ماذا؟
Size.,student,1,0,,,,الحجم.
"Size, or distance.  Yes, you were there, I knew exactly what you meant but I wanted you to say it.  So each of these little spots have to be the same distance.  It’s just like slices on the cake or the pizza.  I would rather have this big slice right here than that.",teacher,53,2,,,0.0,الحجم، أو المسافة. نعم، كنت هناك، كنت أعرف بالضبط ما تعنيه ولكنني أردت منك أن تقول ذلك. لذلك كل من هذه البقع الصغيرة يجب أن تكون نفس المسافة. انها تماما مثل قطع على الكعكة أو البيتزا. أنا أفضل أن يكون هذا الجزء الكبير هنا بدلا من ذلك.
Than have that small slice.,student,5,0,,,,من الحصول على هذا الجزء الصغير.
"I probably shouldn't but I like that, I like pizza like that. So let’s put it right in the middle, one-eighth.",teacher,21,0,1.0,,0.0,على الأرجح لا يجب عليّ ولكنّي أحبّ ذلك، أحبّ البيتزا كهذه، لذا دعونا نضعها في الوسط، واحد ثمانية.
Smack in the middle.,student,4,0,,,,ضرب في الوسط.
Right in the middle.  One-eighth.  How about between four and six?,teacher,11,0,,,0.0,في منتصف، واحد ثمانية، ماذا عن بين أربعة وستة؟
Five.,student,1,0,,,,خمسة.
Five.  Right in the middle again?,teacher,6,0,,,0.0,خمسة، في المنتصف مجدداً؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Okay.  Five-eighths.  And one more.  How about with this one?,teacher,10,0,,,0.0,حسناً، خمسة ثمانية، وواحدة أخرى، ماذا عن هذه؟
Seven-eighths.,student,1,0,,,,سبعة ثمانية
"Seven-eighths.  And this is going to be…  If we want it, we can put it eight over eight, okay?",teacher,19,0,,,0.0,سبعة ثمانية، وهذه ستكون... لو أردنا، يمكننا أن نضعها ثمانية على ثمانية، حسناً؟
[Inaudible],student,1,0,,,,[غير مسموع]
"We don’t have time, I know you guys want to keep on going on this and you like the fractions and all…",teacher,22,1,,,0.0,لا نملك وقت، أعلم أنكم ترغبون في مواصلة هذا وتحبون الكسور وكل...
It’s quite easy.,student,3,0,,,,إنه سهل جداً
"You enjoy it when you understand it, right?  And you guys are starting to understand this stuff.",teacher,17,0,,,0.0,تستمتع بها عندما تفهمها وأنتم تبدأون في فهم هذه الأشياء
"Mr. D, on the next page they did it for us.",student,11,0,,0.0,,سيّد (دي) ، في الصفحة التالية فعلوا ذلك لنا.
"On the next page – what we’re going to do tomorrow, not tomorrow unless you guys want to come in on Saturday.",teacher,22,0,1.0,,0.0,في الصفحة التالية ما سنفعله غداً ليس غداً إلا إذا أردتم القدوم يوم السبت
"Yeah, I’ll come Saturday.",student,4,0,,,,أجل، سآتي يوم السبت.
"No, you sure?  Okay, but on Monday we’re going to do different fractions, it’s on the back of that, and we’re going to do whole numbers with fractions, they call them mixed numbers. Okay?  Give yourselves a round of applause.  You guys did a good job! [Applause!]",teacher,47,4,,,0.0,لا، أنت متأكد؟ حسنا، لكن يوم الاثنين سنقوم بعمل كسور مختلفة، وهذا على الجزء الخلفي من ذلك، ونحن سنقوم بعمل أرقام كاملة مع كسور، يطلقون عليها أرقام مختلطة. حسنا؟ أعطوا أنفسكم جولة من التصفيق. لقد قمتم بعمل جيد! [تصفيق!]
