text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Remember, you have 15 minutes.  Please sit down.  [Inaudible.] [Inaudible.]  The whole thing.  You know what?  I’m [inaudible] okay?",teacher,19,1,,,0.0,تذكروا، لديكم 15 دقيقة، رجاءً اجلسوا. [غير قابل للسمع] [غير قابل للسمع] [غير قابل للسمع] كل شيء.
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
So let’s see.  Keep working together.,teacher,6,0,,,0.0,لذا دعونا نرى، استمر بالعمل معاً.
3 times 7.  3 times 7.,student,6,0,,,,3 × 7 3 × 7
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Why aren’t you working?  You were working together. [Inaudible.] [Inaudible.]  You know what?  I am very proud of [inaudible]. And Student J’s group is really trying to work well together.  Student A, I don’t know about your group, in the back.  I don’t know about your group.  Okay? What do you mean?  [Inaudible.]",teacher,53,0,,,1.0,لماذا لا تعملون؟ كنتم تعملون معًا. [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون] [لا تسمعون]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
That’s how you guys [inaudible].  Why is [inaudible].  Why is that? [Inaudible.]  Wait a minute.  We have to find the area of [inaudible].,teacher,23,1,,,0.0,هكذا أنتم يا رفاق. لماذا هو غير مسموع؟ لماذا هو؟ [غير مسموع] انتظر لحظة. علينا العثور على منطقة [غير مسموع].
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Uh, Miss K, you’re not focused right now.  You should be working together with Student J, instead of talking to Student B.  You shouldn’t [inaudible].  Find the area.",teacher,28,1,,,0.0,آنسة (كاي) ، أنتِ لستِ مركزة الآن، يجب أن تعملين مع الطالب (ج) بدلاً من التحدث إلى الطالب (بي)
18 to [inaudible].,student,3,0,,,,18 إلى [غير مسموع].
"No, no.  Right now.  [Inaudible.]",teacher,5,0,,,0.0,لا، لا، الآن
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
I think I’ve got something.,student,5,0,,,,أعتقد أنني وجدت شيئاً
[Inaudible.]   What’s going on over there?,teacher,6,0,0.0,,1.0,ما الذي يجري هناك؟
8 times 7 is 56.  [Inaudible.],student,6,0,,,,ثمانية × سبعة = 56
[Inaudible] area of this prism?,teacher,5,2,1.0,,0.0,منطقة من هذه الصورة؟
[Inaudible] told me the wrong thing.  I just came here.,student,10,0,,0.0,,(لا يسمع) أخبرني بشيء خاطئ.
"[Inaudible.]  What do you have, Student J?  Are you working as a group?",teacher,13,0,1.0,,0.0,ماذا لديك، الطالب جي؟ هل تعملين كمجموعة؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
This is a rectangular.,student,4,1,,,,هذا مستطيل.
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.]
These two are [inaudible].,student,4,0,,,,هذان الاثنان لا يمكن سماعهما
"Are you finding the volume of the prism?  Are you finding the [inaudible] same situation [inaudible] everybody? Okay?  So what are the top and the bottom? What are the dimensions that we are talking about here?  The dimensions.  By what? The top and the bottom [inaudible].  So if we know these dimensions, we can find the area of the top and bottom, correct?",teacher,63,6,,,0.0,هل تجد حجم الصورة؟ هل تجد نفس الموقف؟ حسناً؟ ما هي الجزء العلوي والأسفل؟ ما هي الأبعاد التي نتحدث عنها هنا؟ الأبعاد؟ بماذا؟ الجزء العلوي والأسفل؟ إذاً إذا عرفنا هذه الأبعاد، يمكننا العثور على مساحة الجزء العلوي والأسفل، صحيح؟
Yes.,student,1,0,,,,-أجل، أجل
"So let’s do that.  Find the dimensions of [inaudible] area of the top and the bottom.  And remember, I want to see your work.  I want to see an equation and your work. [Inaudible.] [Inaudible.]  I don’t see [inaudible].",teacher,39,3,,,0.0,دعونا نفعل ذلك. ابحث عن أبعاد مساحة [غير مسموعة] من الأعلى والأسفل. وتذكر، أريد أن أرى عملك. أريد أن أرى معادلة وعملك. [غير مسموعة.] [غير مسموعة.] أنا لا أرى [غير مسموعة].
[Inaudible.],student,1,0,,,,[غير مسموع.]
Where is the 3 coming from?,teacher,6,0,,,0.0,من أين تأتي الثلاثة؟
So this one is 8 by 6.,student,7,0,,,,لذلك هذا واحد هو 8 × 6.
[Inaudible.],teacher,1,0,0.0,,0.0,[غير مسموع.]
Is this cube [inaudible]? [Inaudible] area?  I already got it.,student,10,2,,0.0,,هل هذه المكعبة منطقة غير مسموعة؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
[Inaudible.]  Are you talking about [inaudible]?,teacher,6,0,,,0.0,هل تتحدث عن (الجهاز غير السمعي) ؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
What are the dimensions of the [inaudible]?,teacher,7,1,,,0.0,ما هي أبعاد [الجهاز غير السمعي]؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
[Inaudible.]  Okay everyone.  Are you finished?,teacher,6,0,,,0.0,حسناً الجميع، هل انتهيتم؟
Yes.,multiple students,1,0,,,,-أجل، أجل
[Inaudible] first one.,student,3,0,,,,أول واحد.
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.]
We didn’t see [inaudible].,student,4,0,,,,لم نرى [غير مسموع].
Okay. [Inaudible.]  Okay everyone.  Listen.,teacher,5,0,,,0.0,حسناً، حسناً، اسمعوا جميعاً
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Everyone listen.  I’m waiting for Student D and Student I to pay attention.  [Inaudible.] Okay.  We’re working on the first prism.  So what are the dimensions of the first prism, Student K?",teacher,32,3,,,0.0,حسناً، نحن نعمل على الصورة الأولى، ما هي أبعاد الصورة الأولى، أيها الطالب ك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.  The first prism is 3 centimeters.,teacher,7,2,,,0.0,حسناً، العرض الأول 3 سنتيمترات
I don’t get this. [Inaudible.],student,5,0,,,,لا أفهم هذا
"By what?  By 7.  Student W needs to pay attention.  That means you turn around and you’re looking at Miss [inaudible], okay?  7 centimeters –",teacher,25,1,1.0,,0.0,من خلال ماذا؟ من قبل 7. الطالب W يجب أن تولي اهتماما. وهذا يعني أنك تلتفت وتشاهد الآنسة [غير مسموعة، حسنا؟ 7 سنتيمتر 
By 8 centimeters. No. Yes.,student,5,1,,,,بثمانية سنتيمترات لا نعم
"We are working on the first prism.  I need Student D’s attention, Student B’s attention.  Student B, at this time I would like you to go back to your seat.  At this time, Student I, I’d like you to move to Student D’s seat, because I need everyone to pay attention and focus. Okay.  We have at least, hopefully, three to four more minutes to go. Student J, what is the surface area of the [quad] of your prism?",teacher,79,4,0.0,,0.0,نحن نعمل على الجانب الأول. أنا بحاجة إلى انتباه الطالب D، انتباه الطالب B. الطالب B، في هذا الوقت أود منك أن تعود إلى مقعدك. في هذا الوقت، الطالب I، أود منك أن تنتقل إلى مقعد الطالب D، لأنني أحتاج إلى الجميع للإنتباه والتركيز. حسنا. لدينا على الأقل، على أمل، ثلاثة إلى أربعة دقائق أخرى للذهاب. الطالب J، ما هو مساحة سطح [الربع] من الجانب الخاص بك؟
[Inaudible.]  The surface area –,student,5,2,,,,مساحة السطح 
"The area.  [Inaudible.]  3 by 7, right?  So we have 3 centimeters by 7 centimeters.  That’s the quad, correct?",teacher,19,3,1.0,,0.0,المساحة. [لا يمكن سماعها] 3×7، صحيح؟ إذن لدينا 3 سنتيمترات على 7 سنتيمترات. هذا هو الرباع، صحيح؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"And then – you need to pay attention – 3 by 8, 3 by 8.  Okay. That equals to 24 what?",teacher,21,0,,,0.0,"و بعد ذلك  تحتاج إلى الانتباه  3 × 8, 3 × 8. حسنا. هذا يساوي 24 ماذا؟"
Centimeters.,multiple students,1,1,,,,سنتيمترات
[Inaudible] area.,teacher,2,1,,,0.0,منطقة لا يمكن سماعها
"[Inaudible.] Somebody’s at the door, Miss R.  It’s a little kid. [Inaudible.]  How do you know it’s not 7?",student,19,0,,0.0,,شخص ما عند الباب، آنسة (ر) إنه طفل صغير كيف تعرف أنه ليس السابعة؟
What about the side?  What are the dimensions of the side of the first [inaudible].,teacher,15,1,1.0,,0.0,ماذا عن الجانب؟ ما هي أبعاد الجانب الأول [غير مسموع].
[Inaudible.] 8 by –,student,4,0,,,,[لا يمكن سماعها] 8 من 
8 by what?,teacher,3,0,,,0.0,ثمانية بماذا؟
8 by 7.,student,3,0,,,,ثمانية بسبعة
8 by 7.  It’s 7 centimeters by 8 centimeters.  Okay? And what is the surface area?,teacher,16,4,,,0.0,إنها 7 سنتيمترات على 8 سنتيمترات حسناً؟ و ما مساحة السطح؟
56.,student,1,0,,,,56
Student I?,teacher,2,0,,,0.0,الطالب الأول؟
It’s 56.,student,2,0,,,,إنها 56.
56.,teacher,1,0,,,0.0,56
56 square centimeters.,student,3,2,,,,56 سنتيمتر مربع.
"Okay.  The next – we’ve done the top and the bottom.  Student D, the top and the bottom.  What are the dimensions?",teacher,22,1,,,0.0,حسناً، في المرحلة القادمة قمنا بعمل الأعلى والأسفل، الطالب (د) ، الأعلى والأسفل، ما هي الأبعاد؟
8 times 7.,student,3,0,,,,ثمانية × سبعة
"8 by 7 centimeters.  Okay.  The surface area of that is, Student K?",teacher,13,3,,,0.0,مساحة السطح من ذلك هو، الطالب ك؟
21 square centimeters.,student,3,2,,,,21 سنتيمتر مربع.
"21 square centimeters?  Student D, are you paying attention, Student D?  You’re not focused.  What is my next step, Student B?",teacher,21,2,,,0.0,21 سنتيمتر مربع؟ الطالب (د) ، هل انتبه، الطالب (د) ؟ أنت غير مركز. ما هي خطوتي التالية، الطالب (ب) ؟
Then you add them up.,student,5,1,,,,ثم تضيفهم
"Okay.  Now we are going to find the sum of all the surface areas, so that equals to –?  4 plus 4 is?",teacher,23,3,0.0,,0.0,حسناً، الآن سوف نجد مجموع جميع المساحات السطحية، لذلك هذا يساوي ؟ 4 زائد 4 هو؟
[Inaudible] 14.,student,2,0,,,,[غير مسموع] 14.
Correct.,teacher,1,0,,,0.0,-صحيح .
"20, 22.",student,2,0,,,,20، 22.
Okay.  Wait for my directions everyone.,teacher,6,0,,,0.0,حسناً، انتظروا تعليماتي جميعاً
