text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Two-fifth is 40 percent. Nine-tenths, 90 percent.",student,7,3,,,,اثنين من الخامسة هو 40 في المئة تسعة عشرات، 90 في المئة.
Good.,teacher,1,0,0.0,,0.0,-حسناً
"One-six, 16 -and-a-third.",student,3,0,,,,واحد ستة، 16 و ثلث.
16 what?,teacher,2,0,,,1.0,16 ماذا؟
And a third.,student,3,0,,,,وثالثاً
And a third?,teacher,3,0,,,0.0,و ثالثة؟
Two thirds.,student,2,0,,,,ثلثين
Two-thirds percent.  That’s a tricky one.  I know that.,teacher,9,1,,,0.0,ثلثي النسبة، هذا أمر صعب، أعلم ذلك.
"One-fifth, 20 percent.",student,3,1,,,,خمس واحد، 20 في المئة.
Good.,teacher,1,0,,,0.0,-حسناً
"Three-fourths, 75 percent.",student,3,1,,,,ثلاثة أرباع، 75 في المائة.
Very good.  And remember you have to state the fraction and the percent when you do it.  Okay.  Go ahead.,teacher,20,2,,,0.0,جيد جداً، وتذكّر أنّك يجب أن تحدد الجزء والنسبة المئوية عند القيام بذلك. حسناً، هيا.
"Three-tens, 30 percent.",student,3,1,,,,ثلاث عشرات، 30 في المئة.
"Okay.  Go ahead.  That’s a tricky one, huh? Show it up – hold it up to the rest of the kids and see if anybody – hold it up.  What is the fraction?",teacher,33,1,,,0.0,حسناً، هيّا، هذا صعب جداً، أظهره للأطفال الآخرين وأرى ما إذا كان هناك من يمسك به، ما هو الجزء؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Five-six.  What percent would that be, five-six?",teacher,7,1,,,0.0,خمسة وستة، ما هي النسبة المئوية، خمسة ستة؟
86 -and-a-third.,student,2,0,,,,86 ثلثاً
86 -and-a-third.,teacher,2,0,,,0.0,86 ثلثاً
"No, 83 and-a-third.",student,3,0,,,,لا، 83 و ثلث.
83 -and-a-third percent.  So can you put that down there?  No ’cause we’ve got 75 percent here and then 90 percent so we couldn’t put that in between.,teacher,28,3,,,0.0,83 ٪ و ثلث ٪ إذاً هل يمكنك وضع ذلك هناك؟ لا لأن لدينا 75 ٪ هنا ثم 90 ٪ لذلك لا يمكننا وضع ذلك بينهما
Can’t put it in there. No.,student,6,0,,,,لا يمكنني وضعها هناك
What’s that?  What percent is that?  Five-eights.,teacher,7,1,0.0,,0.0,ما هذا؟ ما هو النسبة المئوية؟ خمسة وثمانية.
62 -and-a-half percent.,student,3,1,,,,62 و نصف في المئة
62 -and-a-half percent.  Is that correct?  Hum?,teacher,7,1,,,0.0,62 في المائة ونصف، هل هذا صحيح؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.,teacher,1,0,,,0.0,-حسناً
Can’t put it in.,student,4,0,,,,لا أستطيع وضعها
Okay.  So what did Student D get?  How many cards did he have left?,teacher,14,0,,,0.0,حسناً، ما الذي حصل عليه الطالب (د) ؟
Two.,multiple students,1,0,,,,اثنان.
Two.  Okay.  Put down two and –,teacher,7,0,,,0.0,اثنان، حسناً، ضع اثنان و 
One.,student,1,0,,,,واحد.
One.  Okay.  So who won that round?,teacher,7,0,,,0.0,حسناً، من الذي فاز بهذه الجولة؟
Student D.,multiple students,2,0,,,,الطالب (د)
"Oh, gee.  Again.  Okay.  So why don’t you finish playing the rounds, okay, five rounds and then I’ll put people in partners and then we can switch around a little bit today. Okay.  But you really, really need to know how to play. Does everybody think that they can play it now?",teacher,52,0,,,0.0,حسناً، لماذا لا تنتهي من لعب الجولات، حسناً، خمس جولات، ثم سأضع الناس في شركاء، ثم يمكننا التبديل قليلاً اليوم، حسناً، لكن عليك حقاً، حقاً أن تعرف كيف تلعب، هل يعتقد الجميع أنهم يستطيعون اللعب الآن؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Is there anybody that still might have difficulty playing with this?  And some of you still don’t know the equivalent percent in fractions so that’s why it’s a good idea to keep that paper out to help you so that you learn them ’cause I will be giving you quizzes on this so that you know them perfectly.  Some of you still don’t know even your multiplication facts, as yet.  So that needs to be, you know, you need to be studying that, too, ’cause last time what did we have, five 100’s on that?  I think or six so we’ll be ready for that. Okay.  So let’s see.  Is there anybody here that would like to choose somebody rather than me doing it and everybody’s gonna have to play today.  Okay.  So let us see, Student M, who would you like to play with today?",teacher,146,4,,,1.0,هل هناك شخص ما لا يزال يعاني من صعوبة في اللعب مع هذا؟ وبعضكم لا يزال لا يعرف النسبة المئوية المقابلة في الكسور لذلك أعتقد أنه من الجيد أن تبقي هذه الورقة خارج لمساعدتك على تعلمها لأنني سوف أعطيك الاختبارات حول هذا حتى تعرفها تمامًا. وبعضكم لا يزال لا يعرف حتى حقائق مضاعفة الخاص بك ، حتى الآن. لذلك يجب أن يكون ذلك ، كما تعلمون ، تحتاج إلى دراسة ذلك أيضًا ، لأنه في المرة الماضية ما كان لدينا ، خمسة 100s على ذلك؟ أعتقد أو ستة لذلك سنكون مستعدين لذلك. حسناً. لذلك دعونا نرى. هل هناك شخص هنا يرغب في اختيار شخص ما بدلاً مني القيام بذلك والجميع يجب أن يلعب اليوم. حسناً ، دعونا نرى ، م ، من تريد أن تلعب اليوم الطالب؟
Student A?,student,2,0,,,,الطالب أ؟
Student A.  Okay.  So Student A just needs to move a chair over next to you and you just need one deck of cards and the piece of paper.  Okay?  Student J?,teacher,32,0,,,0.0,الطالب (إي) ، حسناً، الطالب (إي) فقط يحتاج إلى نقل كرسي بجوارك وأنت بحاجة إلى مجموعة من البطاقات وقطعة الورق، حسناً؟ الطالب (ج)
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.  Then pull your chair over to Student’s desk.,teacher,9,0,,,0.0,حسناً، ثم سحب كرسيك إلى مكتب الطالب
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
Do you guys wanna – do you wanna finish this out or do you wanna choose somebody else to play with.,teacher,21,0,,,0.0,هل تريدون أن تنتهيوا من هذا أم تريدون أن تختاروا شخص آخر للعب معه؟
Choose somebody else.,student,3,0,,,,اختر شخص آخر
Huh?  You wanna choose somebody else?  Okay.  So whose cards are those?,teacher,12,0,,,0.0,أتريدين اختيار شخص آخر؟ حسناً، إذن بطاقات من هذه؟
Mine.,student,1,0,,,,بلدي.
"All right.  So why don’t you put those away, honey, then we’ll just stop this demonstration.  You did a great job.  You two really know, really know you percents and fractions. Okay.  So who would you like to –",teacher,39,2,,,1.0,حسناً، لماذا لا تضع هذه بعيداً يا عزيزتي، ثم سنوقف هذا التظاهر. لقد قمت بعمل رائع. أنتما الاثنان تعرفان حقاً، حقاً تعرفان النسبة المئوية والكسور. حسناً.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Jesus?  Okay.  So wanna pull your chair up?  You’ve got all your cards, Jesus?",teacher,14,0,,,0.0,حسناً، هل تريد أن ترفع كرسيك؟
Yes.,student,1,0,,,,-أجل، أجل
"Okay.  So bring your cards out and make sure you’ve got the rules, okay and pull your chair up next to him.",teacher,22,0,,,0.0,حسناً، أخرج بطاقاتك وأتأكد من أن لديك القواعد، حسناً، وسحب كرسيك إلى جانبه
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Who?  Student A.  Okay.  Student A, where is he?  Back there hiding.  Is that his desk?  Where’s your desk, honey, up there?  All right.  So if you would take your – take – is that your chair.",teacher,37,0,,,0.0,من؟ الطالب أ. حسناً. الطالب أ. أين هو؟ هناك يختبئ. هل هذا مكتبه؟
Yes.,student,1,0,,,,-أجل، أجل
Move your chair next to his.  You don’t need two chairs. Student C?  Pardon me?,teacher,15,0,,,0.0,حرّك كرسيّك بجانب كرسيّه، لا تحتاجين إلى كرسيّين.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"You see if he’s got the game now so maybe you can go – Student D bring your chair over to Student C.  Everybody’s gotta be picked.  As long as you’re playing and not fooling around, okay.  No fooling around.  Okay.  Student L?  Okay.  Pull a chair over.  What about you?",teacher,51,0,,,1.0,انظر إذا كان لديه اللعبة الآن لذا ربما يمكنك الذهاب الطالب (د) أحضر الكرسي الخاص بك إلى الطالب (ج) يجب أن يتم اختيار الجميع طالما أنك تلعب ولا تمزح، حسناً، لا تمزح، حسناً، الطالب (ل) ، حسناً، سحب الكرسي، ماذا عنك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"I have Student A’s book too.  Student A, I think I took your book.  All right.  So who do you want to play with honey?",teacher,25,0,,,0.0,لدي كتاب الطالب الأول أيضاً الطالب الأول، أعتقد أنني أخذت كتابك حسناً، من تريد اللعب مع العسل؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Student J?  Student just sit down please.  All righty.  Student K?,teacher,11,0,,,0.0,الطالب (جي) ، اجلس من فضلك، حسناً، الطالب (كاي)
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  So pull your chair up.  I don’t know if those are your papers [inaudible] on the floor.  And you have nobody? Huh?  You and Student I go play.  Okay.  Please.  Bring your chair over there.  Or you know what, Student I, wanna bring maybe Student M’s chair over here next – ’cause –",teacher,54,0,,,0.0,حسناً، إرفع الكرسي، لا أعلم إن كانت هذه أوراقك على الأرض، وليس لديك أحد، أنت و الطالب سنذهب للعب، حسناً، من فضلكم، أحضر الكرسي إلى هناك، أو أتعلمون ماذا، الطالب الأول، أريد إحضار كرسي الطالب إلى هنا
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Your chair isn’t the chair.  And then we have – what – oh, Student K picked you.  Did you pick?",teacher,20,0,,,0.0,الكرسي الخاص بك ليس الكرسي ثم لدينا ماذا طلاب ك اختارك هل اخترت؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
Did she pick you?,teacher,4,0,,,0.0,هل اختارتك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Did you?  Look how flexible you are?  You know what, I’m very proud of you, Student B.  You know a lot of students would say oh, no, no, no and you just did a really nice show of kindness today.  I thank you.  Good job.  Good job.  So now Student B, look at how nicely she did that.  She didn’t fuss.  She didn’t whine.",teacher,64,0,,,0.0,هل فعلت؟ انظر كم أنت مرنة؟ تعلمون ماذا، أنا فخور جدا بك، الطالب ب. تعرف الكثير من الطلاب سوف يقول أوه، لا، لا، لا، لا، وأنت فقط فعلت عرض لطيف جدا من اللطف اليوم. شكرا لك. عمل جيد. عمل جيد. الآن الطالب ب، انظر كيف لطيفة فعلت ذلك.
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Okay.  So Student B, would you and Student I play please? Thank you.  Student I, do you want to come up next to Student B up here and we have you.  Do you wanna just be like watching the two to make sure they’re doing the right –",teacher,48,0,,,0.0,حسناً، إذاً الطالب ب، هل يمكنك أن تلعب مع الطالب أنا من فضلك؟ شكراً. الطالب الأول، هل تريد أن تأتي إلى جانب الطالب ب هنا ونحن معك؟ هل تريد فقط أن تكون مثل مشاهدة الاثنين للتأكد من أنهم يفعلون الشيء الصحيح
[Inaudible.],student,1,0,,,,[غير مسموع.]
– make sure that he’s saying the right fraction and the percent.,teacher,12,2,,,0.0,تأكد من أنه يقول الجزء الصحيح والنسبة.
I am.,student,2,0,,,,أنا كذلك.
"You are?  Okay.   Make sure you’re doing that ’cause we didn’t do that.  Make sure you’re saying the right percent and the right fraction, okay.",teacher,25,2,,,0.0,حسناً، تأكد من أنك تفعل ذلك لأننا لم نفعل ذلك تأكد من أنك تقول النسبة الصحيحة والجزء الصحيح، حسناً
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Student A, would you like to sit and observe and then maybe after five rounds are done then you can go in for somebody?",teacher,24,0,,,1.0,الطالب أ، هل ترغب في الجلوس ومراقبة ثم ربما بعد خمسة جولات تنتهي ثم يمكنك الذهاب في لشخص ما؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Who?,teacher,1,0,,,0.0,مَنْ؟
Student S.,student,2,0,,,,الطالب S.
"Student S.  Okay.  So Student A, let me ask you a question?",teacher,12,0,,,0.0,الطالب (س) حسناً الطالب (أ) دعني أسألك سؤالاً
What?,student,1,0,,,,ـ ماذا؟
Since we have a couple of kids out –,teacher,9,0,,,0.0,منذ أن كان لدينا طفلين في الخارج
[Inaudible.],student,1,0,,,,[غير مسموع.]
"No, I want you to do five rounds and then would one of you play the five rounds with him?",teacher,20,0,,,0.0,لا، أريد منك أن تقوم بخمس جولات وبعد ذلك واحد منكم يلعب الخمس جولات معه؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah, but you finish your round out, okay.  And you can maybe just pull a chair over and watch while they’re playing and then one of you will play some with him.  Okay.  ‘Cause he doesn’t have anybody ’cause we’re missing some students today.  Okay.  Good.  So honey did you want to go –",teacher,54,0,,,0.0,نعم، ولكنك تنتهي من جولتك، حسناً، ويمكنك ربما أن تسحب كرسيًا وتشاهد بينما يلعبون وبعدها واحد منكم سيلعب معه، حسناً، لأنه ليس لديه أحد، لأننا نفتقد بعض الطلاب اليوم، حسناً، حسناً.
What time is it?,student,4,0,,,,ما هو الوقت؟
"Wanna go get a chair.  [Inaudible] and bring it over and you can just watch them.  I don’t know why these are still here.  Who won the – oh, we didn’t finish.  Okay.  Now, remember that you say the fraction and the percent, okay. Don’t forget to do that.  All right.",teacher,51,2,,,0.0,أريد أن أذهب وأحصل على كرسي. [لا يمكن سماعها] وأحضرها إلى هنا ويمكنك فقط مشاهدتهم. أنا لا أعرف لماذا هذه لا تزال هنا. من الذي فاز في  أوه، نحن لم ننتهي. حسنا. الآن، تذكر أنك تقول الجزء والنسبة، حسنا. لا تنسى أن تفعل ذلك. حسنا.
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
Okay.  Let’s see how you’re doing.,teacher,6,0,,,0.0,حسناً، دعينا نرى كيف حالك
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Oh, you didn’t get a piece of scrap paper to write down – okay. Put your round one and then put your initials and then see –",teacher,27,0,,,0.0,أوه، لم تحصل على قطعة من ورقة النفايات للكتابة  حسنا، وضع جولة واحدة ثم وضع أولياتك ثم ترى 
We can’t go anymore.,student,4,0,,,,لا يمكننا الذهاب بعد الآن
"You can’t go – oh, you both.  Oh, oh wow.  Look you tied. Great.  Okay.  So round one, go ahead.  Round one.",teacher,22,0,,,0.0,لا تستطيعون الذهاب يا انتما الاثنان انظر انتما مقابلان حسناً حسناً جولة واحدة هيا جولة واحدة
[Inaudible.],student,1,0,,,,[غير مسموع.]
Excellent.  Excellent.  Who are you playing with?,teacher,7,0,,,0.0,ممتاز، ممتاز، مع من تلعب؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Huh?,teacher,1,0,,,0.0,هاه؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
What’s he doing?,teacher,3,0,,,0.0,ماذا يفعل؟
We got a tie on the first one.,student,8,0,,0.0,,حصلنا على ربطة عنق في الأول.
"So did you do round one?  Oh, you tied the first one.  Okay. All right.  So continue.  I want to hear everybody saying the fraction and the percent, please.  Okay.  Did you say it?",teacher,34,2,1.0,,0.0,حسناً، استمر، أريد أن أسمع الجميع يقولون الجزء والنسبة المئوية، من فضلكم. حسناً، هل قلتها؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Okay.  Make sure your partner is saying the fraction and the percent also.  Remind them to do it, okay.",teacher,19,2,,,0.0,حسناً، تأكد من أن شريكك يقول الجزء والنسبة المئوية أيضاً
[Inaudible.],student,1,0,,,,[غير مسموع.]
How you doing?,teacher,3,0,,,0.0,كيف حالك؟
We got a tie in the first round.,student,8,0,,0.0,,حصلنا على رابطة في الجولة الأولى.
"You tied.  Oh, wow he’s giving you a run for your money, isn’t he?",teacher,14,0,1.0,,0.0,أنت متساوية. أوه، واو هو يمنحك ركض من أجل أموالك، أليس كذلك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Run for your money.  What does that mean he’s giving you – if I said he’s giving you – Student J is giving you a run for your money what does that mean?,teacher,33,0,,,1.0,اجري من اجل مالك ماذا يعني هذا انه يعطيك اذا قلت انه يعطيك الطالب جي يعطيك ركض من اجل مالك ماذا يعني ذلك؟
I don’t even know what that means.,student,7,0,,,,أنا لا أعرف حتى ما يعنيه ذلك.
Do you think you might have an idea.,teacher,8,0,0.0,,1.0,هل تعتقد أن لديك فكرة؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah, good competition.  Yeah, good competition ’cause you both tied the first one.  Okay.  Let’s go see what everybody else is doing.",teacher,22,0,,,0.0,أجل، منافسة جيدة، أجل، منافسة جيدة، لأنكما ربطتما الأول، حسناً، لنذهب لنرى ما الذي يفعله الآخرون
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
Is he shuffling them?  All right.  Okay.  Round one.  Did we finish round one?,teacher,14,0,,,0.0,حسناً، الجولة الأولى، هل انتهينا من الجولة الأولى؟
Yes.  She won.,student,3,0,,,,نعم، لقد فازت
"Did you put – you need to put your numbers down on the paper, honey, okay.  Okay.",teacher,17,0,,,0.0,يجب أن تضع أرقامك على الورق، عزيزتي، حسناً.
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
Let’s see.  Who won?  You.  No.  Yeah.  You know what you’re doing?,teacher,12,0,,,0.0,دعونا نرى، من الفائز؟ أنت. لا. نعم. هل تعرف ما الذي تفعله؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.,teacher,1,0,,,0.0,-حسناً
[Inaudible.],student,1,0,,,,[غير مسموع.]
Who’s winning first round?,teacher,4,0,,,0.0,من الذي يفوز بالجولة الأولى؟
I am.,student,2,0,,,,أنا كذلك.
Did you put the numbers down?  You need to put it on here. Okay.  Round one.,teacher,16,0,,,0.0,هل وضعت الأرقام؟ عليك وضعها هنا. حسناً، الجولة الأولى.
I got [inaudible].,student,3,0,,,,حصلت على [غير مسموع].
"Oh, you tied.  All right.  So put round one, your two initials and then two and two, right.",teacher,18,0,,,0.0,حسناً، ضع الجولة الأولى، حرفيّك الأول والثاني والثاني، صحيح.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Five rounds.  You just did one round.  Now, you shuffle them all together again.",teacher,14,0,,,0.0,خمس جولات، لقد قمت بجولة واحدة فقط، والآن تضربهم معاً مرة أخرى
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Whoever gets after the five rounds whoever gets the lowest score, the lowest number is the winner.",teacher,17,0,,,0.0,من يحصل بعد الجولات الخمس من يحصل على أدنى النتيجة، أقل الرقم هو الفائز.
[Inaudible.],student,1,0,,,,[غير مسموع.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Well, you’re gonna get all these numbers at the end on how many cards you can place and can’t place and whatever you can’t place will be your number and then we add them all up, okay, at the end and whoever gets the lowest number is the winner of the round – of the whole – the whole five rounds, actually.  Okay.",teacher,63,3,,,0.0,حسنا، سوف تحصل على كل هذه الأرقام في النهاية على عدد البطاقات التي يمكنك وضعها و لا يمكنك وضعها وكل ما لا يمكنك وضعها سيكون رقمك ثم نضيفهم جميعا، حسنا، في النهاية ومن يحصل على أقل رقم هو الفائز في الجولة
[Inaudible.],student,1,0,,,,[غير مسموع.]
"And so – are you don’t with the first round.  You’re now starting your second round, right?  Yeah.  Okay.  Good. How we doing?",teacher,23,0,,,0.0,إذاً أنتِ لا تبدأين الجولة الأولى، أنتِ تبدأين الجولة الثانية، صحيح؟ أجل، حسناً، كيف الحال؟
Not good.,student,2,0,,,,ليس جيداً
Not good.  Why?,teacher,3,0,,,1.0,ليس جيداً، لماذا؟
He keeps beating me.,student,4,0,,,,لا يزال يضربني
"Oh, Student I, come on.  You won in the spelling.  You won in the spelling.",teacher,15,0,,,0.0,أوه، الطالب الأول، هيّا، لقد فزت في التكليف.
[Inaudible.],student,1,0,,,,[غير مسموع.]
I know.  What is this?  Is this Student D’s desk?,teacher,10,0,,,0.0,أعلم، ما هذا، هل هذا مكتب الطالب؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Well, don’t keep doing it honey, please, okay ’cause it – we need to get it fixed.  So what was your number?  What was your score on –",teacher,28,0,,,0.0,حسناً، لا تستمر في فعل ذلك يا عزيزتي، رجاءً، حسناً، لأنّه علينا إصلاحه، ما هو رقمك؟
I had –,student,3,0,,,,كان لدي
You need to put the numbers down there.  What’s the number?,teacher,11,0,,,0.0,عليك أن تضع الأرقام هناك ما هو الرقم؟
Zero.,student,1,0,,,,صفر.
"Zero and what?  Okay.   So then shuffle them.  How we doing? Round one.  Are you L, last name?  Yeah.",teacher,19,0,,,0.0,0 وماذا؟ حسناً، إذاً خليلهم، كيف الحال؟ الجولة الأولى، هل أنت (إل) ، اسم عائلي؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"So you got two and you got zero.  Okay.  So who’s the winner of that one?  You.  Okay.  Keep going.  Excuse me, [inaudible].  So what did you get on round one?",teacher,31,0,,,0.0,حسناً، من هو الفائز في هذه؟ أنت، حسناً، استمر، عفواً، ماذا حصلت على الجولة الأولى؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"So – all right so who won the first round?  Student A, who won?",teacher,14,0,,,0.0,إذاً، من الذي فاز بالجولة الأولى؟ الطالب الأول، من الذي فاز؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  Now, see if you can beat him on the second round.  All right.  See if you can beat him.  Who won?",teacher,22,0,,,0.0,حسناً، الآن، انظر إن كنت تستطيع هزيمته في الجولة الثانية، حسناً، انظر إن كنت تستطيع هزيمته.
I did. I had zero [inaudible].,student,6,0,,,,لقد فعلت ، لقد حصلت على الصفر
You won?  Oh.,teacher,3,0,1.0,,0.0,هل فزت؟
He won round two.,student,4,0,,,,فاز في الجولة الثانية
Oh.  Wait a minute.,teacher,4,0,,,0.0,انتظر لحظة
[Inaudible.]   Round two.,student,3,0,,,,الجولة الثانية
"Oh, yeah.",teacher,2,0,,,0.0,أوه، نعم.
He won round one.,student,4,0,,,,لقد فاز في الجولة الأولى
"Yeah, write round one, honey, up here so we know what rounds we’re doing then round two ’cause then we have to add them all up after.",teacher,27,1,,,0.0,نعم، اكتب الجولة الأولى يا عزيزي، هنا حتى نعرف ما الجولات التي نقوم بها ثم الجولة الثانية
[Inaudible] realized?  The camera’s rolling.,student,5,0,,,,أدركت أن الكاميرا تدور
"Yeah, I know.  Okay.  So anyway, so that’s round one, right? And then you’re gonna do round two.  And then we’re gonna add all of them up at the end and whoever gets the lowest score.  Well, you know how to play this.",teacher,43,1,0.0,,0.0,أجل، أعلم، حسناً، على أية حال، إذاً هذه هي الجولة الأولى، صحيح؟ وبعد ذلك ستقومين بالجولة الثانية، ثم سنجمعهم جميعاً في النهاية، ومن يحصل على أدنى نتيجة. حسناً، أنت تعرف كيف تلعب هذا.
[Inaudible.] microphone’s on.,student,3,0,,,,الميكروفون يعمل
I know that.  I know that.,teacher,6,0,,,0.0,أعلم ذلك، أعلم ذلك
[Inaudible.],student,1,0,,,,[غير مسموع.]
"You’re kidding.  You both have nothing?  You both got zeros? Wow.  That’s unusual.  That’s great.  Oh, boy someone’s gonna have to – uh oh.  He is a challenge.  Huh?",teacher,29,0,,,0.0,هل تمزحين؟ كلاً منكم لا يملك شيئاً؟ كلاً منكم لديه صفر؟ واو، هذا غير عادي. هذا عظيم. أوه، يا فتى، شخص ما سيضطر إلى
Yeah.,student,1,0,,,,-أجل، أجل
He is a challenge.  Good.  All right.  So go ahead another round.  You’re on – you did round two.  We gotta go up to five rounds.  All right.  Five.  What?,teacher,30,0,,,0.0,إنه تحدي، جيد، حسنًا، لذا قم بجولة أخرى، أنت في الجولة الثانية، يجب أن نصل إلى خمس جولات. حسناً، خمسة. ماذا؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
The other one.  Oh.,teacher,4,0,,,0.0,-الآخر
[Inaudible.],student,1,0,,,,[غير مسموع.]
Cameras are rolling.,teacher,3,0,,,0.0,الكاميرات تدور
"Yeah, but [inaudible].",student,3,0,,,,نعم، ولكن [غير مسموع].
Pardon me?,teacher,2,0,,,0.0,عفواً؟
Where are the [inaudible].,student,4,0,,,,أين هؤلاء المشركون؟
"Oh, they’ll be back.",teacher,4,0,,,0.0,سوف يعودون
Oh.,student,1,0,,,,-أوه .
They don’t – they don’t sit in and watch it.  They take it back to the University.  They take it back to Harvard and they take a look at it and they show other teachers so they can show other teachers –,teacher,42,0,,,0.0,إنهم لا يجلسون ويشاهدونها. يأخذونها إلى الجامعة. يأخذونها إلى هارفارد ويلقون نظرة عليها ويظهرونها للمعلمين الآخرين حتى يتمكنوا من إظهارها للمعلمين الآخرين
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"Student D, you need to behave properly, please.  All right?",teacher,10,0,,,0.0,الطالب (دي) ، يجب أن تتصرف بشكل لائق، رجاءً، حسناً؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
He doesn’t cheat.,teacher,3,0,,,0.0,إنه لا يخدع
He can see my cards.,student,5,0,,,,يمكنه رؤية بطاقاتي
Student D?,teacher,2,0,0.0,,0.0,الطالب (دي) ؟
I’m serious.  He went like that and put it down [inaudible].,student,11,0,,0.0,,أَنا جَدِيدُ. هو ذَهَبَ كَذَلِكَ وَضَعَه [غير مُسمع].
"Yeah, but you know what?",teacher,5,0,0.0,,0.0,أجل، لكن أتعلمين ماذا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
He’s got to know where to put it and you’ve gotta be saying the fraction and the –,teacher,18,1,,,0.0,يجب أن يعرف أين يضعها ويجب أن تقول الجزء والجزء
[Inaudible.],student,1,0,,,,[غير مسموع.]
Who won the first round?,teacher,5,0,,,0.0,من فاز بالجولة الأولى؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Oh, what’s she got a two – you got a –",teacher,11,0,,,0.0,أوه، ما هي حصلت على اثنين حصلت على واحد
[Inaudible.],student,1,0,,,,[غير مسموع.]
"You got a zero.  Okay.  Okay, Student K.",teacher,8,0,,,0.0,حصلت على صفر حسناً حسناً الطالب ك
[Inaudible.],student,1,0,,,,[غير مسموع.]
Do you know your fractions?  Are they kinda sinking in a little bit now?,teacher,14,1,,,0.0,هل تعرف كسورك؟ هل تغرقون قليلاً الآن؟
Yeah.  [Inaudible.],student,2,0,,,,نعم. [غير مسموع]
After playing this game you’ll know them better.  I know you will.  One-third is equal to –,teacher,17,0,,,0.0,بعد أن تلعب هذه اللعبة سوف تعرفهم بشكل أفضل أنا أعلم أنك ستعرفون
[Inaudible.],student,1,0,,,,[غير مسموع.]
– what is it equal –,teacher,6,0,,,0.0, ما هو يساوي 
[Inaudible.],student,1,0,,,,[غير مسموع.]
"– percent right.  You need to say that, too, okay.",teacher,10,1,,,0.0,%صحيح، يجب أن تقول ذلك أيضاً، حسناً
Seven-tenths.,student,1,1,,,,سبع عشرات.
Shh.  Student D.  You’re getting too loud here.,teacher,8,0,,,0.0,الطالب (دي) ، أنت تصبح صاخباً جداً هنا
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Well, you’ve got –",teacher,4,0,,,0.0,حسناً، لديكِ
I got seven-eighth and two –,student,6,0,,,,حصلت على سبعة ثمانية و اثنين 
All right.  Let me ask you something.  What percent does that stand for?,teacher,13,1,0.0,,0.0,حسناً، دعيني أسألك شيئاً، ما هي النسبة المئوية التي تمثلها؟
87 -and-a-half percent.,student,3,1,,,,87٪ ونصف.
And then what does this one stand for?,teacher,8,0,,,0.0,وماذا تعني هذه؟
"16 -and-a-half percent – I mean, yeah, and two-eights percent.",student,10,2,,0.0,,16 ٪ ونصف  أعني، نعم، و 2 ٪.
Okay.  So he’s got one.  You got one left?,teacher,9,0,0.0,,0.0,حسناً، إذاً لديه واحد، هل تبقى لك واحد؟
Yeah.,student,1,0,,,,-أجل، أجل
And you have two left?,teacher,5,0,,,0.0,وهل تبقى لك اثنان؟
Yeah.,student,1,0,,,,-أجل، أجل
