text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Well, that’s when it goes on to the challenge for Number 4. So, technically, for 3, you only need 1.  But for 4, they challenge you to find as many as you can.",teacher,33,0,1.0,,0.0,حسناً، هذا عندما يتحول الأمر إلى تحدي الرقم 4، لذا، تقنياً، للثلاثة، تحتاج إلى واحد فقط، ولكن للـ4، يحدونك للعثور على أكبر عدد ممكن.
Because I got a bunch of ’em.,student,7,0,,,,لأنني حصلت على مجموعة منهم.
The back row is not even using any manipulatives to build –,teacher,12,0,0.0,,0.0,الصف الخلفي لا يستخدم حتى أي التلاعب لبناء
"Well, you have to build? No, no, we don’t have to build.",student,12,0,,0.0,,لا، لا، ليس علينا البناء
"The thing is, it’s gonna be hard for them to prove to me if it works, right, ’cause they’re gonna be, like – I have to take their word for it.",teacher,31,0,0.0,,0.0,الأمر هو أنه سيكون من الصعب عليهم إثبات لي إذا كان يعمل، صحيح، لأنهم سيكونون، مثل، يجب أن أؤمن بكلمتهم لذلك.
Challenge.,student,1,0,,,,التحدي.
"It’s a lot easier if you have a model to show, right?  If you have a model with cubes or with paper, you can say, Teacher J, this box holds 5 cubes.  I’m proving it to you, because I built it right in front of you, right?  If it’s a drawing, I might say, I don’t know.  I can’t see it, ’cause it’s not three dimensional.  Boxes are three dimensional, right?",teacher,71,4,,,0.0,من الأسهل بكثير إذا كان لديك نموذج لتظهر، أليس كذلك؟ إذا كان لديك نموذج مع الكوبات أو الورق، يمكنك أن تقول، معلم جي، هذا الصندوق يحتوي على 5 كوبات. أنا أثبت لك ذلك، لأنني بنيته أمامك مباشرة، أليس كذلك؟ إذا كان رسمًا، قد أقول، أنا لا أعرف. أنا لا أستطيع رؤيته، لأنه ليس ثلاثي الأبعاد. الصناديق ثلاثية الأبعاد، أليس كذلك؟
"Or they could be – like, but they found a formula [inaudible].",student,12,0,,0.0,,أو يمكنهم أن يكونوا مثل ، لكنهم وجدوا صيغة [غير قابلة للسمع].
"That’s when it would have to be – there you go.  Student M said, she doesn’t want to build it.  She can explain it to me through the formula, right?  And that’s what we’re gonna be looking for, all the different ways that we can prove it.",teacher,47,0,1.0,,0.0,هذه هي المرحلة التي يجب أن تكون فيها هذه هي المرحلة. قال الطالب M أنها لا تريد أن تبني ذلك. يمكنها أن تشرح لي ذلك من خلال الصيغة، أليس كذلك؟ وهذا ما سنبحث عنه، جميع الطرق المختلفة التي يمكننا إثباتها.
"So, where do you write the [inaudible] that you’re fitting in is –",student,13,0,,0.0,,إذاً، أين تكتب (الجهاز غير السمعي) الذي تتناسب فيه هو
"Your dimensions?  You can put ’em under Number 3 or 4.  If you need a separate piece of paper, grab it.",teacher,21,1,0.0,,0.0,أبعادك؟ يمكنك وضعها تحت الرقم 3 أو 4. إذا كنت بحاجة إلى قطعة ورق منفصلة، أمسك بها.
"See all of these are two dimensional drawings, but you’ve only got one [inaudible]. Actually, [inaudible]. I explained it.",student,19,1,,0.0,,انظر كل هذه هي رسومات بعملية اثنين، ولكن لديك واحدة فقط. في الواقع، [غير قابلة للسمع]. شرحت ذلك.
For Number 3?,teacher,3,0,0.0,,0.0,من أجل الرقم 3؟
"Uh, for 3 and 4.  Yeah.",student,6,0,,,,لثلاثة وأربعة
"Okay.  So, make sure you pay attention.  4 is the challenge. Is it working?",teacher,14,0,1.0,,0.0,حسناً، تأكد من الانتباه، الرابع هو التحدي، هل يعمل؟
Uh-huh. [Inaudible.],student,2,0,,,,[لا يمكن سماعها]
"How’s it going, Student D?  You got it better.  Hard to draw, huh?  60 cubes is a lot of cubes.",teacher,20,2,,,0.0,كيف الحال، الطالب (د) ؟ لقد فهمت الأمر بشكل أفضل. من الصعب رسمها، أليس كذلك؟ 60 مكعب هو الكثير من الكعبات.
60 is [inaudible] – it’s factors out and when you multiply those things to make 60.,student,16,2,,0.0,,60 هو [غير مسموع]  هو  عوامل خارج وعندما تضرب تلك الأشياء لتصبح 60.
"Well, what, doll?",teacher,3,0,0.0,,0.0,حسنا، ماذا، دمية؟
And it’s for these.,student,4,0,,,,و هو لهذه.
"Ooh.  I like that.  Mr. K, Student D has almost like a four explanation going on using the word factors.",teacher,20,1,,,0.0,سيد (كاي) ، لدى الطالب (دي) تقريباً أربع تفسيرات مستمرة باستخدام العوامل الكلمة
You shouldn’t be telling everybody [inaudible].,student,6,0,,,,لا يجب أن تخبر الجميع
How we doing?,teacher,3,0,0.0,,0.0,كيف حالنا؟
Okay.,student,1,0,,,,-حسناً
Why is that a level?,teacher,5,0,,,0.0,لماذا هذا مستوى؟
Are we supposed to draw the box or is it just on here?,student,13,0,,0.0,,هل من المفترض أن نرسم الصندوق أم أنه هنا؟
"Just the design.  That’s a perfect design.  And then, for your challenge, it says, “See how many boxes you can find.”",teacher,21,0,1.0,,0.0,"فقط التصميم. هذا تصميم مثالي. ثم، للتحدي الخاص بك، يقول، ""انظر كم من الصناديق يمكنك العثور عليها""."
Yeah.,student,1,0,,,,-أجل، أجل
You can just record those.  It just says record the dimensions.,teacher,11,1,,,0.0,يمكنك فقط تسجيل هذه، يقول فقط تسجيل الأبعاد.
"Oh, okay.",student,2,0,,,,أوه، حسنا.
"So, for Number 4, you don’t need to build all those boxes.  You could just list the dimensions.",teacher,18,1,,,0.0,لذلك، بالنسبة للرقم 4، لا تحتاج إلى بناء كل تلك الصناديق. يمكنك فقط إدراج الأبعاد.
"I did this one, but it’s – this – if it –",student,12,0,,0.0,,أنا فعلت هذا واحد، ولكن هو   هذا  إذا كان 
You want to build it?,teacher,5,0,0.0,,1.0,هل تريد أن تبنيها؟
Yeah.  If it’s [inaudible] here –,student,6,0,,,,أجل، إن كان هذا غير قابل للسمعة هنا
"It will.  You have [inaudible] here, right?",teacher,7,0,1.0,,0.0,سيفعل ذلك، لديك [غير مسموع] هنا، أليس كذلك؟
No.,student,1,0,,,,-كلا .
"So, let’s do this.  Here’s your base, right?",teacher,8,0,,,0.0,لذا، دعونا نفعل هذا هنا قاعدتك، أليس كذلك؟
Hmm.,student,1,0,,,,-حسناً
You said 2 times 3.,teacher,5,0,,,0.0,قلت 2 × 3
"Yes, please.",student,2,0,,,,نعم، من فضلك.
"Now, your height is?",teacher,4,0,,,0.0,الآن، ما هو طولك؟
10.,student,1,0,,,,عشرة
"10, so what we got to do – 1, 2, 3, 4, 5, 6, 7, 8.  And you’re gonna have [inaudible] blocks, right?",teacher,23,0,,,0.0,10، لذلك ما علينا القيام به هو 1، 2، 3، 4، 5، 6، 7، 8.
Hmm.,student,1,0,,,,-حسناً
"So, this will go and that – tape that up there.  All right? Tape it.  You have tape.  And this is the side that you have to tape up here, okay?",teacher,31,0,,,0.0,حسناً، قم بتسجيلها، لديك شريط، وهذا الجانب الذي يجب أن تسجيله هنا، حسناً؟
Yep.,student,1,0,,,,-أجل .
"So, these have to go up.  And then, we need 2 that are 3 wide, right?",teacher,16,0,,,0.0,إذاً، يجب أن ترتفع هذه، ثم نحتاج إلى اثنين بعرض ثلاثة، صحيح؟
"Uh-huh, [inaudible].",student,2,0,,,,اه-ها، [غير مسموع].
"What are we doing, Student J?",teacher,6,0,,,0.0,ماذا نفعل، الطالب جي؟
What?,student,1,0,,,,ـ ماذا؟
Number 4.,teacher,2,0,,,0.0,رقم 4
I did it.,student,3,0,,,,لقد فعلتها
"Challenge, as many as you possibly can.",teacher,7,0,,,0.0,تحدي، بقدر الإمكان.
Yeah.,student,1,0,,,,-أجل، أجل
How many did you come up with?,teacher,7,0,,,1.0,كم عدد الخبرات التي توصلت بها؟
"Well, ’cause it seemed like – well, [inaudible] three.",student,9,0,,1.0,,حسناً، لأنّه بدا وكأنه ثلاثة.
I have ten.  Challenge yourself.,teacher,5,0,0.0,,0.0,لديّ عشرة، تحدي نفسك
Whoa.,student,1,0,,,,مهلاً.
Exactly.,teacher,1,0,,,0.0,-حسناً
I have nine.,student,3,0,,,,لدي تسعة
"Whoa, go Student J.",teacher,4,0,,,0.0,مهلاً، إذهب الطالب جي.
Okay.  Good.,student,2,0,,,,حسناً، جيد
And more tape. It looks like that –,teacher,8,0,,,0.0,والمزيد من الشريط.
Jellyfish.,student,1,0,,,,الميدوزات
"Yeah, it does like it, doesn’t it?  You know what you might want to do, put a piece of tape [in one of the other top] of these.",teacher,28,0,,,0.0,نعم، إنه يحبها، أليس كذلك؟ أنت تعرف ما قد ترغب في القيام به، وضع قطعة من الشريط [في واحدة من القمة الأخرى] من هذه.
We’re out of tape.,student,4,0,,,,لقد نفذت الشريط
We’re out of tape?,teacher,4,0,,,0.0,هل نفد من الشريط؟
Yeah.,student,1,0,,,,-أجل، أجل
"We only have three, first of all.  How we doing, Student T? Did you make a jellyfish like we did?",teacher,20,0,,,0.0,أولاً، لدينا ثلاثة فقط، كيف حالنا يا طالب (تي) ، هل صنعت قنينة مثلنا؟
No.,student,1,0,,,,-كلا .
Is that tape back there?,teacher,5,0,,,0.0,هل هذا الشريط هناك؟
Yeah.,student,1,0,,,,-أجل، أجل
"Can we borrow it?  Here you go.  You don’t need glue, though. Or is that gonna work right now?  Teacher J needs to buy tape.",teacher,25,0,,,0.0,هل يمكننا استعارة ذلك؟ ها أنت ذا. أنت لا تحتاج إلى اللصم، على الرغم من ذلك. أم أن سوف تعمل الآن؟ المعلم J بحاجة لشراء الشريط.
"So, if we –",student,4,0,,,,إذاً، إذاً
Hmm?,teacher,1,0,,,0.0,هل هذا صحيح؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
How’s our building?,teacher,3,0,,,0.0,كيف حال مبنىنا؟
Good.,student,1,0,,,,-حسناً
Good?  Make sure – once you build for Number 3 – pay attention to the new dimensions you came up with and see if you can notice anything.,teacher,28,1,,,0.0,حسناً؟ تأكد من أنه بمجرد بناء رقم 3 انتبه إلى الأبعاد الجديدة التي توصلت إليها وترى إن كان بإمكانك ملاحظة أي شيء.
Student F’s about and he [inaudible].,student,6,0,,,,الطالب F حول وهو [غير قابل للسمع].
What do you mean?,teacher,4,0,0.0,,1.0,ما الذي تعنيه؟
"’Cause I am [inaudible] doing it.  You could it, 5 times 3 at the bottom and do it like 5 times 4 is in one.  I don’t [inaudible] if that makes sense.",student,32,0,,1.0,,لأنني لا أستطيع أن أسمعها، يمكنك فعل ذلك، 5 × 3 في الأسفل، وفعلها مثل 5 × 4 هو في واحد. أنا لا أستطيع إذا كان ذلك منطقيًا.
"So, you have your perfect one here.  So, now, you just need to draw the design for this.  So, you made this box.",teacher,23,0,0.0,,0.0,إذاً، لديك الصندوق المثالي هنا، لذا، الآن، عليك فقط رسم التصميم لهذا. لذا، أنت صنعت هذا الصندوق.
Uh-huh.,student,1,0,,,,اه-ها.
"So, what you need to do is draw the base.  And do you have to draw all the squares, no, ’cause you know that inside you can just put –",teacher,30,1,,,0.0,لذا، ما عليك القيام به هو رسم القاعدة. وهل يجب عليك رسم جميع المربعات، لا، لأنك تعرف أنه في الداخل يمكنك فقط وضع
12.,student,1,0,,,,12
"– the dimensions, right?  What are the dimensions for the bottom of your base?",teacher,14,2,,,0.0,ما هي أبعاد قاع قاعدتك؟
4 times 5.,student,3,0,,,,4 × 5
"You got it.  Now, we just gotta for the side.  So, maybe, for the sides, you just want to do them like a little lighter. Right?",teacher,26,0,,,0.0,حسناً، يجب أن نأخذ الجانب فقط، لذا، ربما، بالنسبة للجانب، تريد أن تجعلهم أكثر خفيفة، صحيح؟
Uh-huh.,student,1,0,,,,اه-ها.
And what are your sides?,teacher,5,0,,,0.0,وما هو جانبك؟
"3, 3.",student,2,0,,,,ثلاثة، ثلاثة
"So, you’re saying 4 times 5 times 3.  So, if you look at this, how does it compare to our first one?",teacher,22,0,,,1.0,إذاً، أنت تقول 4 × 5 × 3. إذاً، إذا نظرت إلى هذا، كيف يُقارن مع الأول؟
It’s still [inaudible].,student,3,0,,,,لا يزال [غير قابل للسمع].
What is?,teacher,2,0,,,1.0,-ما هو؟
"Equals 60, ’cause the unit –",student,6,1,,,,يساوي 60 لأن الوحدة 
"I know it equals 60.  You told me that.  Well, how does this compare to this?  Anything the same or different?",teacher,21,0,1.0,,1.0,أعلم أنه يساوي 60، لقد أخبرتني بذلك، كيف يُقارن هذا بهذا؟ أي شيء مُشابه أو مختلف؟
I know the 3 is the same.,student,7,0,,,,أعلم أن الثلاثة هي نفسها
"Okay.  So, the –",teacher,4,0,0.0,,0.0,حسناً، إذاً،
And the 5.,student,3,0,,,,والخمسة
The 3 is the same.  The 5 is the same.,teacher,10,0,,,0.0,الثالثة هي نفسها الخامسة هي نفسها
And the 2 is just –,student,6,0,,,,و 2 هو فقط 
"Ahh.  Stop it.  So, maybe, while you’re sitting here with your cubes in front of you, what if we leave this the same and this the same, what could we do with this?  What happened to this?",teacher,37,1,0.0,,1.0,توقفوا، ربما بينما تجلسون هنا مع مكعباتكم أمامكم، ماذا لو تركنا هذا الشيء نفسه وهذا الشيء نفسه، ماذا يمكننا أن نفعل بهذا؟ ماذا حدث لهذا؟
It doubled.,student,2,0,,,,لقد مضاعفة
"It doubled.  So, why don’t you trying doubling another one and see what happens.",teacher,14,0,,,0.0,لمَ لا تحاول مضاعفة واحدة أخرى وترى ما سيحدث؟
This side is doubled.,student,4,0,,,,هذا الجانب مضاعف
Yes.,teacher,1,0,,,0.0,-أجل، أجل
The other one is [inaudible].,student,5,0,,,,والآخر هو [غير مسموع].
Perfect.,teacher,1,0,0.0,,0.0,مثالي.
And here’s our space.,student,4,0,,,,وهنا مساحتنا
Hmm?,teacher,1,0,,,0.0,هل هذا صحيح؟
There’s a space.,student,3,0,,,,هناك مساحة
"Okay.  Thanks.  Look up here for one sec.  Who has made a pattern for Number 3 and they can list the dimensions for me and tell me something that worked? Student U, what worked for you?",teacher,36,1,,,0.0,حسناً، شكراً، أنظر إلى هنا للحظة، من صنع نمطاً للرقم الثالث و يمكنهم إدراج الأبعاد لي و أخبروني شيئاً نجح؟
2 times 3 times 10.,student,5,0,,,,2 × 3 × 10
"Okay.  Let’s just look.  2 times 3 times 10.  And I know that we can all sit here and say 2 times 3 is 6 and 6 times 10 is 60.  So, we know this worked.  I understand that, but what I want us to look at are the dimensions.  What do you notice here?  Keep it in your head for a minute.  And somebody else give me dimensions that worked, but are not the same as Student U.  And by the same, I mean even if I reversed them and put 10 times 2 times 3.  Give me some other numbers.  Student J?",teacher,104,2,1.0,,0.0,حسناً. دعونا ننظر فقط. 2 × 3 × 10. وأنا أعلم أنه يمكننا جميعاً الجلوس هنا ونقول 2 × 3 = 6 و 6 × 10 = 60. لذا، نحن نعلم أن هذا نجح. أنا أفهم ذلك، ولكن ما أريد منا أن ننظر إليه هو الأبعاد. ما الذي تلاحظونه هنا؟ احتفظ به في رأسك لدقيقة.
1 times 3 –,student,4,0,,,,1 × 3 
"1 – Okay.  Now, hands down again for a minute.  I put Student U’s over here and I put Student J’s over here for a reason, okay?  So, somebody give me a third one and I’m gonna decide in my head where I put it.  Student G?",teacher,47,0,,,0.0,1  حسناً، الآن، ارفع يديك مرة أخرى لدقيقة. وضعت الجامعة هنا و وضعت الجامعة هنا لسبب ما، حسناً؟ لذا، أعطني أحدهم ثالثاً وسأقرر في رأسي أين أضعها.
4 times 5 times 3.,student,5,0,,,,4 × 5 × 3
Okay.  I’m gonna put Student G’s on this side.,teacher,9,0,0.0,,0.0,حسناً، سأضع طلاب الجامعة على هذا الجانب
Ooh.,student,1,0,,,,-أوه
Anybody notice anything yet?,teacher,4,0,,,1.0,هل لاحظ أحدكم شيئاً بعد؟
Yeah.,student,1,0,,,,-أجل، أجل
"What do you notice, Student I?",teacher,6,0,,,1.0,ماذا لاحظت، الطالب الأول؟
"Like, what like two dimensions kinda, like, high – like, some of ’em look [inaudible].",student,15,1,,0.0,,مثل، ماذا مثل بُعدين نوعاً ما، مثل، عالية  مثل، بعضهم تبدو [غير مُسمعة].
"You got to be a little bit louder.  Student U, just relax with the cubes, while she [attacks].  One more time.",teacher,21,1,0.0,,0.0,يجب أن تكون صاخباً قليلاً الطالبة، إهدأ مع الكوبات بينما هي تهاجم مرة أخرى
"Like, some of them are two dimensions, like, it’s like two [inaudible], but that’s not what I mean, but – and some of ’em kind of, like, different, like, if they have, like, three then –",student,36,1,,0.0,,مثل، بعضها هو بُعدين، مثل، هو مثل اثنين، ولكن هذا ليس ما أقصده، ولكن  وبعضهم نوع، مثل، مختلف، مثل، إذا كان لديهم، مثل، ثلاثة ثم 
"Well, they all have three dimensions, ’cause for volume you need three dimensions, right?  But look at the numbers. Student G, what do you see?",teacher,25,3,1.0,,1.0,حسناً، كلّها لها ثلاثة أبعاد، لأنّك تحتاج إلى ثلاثة أبعاد للحجم، صحيح؟ لكن انظر إلى الأرقام. الطالب G، ماذا ترى؟
If only one of the numbers are half of the other ones.,student,12,0,,1.0,,لو كان واحد فقط من الأرقام هو نصف الآخرين.
Do we have that double and half going on?,teacher,9,0,1.0,,0.0,هل لدينا هذا المضاعف ونصف يحدث؟
Yeah.,multiple students,1,0,,,,-أجل، أجل
"So, with the original 2 times 3 times 5, what happened here for this first one that Student U gave me?  Student S?",teacher,23,0,,,1.0,إذاً، مع الأصلية 2 × 3 × 5، ماذا حدث هنا لهذا الأول الذي أعطاه لي الطالب U؟ الطالب S؟
If the 2 was doubled to get the 4.,student,9,0,,0.0,,إذا ضاعفت 2 للحصول على 4.
"Okay, it started with 2 times 3 times 5 and it turned into 2 times 3 times 10.  So, the 2 –",teacher,22,0,0.0,,0.0,حسناً، بدأت بـ 2 × 3 × 5 وتحول إلى 2 × 3 × 10.
"Oh, the 5, it’s doubled.",student,5,0,,,,الخامسة مضاعفة
"So, one dimension doubled here, right, which gave us?",teacher,9,1,1.0,,0.0,إذاً، الأبعاد الواحدة تضاعفت هنا، صحيح، ما الذي أعطانا؟
10.,student,1,0,,,,عشرة
"A 10.  Now, what about this second one, 4 times 5 times 3? Student T?",teacher,15,0,,,1.0,الآن، ماذا عن هذا الثاني، 4 × 5 × 3؟ الطالب T؟
Um –,student,2,0,,,,أم 
"We started with 2 times 3 times 5 and, now, we have 4 times 5 times 3, what happened?",teacher,19,0,,,1.0,بدأنا بـ 2 × 3 × 5 والآن لدينا 4 × 5 × 3 ماذا حدث؟
When you added one – they had to – they doubled the 2.,student,13,0,,1.0,,عندما أضفت واحد  كان عليهم إلى  ضاعفوا 2
"They doubled the 2, which made it 4.",teacher,8,0,1.0,,0.0,لقد مضاعفوا 2، مما جعلها 4.
4.,student,1,0,,,,4 .
"So, did anyone else realize this pattern and follow that for Number 4?  Student J, you did?  That’s why you had so many?",teacher,23,0,,,1.0,إذاً، هل أدرك أي شخص آخر هذا النمط و اتبع ذلك للرقم 4؟ الطالب J، فعلت؟ لهذا السبب كان لديك الكثير؟
Yes.,student,1,0,,,,-أجل، أجل
"Okay.  So, going along with what we said, we have doubled the 5, we have doubled the 2.  What could another group of volume dimensions be using this strategy?  Student S?",teacher,31,2,,,1.0,حسناً، إذاً، بناءً على ما قلنا، قمنا بتضاعف 5، قمنا بتضاعف 2، ما هي مجموعة أخرى من أبعاد الحجم تستخدم هذه الاستراتيجية؟ الطالب S؟
6 times 2 times 5.,student,5,0,,,,6 × 2 × 5
6 times 2 times 5.  And what did Student S double?,teacher,11,0,1.0,,0.0,6 × 2 × 5 وماذا تضاعف الطالب S؟
The 3.,student,2,0,,,,الثلاثة
"The 3, right?  Now, why couldn’t I just double all three dimensions and say 4 times 6 times 10?  Student M?",teacher,21,1,,,0.0,الثلاثة، صحيح؟ الآن، لماذا لا يمكنني فقط مضاعفة كل الأبعاد الثلاثة وقول 4 × 6 × 10؟ الطالب M؟
"Because then you would be multiplying 30 by a lot, [mojo].",student,11,1,,1.0,,لأنه إذا كنت سوف تضاعف 30 مع الكثير، [موجو].
"I’d be multiplying 4 times 6, which is 24 by 10 and then I’d be getting a box that holds 4 times as much, right?",teacher,25,1,1.0,,0.0,"سأضاعف 4 × 6, وهو 24 × 10 ثم سأحصل على مربع يحتوي على 4 مرات أكثر، صحيح؟"
Yeah.,student,1,0,,,,-أجل، أجل
"Instead of 60, it’s gonna hold 240.  So, looking at this, are there more dimensions we can come up with just following this pattern?  What else could we do here?  Student U?",teacher,32,1,,,1.0,وبدلاً من 60 ستحتوي على 240، إذاً بالنظر إلى هذا، هل هناك المزيد من الأبعاد التي يمكننا أن نجدها فقط اتباع هذا النمط؟ ماذا يمكننا أن نفعل هنا؟ الطالب U؟
12 times the length is –,student,6,1,,,,12 مرة طولها 
What is it?,teacher,3,0,0.0,,0.0,-ما الأمر؟
12 times 1 times 5.,student,5,0,,,,12 × 1 × 5
"Let me put that over here.  Now, why did I put these two on the right side?  Is one dimension here doubling?",teacher,22,1,0.0,,1.0,اسمحوا لي أن أضع هذا هنا لماذا وضعت هذين على الجانب الأيمن؟ هل يضاعف بعد واحد هنا؟
No.,student,1,0,,,,-كلا .
"On this side it is, but 1 times 1 times 60?  Something happened there, right?  And then, 12 times 1 times 5, we have a 5 that’s the same, but we don’t have a 1 and a 2 to start. So, what’s happening with these dimensions?  Student S?",teacher,48,1,,,1.0,على هذا الجانب هو، ولكن 1 × 1 × 60؟ حدث شيء هناك، أليس كذلك؟ ثم، 12 × 1 × 5 لدينا 5 هو نفس الشيء، ولكن ليس لدينا 1 و 2 لبدء.
"Okay.  So, the 6 is doubled to 12 and then the 1 and the 2 is half or the 1.",student,20,0,,0.0,,حسناً، 6 مضاعفة إلى 12 ثم 1 و 2 هي نصف أو 1
"So, it’s kind of doubling these two dimensions and then cutting one in half.",teacher,14,1,1.0,,0.0,لذا، هو نوع من تضاعف هذين الأبعاد ثم قطع واحد إلى النصف.
Yeah.,student,1,0,,,,-أجل، أجل
"So, do you see how this kind of ties to our old strategies that we were talking about?  Student D had a great strategy over at his seat and he found factors and Student D just listed out factors and then he was using those factors to then find more dimensions for his volume cubes, which is exactly that map that we’re talking about.  So, who else has different dimensions that they came up with?  Student J?",teacher,77,7,,,1.0,إذاً، هل ترون كيف ترتبط هذه النوع من الاستراتيجيات القديمة التي كنا نتحدث عنها؟ الطالب D كان لديه إستراتيجية رائعة في مقعده ووجد العوامل و الطالب D قام بإدراج العوامل
I have 2 by 15 by 2.,student,7,0,,,,لدي 2x15x2
"Where’d this come from?  The 2 stayed.  Now, we have a 15. Student U?",teacher,14,0,1.0,,0.0,من أين أتت هذه؟ 2 بقيت. الآن، لدينا 15 طالب يو؟
"It’s [inaudible] the second one, the second one on that one, because 5 times 3 equals 15 and the 4 is 2 times.",student,23,0,,1.0,,إنه الثاني، الثاني على هذا، لأن 5 × 3 يساوي 15 و 4 = 2
"So, he combined these and then cut this one in?",teacher,10,0,0.0,,1.0,إذاً، قام بتجميع هذه ثم قطع هذه؟
Half.,student,1,0,,,,النصف.
"Half.  So, who can give me some more?  We don’t even have to build and play with cubes anymore, right?  We could just work with the numbers now, kind of like why we said we don’t have to cut and build anymore, ’cause we have the formula.  So, now, we actually have another formula, right? Give me another, Student J.",teacher,60,1,,,0.0,نصف. إذاً، من يمكنه أن يعطيني المزيد؟ نحن لا نحتاج حتى لبناء واللعب مع الكوبات بعد الآن، أليس كذلك؟ يمكننا فقط العمل مع الأرقام الآن، نوعاً ما مثل السبب الذي قالنا أننا لا نحتاج إلى قطع وبناء بعد الآن، لأن لدينا الصيغة. لذا، الآن، لدينا في الواقع صيغة أخرى، صحيح؟ أعطني أخرى، الطالب J.
20 times 30 times –,student,5,0,,,,20 × 30 × 
What is it?,teacher,3,0,0.0,,0.0,-ما الأمر؟
20 times 30 times 1.,student,5,0,,,,20 × 30 × 1
"20 times 30 times 1.  Now, I’m gonna disagree with that just because I know 20 times 30 is 600 and that’s gonna bring me way over.  But I’m thinking if Student J reworks that a little – instead of 20 times 30, what could you do?",teacher,47,0,1.0,,1.0,20 × 30 × 1. الآن، أنا سأختلف مع ذلك فقط لأنني أعرف 20 × 30 هو 600 وهذا سوف تجلبني بعيدا. ولكن أنا أفكر إذا طالب J أعيد العمل على ذلك قليلا  بدلا من 20 × 30، ماذا يمكن أن تفعل؟
20 times 3 [inaudible].,student,4,0,,,,20 × 3 [غير مسموع].
"Now, where could this have come from?  Using our original dimensions or using something that we came up with?",teacher,19,1,,,1.0,الآن، من أين يمكن أن يأتي هذا؟ باستخدام أبعادنا الأصلية أو باستخدام شيء قد أتينا به؟
Oh.,student,1,0,,,,-أوه .
Student S?,teacher,2,0,,,0.0,الطالب S؟
The 10 got doubled from the first one.,student,8,0,,0.0,,الـ10 مضاعفة من الـ1
Uh-huh.,teacher,1,0,0.0,,0.0,اه-ها.
And the 3 stayed the same and the 2 got [inaudible].,student,11,0,,0.0,,والثلاثة بقيت نفسها والثانية أصبحت غير مسموعة.
"So, if you double one dimension, you can leave one, but then you got to cut another one in?",teacher,19,1,0.0,,0.0,إذاً، إذا مضاعفت بعد واحد، يمكنك ترك واحد، ولكن بعد ذلك عليك قطع آخر؟
Half.,multiple students,1,0,,,,النصف.
"Half.  So, this kinda ties along with our strategies that we came up with for multiplication, right?  To make an equivalent problem, you can double one side and half the other and, now, it’s coming back again.  So, who can give me another one?",teacher,44,2,,,0.0,النصف. لذلك، هذا نوعا ما ترتبط مع استراتيجياتنا التي جئنا بها للضربة، أليس كذلك؟ لجعل مشكلة معادلة، يمكنك مضاعفة جانب واحد ونصف الآخر، والآن، هو يعود مرة أخرى. لذلك، من يمكن أن تعطيني واحد آخر؟
I have a question about 2 times 15 times 2.,student,10,0,,0.0,,لدي سؤال حول 2 × 15 × 2.
Yeah.,teacher,1,0,0.0,,0.0,-أجل، أجل
Where did the two 2s come from?,student,7,0,,,,من أين جاءت 2؟
"Well, I would have to look at.  Well, Student J said or somebody said if we look here, if we put these 2 together, that’s a dimension of 15.  But we have a 4 here.  So, to get our third dimension, we can cut this one in half.",teacher,48,2,1.0,,0.0,حسناً، يجب أن ألقي نظرة. حسناً، قال الطالب J أو قال شخص ما إذا نظرنا هنا، إذا جمعنا هذه 2 معاً، فهذا هو بعد 15، ولكن لدينا 4 هنا. لذلك، للحصول على بعدنا الثالث، يمكننا قطع هذا إلى النصف.
"Oh, okay.",student,2,0,,,,أوه، حسنا.
"And that’s kind of like what we said here, we can double this, keep this, but then we got to cut this in half.  So, we kind of have to play with two numbers here.  So, who can – come on, hands up.  I want more people sharing dimensions now that we’ve come up with this idea. We shouldn’t have to sit and build and cut and tape anymore.  We should be able to look at the numbers and see if we can come up with as many as possible.  Student C came in late.  Do you know one?",teacher,99,1,,,1.0,وهذا نوعا ما مثل ما قلنا هنا، يمكننا مضاعفة هذا، والحفاظ على هذا، ولكن بعد ذلك يجب أن نقص هذا إلى النصف. لذلك، علينا نوعا ما للعب مع رقمين هنا. لذلك، من يمكن أن  تعال، أيديها إلى الأعلى. أريد المزيد من الناس تقاسم الأبعاد الآن أننا قد أتينا إلى هذه الفكرة. نحن لا يجب أن نجلس والبناء والقطع وتسجيل بعد الآن. يجب أن نكون قادرين على النظر في الأرقام ونرى إذا كان بإمكاننا الحصول على أكبر عدد ممكن. الطالب C جاء في وقت متأخر. هل تعرف واحد؟
I don’t know.  I came in late.,student,7,0,,,,لا أعلم، لقد أتيت متأخراً
"You came in late.  We’re trying to come up with all the ways we can make 60, a box that holds 60 cubes.",teacher,23,1,1.0,,0.0,لقد أتيت متأخراً ونحن نحاول أن نجد كل الطرق التي يمكننا بها جعل 60، مربع يحمل 60 مكعب.
Uh-huh.,student,1,0,,,,اه-ها.
"Okay?  And this box here was original.  It held 15 and then the company told us we had to come up with ways to double it. So, this is what we’re working on.",teacher,33,0,,,0.0,وهذا الصندوق هنا كان أصليًا كان يحتوي على 15 ثم قالت لنا الشركة أننا يجب أن نبحث عن طرق لنضاعفها
Any [inaudible] double up with this.,student,6,0,,,,أي [غير مسموع] مضاعفة مع هذا.
