text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
There we go.  Excellent.,teacher,4,0,,,0.0,ها نحن ذا، ممتاز
[Inaudible],student,1,0,,,,[غير مسموع]
Hm?,teacher,1,0,,,0.0,هل هذا صحيح؟
[Inaudible],student,1,0,,,,[غير مسموع]
"Student J, come over here.  How many are you supposed to color in out of six?",teacher,16,0,,,0.0,الطالب (جاي) ، تعال إلى هنا، كم من المفترض أن تلوين من ستة؟
Six.,student,1,0,,,,ستة.
How many are you supposed to color out of six?,teacher,10,0,,,0.0,كم من المفترض أن تلوين من ستة؟
Three?,student,1,0,,,,ثلاثة؟
That’s a three?,teacher,3,0,,,0.0,هل هذا ثلاثة؟
Four. [Inaudible],student,2,0,,,,أربعة.
"I know.   That’s why I was like, “Why’d you erase it?”  And what’s wrong with this one?  Let’s divide it.  What’s wrong with this one?",teacher,25,1,,,0.0,أعلم، لهذا السبب قلت، لماذا قمت بحذفها؟ وما الخطأ في هذه؟ لنقسمها. ما الخطأ في هذه؟
[Inaudible],student,1,0,,,,[غير مسموع]
I’m not talking about this.  I’m talking about the fraction. What’s wrong with the fraction?,teacher,15,2,,,0.0,أنا لا أتحدث عن هذا أنا أتحدث عن الجزء ما الخطأ في الجزء؟
The half of 14 is 7.,student,6,0,,,,نصف 14 هو 7.
Half of seven is one?,teacher,5,0,1.0,,0.0,نصف سبعة واحد؟
No.,student,1,0,,,,-كلا .
What you do to the numerator you have to do to the denominator. Seven divided by what equals one?,teacher,19,3,,,0.0,ما تفعله مع العداد يجب أن تفعله مع القاسم 7 مقسومًا على ما يساوي 1
Seven divided by two?,student,4,1,,,,سبعة مقسمة على اثنين؟
Seven divided by two is one?  Are you guys done?,teacher,10,1,,,0.0,سبعة مقسومة على اثنين هي واحد؟ هل انتهيتم يا رفاق؟
[Inaudible],student,1,0,,,,[غير مسموع]
Okay.,teacher,1,0,,,0.0,-حسناً
Seven divided by three is one.,student,6,1,,,,سبعة مقسومة بثلاثة هي واحد
"Really?  So we have seven and we have three.  And that equals one?  Yeah?  Do the math.  No, no, no, no.   And then what’s left over?",teacher,26,0,1.0,,0.0,حقاً؟ إذن لدينا سبعة و لدينا ثلاثة. وهذا يساوي واحد؟ نعم؟ قم بالحساب. لا، لا، لا، لا. وماذا تبقى بعد ذلك؟
Four.,student,1,0,,,,أربعة.
Do you ever see a remainder on a fraction?,teacher,9,2,,,0.0,هل رأيتِ أيّ وقت مضى بقية على جزء؟
No.,student,1,0,,,,-كلا .
Do you think you’re gonna get a remainder in a fraction?,teacher,11,2,,,0.0,هل تعتقد أنك ستحصل على بقية في جزء؟
No.,student,1,0,,,,-كلا .
What are the factors for seven?,teacher,6,1,,,0.0,ما هي العوامل السبعة؟
[Inaudible],student,1,0,,,,[غير مسموع]
"Hang on a second, [Inaudible].",teacher,5,0,,,0.0,انتظر لحظة، [لا يمكن سماع].
[One.]  Three.,student,2,0,,,,ثلاثة.
Three goes into seven evenly?  Sh!,teacher,6,0,,,0.0,ثلاثة يصل إلى سبعة بالتساوي؟
Two.,student,1,0,,,,اثنان.
"Good.  You finished your simplest forms sheet.  So, Student A, you can go get a sheet, too.  They’re over there.",teacher,20,0,,,0.0,حسناً، لقد أنهيت أسهل ورقة الأوراق، لذا، الطالب الأول، يمكنك أن تذهب وتحضر ورقة أيضاً.
[Inaudible],student,1,0,,,,[غير مسموع]
"Student J, factors means a number that goes into this number evenly.  No remainder.",teacher,14,2,,,0.0,الطالب J، العوامل تعني رقم يذهب إلى هذا الرقم بشكل متساوي. لا بقي.
Seven one more time.,student,4,0,,,,سبعة مرة أخرى.
"That’s it, right?  What numbers go into 14?",teacher,8,0,,,0.0,هذا كل شيء، أليس كذلك؟ أي أرقام تذهب إلى 14؟
One.  Seven.  Two.  And 14.,student,5,0,,,,واحد، سبعة، اثنان، و14
What number do they have the same?,teacher,7,0,0.0,,1.0,أي رقم لديهم هو نفسه؟
Seven.,student,1,0,,,,سبعة.
So we have to divide by seven.  Which is what?,teacher,10,1,,,0.0,اذاً علينا ان نقسم بـ7
Seven.,student,1,0,,,,سبعة.
Seven divided by seven is seven?,teacher,6,1,,,0.0,سبعة مقسومة على سبعة هي سبعة؟
Fourteen?  [Inaudible],student,2,0,,,,أربعة عشر؟
It’s division.  Not multiplication.,teacher,4,2,,,0.0,إنها تقسيم وليس مضاعفة
And not addition.,student,3,1,,,,وليس إضافة.
Division.,teacher,1,1,,,0.0,القسم
How many times does seven go into seven? One time.,student,10,0,,0.0,,كم مرة يدخل سبعة إلى سبعة؟
How many times does 14 go into – seven go into 14?,teacher,12,0,1.0,,0.0,كم مرة يذهب 14 إلى  7 يذهب إلى 14؟
Two times. So what answer goes there? Two.,student,8,0,,0.0,,مرتين، ما هي الإجابة؟
Yep.,teacher,1,0,0.0,,0.0,-أجل .
[Inaudible],student,1,0,,,,[غير مسموع]
What are the factors for three?,teacher,6,1,,,0.0,ما هي العوامل الثلاثة؟
"One, two.",student,2,0,,,,واحد، اثنان.
Two goes into three?,teacher,4,0,,,0.0,اثنان يذهب الى ثلاثة؟
Three.,student,1,0,,,,ثلاثة.
What are the factors for nine?,teacher,6,1,,,0.0,ما هي العوامل التي تؤدي إلى تسعة؟
"One, three.  No.  Nine.  Three.",student,5,0,,,,واحد، ثلاثة، لا، تسعة، ثلاثة
Good.  What do they have the same?,teacher,7,0,0.0,,1.0,جيد، ماذا لديهم مشترك؟
Three.,student,1,0,,,,ثلاثة.
Three.  So how many times does three go into three?,teacher,10,0,,,0.0,ثلاثة، كم مرة يصل ثلاثة إلى ثلاثة؟
Once.,student,1,0,,,,مرة واحدة.
How many times does three go into nine?,teacher,8,0,,,0.0,كم مرة يذهب ثلاثة إلى تسعة؟
I know how many time three goes into six and nine.,student,11,0,,0.0,,أعرف كم عدد المرات التي يذهب فيها ثلاثة إلى ستة وتسعة
Don’t do that right now.  We’re doing math.  We’re not doing anything else so I do not know why you’re doing your homework while we’re supposed to be doing math.,teacher,30,0,0.0,,0.0,لا تفعل ذلك الآن نحن نقوم بالرياضيات نحن لا نقوم بأي شيء آخر لذا لا أعرف لماذا تقوم بعمل منزلك بينما من المفترض أن نقوم بالرياضيات
[Inaudible] Three.,student,2,0,,,,ثلاثة
"There you go.  Okay, now I want you to take this time to work with your partner.  If they do not have it all completely filled in, that’s when you can come in to help them.  I didn’t hear you guys explaining to each other how you solved it.",teacher,49,0,,,0.0,حسناً، الآن أريدكم أن تأخذوا هذا الوقت للعمل مع شريككم. إذا لم يكن لديهم كل شيء مليئاً تماماً، عندها يمكنكم القدوم لمساعدتهم. لم أسمعكم تشرحون لبعضكم البعض كيف حلتم الأمر.
He’s not done. I didn’t do it. He’s not done.,student,10,0,,0.0,,هو لم ينتهي، أنا لم أفعل ذلك، هو لم ينتهي
"Get finished.  What are you doing getting out of your seat? Sit down and continue.   Student Y, are you done?",teacher,20,0,1.0,,0.0,انتهي، ما الذي تفعله لتخرج من مقعدك؟ اجلس واستمر
Yeah.,student,1,0,,,,-أجل، أجل
Then you can help him.  Are you guys done?,teacher,9,0,,,0.0,ثم يمكنك مساعدته هل انتهيتم؟
We’re working on [Inaudible].,student,4,0,,,,نحن نعمل على (لا يمكن سماعها)
Sh!,teacher,1,0,,,0.0,اللعنة!
We’re trying to find [the answer].,student,6,0,,,,نحن نحاول العثور على الجواب
"Good.  Yep.   Did you ask [Inaudible] how he solved it?  I didn’t hear.  Go ahead, Student J, I want to hear you say it.",teacher,24,0,0.0,,1.0,حسناً، أجل، هل سألت (لاسمعي) كيف حل الأمر؟ لم أسمع.
[Inaudible],student,1,0,,,,[غير مسموع]
"I hear too much chatter.  If you’re sharing ideas, a little bit lower please.",teacher,14,0,,,0.0,أنا أسمع الكثير من المحادثات إذا كنت تشارك الأفكار، أبعد قليلا من فضلك.
[Inaudible] and that makes it [Inaudible].,student,6,0,,,,و هذا يجعله (غير قابل للسمع)
Good.  And then Student D?,teacher,5,0,0.0,,0.0,حسناً، ثم الطالب (دي) ؟
Two out of four and I knew the – the one goes into four and one goes into [Inaudible] and two goes into four and two goes into two and it gave me one half.,student,35,0,,0.0,,اثنان من أربعة وأنا أعرف  واحد يذهب إلى أربعة و واحد يذهب إلى [Inaudible] و اثنان يذهب إلى أربعة و اثنان يذهب إلى اثنين و أعطاني نصف.
"Good.  Now I want to hear you do that for every single problem. Okay?  I want to hear you explain how you did it.  The more you explain it, you’ll never forget it.  Right?  If you keep explaining it over and over you’ll never forget how to do it.  I want to hear you guys explaining.  Go ahead, Student L.  Explain to Student J.",teacher,64,0,0.0,,1.0,جيد. الآن أريد أن أسمعك تفعل ذلك لكل مشكلة واحدة. حسناً؟ أريد أن أسمعك تفسير كيف فعلت ذلك. كلما أوضحتها أكثر، لن تنسىها أبداً. صحيح؟ إذا كنت تستمر في شرحها مراراً وتكراراً لن تنسى أبداً كيف تفعل ذلك. أريد أن أسمعكم تشرحون.
Okay.  [Inaudible] are 16.  Okay.  [Inaudible] 16 [Inaudible].,student,8,0,,0.0,,حسناً، [غير مسموع] هو 16 حسناً. [غير مسموع] 16 [غير مسموع].
How?,teacher,1,0,0.0,,0.0,-كيف؟
Because four goes into eight one time and four goes into 16 four times. [Inaudible] for simple fractions [Inaudible].,student,19,1,,1.0,,لأن أربعة تذهب إلى ثمانية مرة واحدة و أربعة تذهب إلى 16 أربعة مرات.
Sh!,teacher,1,0,0.0,,0.0,اللعنة!
[Inaudible] three goes into 12 four times.,student,7,0,,,,ثلاثة يذهب إلى 12 أربعة مرات.
Keep going.  You’re not done.  That was the easy one.  That was the one that was given to you.  Now let’s do the other ones that –,teacher,27,0,0.0,,0.0,استمر. أنت لم تنتهي. هذا هو السهل. هذا هو الذي تم إعطائه لك. الآن دعونا نقوم بالآخرين
Okay.  We’re not given to you.  Okay.,student,7,0,,,,حسناً، نحن لسنا مُعطين لك
Okay.  Good.  Now you guys can describe to each other.  Sit down.  What’s your paper doing?  Put it on your desk.,teacher,21,0,0.0,,0.0,حسناً، حسناً، الآن بإمكانكم وصف بعضكم البعض، اجلسوا، ماذا تفعلون في ورقتكم؟ ضعوها على مكتبكم.
"That’s [Inaudible] and all that was [Inaudible] and then multiply [Inaudible] Oh, no, no, no. [Inaudible] I think this one doesn’t have to be broken apart because [Inaudible] fits – wait [Inaudible].",student,32,1,,1.0,,هذا [الجهاز غير السمعي] وكل ما كان [الجهاز غير السمعي] ثم مضاعفة [الجهاز غير السمعي] أوه، لا، لا، لا. [الجهاز غير السمعي] أعتقد أن هذا لا يجب أن يتم تفكيكه لأن [الجهاز غير السمعي] يناسب  انتظر [الجهاز غير السمعي].
Un-uh.  A ten.,teacher,3,0,0.0,,0.0,عشرة
Five.,student,1,0,,,,خمسة.
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
[Inaudible] times and nine times.,student,5,0,,,,[غير مسموع] مرات وتسعة مرات.
Uh-huh.,teacher,1,0,0.0,,0.0,اه-ها.
So this one doesn’t have to be broken apart like that.,student,11,0,,0.0,,لذلك هذا لا يجب أن يُفكك هكذا.
"Each of them.   If you have trouble finding any of the simplest fractions, each of them you can do this.",teacher,20,1,0.0,,0.0,إذا كان لديك صعوبة في العثور على أي من أبسط الكسور، يمكنك القيام بذلك.
"But if you don’t have trouble, you don’t have to?",student,10,0,,0.0,,ولكن إذا لم يكن لديك مشاكل، أنت لا يجب أن يكون؟
If you don’t have trouble.  But let’s start at the beginning where I’m going to assume that we’re going to have trouble because we kind of just started.,teacher,28,0,1.0,,0.0,لكن دعونا نبدأ من البداية حيث سأفترض أننا سنواجه مشاكل لأننا بدأنا للتو
Like on this one?,student,4,0,,,,مثل هذه المرة؟
"Yeah, that’s fine.  If you can do it in your head.",teacher,11,0,,,0.0,أجل، لا بأس، إن استطعت فعل ذلك بعقلك
Yeah!,student,1,0,,,,-أجل !
Excited?  Sit down.,teacher,3,0,,,0.0,هل أنت متحمس؟
[Inaudible] the numbers.,student,3,0,,,,الأرقام لا يمكن سماعها
"See?  The more you do this, the easier it’s going to get where you don’t need to do the factors.  You just know automatically it’s one half.  It’s one third.  Okay? Keep going, keep going.  You just started.",teacher,38,1,,,0.0,ترى؟ كلما فعلت هذا، كلما كان من السهل الحصول على حيث لا تحتاج إلى القيام بالعوامل. أنت فقط تعرف تلقائيًا أنه نصف. إنه ثلث. حسناً؟ استمر، استمر. لقد بدأت للتو.
I explained [Inaudible].,student,3,0,,,,لقد شرحت [لا يمكن سماع].
Every single problem.,teacher,3,0,,,0.0,كل مشكلة واحدة.
Okay.,student,1,0,,,,-حسناً
Okay.  I’m going to give you guys a few more minutes to go over with each other how to solve the problems and then I have a game that we’re going to play.,teacher,33,0,,,0.0,حسناً، سأعطيكم بعض الدقائق لتناقشوا كيفية حل المشاكل وبعدها لدي لعبة سنلعبها
Yeah! Yeah!,student,2,0,,,,أجل، أجل!
Did you guys explain each problem?  ‘Cause that was really quick.  I don’t believe you.  It took you a while just to explain the one that was already given to you so –,teacher,33,0,,,1.0,هل شرحتم كل مشكلة؟ لأنها كانت سريعة جداً، لا أصدقكم، استغرق الأمر وقتاً طويلاً فقط لتفسير تلك التي تم إعطائها لكم
[Inaudible],student,1,0,,,,[غير مسموع]
– I want to hear you explain.,teacher,7,0,,,1.0,أريد سماع تفسيرك
Okay.,student,1,0,,,,-حسناً
I heard you guys explaining.,teacher,5,0,,,0.0,سمعتكم تشرحون
There are four people here and then two –,student,9,0,,0.0,,هناك أربعة أشخاص هنا ثم اثنان
Un-uh.  You already did that one.  I know.  [Inaudible],teacher,9,0,0.0,,0.0,لقد فعلتها بالفعل أعلم ذلك
[Inaudible] the simplest fraction and to have [Inaudible] and a half of four is two.,student,15,1,,0.0,,[Inaudible] الجزء الأسهل ولديهم [Inaudible] ونصف من أربعة هو اثنين.
So then do that.  Did you and Student A explain to each other?,teacher,13,0,0.0,,1.0,إذاً افعلي ذلك هل شرحتِ أنتِ و الطالب (أ) لبعضكما البعض؟
I did.,student,2,0,,,,لقد فعلتها
"So then you have to do that.  When she comes back you have to explain to each other, okay?",teacher,19,0,,,1.0,وعندما تعود يجب أن تشرحوا لبعضكم البعض، حسناً؟
So it’s nine and ten.  So –,student,7,0,,,,لذا فهي تسعة وعشرة
Did you and [Inaudible] go over it?  You’re not done.,teacher,10,0,0.0,,0.0,هل بحثت أنت و (لاسمعي) عن الأمر؟
I was hoping –,student,4,0,,,,كنت آمل
You’re not done because that’s one half.  Oh.  Are you done? Not yet. Are you done now?,teacher,17,0,,,0.0,أنت لم تنتهي لأن هذا نصف. أوه. هل انتهيت؟ ليس بعد. هل انتهيت الآن؟
[Inaudible],student,1,0,,,,[غير مسموع]
Good.  Is she doing good?  She’s getting it?,teacher,8,0,,,0.0,حسناً، هل هي بخير؟
Five goes into ten.,student,4,0,,,,خمسة يذهب إلى عشرة.
Probably put the calculators away.  [Inaudible] doesn’t know how to do this and this isn’t easy math.,teacher,17,0,,,0.0,من المحتمل أن تضع الحاسبات بعيداً لا يعرف كيف يفعل هذا وهذا ليس رياضيات سهلة
[Inaudible] this calculator.,student,3,0,,,,هذه الحاسبة.
I know.  Keep right [Inaudible].  Three more minutes.,teacher,8,0,,,0.0,أعلم، ابق يميناً، ثلاث دقائق أخرى.
[Inaudible].,student,1,0,,,,[غير مسموع].
Okay.  Now I’m gonna hear [Inaudible] explain.,teacher,7,0,,,1.0,حسناً، الآن سأستمع إلى تفسيرها
[Inaudible],student,1,0,,,,[غير مسموع]
Let’s go.,teacher,2,0,,,0.0,دعونا نذهب
I don’t know.,student,3,0,,,,أنا لا أعرف.
What?,teacher,1,0,,,0.0,ـ ماذا؟
I don’t.,student,2,0,,,,أنا لا.
What?,teacher,1,0,,,0.0,ـ ماذا؟
I don’t.,student,2,0,,,,أنا لا.
Okay.  Look at what [Inaudible] is doing.  Yep.,teacher,8,0,,,0.0,حسناً، أنظر إلى ما يفعله (لا يسمعه)
"I still don’t know how to do it and when it has two like two, two, four and four.",student,19,0,,0.0,,ما زلت لا أعرف كيف أفعل ذلك وعندما يكون لديه اثنان مثل اثنان، اثنان، أربعة وأربعة.
What did I say to do when it has two?,teacher,10,0,1.0,,0.0,ماذا قلت لك أن تفعل عندما يكون لديه اثنين؟
The biggest number.,student,3,0,,,,أكبر رقم.
What’s the biggest number?,teacher,4,0,,,0.0,ما هو أكبر رقم؟
Four.,student,1,0,,,,أربعة.
There you go.  Do you want me to show you how I would explain?,teacher,14,0,,,1.0,هل تريدني أن أريك كيف أوضح لك؟
[Inaudible],student,1,0,,,,[غير مسموع]
"I would say for this one.  I would say the factors of the numerator are one, two, and three.  And six.  The factors of the denominator are one, three and nine.  They both have the same factor of three.  So I divide the numerator by three and I got two.  And I divide the denominator by three and I get –",teacher,61,8,,,0.0,سأقول لهذا. سأقول أن عوامل العدادة هي واحد، اثنان، وثلاثة. وستة. عوامل المعادلة هي واحد، ثلاثة، وتسعة. كلاهما لديه نفس العاملة من ثلاثة. لذلك أنا أجزأ العدادة على ثلاثة وأحصل على اثنين. وأنا أجزأ المعادل على ثلاثة وأحصل على 
[Inaudible],student,1,0,,,,[غير مسموع]
Nine divided by three is five?,teacher,6,1,,,0.0,تسعة مقسومة بثلاثة هي خمسة؟
Oh.  Nine divided by three.  Three?,student,6,1,,,,تسعة مقسمة على ثلاثة ثلاثة؟
"Yeah.  So, change it.",teacher,4,0,0.0,,0.0,أجل، لذا، غيّره
It’s two thirds.,student,3,0,,,,إنها ثلثين
"Two thirds, exactly.  Good.  Okay.  I want you guys to explain to each other.",teacher,14,0,,,0.0,حسناً أريدكم أن تشرحوا لبعضكم البعض
I found this out because it says one out of three and that’s – wait.  One. [Inaudible],student,17,0,,0.0,,لقد اكتشفت هذا لأنه يقول واحد من كل ثلاثة و هذا   إنتظر. واحد. [غير مستمع]
"Nah, you’re fine.",teacher,3,0,0.0,,0.0,لا، أنت بخير.
Because it says one –,student,5,0,,,,لأنه يقول واحد 
Sh!,teacher,1,0,0.0,,0.0,اللعنة!
"Ah wait, wait. [Inaudible] four.",student,5,0,,,,مهلاً، مهلاً، أربعة
Okay.  Start finishing up.  Do your very last problem.,teacher,9,0,0.0,,0.0,حسناً، ابدأ بالانتهاء، إنجز آخر مشاكلك
Is this [Inaudible]?,student,3,0,,,,هَلْ هَذَا [لا يُسمَعُ]؟
Yes.,teacher,1,0,,,0.0,-أجل، أجل
[How do you] [Inaudible]?,student,4,0,,,,كيف حالك؟
Because I didn’t hear you explain to Student Y.  Is this one whole?,teacher,13,1,,,0.0,لأنني لم أسمعك تشرح للطلاب ي. هل هذا واحد كامل؟
Because a whole is [Inaudible].,student,5,1,,,,لأن الكامل هو [غير قابل للسمع].
What are the factors of two?,teacher,6,1,0.0,,0.0,ما هي العوامل الثانية؟
"One, two.",student,2,0,,,,واحد، اثنان.
"I just did this.  I don’t get it.  One, two.  What are the factors of four?",teacher,16,1,,,0.0,لقد فعلت هذا للتو. لا أفهم ذلك. واحد، اثنان. ما هي عوامل أربعة؟
"One, two, four.",student,3,0,,,,واحد، اثنان، أربعة.
Good.  So then what number do you divide by?,teacher,9,1,,,0.0,حسناً، إذاً ما هو الرقم الذي تقسيمه؟
Two?,student,1,0,,,,اثنان؟
So what’s two divided by two?,teacher,6,1,,,0.0,اذاً ما هو 2 مقسوم على 2؟
[Inaudible],student,1,0,,,,[غير مسموع]
What’s four divided by two?,teacher,5,1,,,0.0,ما هو أربعة مقسومة على اثنين؟
Two.,student,1,0,,,,اثنان.
"So then is it two over two?  For every single one of them, I want you to – this one’s fine.  This one’s good.  Good. The rest of them are good.",teacher,31,0,,,0.0,إذاً فهل هو اثنان على اثنين؟ بالنسبة لكل واحد منهم، أريد منك أن تقرر أن هذا جيد. هذا جيد. جيد. البقية جيدة.
[Inaudible],student,1,0,,,,[غير مسموع]
Good.  Keep going.,teacher,3,0,,,0.0,حسناً، استمر
I did [Inaudible]. Because she told me what she did was she colored in what it said on the top.,student,20,0,,0.0,,لأنها أخبرتني بأن ما فعلته هو أنّها ألغت بالألوان التي كانت مكتوبة على القمة
"Yep.  She’s right.  Yep. If there are 16 pieces, which they are, you have to color in the numerator.",teacher,19,1,1.0,,0.0,نعم، إنها محقة، نعم، إذا كان هناك 16 قطعة، والتي هي، عليك أن تلوين في العداد.
Okay.,student,1,0,,,,-حسناً
You did it fine.,teacher,4,0,,,0.0,لقد فعلتها بشكل جيد
Wait.  I have to color – oh!   I have to do a [Inaudible] .,student,14,0,,0.0,,مهلاً، عليّ أن ألوّن (أوه) عليّ أن أقوم بـ (لا يُسمع)
You colored in a fourth.  You’ve got a third.,teacher,9,0,1.0,,0.0,لقد رسمت في الرابع، حصلت على الثالث.
[Inaudible],student,1,0,,,,[غير مسموع]
Just color one more.,teacher,4,0,,,0.0,فقط لون واحد أكثر.
"Just color one more. Yeah, but now there’s [Inaudible].",student,9,0,,0.0,,نعم، لكن الآن هناك (لا يمكن سماعها)
"No, it’s not.  It’s the same thing.",teacher,7,0,0.0,,0.0,لا، ليس كذلك، إنه نفس الشيء
[Inaudible],student,1,0,,,,[غير مسموع]
"Okay.  So, [Inaudible] to get out of your seat.  So now what I want you to do is I want you to clear your desks. Questions on what we did?",teacher,30,0,,,1.0,حسناً، إذاً، أخرج من مقعدك، والآن أريدك أن تنظف مكتبك، أسئلة حول ما فعلناها؟
No.,multiple students,1,0,,,,-كلا .
Sure?,teacher,1,0,,,0.0,-أأنت متأكد؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Some of you had a little bit of difficulty.,teacher,9,0,,,0.0,بعضكم كان لديه بعض الصعوبات
I did.  I did.,student,4,0,,,,لقد فعلت، فعلت
Let’s try one as a class together.  You like it?,teacher,10,0,,,0.0,دعونا نحاول واحدة في الصف معاً، أتحبينها؟
"Yeah, it’s hard. I love it.",student,6,0,,,,أجل، إنه صعب، أحب ذلك.
Sh! What do we have to do first?  What do you have to do first? [Inaudible]?,teacher,16,0,0.0,,0.0,ماذا علينا أن نفعل أولاً؟ ماذا عليك أن تفعل أولاً؟
[Inaudible],student,1,0,,,,[غير مسموع]
"See what number goes into the numerator and see what numbers go into the denominator.  So, what are the factors of three?",teacher,22,3,,,0.0,انظروا ما هو العدد الذي يدخل في العداد و انظروا ما هو العدد الذي يدخل في المسمي
One and three.,student,3,0,,,,واحد وثلاثة
"What are the factors of 15, Student R?",teacher,8,1,,,0.0,ما هو العوامل لـ 15، الطالب R؟
"15, [Inaudible].",student,2,0,,,,15، [غير قابل للسمع].
"Ten?  Ten goes into 15?  No.  Okay, what number do they have in common?  Wait.",teacher,15,0,,,1.0,حسناً، ما هو الرقم المشترك بينهما؟ انتظر.
You’re missing one.,student,3,0,,,,أنت تفتقد واحدة.
"She is missing one.  What is she missing, Student J?",teacher,10,0,,,0.0,إنّها تفتقد واحدة، ماذا تفتقد، الطالب (جي) ؟
Three.,student,1,0,,,,ثلاثة.
Three.  So now what number do they have in common?  Student D?,teacher,12,0,,,1.0,ثلاثة، الآن ما هو الرقم المشترك بينهما؟ الطالب (د) ؟
Three.,student,1,0,,,,ثلاثة.
"So what do we do with this information?  Oh, three.  They have three in common.  That’s it.  What do we do next?",teacher,22,0,,,0.0,إذاً ماذا نفعل بهذه المعلومات؟ ثلاثة. لديهم ثلاثة مشتركة. هذا كل شيء. ماذا نفعل بعد ذلك؟
[Inaudible],student,1,0,,,,[غير مسموع]
We divide it by that number. What’s our new fraction?  What’s our new fraction?  Student W?,teacher,16,3,,,0.0,ما هو الجزء الجديد؟ ما هو الجزء الجديد؟ الطالب W؟
[Inaudible],student,1,0,,,,[غير مسموع]
What?,teacher,1,0,,,0.0,ـ ماذا؟
[Inaudible],student,1,0,,,,[غير مسموع]
I thought you said four fifths.  I was like what?  Do we agree?,teacher,13,0,,,0.0,اعتقدت أنك قلت أربع خمسات كنت مثل ماذا؟ هل نتفق؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Are you sure?,teacher,3,0,,,0.0,هل أنتِ متأكدة؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Okay.  So, now what I want us to do is – because we love dominoes so much – I actually have dominoes.  And you have to do the simplest fraction.  So, each of you are going to have nine pieces.  I took out one piece.  Nine pieces.  You start where it says start which is one half.  If I can find it.  Somewhere in here.  I can’t find it.  Yeah!",teacher,70,1,,,0.0,حسناً، الآن ما أريده منا هو أن نقوم به  لأننا نحب الدومينو كثيراً  لدي الدومينو في الواقع. ويجب أن نقوم بأبسط جزء. لذا، كل واحد منكم سيكون لديه تسعة قطع. أخرجت قطعة واحدة. تسعة قطع. تبدأ من حيث يقول البدء وهو نصف. إذا وجدتها. في مكان ما هنا. لا أستطيع العثور عليها. نعم.
[Inaudible],student,1,0,,,,[غير مسموع]
"Definitely supposed to have it. There we go.  So we start where it says one half.  I even wrote start for you.  And your partner and you have to figure out the equivalent fraction.  You have to end at one fifth.  Where it says end. Now, I here you will have numbers.  You will have words.  And you will also have pictures.  So, it’s different ways to show the same fraction.  For those of you – I’m pretty sure you all know how to play dominoes but how do you play dominoes?",teacher,92,2,,,1.0,بالتأكيد من المفترض أن يكون لدينا ذلك. ها نحن نذهب. لذلك نبدأ حيث يقول نصف. حتى كتبت البداية بالنسبة لك. وعليك أنت وشريكك معرفة الجزء المكافئ. عليك أن تنتهي في واحد الخامس. حيث يقول نهاية. الآن، أنا هنا سيكون لديك أرقام. سيكون لديك الكلمات. وسوف يكون لديك أيضا الصور. لذلك، هناك طرق مختلفة لإظهار نفس الجزء. بالنسبة لأولئك منكم  أنا متأكد من أنك تعرف جميعًا كيف تلعب الدومينو ولكن كيف تلعب الدومينو؟
I don’t know.,student,3,0,,,,أنا لا أعرف.
How do you play dominoes?  You only play it all the time with vocabulary words.  Student J?,teacher,17,0,,,1.0,كيف تعزف الدومينو؟
[Inaudible],student,1,0,,,,[غير مسموع]
I can’t hear you.,teacher,4,0,,,0.0,لا أستطيع سماعك
Until you don’t have nothing.,student,5,0,,,,حتى لا يكون لديك أي شيء.
That’s it?  Until you don’t have nothing?  Is that how you play dominoes?  Student L?,teacher,15,0,1.0,,0.0,هل هكذا تلعب الدومينو؟
You have to match them with the correct one.,student,9,0,,0.0,,عليك أن تطابقهم مع الصحيح.
"You have to match it.  So, we begin with one half.  Each of you are going to put one half on the table.  That’s your start. Then you’ll have eight pieces left over.  One person will have four. The next person will have four.  So, we have to match the picture to the fraction.   What’s that a picture of? What’s the representation in fraction form?  Student M? One half.  So you have to actually look for one half.  And then you keep going.  Questions on that?",teacher,86,2,1.0,,0.0,يجب أن تطابقها. لذا، نبدأ مع نصف. كل واحد منكم سوف يضع نصف على الطاولة. هذا هو بدايتك. ثم سيكون لديك ثمانية قطع تبقى. شخص واحد سيكون أربعة. الشخص التالي سيكون أربعة. لذلك، يجب أن تطابق الصورة مع الجزء. ما هي هذه الصورة؟ ما هو تمثيل في شكل الجزء؟ الطالب M؟ نصف. لذلك يجب أن تبحث في الواقع عن نصف. ثم تستمر. أسئلة على ذلك؟
No.,student,1,0,,,,-كلا .
"Okay.  So, get ready with your partner.  Face to face each other.  Remember, the start does not count.  You put the start right on the table.  Okay? So start goes right on the table.  Student W, do you want to look at it?",teacher,43,0,,,0.0,حسناً، إستعد مع شريكك، وجهاً لوجه، تذكر، البداية لا تعتبر، تضع البداية مباشرةً على الطاولة، حسناً، البداية تذهب مباشرةً على الطاولة.
Okay.  We need to find one half.,student,7,0,,,,حسناً، يجب أن نجد النصف
"Sh!    Good, Student A, she has a start right on the table. And they’re about to divide the remaining eight pieces. Which is four and four.",teacher,26,1,0.0,,0.0,حسناً، الطالب الأوّل، لديها بداية على الطاولة، وهم على وشك تقسيم الثمانية الأجزاء المتبقية، وهي أربعة وأربعة.
[Inaudible],student,1,0,,,,[غير مسموع]
