text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Well, if the way it works is your parents said they didn’t want you on video, so you guys are off.  I’ve got extra.  Don’t worry.  I like the way Student K sat down and right to work. Student J, you walked in a little bit late.  Do you need extra help on this?  Did you get a paper?  I’m going to take this. I’ll get you your math paper and come right over, okay? Don’t forget your name and date.",teacher,81,0,,,0.0,حسناً، إذا كانت الطريقة التي تعمل بها هي أن والديك قالوا إنهم لا يريدونك على الفيديو، لذا أنتم مغادرون. لدي إضافي. لا تقلقوا. أحب الطريقة التي جلست بها الطالب ك مباشرةً للعمل. الطالب جي، دخلت متأخراً قليلاً. هل تحتاج إلى مساعدة إضافية في هذا؟ هل حصلت على ورقة؟ سأخذ هذه. سأحضر لك ورقة الرياضيات الخاصة بك وأتيت مباشرةً، حسناً؟ لا تنسى اسمك وتاريخك.
Thank you.,student,2,0,,,,شكراً لكِ
So you missed the part where we were showing the three different ways to do this.  So did you get [here] in time for that?,teacher,25,0,,,0.0,إذاً فقدت الجزء الذي كنا نشرح فيه الطرق الثلاثة المختلفة للقيام بذلك
[Inaudible.],student,1,0,,,,[غير مسموع.]
For the division or the multiplication.,teacher,6,2,,,0.0,للقسم أو المضاعفة
"For the multiplication.  I can do division, too.",student,8,2,,0.0,,من أجل المضاعفة، يمكنني القيام بالتقسيم أيضاً.
Excellent.  So you’re all set?,teacher,5,0,0.0,,0.0,ممتاز، هل أنت جاهز؟
Uh-huh.,student,1,0,,,,اه-ها.
"All right.  Just raise your hand if you need any help on this, okay?",teacher,14,0,,,0.0,حسناً، فقط ارفع يدك إذا احتجت أي مساعدة على هذا، حسناً؟
For some reason my eyes keep getting watery.,student,8,0,,0.0,,لسبب ما تبدأ عيناي بالدموع
"Well, I would say stop rubbing them to start, and if they’re still bothering you, like five minutes after you’ve stopped rubbing, we can come back and figure it out.  I can see that they’re real watery.  Try to keep your hands away from them. How’s it going?",teacher,48,0,1.0,,0.0,حسناً، أود أن أقول توقف عن التمسح لهم لبدء، وإذا كانوا لا يزالون يضايقونك، مثل خمس دقائق بعد أن توقفت عن التمسح، يمكننا أن نعود ونكتشف ذلك. أستطيع أن أرى أنهم حقاً مائلين. حاولي إبقاء يديك بعيداً عنهم. كيف تسير الأمور؟
Good.,student,1,0,,,,-حسناً
"You can make the box bigger.  You’ll have more room to write in it.  You’ve got all this space over on this side.  You don’t have to just squeeze it right here, okay?  If you don’t have enough space, what can you take out to do your work in?",teacher,49,0,,,0.0,يمكنك جعل الصندوق أكبر. سيكون لديك مساحة أكبر لكتابة فيه. لديك كل هذه المساحة على هذا الجانب. ليس عليك فقط ضغطها هنا، حسناً؟ إذا لم يكن لديك مساحة كافية، ماذا يمكنك أن تأخذ للقيام بعملك فيه؟
Math notebook.,student,2,0,,,,مذكرات الرياضيات
"Your math notebook.  This is one sheet of paper.  There’s only a couple of questions on it, but if you need more room, just take out your math notebooks.  Sit up, please.  How are you going to solve this one?  Which method are you going to use?",teacher,47,0,,,0.0,مذكرات الرياضيات الخاصة بك. هذه ورقة ورقية واحدة. هناك فقط بضعة أسئلة عليها، ولكن إذا كنت بحاجة إلى المزيد من المساحة، فقط خذ مذكرات الرياضيات الخاصة بك. الجلوس، من فضلك. كيف ستحل هذا واحد؟ أي طريقة سوف تستخدم؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"All right.  Go for it. Just give me one second here.  As a reminder, I’m just going to move these so we can all see them.  One of these three – if you have another way to do it, just be ready to explain it to me afterwards.  Is that clear?",teacher,51,0,,,0.0,حسناً. اذهب لذلك. فقط أعطني ثانية واحدة هنا. كذكرة، سأحرك هذه فقط حتى نراها جميعاً. واحدة من هذه الثلاثة  إذا كان لديك طريقة أخرى للقيام بذلك، كن مستعدًا لشرحها لي لاحقاً. هل هذا واضح؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Yes.  Thank you.,teacher,3,0,,,0.0,أجل، شكراً لك
[Inaudible.],student,1,0,,,,[غير مسموع.]
"What do you need to [took here]?  You guys are catching all my mistakes today.  Wonderful.  It makes it a lot easier to read it, doesn’t it?",teacher,27,0,,,0.0,ما الذي تحتاجون إليه؟ أنتم تلتقطون كل أخطائي اليوم. رائع. هذا يجعل من الأسهل قراءتها، أليس كذلك؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Scattered all over the place.,teacher,5,0,,,0.0,متناثرة في كل مكان
"[Inaudible] to solve it, [inaudible]? [0:25:00]",student,6,0,,,,[لا يمكن سماع] لحل ذلك، [لا يمكن سماع]؟
"Yeah.  You can use any one of those methods to solve it.  And, in fact, Part B is going to ask you a second way to solve it.",teacher,28,0,1.0,,0.0,نعم، يمكنك استخدام أي من هذه الأساليب لحلها، وفي الواقع، الجزء ب سيطلب منك طريقة ثانية لحلها.
I know how.,student,3,0,,,,أنا أعرف كيف.
"So, in the end, you’re actually going to end up picking two of those ways to solve the same problem.  What’s that?",teacher,22,0,,,0.0,إذاً في النهاية ستنتهي باختيار طريقتين من تلك الطرق لحل نفس المشكلة
Do we have to pick any one of those ways or not?,student,12,0,,0.0,,هل يجب أن نختار أي من هذه الطرق أم لا؟
"If you can come up with a different way to solve it and explain it to me, that’s perfectly okay.  I’d prefer that you didn’t draw 16 groups of 23 dots, because that would take forever, but if you’ve got an efficient way, I’d love to see it.",teacher,48,0,1.0,,1.0,إذا كنت تستطيع أن تجد طريقة أخرى لحلها وتشرحها لي، فهذا على ما يرام. أود أن لا ترسم 16 مجموعات من 23 نقطة، لأن ذلك سوف يستغرق إلى الأبد، ولكن إذا كان لديك طريقة فعالة، أود أن أرى ذلك.
I need help.,student,3,0,,,,أنا بحاجة لمساعدة.
"Okay.  So, which way did you want to start with?  I think the array is probably the easiest with the visual.  What do you think?  So draw a box.  I’m going to draw a big box, because I want you to be able to write the numbers inside the box. Okay.  So here we have a box.  You tell me how we’re going to break it up.  Just pick one of the two numbers.",teacher,74,1,,,1.0,حسناً، من أين تريد أن تبدأ؟ أعتقد أن الترتيب هو الأسهل مع التصوير البصري. ما رأيك؟ لذا ارسم مربعاً. سأرسم مربعاً كبيراً، لأنني أريدك أن تكون قادراً على كتابة الأرقام داخل الصندوق. حسناً، لدينا مربعاً. أخبرني كيف سنقوم بتقسيمها. فقط اختر واحداً من الأرقام.
20 and 3?,student,3,0,,,,20 و 3؟
"All right.  So show me the 20 and show me the 3.  Give yourself enough room to write in when cut the box, okay?  You could cut it there, but is it okay if you cut it over here? Right.  It doesn’t have to be accurate to life.  So what are you going to do now?  You cut the box.  What’s the next step?",teacher,64,0,,,0.0,حسناً، أرني العشرين و أرني الثالثة، أعط نفسك مساحة كافية للكتابة عندما تقطع الصندوق، حسناً؟ يمكنك قطعها هناك، ولكن هل من الممكن أن تقطعها هنا؟ حسناً، ليس من الضروري أن تكون دقيقة للحياة. ماذا ستفعل الآن؟ قطع الصندوق. ما هي الخطوة التالية؟
Cut it again?,student,3,0,,,,أقطعها مرة أخرى؟
Uh-huh.,teacher,1,0,,,0.0,اه-ها.
Right there?,student,2,0,,,,هُناك؟
Okay.  You’re going to have to cut it again.  And what’s the side going to be?,teacher,16,0,,,0.0,حسناً، ستضطرين لقطعها مرة أخرى، وماذا سيكون الجانب؟
3.,student,1,0,,,,3 .
"But one of these is 23, so that’s why labeling is important. So let’s label it 20 – can we do 20? – and 3, and our other number is what?",teacher,31,0,,,0.0,ولكن واحدة من هذه هي 23، لذلك  لهذا السبب التسمية مهمة. لذلك دعونا  تسميتها 20  هل يمكننا أن نفعل 20؟  و 3، والرقم الآخر لدينا هو ما؟
16.,student,1,0,,,,16.
So we need to label what two numbers?,teacher,8,0,,,0.0,لذا نحن بحاجة لتسمية أي رقمين؟
10 and 6.,student,3,0,,,,10 و 6.
"So let’s label it 10 and 6.  Where’s your 10?  Where does the 6 go?  The 16 is describing this side of the array, no?  We already know this is 3.  If the length of your box is 23, this has to be 16, and so far it’s only 10, so where should the 6 go.",teacher,56,2,,,0.0,لذا دعونا نسميه 10 و 6. أين 10 الخاص بك؟ إلى أين تذهب 6؟ 16 يصف هذا الجانب من الترتيب، لا؟ نحن نعلم بالفعل أن هذا هو 3. إذا كان طول مربع الخاص بك هو 23، هذا يجب أن يكون 16، وحتى الآن هو فقط 10، لذلك إلى أين يجب أن تذهب 6.
Here?,student,1,0,,,,هُنا؟
Right there.  Because this 10 and this 6 is a total of what?,teacher,13,1,,,0.0,هناك، لأن هذا 10 و هذا 6 هو إجمالي ما؟
16.,student,1,0,,,,16.
"Because we’re adding these two parts together.  If we put the 6 over here, we wouldn’t know what this part was.  Just like up top, this is the 20 and this is the 3.  So now, what’s going to go in this first box?",teacher,44,0,,,0.0,لأننا نضيف هذين الجزئين معاً، إذا وضعنا 6 هنا، لن نعرف ما هو هذا الجزء. تماماً كما في الأعلى، هذا هو 20 وهذا هو 3.
10 times 3?,student,3,0,,,,10 × 3؟
Very good.  Go ahead.  Write it in.  All right.  What’s going to go in the box below it?,teacher,18,0,,,0.0,جيد جداً، هيا، اكتبها، حسناً، ماذا سيذهب في الصندوق أسفلها؟
3 times 6?,student,3,0,,,,3 × 6؟
Very good.  All right.  What’s going to go in this box?,teacher,11,0,,,0.0,جيد جداً، حسناً، ماذا سيكون في هذا الصندوق؟
10 times 20?,student,3,0,,,,10 × 20؟
Perfect.  And the bottom one?,teacher,5,0,,,0.0,مثالي، والأسفل؟
20 times 6?,student,3,0,,,,20 × 6؟
How can we solve that?  We can forget the 0 for now and just solve the first part.  What is that?  What’s 2 times 6?,teacher,25,0,,,0.0,كيف يمكننا حل ذلك؟ يمكننا أن ننسى الصفر الآن ونحل الجزء الأول فقط. ما هذا؟ ما هو 2 × 6؟
12.,student,1,0,,,,12
Times 10?,teacher,2,0,,,0.0,10 مرات؟
120?,student,1,0,,,,120؟
"Very good.  Now, why did I say 2 times 6 and then times 10? Where is the 20 in that 2 times 6 times 10?",teacher,25,0,,,1.0,جيد جداً، الآن، لماذا قلت 2 × 6 ثم × 10؟ أين 20 في ذلك 2 × 6 × 10؟
10 times?,student,2,0,,,,عشرة مرات؟
Right.  The 10 times 2 is the 20.  Right here.  So now what do we need to do?,teacher,18,0,,,0.0,حسناً، العشرة × 2 هي العشرين هنا، الآن ماذا علينا أن نفعل؟
Add up the answers?,student,4,1,,,,إضافة الإجابات؟
"All right.  I’ll come back and check on you once you get that added up, okay?  How’s it going, Student W?  So when we draw the box small, it makes it very hard to see.  So you’ve got 10 times 20 equals – and I see handwriting. Your 0 looks like a 6, and I think that throws off your answer later. I see you’ve got the labels correct.  That’s good.  All right, so remember.  Neatness counts, because I don’t want your mistake to go wrong just because it was a little messy, okay?  Like right there, it’s very hard to see.  Your math could be correct but it’s really hard to tell, okay?  So how did you do?  Ah, the algorithm.  6 times 3, carry the 1.  6 times 2 is 12.  You’ve got your 1.  230.  Bottom, hmm, 908.  Is this [inaudible].",teacher,144,1,,,0.0,حسناً. سأعود لأفحصك بمجرد إضافة هذا، حسناً؟ كيف تسير الأمور، يا طالب W؟ لذا عندما نرسم الصندوق صغيرًا، يصعب جداً رؤيته. لذلك لديك 10 × 20 متساوية  وأرى الكتابة اليدوية. 0 الخاص بك يبدو مثل 6، وأعتقد أن هذا يلقي على إجابتك في وقت لاحق. أرى أنك حصلت على العلامات الصحيحة. هذا جيد. حسناً، لذا تذكر. الصلابة مهمة، لأنني لا أريد أن يكون خطأك خاطئًا فقط لأنه كان فوضويًا قليلاً، حسناً؟ مثل هنا، من الصعب جداً رؤيته. الرياضيات الخاصة بك يمكن أن تكون صحيحة ولكن من الصعب جداً القول، حسناً؟ كيف فعلت ذلك؟
Sorry.,student,1,0,,,,أنا آسفة جداً
That’s alright.  So what’s 10 times 23?,teacher,7,0,,,0.0,حسناً، ما هو 10 × 23؟
230?,student,1,0,,,,230؟
230.  Yeah.  So what would be twice as big as that?  It’s 230 plus 230.,teacher,15,0,,,0.0,أجل، ما الذي سيكون أكبر مرتين من ذلك؟
460?,student,1,0,,,,460؟
"460.  Very good.  So if this were 23 times 20 it would be 460. Now, your answer is 908, so does that make sense, that your answer is really, really big and this problem isn’t that big?  So somewhere we can tell something went a little bit off here.  Where do you think that might be?",teacher,56,0,,,1.0,"460. جيد جدا. إذا كان هذا 23 × 20 سيكون 460. الآن، إجابتك هي 908, لذلك هل هذا منطقي، أن إجابتك هي حقا، حقا كبيرة و هذه المشكلة ليست كبيرة جدا؟"
The answer?,student,2,0,,,,الإجابة؟
"The answer’s definitely a little bit off, so let’s see.  Is there a second way we can solve it and maybe find that mistake?  This happens a lot with the algorithm, that when we carry the 1s we just kind of forget where to put those little dashes, or those dashes start getting confusing.  I can see that you have the 6 times 3 is 18 here, and you carried your 1.  6 times 2, 12, right?  And then you put 13.  So you’ve got 13 here and that’s good.  You’ve got your 0 here, below the 8, because you’re doing the 10 times, and 10 times 23 is 230.  So now you’ve got 8 plus 0 is –?",teacher,119,1,,,0.0,"الجواب هو بالتأكيد قليلا بعيدا، لذلك دعونا نرى. هل هناك طريقة ثانية يمكننا حلها وربما العثور على هذا الخطأ؟ هذا يحدث كثيرا مع الخوارزمية، عندما نحمل 1s ونحن فقط نوع من النسيان حيث تضع تلك الشرائح الصغيرة، أو تلك الشرائح تبدأ في الحصول على الخلط. أستطيع أن أرى أن لديك 6 × 3 هو 18 هنا، وأنت تحمل 1. 6 × 2, 12، أليس كذلك؟ ثم تضع 13. لذلك لديك 13 هنا وهذا جيد. لديك 0 هنا، تحت 8، لأنك تفعل 10 مرات، و 10 × 23 هو 230."
8?,student,1,0,,,,ثمانية؟
You’ve got your 3 plus 3 is –?,teacher,8,0,,,0.0,هل لديك 3 + 3 هو ؟
6.,student,1,0,,,,6 .
"And here, I don’t know where these little extra 1s came in. This was your 1 from your 138.  1 and 2 is –?",teacher,24,0,,,0.0,وهنا، لا أعرف من أين جاءت هذه الأعداد الإضافية الصغيرة
3?,student,1,0,,,,ثلاثة؟
"So you have all the right numbers here but those little dashes just kind of got in the way.  Okay?  So I like that you’re starting this one – you’ve got the array going on – but you’re drawing in all the little boxes.  Think that might take awhile?  That’s why we’re trying to do the labeling. If I counted your boxes, how many would you have going down?",teacher,69,1,,,0.0,إذاً لديك جميع الأرقام الصحيحة هنا ولكن تلك الشرائح الصغيرة فقط حصلت نوعاً ما في الطريق. حسناً؟ لذلك أحب أنك تبدأ هذا واحد  لديك الترتيب مستمر  ولكنك ترسم في جميع الصناديق الصغيرة. أعتقد أن ذلك قد يستغرق بعض الوقت؟ لهذا السبب نحن نحاول القيام بالتسمية. إذا عدت الصناديق الخاصة بك، كم سيكون لديك للأسفل؟
16.,student,1,0,,,,16.
"16 going down.  So instead of drawing those boxes, we’re just going to label this side 16.  We’ll put it on this side for now.  What’s this one going to be across?",teacher,32,0,,,0.0,إذاً بدلاً من رسم هذه الصناديق، سنضع علامة على هذا الجانب 16، سنضعها على هذا الجانب الآن.
23.,student,1,0,,,,23
"23.  All right.  But we’re going to break the 16 into the 10s and the 1s, so we’re going to have 10 up here and the 6 down here.  Do you see that’s still 16?",teacher,35,0,,,0.0,23 حسناً، لكننا سنقوم بتقسيم 16 إلى 10s و 1s، لذا سنكون لدينا 10 هنا و 6 هنا أسفل. هل ترى أن هذا لا يزال 16؟
Uh-huh.,student,1,0,,,,اه-ها.
"And we’re going to have our 20 and our 3 over here.  So we’ve got 20 and 3. So now we just have to fill in here.  Rather than drawing in 6 times 20 boxes, we can just do the multiplication with 6 times 20.",teacher,45,1,,,0.0,ونحن سوف يكون لدينا 20 و 3 هنا. لذلك لدينا 20 و 3. لذلك الآن علينا فقط ملء هنا. بدلا من رسم في 6 × 20 مربع، يمكننا فقط أن نفعل مضاعفة مع 6 × 20
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Very good.  Student A, do you need help?",teacher,8,0,,,0.0,جيد جداً، الطالب (أ) ، هل تحتاجين للمساعدة؟
No.,student,1,0,,,,-كلا .
All right.  Keep going then.  What’s going to go in this box?,teacher,12,0,,,0.0,حسناً، استمر إذاً، ما الذي سيحصل في هذا الصندوق؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"10 is correct, because here’s our 10, but what’s this part right here?  What’s this size of this part?",teacher,19,0,,,0.0,10 صحيح، لأن هنا 10 لدينا، ولكن ما هو هذا الجزء هنا؟ ما هو حجم هذا الجزء؟
10 times 20?,student,3,0,,,,10 × 20؟
10 times 20.  Very good.  And what’s 10 times 20?,teacher,10,0,,,0.0,10 × 20 جيد جداً و ما هو 10 × 20؟
200.,student,1,0,,,,-200 .
And then we have over here?,teacher,6,0,,,0.0,ومن ثم لدينا هنا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"3, yeah, times –?  What’s this part?",teacher,7,0,,,0.0,3، نعم، مرات ؟ ما هذا الجزء؟
10?,student,1,0,,,,عشرة؟
All right.  And what’s 3 times 10?,teacher,7,0,,,0.0,حسناً، و ما هو 3 × 10؟
30.,student,1,0,,,,ثلاثون
Very good.  So what’s this little corner down here? What’s this corner right here?  I’m sorry.,teacher,16,0,,,0.0,جيد جداً، ما هذا الزاوية الصغيرة هنا؟ ما هذا الزاوية هنا؟
[Inaudible] times 16?,student,3,0,,,,[غير مسموع] ضرب 16؟
"Not times 16, because 16 would be the full side.  We’re just looking for this little piece of the side.  How big is this part?",teacher,25,0,,,0.0,ليس 16 مرات لأن 16 سيكون الجانب الكامل نحن نبحث فقط عن هذا الجزء الصغير من الجانب كم حجم هذا الجزء؟
6?,student,1,0,,,,ستة؟
Right.  Which is what?,teacher,4,0,,,0.0,حسناً، أيّها ماذا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  So now we just have to add the area of 10 times 20 which is 200, the area of 3 times 10 which is 30, the area of 6 times 20 which is 120, and the area of 3 times 6 which is 18, to find out the overall area of this.  Okay?  So 200, 120, 30, and 18.  And it’s always important for you to line up your numbers so they make sense here.  Hundreds are with your hundreds, right? So do you want to add that up, and I’ll come back and check?  If you did it right, it should be the same as that one. Okay.  So what is the answer?  I want you to find the answer.  For number 2, I want you to find the answers as well, not just tell me how it’s going to help you, okay?  Is that clear?",teacher,148,10,,,0.0,"حسناً. الآن علينا فقط أن نضيف مساحة 10 × 20 التي هي 200، مساحة 3 × 10 التي هي 30، مساحة 6 × 20 التي هي 120, ومساحة 3 × 6 التي هي 18، لمعرفة المساحة الإجمالية لهذا. حسناً؟ حسناً؟ 200، 120، 30، و 18."
"Yes, Ms. [inaudible].",multiple students,3,0,,,,نعم، آنسة [غير مسموعة].
And then you can use number 2 to help you solve number 3.,teacher,13,0,,,0.0,ثم يمكنك استخدام رقم 2 لمساعدتك على حل رقم 3.
Can I look under that multiplication one?  [Inaudible.],student,8,1,,0.0,,هل يمكنني أن ألقي نظرة تحت هذا المضاعف واحد؟
"It looks like most of us are getting to the division, so I’m going to flip the chart.  If you want, just ask me to and I will flip it back or come around and help you with the multiplication. Can you see those division problems, Student M?  All right.  So I can flip this chart back?  Can everyone see the division ones up there?",teacher,65,4,0.0,,0.0,يبدو أن معظمنا يصل إلى التقسيم، لذلك سأقوم بتعديل الرسم البياني. إذا كنت ترغب في ذلك، فقط اطلب مني ذلك وسأقوم بتعديل ذلك مرة أخرى أو آتي إلى هنا لمساعدتك في الضربة. هل يمكنك رؤية تلك المشاكل التقسيمية، الطالب M؟ حسناً. لذا يمكنني أن أعيد تعديل هذا الرسم البياني؟ هل يمكن للجميع أن يروا تلك التقسيمات هناك؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"All right.  This way we can have both of them up, for the people who are still on the multiplication.  Back table, I’ll be right with you.  Student A?",teacher,29,1,,,0.0,حسناً، بهذه الطريقة يمكننا الحصول على كليهما، للأشخاص الذين لا يزالون على المضاعفة. على الطاولة الخلفية، سأكون معك في الحال. الطالب A؟
I need help.,student,3,0,,,,أنا بحاجة لمساعدة.
"All right.  I want you to get started so I can see where you’re going wrong.  We’re moving to division, so one of our other methods.  I know over on the rug, I only showed you the hangman because that was brought up, but there are other ways to do it.  Feel free to use them.  I know a lot of us have been using multiplication to work up to it.  Whatever works for you, just be ready to share it with the group afterwards. Alright.  I’ll be right back.  Push in your chair.  Student A, push in your chair.  Sit back please.  [Inaudible] on the camera here.  How’s it going?  Good?  Ooh, I like to see [you] double-checks.  So what did you do for Method 1?",teacher,127,2,,,0.0,حسناً. أريدكم أن تبدأوا حتى أستطيع أن أرى أين تذهبون بشكل خاطئ. نحن نتحرك إلى التقسيم، لذا إحدى طرقنا الأخرى. أعرف ذلك على السجادة، لقد أريتكم فقط المشنق لأنه تم طرح ذلك، ولكن هناك طرق أخرى للقيام بذلك. لا تتردد في استخدامه. أعرف أن الكثير منا كان يستخدم مضاعفة للعمل على ذلك. أي شيء يعمل بالنسبة لك، كن مستعدًا لمشاركته مع المجموعة بعد ذلك. حسناً. سأعود حالاً. اضغط على كرسيك. الطالب A، اضغط على كرسيك. اجلس من فضلك. [غير قابل للسمع] على الكاميرا هنا. كيف الحال؟ جيد؟ أوه، أحب أن أرى [أنت] تتحقق مزدوجة. إذاً ماذا فعلت للطريقة 1؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  Did you guys work together on this, because I see that there’s a lot of similarities.  I know you’re all at one table, and it’s kind of hard not to, not to see each other’s.",teacher,36,0,,,0.0,حسناً، هل عملتم معاً على هذا، لأنني أرى أن هناك الكثير من التشابهات، أعلم أنكم جميعاً على طاولة واحدة،
"Yeah, we [did] work together. [Inaudible] didn’t really [inaudible].",student,9,0,,0.0,,نعم، عملنا سوياً لم يكن حقاً
"Oh, he worked with you and you just didn’t know he was working with you?  He was just looking at your paper.  All right. Let’s see.  Correct, correct. Very good for number 2.  Excellent for number 3.  Did you guys get the same thing as her?  Let’s take a look.  I’m looking at this one.  I could not have worded this any better myself, Student J.  You’re looking at how 12 times 16 can help you solve 6 times 32, and you said because they’re the same answer, because 6 is half of 12 and 16 is half of 32.",teacher,100,0,1.0,,0.0,أوه، لقد عمل معك ولم تكن تعرف أنه يعمل معك؟ كان يبحث فقط عن ورقتك. حسناً. دعونا نرى. صحيح، صحيح. جيد جداً للرقم 2. ممتاز جداً للرقم 3. هل حصلتم على نفس الشيء مثلها؟ دعونا ننظر. أنا أنظر إلى هذا. لم أكن أستطيع أن أكتب هذا بشكل أفضل بنفسي، الطالب جي.
I [inaudible] say it.,student,4,0,,,,أنا [غير مسموع] أقول ذلك.
"No, I’m telling them to look at yours, because you have the perfect answer.  So it says 12 times 16 equals – I’m sorry – equals 192.  You showed your work.",teacher,31,0,,,0.0,لا، أنا أقول لهم أن ينظروا إلى جوابك، لأن لديك الإجابة المثالية. لذلك يقول 12 × 16 يساوي  أنا آسف  يساوي 192. لقد عرضت عملك.
And this one’s wrong.,student,4,0,,,,وهذه خاطئة
Which one?,teacher,2,0,,,0.0,أيّة؟
Number 12.,student,2,0,,,,رقم 12
"Number 12.  Let’s see.  12 times 8 – what’s 12 times 8?  That should be a memorized math fact, 12 times 8.",teacher,22,0,,,0.0,رقم 12. دعونا نرى. 12 × 8  ما هو 12 × 8؟ هذا يجب أن يكون حقيقة رياضية حفظة، 12 × 8.
96.,student,1,0,,,,96.
"Okay, so we’ve got 96.  And how does 12 times 8 help you solve 12 times 16?",teacher,17,0,,,1.0,حسناً، لدينا 96، وكيف يساعدك 12 × 8 على حل 12 × 16؟
Because –,student,2,0,,,,لأن 
Why did you just do 96 and plus 96 automatically?,teacher,10,0,,,1.0,لماذا قمت فقط 96 + 96 تلقائيًا؟
Because 8 times [inaudible].,student,4,0,,,,لأن 8 مرات [غير مسموعة].
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.]
"I was going to say that 8 is the same thing as 16, so you just halve the answer. You mean half of 16 is 8 [inaudible]? No.",student,28,0,,0.0,,كنت سأقول أن 8 هو نفس الشيء مع 16، لذلك يمكنك فقط تقسيم الإجابة إلى النصف.
Half if 16 is 8.  She’s right.,teacher,7,0,1.0,,0.0,نصف إذا كان 16 هو 8. هي على حق.
So it’s going to be [inaudible].,student,6,0,,,,لذا سيكون [غير قابل للسمع].
"Except this problem is completely different than these two. That would work if this were 24 times 16, but this is only 23 times 16, so you can’t cut it in half, because 12 is not half of 23.  I didn’t intend to make it so close to question 1.  That’s very close to question 1.",teacher,56,0,0.0,,0.0,إلا أن هذه المشكلة مختلفة تماما عن هذين الاثنين. هذا سيعمل إذا كان هذا هو 24 × 16، ولكن هذا هو 23 × 16 فقط، لذلك لا يمكنك قطعها إلى النصف، لأن 12 ليس نصف 23. لم أكن أقصد أن تجعلها قريبة جدا من السؤال 1.
[Inaudible] the number that can divide 23.,student,7,1,,,,[لا يمكن سماع] الرقم الذي يمكن تقسيم 23
You couldn’t divide 23.,teacher,4,1,1.0,,0.0,لا يمكنك تقسيم 23
With a remainder of 1.,student,5,1,,,,مع بقية من 1.
You’re right.  You’d have to have a remainder.,teacher,8,1,1.0,,0.0,أنت محقة، يجب أن يكون لديك بقية
Because 11 –,student,3,0,,,,لأن 11 
"If 23 cannot be divided by something other than itself, what is it?  What do we call those numbers that only have one set of factor pairs?",teacher,27,1,,,0.0,إذا كان 23 لا يمكن تقسيمه بشيء غير نفسه، ما هو؟ كيف نسمي تلك الأرقام التي لديها مجموعة واحدة فقط من أزواج العوامل؟
I [inaudible] know this. [Inaudible] the poster.,student,7,0,,,,أنا لا أسمع هذا لا أسمع هذا الملصق
"We had it on the poster.  It’s a lesson from awhile ago, when we were talking multiplication, searching the room.  I don’t think the poster’s up anymore.  That was awhile ago. It starts with a P, rhymes with “rhyme.”",teacher,39,1,1.0,,0.0,كان لدينا ذلك على الملصق. إنه درس من وقت مضى، عندما كنا نتحدث عن مضاعفة، نبحث في الغرفة. لا أعتقد أن الملصق موجودا بعد الآن. كان ذلك منذ فترة. يبدأ بـ P، يُنطق بـ  rhyme.
Prime.,multiple students,1,0,,,,(برايم)
"There we go.  Student J, do you want to share your answers with them?",teacher,14,0,,,0.0,طالب (جاي) ، هل تريد مشاركة إجاباتك معهم؟
No.,student,1,0,,,,-كلا .
No?,teacher,1,0,,,0.0,-أليس كذلك؟
Please?,student,1,0,,,,من فضلك؟
"Really, really [inaudible].",teacher,3,0,,,0.0,حقاً، حقاً
96 –,student,2,0,,,,96 
"Where’s your answer for this one?  After you put your answer, make sure this goes up here afterwards, okay?  Did you guys all get the same on that?  Excellent.  You guys can either work on that challenge question – can you read it off the board?",teacher,46,0,,,0.0,أين إجابتك لهذا؟ بعد أن تضع إجابتك، تأكد من أن هذا يصعد إلى هنا بعد ذلك، حسناً؟ هل حصلتم جميعاً على نفس الشيء؟ ممتازة.
Yes.,multiple students,1,0,,,,-أجل، أجل
On the back [inaudible].,student,4,0,,,,في الخلف [غير مسموع].
"Right here.  You’re still in this spot, behind the camera. Yes.  Student J, how’s it going back here?  I’ll be back to you next.",teacher,24,0,,,0.0,أنت ما زلت في هذا المكان وراء الكاميرا نعم الطالب جي، كيف الحال هنا؟ سأعود إليك في المرة القادمة
Say please.,student,2,0,,,,أخبرني رجاءً
"Please, how may I help you?",teacher,6,0,,,0.0,من فضلك، كيف يمكنني مساعدتك؟
"No, forget me.",student,3,0,,,,لا، انسى لي.
"No, no, you stopped me.  You got my attention now.  What are you going to do with my attention?  How are we going to solve these?",teacher,26,0,,,0.0,لا، لا، لقد أوقفتني، حصلت على اهتمامي الآن، ماذا ستفعل باهتمامي؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  So how do we start the division?  Student W, it covers everything.  Please don’t [call].  What can we start with? How would you set it up?  On paper, how are you going to set it up?",teacher,37,1,,,1.0,حسناً، كيف نبدأ التقسيم؟ الطالب (و) ، يغطي كل شيء، رجاءً لا تتصل. ما الذي يمكننا البدء به؟ كيف ستضعها؟ على الورق، كيف ستضعها؟
