text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
[Inaudible],student,1,0,,,,[غير مسموع]
[Cause he could fit?],teacher,4,0,,,0.0,لأنه يمكن أن يناسب؟
Yeah.  I did standing up.,student,5,0,,,,أجل، لقد وقفت
"Oh, you did standing up.",teacher,5,0,1.0,,0.0,لقد وقفت
Yes.  So this is [Inaudible] four.,student,6,0,,,,نعم، إذاً هذا هو الرابع.
"Okay.  Good.  All right.  So you’re on to C, right?   Good.",teacher,11,0,0.0,,0.0,"حسناً، حسناً، حسناً، إذاً أنتِ على ""ج""، صحيح؟"
I’ll say C [Inaudible] 20.,student,5,0,,,,سَأَقُولُ C [غير مُسمع] 20.
You say 20?,teacher,3,0,1.0,,0.0,هل قلت 20؟
Yeah.,student,1,0,,,,-أجل، أجل
Okay.  Let’s see what B looks like.  How would you test it? This looks like B.  Right?  How would you test this in your box?  Okay.  So you can fit one there.,teacher,32,0,,,1.0,حسنا، دعونا نرى كيف تبدو B. كيف يمكنك اختبارها؟ هذا يبدو مثل B. صحيح؟ كيف يمكنك اختبار هذا في صندوقك؟ حسنا. حتى تتمكن من وضع واحد هناك.
Six.  [Inaudible],student,2,0,,,,ستة. [غير مسموع]
[Inaudible] Do you have to build them all to test it?,teacher,11,0,,,0.0,هل يجب عليك بناءهم جميعاً ليتم اختباره؟
"[Inaudible]  three, six, nine, one, three, six, seven, 14.",student,9,0,,0.0,,ثلاثة، ستة، تسعة، واحد، ثلاثة، ستة، سبعة، 14.
Okay.,teacher,1,0,0.0,,0.0,-حسناً
"Well, it is 24.  So, first I’m gonna [Inaudible].  It’s 24.",student,11,0,,0.0,,حسناً، إنها 24، لذا أولاً سأذهب إلى (لا يمكن سماعها) إنها 24
"Okay.  All right.  Make sure you do your first answer first and then try it out.  Good.  Okay, Student PJ, I’ll be right there.  Good.",teacher,25,0,0.0,,0.0,حسناً، حسناً، تأكد من إجابتك الأولى أولاً ثم جربها
Do you have more of this stupid paper?  Because I made mistakes.,student,12,0,,0.0,,هل لديك المزيد من هذه الورقة الغبية؟
Yes.  Here.,teacher,2,0,1.0,,0.0,نعم، ها هي
Thank you. Is this right?,student,5,0,,,,شكراً، هل هذا صحيح؟
That’s not one of the choices of packages.  We’re only doing these packages.,teacher,13,0,0.0,,0.0,هذه ليست واحدة من خيارات الحزم. نحن فقط نفعل هذه الحزم.
Why is hers so perfect? It’s not. I did mine by myself.  That’s why it’s so perfect.  Because I did mine by myself.  She helped you.,student,26,0,,0.0,,لمَ هي مثاليّة جداً؟ ليس كذلك، لقد فعلتها بنفسي، لهذا السبب هي مثاليّة جداً، لأنني فعلتها بنفسي، لقد ساعدتك.
Isn’t it [Inaudible]? Let’s take two of the prisms and draw the design on centimeter grid paper.  All right.,teacher,19,2,0.0,,0.0,دعونا نأخذ اثنين من المسامير ونرسم التصميم على ورقة شبكة سنتيمتر.
[Inaudible]?,student,1,0,,,,[غير مسموع]؟
Yes.,teacher,1,0,,,0.0,-أجل، أجل
"Wait, when you do shapes –",student,6,0,,,,انتظر، عندما تفعل الأشكال
Yeah.  The packages.  We call them packages.,teacher,7,0,0.0,,0.0,أجل، الحزم، نسميها حزم
"The packages.  Like when you put one in, you know, a space, do you like put it again on top or –",student,22,0,,0.0,,الحزم. مثل عندما تضع واحدة في، كما تعلمون، مساحة، هل تحب وضعها مرة أخرى على أعلى أو 
"Well, what would happen if you did that?  Maybe you can borrow hers?  What would happen?",teacher,16,0,0.0,,1.0,حسناً، ماذا سيحدث لو فعلت ذلك، ربما يمكنك إقراضها؟
It’ll be too much.,student,4,0,,,,سيكون ذلك الكثير
"Too much, right.",teacher,3,0,,,0.0,الكثير، صحيح.
So like – and I’m on C right now.,student,9,0,,0.0,,لذا مثل  وأنا على C الآن.
Okay.,teacher,1,0,0.0,,0.0,-حسناً
"So, I was just wondering if it was fine if I just like stacked them up?",student,16,0,,0.0,,لذا، كنت أتساءل إن كان من الجيد لو قمت بتجميعها؟
"Right, right.  You could, couldn’t you?  Okay.  For this one, did you make your – did you make this one?",teacher,20,0,1.0,,0.0,صحيح، صحيح، يمكنك فعل ذلك، أليس كذلك؟ حسناً، لهذا، هل قمت بـ
"Yeah.  A, right?",student,3,0,,,,أجل، أليس كذلك؟
Yeah.  So it’s how many can you fit in?,teacher,9,0,,,0.0,أجل، إذاً كم عدد الأشخاص الذين يمكنك إدخالهم؟
Three.,student,1,0,,,,ثلاثة.
You can fit three?,teacher,4,0,,,0.0,هل يمكنك أن تستوعب ثلاثة؟
Three and another three.,student,4,0,,,,ثلاثة وثلاثة أخرى
Another three?  Or could you fit four?,teacher,7,0,,,0.0,ثلاثة آخرين، أو يمكنك أن تستوعب أربعة؟
Four?  Oh.,student,2,0,,,,أربعة؟
So how many could you fit on the bottom row?,teacher,10,0,,,0.0,إذاً كم عدد الأشخاص الذين يمكنك إدخالهم في الصف السفلي؟
"Four.  So, eight.",student,3,0,,,,أربعة، ثم ثمانية.
Eight.  And how many rows do you have?,teacher,8,0,,,0.0,ثمانية، وكم صف لديك؟
Six.,student,1,0,,,,ستة.
How many rows?,teacher,3,0,,,0.0,كم صف؟
"Oh, four.",student,2,0,,,,أربعة.
"Really?  How high is this box?  Are we looking at the same box here, Student A?",teacher,16,0,,,0.0,حقاً، كم ارتفاع هذا الصندوق؟ هل ننظر إلى نفس الصندوق هنا، الطالب أ؟
"Oh, yeah, three I mean.",student,5,0,,,,أجل، ثلاثة أعني.
"Three.  Okay.  So if we have eight on the bottom and three, how many packages is that going to be?",teacher,20,0,1.0,,0.0,ثلاثة، حسناً، إذاً إن كان لدينا ثمانية في الأسفل وثلاثة، كم ستكون هذه الحزمة؟
Teacher?,student,1,0,,,,أيها المعلم؟
One second.,teacher,2,0,,,0.0,لحظة واحدة.
"Wait.  So that means I can eight times three, right?  I’m getting confused now.",student,14,0,,0.0,,مهلاً، هذا يعني أنني أستطيع ثمانية مرات ثلاثة، صحيح؟
Eight times three is a good start.  What’s eight times three?,teacher,11,0,1.0,,0.0,ثمانية × ثلاثة هو بداية جيدة. ما ثمانية × ثلاثة؟
It’s a – wait.  I keep forgetting.  Eight times what?,student,10,0,,0.0,,إنّه إنتظار، لا أزال أنسى، ثمانية مرات ماذا؟
Three.,teacher,1,0,0.0,,0.0,ثلاثة.
"24, I mean, yeah.",student,4,0,,,,24، أعني، نعم.
24.  Okay.  So do you see that 24 can fit?  You can fit eight on the bottom right?  Even if you had to make them.,teacher,25,0,,,0.0,24 حسناً، هل ترى أن 24 يمكن أن يناسبك؟ يمكنك أن تناسب ثمانية في الجزء السفلي على اليمين؟ حتى لو كان عليك أن تصنعها.
Is that B or A?,student,5,0,,,,"هل هذه ""ب"" أم ""أ""؟"
That’s A.,teacher,2,0,1.0,,0.0,هذا هو A.
A was [Inaudible].,student,3,0,,,,(أ) كان (لا يمكن سماعه)
I mean B.  That’s B.  A is that shape there.  Now let’s put A in and see what happens.  We can fit one there right?,teacher,25,0,,,0.0,أَعْني B. هذا B. A هو هذا الشكل هناك. الآن دعونا نَضْعُ A وَنَرى ما يَحْدثُ. نَستطيعُ أَنْ نَصْبِحَ واحداً هناك، حقّ؟
Mm-hm.,student,1,0,,,,-حسناً
And one there.  And one there.,teacher,6,0,,,0.0,وواحد هناك وواحد هناك
Yeah.,student,1,0,,,,-أجل، أجل
And one there.  So how many is that?,teacher,8,0,,,1.0,وواحد هناك. كم عدد ذلك؟
Six.,student,1,0,,,,ستة.
Right.  Can we build another layer of A? Why?  What would happen?,teacher,12,0,,,1.0,صحيح، هل يمكننا بناء طبقة أخرى من A؟ لماذا؟ ماذا سيحدث؟
Because the box is going to break.,student,7,0,,,,لأن الصندوق سيكسر
The box – it would be too much.  Okay.  How is this group doing?,teacher,14,0,1.0,,1.0,الصندوق سيكون كثير جداً حسناً كيف حال هذه المجموعة؟
[Inaudible].,student,1,0,,,,[غير مسموع].
Okay.  You said you could only fit six in there?  Good.   What happens if you fit more in?,teacher,18,0,,,1.0,حسناً، قلت أنّه لا يمكن إدخال سوى ستّة أشخاص هناك؟
Fit what?,student,2,0,,,,تتناسب مع ماذا؟
"Like if you tried to put another row of A’s, what would happen? It would be too high, wouldn’t it?  Do you know what I mean?",teacher,26,0,,,0.0,مثل إذا حاولت وضع صف آخر من A ، ماذا سيحدث؟ سيكون مرتفعا جدا، أليس كذلك؟ هل تعرف ما أعنيه؟
Mm-hm.,student,1,0,,,,-حسناً
"Okay.  So now you’re ready to do B, right?  Have you named package B yet?",teacher,15,0,,,0.0,حسناً، الآن أنت جاهز للقيام بعمل (ب) ، صحيح؟ هل أسميت الحزمة (ب) بعد؟
Package B?,student,2,0,,,,الحزمة ب؟
Package B looks like this.,teacher,5,0,,,0.0,الحزمة (ب) تبدو هكذا
"Oh.  Oh, that is easy.",student,5,0,,,,هذا سهل
So what do you think package B would be?,teacher,9,0,0.0,,1.0,إذاً ما الذي تعتقد أن الحزمة (ب) ستكون؟
[Inaudible],student,1,0,,,,[غير مسموع]
"How many package B’s do you think will fit in there?  Here’s a package B for you, all made.",teacher,19,0,,,0.0,كم حزمة ب تعتقد أنها ستتناسب هناك؟
"Oh, man.  I can’t [Inaudible].  So we’re trying to see how many B’s will fit in –",student,17,0,,0.0,,لا أستطيع، لذا نحن نحاول أن نرى كم من الـ (بي) ستتناسب
Right.  How many you think?,teacher,5,0,1.0,,1.0,حسناً، كم تعتقدين منهم؟
24.,student,1,0,,,,24.
And what makes you think that?,teacher,6,0,,,1.0,و ما الذي يجعلك تعتقد ذلك؟
"There’s 72 and [Inaudible]. Teacher, what do we do with [Inaudible]?",student,11,0,,0.0,,هناك 72 و [الجهاز غير السمعي] المعلم، ماذا نفعل مع [الجهاز غير السمعي]؟
Okay.  Hm.,teacher,2,0,0.0,,0.0,حسناً.
And plus I tried it out.  Sorry.,student,7,0,,,,بالإضافة إلى أنني جربتها
"Okay, I see one, two, three, four.  I see 12.",teacher,10,0,0.0,,0.0,حسناً، أرى واحد، اثنان، ثلاثة، أربعة، أرى 12
I know but then after what if there’s like four spots right here and –,student,15,0,,0.0,,أعرف ولكن بعد ذلك ماذا لو كان هناك مثل أربعة نقاط هنا و
"I know.  Can we break the packages? You can’t like break the package.  Like this is like – like this could be a lamp or something.  You can’t break it to fit it in the box so you have to say how many of them fit without breaking them.  Maybe that wasn’t clear.  Oh, see.  It says that.  You may not break apart packages.",teacher,64,0,0.0,,0.0,أعرف. هل يمكننا كسر الحزمة؟ لا يمكنك أن تحب كسر الحزمة. مثل هذا هو مثل هذا يمكن أن يكون مصباح أو شيء من هذا القبيل. لا يمكنك كسرها لتناسبها في الصندوق لذلك يجب عليك أن تقول كم منها تناسب دون كسرها. ربما لم يكن ذلك واضحا. أوه، انظر. يقول ذلك. قد لا تقطع الحزمة.
[So only about 14 I would say.],student,7,0,,,,[إذن فقط حوالي 14 أود أن أقول.]
Show me the 14.  I don’t see that.,teacher,8,0,1.0,,0.0,أرني الأربعة عشر لا أرى ذلك
"Oh, so we’re not supposed to do this or something?",student,10,0,,0.0,,إذن ليس من المفترض أن نفعل هذا أو شيء من هذا القبيل؟
And that’s – can you fit a package going that way?,teacher,11,0,0.0,,0.0,وهذا هو هل يمكنك وضع حزمة تذهب في هذا الاتجاه؟
No.,student,1,0,,,,-كلا .
No.,teacher,1,0,,,0.0,-كلا .
So it’s 12.,student,3,0,,,,لذا فهو 12
"Okay.  All right.  When you go on further, you’re gonna go to this [Inaudible].  Because these are the pages of [Inaudible].",teacher,21,0,,,0.0,"حسناً، حسناً، عندما تذهب إلى أبعد، ستذهب إلى هذا، لأن هذه صفحة ""الجهل""."
So go ahead?,student,3,0,,,,إذاً إذهبوا؟
Yep.  And see what [we hear].  Okay.  And then we’re gonna come together in a few minutes.,teacher,17,0,,,0.0,أجل، وسنرى ماذا سنسمع، حسناً، وسنلتقي بعد بضع دقائق
Okay.,student,1,0,,,,-حسناً
All right.,teacher,2,0,,,0.0,-حسناً
Yeah.,student,1,0,,,,-أجل، أجل
After everybody gets their packages all done.,teacher,7,0,,,0.0,بعد أن ينهي الجميع حزمهم
Okay.  [Inaudible] I can’t get that one page.,student,8,0,,0.0,,حسناً، لا أستطيع الحصول على صفحة واحدة
You know what?  Build one and then I’ll give you more.  Okay?,teacher,12,0,1.0,,0.0,إبنوا واحداً ثم سأعطيك المزيد، حسناً؟
90.  Yay! Think of it.  90.,student,6,0,,,,تفكر بالأمر
"Huh.  I want to ask you how you got 14 in here.  Can you show me? What do you think now?  Okay.  Same with you.  Student D, I noticed you thought you could fit 14 of these.  You can only fit four in the bottom, right?  Because we can’t break the package.",teacher,52,0,0.0,,0.0,أريد أن أسألك كيف حصلت على 14 هنا، هل يمكنك أن تريني؟ ما رأيك الآن؟ حسناً. نفس الشيء معك. الطالب د، لاحظت أنك تعتقد أنك يمكن أن تستوعب 14 من هذه. يمكنك أن تستوعب أربعة فقط في الأسفل، أليس كذلك؟ لأننا لا يمكننا كسر الحزمة.
Oh.,student,1,0,,,,-أوه .
"So it’s one, two, three, four, five, six, seven, eight, nine, ten, 11.",teacher,13,0,,,0.0,لذا هو واحد، اثنان، ثلاثة، أربعة، خمسة، ستة، سبعة، ثمانية، تسعة، عشرة، 11.
Twelve.,student,1,0,,,,اثني عشر
"You can’t fit them there [Inaudible].  Student J, I need to see how you figured that out.",teacher,17,0,,,1.0,لا يمكنك إدخالها هناك (لا يمكن سماعها) الطالب (جاي) ، أريد أن أرى كيف فهمت ذلك
I told you.,student,3,0,,,,لقد اخبرتك
"We’re gonna come together.  Okay? Yeah.  You can build those, try to build ‘em.  You know what, Student J?  That is totally uncalled for.  What?  No, we’re doing centimeter [Inaudible].  Student J?",teacher,32,1,,,0.0,سنأتي معاً، حسناً؟ نعم، يمكنك بناء هذه، حاول بناءها. أتعلمين ماذا، الطالب جي؟ هذا غير مرغوب فيه تماماً. ماذا؟ لا، نحن نقوم بالسينتيمتر. الطالب جي؟
He just told me that I can’t [Inaudible] [black up.],student,10,0,,0.0,,لقد أخبرني للتو أنّي لا أستطيع أن أظلم
You know what?  I don’t know why you went over there but if you’re trying to cause trouble –,teacher,19,0,0.0,,0.0,لا أعرف لماذا ذهبت إلى هناك ولكن إذا كنت تحاول أن تسبب المشاكل
[Inaudible],student,1,0,,,,[غير مسموع]
"– you are.  Especially for someone who’s – I’m gonna talk to their mom today.  And you want to do this?  Yes.  I’m calling her right at lunchtime because you asked me to. So, what do you want me to tell her?  All right.",teacher,44,0,,,0.0,نعم انا اتصل بها في وقت الغداء لانك طلبت مني لذلك ماذا تريدني ان اقول لها؟ حسناً
"All right, all right.  I’ll [Inaudible].  I said, “I’m not.  [I got C4].”  And he was like –",student,18,0,,0.0,,"حسناً، حسناً. سأفعل ذلك. قلت، ""ليس كذلك""."
Okay.  There you go.,teacher,4,0,0.0,,0.0,حسناً، ها أنت ذا
Okay.,student,1,0,,,,-حسناً
Do you want to try to make one?  Of those?,teacher,10,0,,,0.0,هل تريد محاولة صنع واحدة من هذه؟
I only got three right. Teacher?,student,6,0,,,,أنا فقط حصلت على ثلاثة الحق، المعلم؟
You mean your first answer?  Yeah.  Okay.  In about three minutes – how many people have tested all of them?  Okay. How many people are almost finished?  Okay.  Yes.,teacher,29,0,0.0,,0.0,هل تعني الإجابة الأولى؟ نعم. حسناً. في حوالي ثلاث دقائق كم عدد الأشخاص الذين اختبروا جميعهم؟ حسناً. كم عدد الأشخاص الذين كانوا على وشك الانتهاء؟ حسناً. نعم.
"Now, when you put these in, can you stack ‘em on top of each other?",student,15,0,,0.0,,الآن، عندما تضع هذه في، هل يمكنك وضعها فوق بعضها البعض؟
Yeah.  You can stack ‘em on top.  It’s just they can’t go outside the box.,teacher,15,0,1.0,,0.0,أجل، يمكنك أن تضعهم فوق، لكنّهم لا يستطيعون الخروج من الصندوق
Can they go like that?,student,5,0,,,,هل يمكنهم الذهاب هكذا؟
"That’s not outside the box, is it?",teacher,7,0,0.0,,0.0,هذا ليس خارج الصندوق، أليس كذلك؟
No.,student,1,0,,,,-كلا .
"So you think they’re up three high, right?",teacher,8,0,,,0.0,إذاً تعتقد أنهم صعدوا ثلاثة أعلى، صحيح؟
[Inaudible],student,1,0,,,,[غير مسموع]
"Oh, there’s no more graph paper.  I’ll have to get some more. I can get some more for you. Okay.  Okay.  Let’s talk a little bit about back to these and the packages.  When you guys put 14 here, did you do that by you think you could break the package?  Or what were you guys really thinking?",teacher,58,1,,,1.0,لا يوجد المزيد من الورق الرسمي. يجب أن أحصل على المزيد. يمكنني الحصول على المزيد لكم. حسناً. حسناً. دعونا نتحدث قليلاً عن هذه والحزم. عندما وضعتم 14 هنا، هل فعلتم ذلك من خلال أن كنتم تعتقدون أنكم يمكنكم كسر الحزمة؟ أو ماذا كنتم تفكرون حقاً؟
"You gotta be kidding me, dude. What?  I never actually did it [Inaudible] middle.",student,14,0,,0.0,,لا بدّ أنّكِ تمزحين معي يا صاح، لم أفعل ذلك أبداً
"Well, he [Inaudible]",teacher,3,0,1.0,,0.0,حسناً، هو [غير مُسمع]
He said the actual [Inaudible] is three. I don’t know. So let me repackage it.,student,15,0,,0.0,,قال أن الصوت الحقيقي ثلاثة، لا أعرف، لذا دعيني أعيد تعبئةها.
"Let’s look at the package right here.  Okay?  Student E? Student E?  Look at me.  Okay.  This is the package, right? If I’m fitting it into the box they have to all fit.  So I can put one there, one there, one there, right?  That’s three.  I can fit one there, one there, one there.  So the actual answer is?",teacher,60,0,1.0,,0.0,دعونا نلقي نظرة على الحزمة هنا. حسنا؟ الطالب E؟ الطالب E؟ انظر إلي. حسنا. هذه هي الحزمة، أليس كذلك؟ إذا كنت أضعها في الصندوق يجب أن تناسبها جميعها. لذلك يمكنني وضع واحد هناك، واحد هناك، واحد هناك، أليس كذلك؟ هذا هو ثلاثة. يمكنني وضع واحد هناك، واحد هناك، واحد هناك. لذلك الجواب الحقيقي هو؟
Six.,student,1,0,,,,ستة.
Six.  Right.,teacher,2,0,,,0.0,ستة، صحيح.
"Oh, he was on B.  That’s why. You told B so that’s why I said 24.",student,16,0,,0.0,,"لقد كان على ""ب"" لهذا أخبرت ""ب"" لذلك قلت ""24"""
Okay.  All right.  So –,teacher,5,0,0.0,,0.0,حسناً، حسناً
B.  You need to create –,student,6,0,,,,ب. تحتاج إلى إنشاء 
"Now this is package B.  I can fit one, right?  Two, three, four, five, six, seven, eight.  And then can I create other layers of eight?",teacher,26,0,1.0,,0.0,الآن هذه هي الحزمة ب. يمكنني أن أضع واحدة، صحيح؟ اثنان، ثلاثة، أربعة، خمسة، ستة، سبعة، ثمانية. وبعد ذلك يمكنني أن أخلق طبقات أخرى من ثمانية؟
Yes.,student,1,0,,,,-أجل، أجل
How many layers of eight?,teacher,5,0,,,0.0,كم طبقة من ثمانية؟
Three.,student,1,0,,,,ثلاثة.
"Okay.  So, what’s eight times three?",teacher,6,0,,,0.0,حسناً، ما هو ثمانية مرات ثلاثة؟
Four.,student,1,0,,,,أربعة.
"Right.  But you wanted to make an estimate first.  And that’s all right because we didn’t do that.  Okay.  So, C.  Now you’re to package C.  Now, do you know what you have to do? Okay.",teacher,36,1,,,0.0,حسناً، لكنّكِ أردتِ التقدير أولاً، وهذا جيد لأنّنا لم نفعل ذلك. حسناً، (ج) الآن أنتِ ستغلفين (ج) الآن، هل تعرفي ما عليكِ فعله؟ حسناً.
"Yeah.  A, B, C and D.",student,6,0,,,,نعم، أ، ب، ج و د.
You’re a nice helper.,teacher,4,0,0.0,,0.0,أنت مساعدة لطيفة
Uh-huh.,student,1,0,,,,اه-ها.
Okay.  Have you done your actual yet for everything?,teacher,9,0,,,0.0,حسناً، هل قمت بالعمل الحقيقي الخاص بك بعد؟
I just gotta write down –,student,6,0,,,,يجب أن أكتب فقط
Okay.,teacher,1,0,1.0,,0.0,-حسناً
[Inaudible],student,1,0,,,,[غير مسموع]
"Okay.  Okay.  Is that the best way to put it in? You can.  Okay.  We’re gonna stop now no matter where people are. You do like this, can’t you fit more?  If you go this way?",teacher,36,0,,,0.0,حسناً، حسناً، هل هذه أفضل طريقة لإدخالها؟ يمكنك ذلك. حسناً، سنوقف الآن بغض النظر عن مكان وجود الناس.
Yes.,student,1,0,,,,-أجل، أجل
Three and three.  Okay.  All right.  Give them to her.  She’ll manage them.,teacher,13,0,,,0.0,ثلاثة وثلاثة، حسناً، أعطها إياها، ستديرها
I was gonna throw them away.,student,6,0,,,,كنت سأرميهم بعيداً
Are you done?,teacher,3,0,0.0,,0.0,هل انتهيت؟
No. Yeah. He finished. What are we supposed to be doing?,student,11,0,,0.0,,كلا، لقد أنهى، ماذا يفترض أن نفعل؟
All right.,teacher,2,0,0.0,,0.0,-حسناً
A lot of things.,student,4,0,,,,الكثير من الأشياء
"All right, boys and girls, five, four, three, two, one.  Many people are finished.  If you’re not finished, that’s okay.",teacher,20,0,,,0.0,حسناً، الفتيان والفتيات، خمسة، أربعة، ثلاثة، اثنان، واحد. الكثير من الناس قد انتهوا. إذا لم تنتهوا، لا بأس.
With the first page?,student,4,0,,,,مع الصفحة الأولى؟
Many people are finished with the first activity.  Some of you went on to looking at making the prisms.  I want to talk about the first activity as a class. But people need to stop with the blocks.  Need to put their hands like this and face me.  Thank you.  That means you’re not gonna go back in two seconds and start touching the packages again.  All right?  ‘Cause we’re gonna go over some of what was going on here today. Okay.  We built a box.  What were the dimensions of the box?  Raise your hand if you know.  Okay.  Student J?,teacher,102,2,,,0.0,الكثير من الناس انتهوا من النشاط الأول. بعضكم ذهب إلى النظر في صنع المرافق. أريد أن أتحدث عن النشاط الأول كصف. ولكن الناس بحاجة إلى التوقف عن الكتل. تحتاج إلى وضع يدي مثل هذا وجها لي. شكراً. هذا يعني أنك لن تعود بعد ثواني و تبدأ بمس الحزم مرة أخرى. حسناً؟ لأننا سوف نقوم بمراجعة بعض ما كان يحدث هنا اليوم. حسناً. قمنا ببناء صندوق. ما هي أبعاد الصندوق؟ رفع يدك إذا كنت تعرف. حسناً. الطالب J
[Inaudible],student,1,0,,,,[غير مسموع]
"Okay.  Six by four by three.  And I think Student J, you told us how many cubes?",teacher,17,1,,,0.0,حسناً، ستة على أربعة على ثلاثة، وأعتقد أن الطالب (جي) أخبرنا كم عدد الكوبات؟
About 72.,student,2,0,,,,حوالي 72.
"72.  So.  Now we had some packages, right? And we said this was how many?",teacher,15,0,,,0.0,إذاً، كان لدينا بعض الحزم، صحيح؟
Eight.,student,1,0,,,,ثمانية
Eight.  Did anybody think you could fit nine of these in the box?,teacher,13,0,,,1.0,هَلْ يَعتقدُ أَحَدٌ أَنَّك يُمْكِنُ أَنْ تَصْبِحَ تسعة مِنْ هذه في الصندوقِ؟
Yes.,student,1,0,,,,-أجل، أجل
"What made you think that, Student J?",teacher,7,0,,,1.0,ما الذي جعلك تعتقد ذلك، الطالب جي؟
[Inaudible],student,1,0,,,,[غير مسموع]
Student E?,teacher,2,0,,,0.0,الطالب (إي) ؟
I thought eight times nine.,student,5,0,,,,فكرت في ثمانية مرات تسعة.
"Eight times nine is 72, isn’t it?  So volume wise we could have fit nine.  But because of the shape of the box, what happened?",teacher,25,1,1.0,,1.0,ثمانية × تسعة = 72، أليس كذلك؟ إذاً من الناحية الحجمية كان بإمكاننا أن نصل إلى تسعة. ولكن بسبب شكل الصندوق، ماذا حدث؟
It couldn’t fit.,student,3,0,,,,لا يمكن أن يناسب.
Right.  We could only fit how many?,teacher,7,0,,,0.0,حسناً، كم واحد فقط يمكن أن يناسبنا؟
Six.,student,1,0,,,,ستة.
"Six, right?  Because if we built a second layer, how many people are touching?  If we built a second layer it would be too much, wouldn’t it?  It would go over the top.  Okay. The next package was this one.  And I know Student F, you just went right and said what?",teacher,52,0,,,0.0,ستة، أليس كذلك؟ لأنه إذا قمنا ببناء طبقة ثانية، كم عدد الأشخاص الذين يلمسون؟ إذا قمنا ببناء طبقة ثانية سيكون ذلك كثيرًا جدًا، أليس كذلك؟ سوف يذهب إلى الأعلى. حسناً. الحزمة التالية كانت هذه. وأنا أعرف الطالب F، ذهبت مباشرة وقلت ماذا؟
[Inaudible],student,1,0,,,,[غير مسموع]
And I said how did you know that and tell me what you said?,teacher,14,0,,,1.0,وقلت لك كيف عرفت ذلك وتخبرني ماذا قلت؟
72 divided by [Inaudible],student,4,1,,,,72 مقسومة على [لا يمكن سماعها]
"Right.  And so that one it worked, didn’t it?  Because these fit nicely on the bottom, don’t they?",teacher,18,0,,,0.0,صحيح، وذلك واحد عمل، أليس كذلك؟ لأن هذه تناسب بشكل جيد على القاع، أليس كذلك؟
Yeah.,student,1,0,,,,-أجل، أجل
And it’s only how high?,teacher,5,0,,,0.0,ومدى ارتفاعها فقط؟
One box.,student,2,0,,,,صندوق واحد
"One block high, right.  So you could fill three rows.  Eight threes are 24.  Right.  So package A we had six.  Package B we had 24.  And now what of package C?  Student E, we’re not touching still.  We’re listening.  This is package C?",teacher,44,0,,,0.0,كتلة واحدة عالية، صحيح. لذلك يمكنك ملء ثلاثة صفوف. ثمانية ثلاثة هي 24. صحيح. لذلك الحزمة A كان لدينا ستة. الحزمة B كان لدينا 24. والآن ماذا عن الحزمة C؟ الطالب E، نحن لا نلمس حتى الآن. نحن نستمع. هذا حزمة C؟
Yep.,student,1,0,,,,-أجل .
The dimensions of package C are?,teacher,6,1,,,0.0,ما هي أبعاد الحزمة (ج) ؟
Two by two by two. Two by four. Two by one.,student,11,0,,0.0,,اثنان على اثنان على اثنان اثنان على أربعة اثنان على واحد
What is it?  Okay.  Raise your hand ‘cause we got too many answers.  Raise your hand if you know.  Student C?,teacher,21,0,0.0,,0.0,حسناً، ارفع يديك لأن لدينا الكثير من الإجابات ارفع يديك إن كنت تعرف
Two by two by one.,student,5,0,,,,اثنان على اثنان على واحد.
Two by two by one.  All right.  How many of these?,teacher,11,0,1.0,,0.0,اثنان على اثنان على واحد حسناً كم عدد هؤلاء؟
Four.,student,1,0,,,,أربعة.
How many of these did you fit in your box?,teacher,10,0,,,0.0,كم عدد هذه التي تضعها في صندوقك؟
18.,student,1,0,,,,18.
18?  18 ‘cause you can fit six on the –,teacher,10,0,,,0.0,18؟ 18  لأنك يمكن أن تستوعب ستة على 
Bottom.,student,1,0,,,,أسفل.
Bottom.  Right.  And three –,teacher,5,0,,,0.0,أسفل، صحيح، وثلاثة
Going up.,student,2,0,,,,سأصعد
All right.  And what is 72 divided by four?,teacher,9,1,,,0.0,حسناً، و ما هو 72 مقسماً بأربعة؟
18. No. 19.,student,3,0,,,,18. رقم 19.
"18 right?  So for this one dividing the volume works, doesn’t it?  Okay.  [Inaudible], let’s look at package D.",teacher,19,1,,,0.0,18 صحيح؟ لذلك بالنسبة لهذا تقسيم الحجم يعمل، أليس كذلك؟ حسنا. [غير قابل للسمع]، دعونا ننظر إلى الحزمة D.
Okay.  First.,student,2,0,,,,حسناً، أولاً
What is it?  It looks like – everybody knows D looks like –,teacher,13,0,,,0.0,ما هو؟ يبدو أن الجميع يعرف أن D يبدو مثل
This.,multiple students,1,0,,,,هذا.
This?,teacher,1,0,,,0.0,هذا ؟
First I counted the D and got 12.  Then I said 12 times six is – 12 divided by six is [Inaudible] six.  But I saw the size and I saw what is gonna fit and then I just halved six and made three.,student,44,1,,0.0,,أولاً عدت D و حصلت على 12 ثم قلت 12 × 6 هي  12 مقسمة على 6 هي [لا يمكن سماع] 6
Okay.  Do you disagree?  What do you say?  Yeah.,teacher,9,0,0.0,,1.0,حسناً، هل أنتِ غير متفقة؟
It goes in four times.,student,5,0,,,,إنه يدخل أربع مرات
12 goes into 72 four times?,teacher,6,0,1.0,,1.0,12 يذهب إلى 72 أربع مرات؟
[Inaudible] this.,student,2,0,,,,هذا.
