text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Maybe Student J didn’t get what we are doing.  We did up to 16th, right? Then we’re going to build it up to the 32nd and then write the division equation.",teacher,31,2,0.0,,0.0,ربما الطالب J لم يحصل على ما نقوم به. فعلنا حتى 16، أليس كذلك؟ ثم نحن ذاهبون إلى بناء حتى 32 ثم كتابة معادلة التقسيم.
I already did this.,student,4,0,,,,لقد فعلت هذا بالفعل
You know what? I want you to build the tower to be more effective. How did you break it? How did you break it?,teacher,24,0,,,1.0,أريدك أن تبني البرج لتكون أكثر فعالية كيف كسرته؟
[Inaudible],student,1,0,,,,[غير مسموع]
"How did you break it.  For the base one, look at that.  What was your base number?",teacher,17,0,,,1.0,كيف كسرتها، بالنسبة للقاعدة الأولى، انظر إلى ذلك، ما هو رقم القاعدة الخاص بك؟
45.,student,1,0,,,,45
"Now, what is your fifth number or your sixth number? What is your sixth multiple?",teacher,15,1,,,0.0,الآن، ما هو رقمك الخامس أو رقمك السادس؟ ما هو عددك السادس المتعدد؟
My sixth multiple is 270.,student,5,1,,,,ضربي السادس هو 270.
"So 45, see if you use a marker, don’t use different color markers, use one, yes, that’s very good.  See?  Very good. Now, what was…  Good job.  Now, what is the equation for that?",teacher,34,1,0.0,,0.0,إذاً، 45، انظر إذا كنت تستخدم علامة، لا تستخدم علامات ملونة مختلفة، استخدم واحدة، نعم، هذا جيد جداً. ترى؟ جيد جداً. الآن، ما كان... عمل جيد. الآن، ما هي المعادلة لذلك؟
The equation?,student,2,1,,,,المعادلة؟
45…,teacher,1,0,,,0.0,45...
Times 45?,student,2,0,,,,45 مرة؟
"No, look at it.",teacher,4,0,,,0.0,لا، انظري إليها
6 times 45.,student,3,0,,,,6 × 45
"Thank you, 6 times 45.  Okay, okay. So you write the equation, but remember you’re going to build… You predict, that’s good, that’s one of the things.  Can you predict the equation?  I know or I predict that my next…",teacher,40,2,,,0.0,شكراً، 6 × 45. حسناً، حسناً، حسناً، إذاً أنت تكتب المعادلة، ولكن تذكر أنك ستبني... أنت تتوقع، هذا جيد، هذا واحد من الأشياء. هل يمكنك التنبؤ بالمعادلة؟
"I doubled this, [inaudible].",student,4,0,,,,أنا مضاعفة هذا، [غير مسموع].
"Wait a minute, can you write the equation? 45 times what would you give you this number?",teacher,17,1,,,1.0,انتظر لحظة، هل يمكنك كتابة المعادلة؟ 45 مرة ما الذي ستعطيه هذا الرقم؟
Would give you that number?,student,5,0,,,,هل أعطيك هذا الرقم؟
"Yeah, can you write the equation? 45 times what?",teacher,9,1,0.0,,0.0,نعم، هل يمكنك كتابة المعادلة؟
8?,student,1,0,,,,ثمانية؟
No.  45 times…,teacher,3,0,,,0.0,لا، 45 مرة...
16.,student,1,0,,,,16.
Is this.,teacher,2,0,,,0.0,هذا هو.
820.,student,1,0,,,,820.
But for the 32nd.,teacher,4,0,,,0.0,لكن للثلاثين
"Oh, 45 times 32.",student,4,0,,,,45 × 32
"45 times 32nd, yeah.  That’s your prediction.  Equal…",teacher,8,0,,,0.0,45 × 32، نعم، هذا هو التنبؤ الخاص بك.
[Inaudible],student,1,0,,,,[غير مسموع]
"Good job.  Now, I want you to effectively investigate, if I keep on building, let’s see if you’re going to get to this number.  It’s like an investigation.",teacher,28,0,,,0.0,حسناً، أريدك أن تبحث بشكل فعال، إذا استمرت في البناء، لنرى إن كنت ستصل إلى هذا الرقم.
This is in the way.,student,5,0,,,,هذا في الطريق.
"Just go around, that’s fine.",teacher,5,0,0.0,,0.0,إذهبي فحسب، لا بأس.
Look what I’m doing.,student,4,0,,,,انظر ماذا أفعل
"What are you doing? Oh, so you’re doing by 4.  Good job.  So you went to 16.  So you’re doing by groups of…",teacher,23,0,,,0.0,ما الذي تفعله؟ إذاً أنتِ تقومين بـ 4، عمل جيد، لذا ذهبتِ إلى 16، لذا أنتِ تقومين بـ...
Four.,student,1,0,,,,أربعة.
"Good job, good job. So you’re on 24th, the next number would be?",teacher,13,0,,,0.0,عمل جيد، عمل جيد، إذاً أنت في الرابع والعشرون، والرقم التالي سيكون؟
"32 … um, 28.",student,4,0,,,,32... امم، 28
Good job.  Then 32.,teacher,4,0,,,0.0,عمل جيد، ثم 32
This is my big equation.,student,5,1,,,,هذه هي معادلتي الكبيرة
Your big equation for up to 16.,teacher,7,1,1.0,,0.0,المعادلة الكبيرة الخاصة بك حتى 16.
"Yes, and my big equations.",student,5,1,,,,نعم، ومعادلاتي الكبيرة.
"All right, so your base number was 72.",teacher,8,0,0.0,,0.0,حسناً، إذاً رقمك الأساسي كان 72.
Yes.,student,1,0,,,,-أجل، أجل
"And one time, okay, up to 16.  Now can you predict?  Predict what the 32nd.  Because I have this, then I can predict my…",teacher,24,0,,,0.0,ومرة واحدة، حسنا، حتى 16 الآن هل يمكنك التنبؤ؟
So I can keep on building?,student,6,0,,,,حتى أتمكن من مواصلة البناء؟
"Yes, exactly, you keep on building.  And up to thirty….",teacher,10,0,1.0,,0.0,نعم، بالضبط، تستمر في البناء وحتى الثلاثين...
32.,student,1,0,,,,32.
"See, what he did, he kind of did, from 16 he jumped, he kind of got a group of 4.  He went from 16 to 20th.  Then 20th to 24th.  24th to… What would be the next?",teacher,37,0,,,0.0,ماذا فعل، نوعاً ما فعل، من 16 قفز، نوعاً ما حصل على مجموعة من 4، ذهب من 16 إلى 20، ثم من 20 إلى 24، 24 إلى... ماذا سيكون التالي؟
"The 24th to the 30th, and then…",student,7,0,,,,من الرابع والعشرين إلى الثلاثين ومن ثم...
24th…,teacher,1,0,1.0,,0.0,الشارع 24
24th…,student,1,0,,,,الشارع 24
"If I do it by four-digit, four group.  My tower, it would go from…",teacher,14,1,,,0.0,إذا قمت بذلك بأربعة أرقام، أربعة مجموعات، برجي، سيكون من...
44 to…,student,2,0,,,,44 إلى...
"No, not 44.  You jumped from 16…",teacher,7,0,,,0.0,لقد قفزت من 16...
So I’m going to go all the way to 32.,student,10,0,,0.0,,لذا سأذهب إلى 32.
"Now some people are making it too long.  You know, you don’t need to make it that fancy.  Because you started on the perfect one.  Why do you… See, he’s…",teacher,30,0,0.0,,1.0,الآن بعض الناس يجعلون الأمر طويلاً جداً لا يجب عليك أن تجعله جميلاً لأنك بدأت بالشيء المثالي
"Yeah, he’s kind of like built them all.",student,8,0,,0.0,,أجل، إنه نوعاً ما قام ببناءهم جميعاً
"He’s doing fine.  I was afraid you weren’t going to make it, but you are doing fine.  But you shouldn’t start another one. Because you did very well.  Where is the other one? Keep building on it.",teacher,37,0,1.0,,0.0,إنه بخير. كنت أخشى أنك لن تنجح، لكنك بخير. ولكن لا يجب أن تبدأ واحدة أخرى. لأنك فعلتها بشكل جيد جداً. أين الأخرى؟ استمر في البناء عليها.
I’ve done the 30th.,student,4,0,,,,لقد قمت بالثلاثين
"Keep building on that side now, because you did 4th, 8th, 12th, what would be your next?",teacher,17,0,,,0.0,استمر في البناء من هذا الجانب الآن، لأنك فعلت الرابع، الثامن، الثاني عشر، ما سيكون التالي الخاص بك؟
I did a group of 5.,student,6,0,,,,لقد عملت مجموعة من الخمسة
You did by 5?  Group of 5. Good.,teacher,8,0,1.0,,0.0,-كنت في مجموعة من الخامسة
"Mr. J, I got it.  I did 72 times 32, which equals …",student,13,0,,0.0,,سيّد (جاي) ، فهمتُه، فعلتُه بـ72 × 32، وهو ما يعادل...
"Wait a second.  Wait a second.  If I go from 16, the equation is a thousand? How could it be?",teacher,20,2,0.0,,1.0,انتظر لحظة، انتظر لحظة، إذا ذهبت من 16، فإن المعادلة هي ألف؟ كيف يمكن أن يكون؟
"Oh, I didn’t mean [inaudible].",student,5,0,,,,أوه، لم أقصد [غير مسموع].
"Good job, good job, very good. How are you doing? Let’s see this.  So how did you start?",teacher,18,0,0.0,,1.0,عمل جيد، عمل جيد، جيد جداً كيف حالك؟ دعونا نرى هذا. كيف بدأت؟
I built my tower that I was working with…,student,9,0,,0.0,,بنيتُ برجِي الذي كنتُ أعملُ مع...
"See, 1, 5, and my 5th digit.",teacher,7,1,0.0,,0.0,انظر، 1، 5، والرقم الخامس.
10th.,student,1,0,,,,العاشرة
"Put the 10th, put it next to it.  10th.  You didn't put the “th”.  Good job.  No, it’s T-H.",teacher,19,0,,,0.0,ضع العاشرة، ضعها بجوارها، العاشرة، لم تضع العاشرة، عمل جيد.
"Oh, T-H.",student,2,0,,,,أوه، T-H.
"Yeah, that is the order.  The rank.  15th. Good job. Now, Student K, Student K, see, you started another one. And that will take you longer.",teacher,26,0,,,0.0,أجل، هذا هو الترتيب، الرتبة الخامسة عشرة، عمل جيد، الآن، الطالب ك، الطالب ك، انظر، بدأت واحدة أخرى، وهذا سيستغرق لك وقتًا أطول.
[Inaudible],student,1,0,,,,[غير مسموع]
"I know, but you won’t have done the thing.  Where is the other one you started yesterday?",teacher,17,0,,,0.0,أعلم، لكنّك لن تفعلي ذلك الشيء، أين الآخر الذي بدأتيه بالأمس؟
"I did 68, but it was supposed to be 12.",student,10,0,,0.0,,لقد فعلت 68، ولكن كان من المفترض أن يكون 12.
"So I don’t think you’ll get a chance to make it up to 32nd, because you’re already up to 20th, right? So what would be your 24th digit? Is it 24th? This is 20, 20th, so your next would be?",teacher,40,1,0.0,,0.0,لذا أنا لا أعتقد أنك ستحصل على فرصة للقيام بها إلى 32، لأنك قد وصلت بالفعل إلى 20، أليس كذلك؟ إذن ما هو رقم 24 الخاص بك؟ هل هو 24؟ هذا هو 20، 20، لذلك سيكون رقمك التالي؟
"24, plus this.",student,3,0,,,,24، بالإضافة لهذا.
"No, but you need to put it here.  So are you going to bring it up this way, your tower? Yeah, that would be nice. Then you’re going to have another 16?",teacher,32,0,,,0.0,لا، ولكن عليك أن تضعها هنا، لذا هل ستجلبها بهذه الطريقة، برجك؟ أجل، سيكون ذلك لطيفاً، ثم ستحصل على 16 أخرى؟
See this one is the…,student,5,0,,,,أترين هذا هو...
"That’s why I said you didn’t need to do another one, you could have just keep on building.",teacher,18,0,0.0,,0.0,لهذا السبب قلت أنك لا تحتاج إلى القيام بعمل آخر، يمكنك فقط الاستمرار في البناء.
"I already did this one, so I’m going to keep on adding the numbers.",student,14,0,,0.0,,لقد فعلت هذا بالفعل، لذلك سأستمر في إضافة الأرقام.
"Okay, all right. How is she doing?",teacher,7,0,0.0,,0.0,حسناً، كيف حالها؟
I’m almost done.  I need four more to get to 32.,student,11,0,,0.0,,أنا على وشك الانتهاء، أحتاج إلى أربعة أخرى للوصول إلى 32.
Good job.,teacher,2,0,0.0,,0.0,عمل جيد
I couldn't do it so I’m going to go like that.,student,11,0,,0.0,,لم أستطع فعلها لذا سأذهب هكذا
So what did you do?,teacher,5,0,0.0,,1.0,إذاً ماذا فعلت؟
I just keep on [inaudible].,student,5,0,,,,أنا فقط أستمر [غير مسموع].
"Wait a minute.  So did you predict times 16 is 1,152.",teacher,11,0,0.0,,1.0,"انتظر لحظة هل توقعت ضرب 16 هو 1,152"
And I’m going to put another equation here.,student,8,1,,0.0,,وسأضع معادلة أخرى هنا
"Yeah, times 32.",teacher,3,0,0.0,,0.0,أجل، مرّة 32.
"Times 32, which is going to get me to whatever number I get for 32.",student,15,0,,0.0,,ضرب 32، والذي سيأخذني إلى أي رقم سأحصل عليه من أجل 32.
So can you do it?,teacher,5,0,0.0,,0.0,إذاً، هل يمكنك فعل ذلك؟
Yes.,student,1,0,,,,-أجل، أجل
"What you need to do to be more effective, you could just keep on counting.",teacher,15,0,,,0.0,ما عليك القيام به ليكون أكثر فعالية، يمكنك فقط مواصلة العد.
"Yeah, that’s what I’m going to do.",student,7,0,,,,أجل، هذا ما سأفعله
"Okay, good.",teacher,2,0,1.0,,0.0,حسناً، جيد
"And when I get to the 32, mark it 32 times, 6 times 72, and I’m going to put it right next to it.",student,24,0,,0.0,,وعندما أصل إلى 32، قم بتسجيل 32 مرة، 6 مرات 72، وسأضعها بجوارها.
"You are good. So that would be, the 16th…",teacher,9,0,0.0,,0.0,أنتِ جيّدة، لذا سيكون ذلك في السادس عشر...
That’s my 17.,student,3,0,,,,هذا هو 17 لي.
"17, 18, 19, 20th, very good.",teacher,6,0,,,0.0,17، 18، 19، 20، جيد جدا.
"When I got here, I got this number.",student,8,0,,0.0,,عندما وصلت هنا، حصلت على هذا الرقم.
"Hmmm, so the 20th, 20th number, 20th multiple of what number? What was your base number again?",teacher,17,1,0.0,,0.0,إذن العدد العشرين، العشرين، العشرين مضاعف من أي رقم؟ ما هو رقم أساسك مرة أخرى؟
48.,student,1,0,,,,48.
The 20th multiple of 48 is … Good job. 8 times 8?,teacher,12,1,,,0.0,المضاعف العشرين من 48 هو... عمل جيد. 8 × 8؟
"Oh, 64.",student,2,0,,,,أوه، 64.
"[Laughs] That’s why you’re making, see, when you’re doing it, if you skip, if you’re doing it the way you build the tower, see if you do it this way, probably you won’t get it.  But the effective way would be, what can you do?",teacher,45,0,,,0.0,[ضحك] لهذا السبب تقومون، انظروا، عندما تقومون بذلك، إذا قفزتم، إذا كنتم تفعلون ذلك بالطريقة التي تقومون بها ببناء البرج، انظروا إذا قمتم بها بهذه الطريقة، ربما لن تحصلوا عليها. ولكن الطريقة الفعالة ستكون، ما الذي يمكنك القيام به؟
"1,226.",student,1,0,,,,1226
"That’s what it is.  Now how do you know, what did you do?",teacher,13,0,,,1.0,هذا ما هو عليه الآن كيف تعرف ماذا فعلت؟
Add 48 more.,student,3,1,,,,إضافة 48 أخرى.
"Good job.  So, hey, that multiple tower is keep on adding 48. So did you keep on adding 48 today?",teacher,20,1,,,0.0,حسناً، هذا البرج المتعدد يستمر في إضافة 48، لذا هل استمر في إضافة 48 اليوم؟
Mm-hmm.,student,1,0,,,,-حسناً
"Okay.  How are you doing, Student R?  Good.  So your base number, 15, and you get to the 16th multiple?",teacher,20,1,,,0.0,حسناً، كيف حالك، الطالب (ر) ؟
No.,student,1,0,,,,-كلا .
"So you’re still doing the 16th multiple, okay.  So you’re on the 15th.  What do you do? Do you keep on adding, 15? And what is your 15th?",teacher,28,1,,,0.0,إذاً ما زلت تقوم بالعدد الـ16، حسناً، إذاً أنت في الـ15، ماذا تفعل؟ هل تستمر في إضافة الـ15؟ وما هو الـ15؟
[Inaudible].,student,1,0,,,,[غير مسموع].
"Student R, are you helping him?",teacher,6,0,,,0.0,الطالب (ر) ، هل تساعده؟
"You’re supposed to start on 16, right?",student,7,0,,,,من المفترض أن تبدأ في 16، أليس كذلك؟
"16th.  Keep on going, just like you, keep on going to the 32nd.",teacher,13,0,0.0,,0.0,16، استمروا، كما تفعلون، استمروا بالذهاب إلى 32
That’s what I tried to do.,student,6,0,,,,هذا ما حاولت فعله
"We have five more minutes, and I need someone that can share? You could share your 32nd multiple of whatever…",teacher,20,1,0.0,,0.0,لدينا خمس دقائق أخرى، وأحتاج لشخص يمكنه أن يشارك؟
[Inaudible] crawled into my multiplication tower.,student,6,1,,,,[غير مسموع] تسلل إلى برج ضربي.
"Okay.  Then we need to see your division, your division equation. Student R? Student R now.  Guys, guys, guys, you need to sit and get it going. Let’s see, how far are you? How are you doing?",teacher,37,3,0.0,,0.0,حسناً، علينا أن نرى تقسيمك، معادلة تقسيمك، الطالب ر؟ الطالب ر الآن، يا رفاق، يا رفاق، عليكم أن تجلسوا وتبدأوا، دعونا نرى، كم تبعدون؟ كيف حالكم؟
[Inaudible].,student,1,0,,,,[غير مسموع].
"So are you ready to share your 32nd? You are on…  25 times 25 is equal …  No, I don’t know, I’m trying to question to you.  And then we could ask you, what would be the division, the equation for… Okay? So think about it. Whatever you get up to, it doesn’t matter.  So I need you to kind of finish wherever you are.  Student R?  Finish wherever you are and then think of the multiplication, the multiples…",teacher,79,4,,,0.0,إذاً هل أنت مستعد لتقاسم الثالثة والثلاثين؟ أنت على... 25 × 25 يساوي... لا، لا أعرف، أنا أحاول أن أسألك. ومن ثم يمكننا أن نسألك، ما سيكون التقسيم، المعادلة ل... حسناً؟ فكري في الأمر.
Am I going to fit multiples to 50?,student,8,1,,0.0,,هل سأطابق مضاعفات إلى 50؟
"To 50? You think you can get to that? That’s fine.  Can you predict? You can predict up to 50, because you did it up to 25, then can you predict up to 50? That’s good.  Then we’re going to kind of share. Now, listen, listen, listen.  Student K, come here and finish this. Then we’ll do the roller coaster park. Three minutes.  Wherever you get is fine.  You can share. Now, I don’t see your equation, Student K. Wherever you get…  Write an equation.  And you didn't write an equation for any of these.  So do them.",teacher,98,3,1.0,,0.0,إلى 50؟ هل تعتقد أنه يمكنك الوصول إلى ذلك؟ هذا جيد. هل يمكنك التنبؤ؟ يمكنك التنبؤ حتى 50، لأنك فعلت ذلك حتى 25، ثم يمكنك التنبؤ حتى 50؟ هذا جيد. ثم سنقوم بتقاسم نوعا ما. الآن، اسمع، اسمع، اسمع. الطالب K، تعال هنا وانتهى من هذا. ثم سنقوم بـ حديقة الرحلات الجوية. ثلاث دقائق. أينما تصلين هو جيد. يمكنك تقاسم. الآن، أنا لا أرى معادلتك، الطالب K. أينما تصلين ... كتابة معادلة. وأنت لم تكتب معادلة لأي من هذه. لذلك قم بها.
"Okay.  I’m sorry, I thought I had to stop right there.",student,11,0,,0.0,,حسناً، أنا آسفة، ظننت أن عليّ التوقف هنا
"Three minutes. Okay, 15 times 16 is…",teacher,7,0,0.0,,0.0,ثلاث دقائق حسناً، 15 × 16 هي...
240.,student,1,0,,,,240.
"2,040, wow.  So you think you can predict, you can write a prediction for 16 times 32?",teacher,17,0,,,0.0,"2,040, واو. اذا تعتقد انك تستطيع التنبؤ، يمكنك كتابة التنبؤ ل 16 × 32؟"
I did for this one.,student,5,0,,,,لقد فعلت هذا
"A multiple [inaudible] division.  Can you predict? Okay, so you’re ready to share your equation for the 32nd? And then, get a division.  No, no, you don’t need to give me the answer, but the whole equation.  Remember what your base number was, it’s 48? So it’s 48…",teacher,48,6,0.0,,0.0,التقسيم المتعدد. هل يمكنك التنبؤ؟ حسناً، إذاً أنت مستعد لتقاسم معادلتك للثلاثين؟ ثم، احصل على تقسيم. لا، لا، لا، لست بحاجة إلى إعطائي الإجابة، ولكن المعادلة بأكملها. تذكر ما كان رقم أساسك، هو 48؟ لذلك هو 48...
Times 32.,student,2,0,,,,32 مرة
Equal…,teacher,1,0,,,0.0,متساوية
"1,536. I have to get up to what number? 25?",student,10,0,,0.0,,1536، أي رقم يجب أن أصل إليه؟
"No, for you, you asked me to stop at 45, but you said you could predict for 50 because you know for 35. 35.   25.  Right?  So you said, oh, if I know for 25, then I can make it up to 50 or predict, right? Okay, one minute. Nice work. A few minutes. Oh, so you just do skip counting by 15.  Oh, I thought you were going to do this number up to…",teacher,75,0,1.0,,0.0,لا، بالنسبة لك، طلبت مني التوقف عند 45، ولكنك قلت أنك تستطيع التنبؤ بـ 50 لأنك تعرف بـ 35، 35، 25، صحيح؟ لذا قلت، أوه، إذا كنت أعرف بـ 25، فيمكنني أن أصل إلى 50 أو التنبؤ، أليس كذلك؟ حسنا، دقيقة واحدة. عمل جيد. بضع دقائق.
"Oh, up to 50.",student,4,0,,,,أوه، حتى 50.
"The 50th multiple.  It’s not up to 50, but it’s up to the 50th multiple. Student K?",teacher,17,2,,,0.0,المضاعف الخمسين، ليس حتى الخمسين، لكنه حتى المضاعف الخمسين. الطالب ك؟
Yes.,student,1,0,,,,-أجل، أجل
"I don’t appreciate you not doing the work, and you are just, you know, when I ask you the equation and the prediction. At least you could write the prediction. So make sure you have a prediction.  Even if you didn't get to the 32nd write the prediction.  Write the prediction, and then we could go back and prove it, that means, make sure we investigate. Now, you may sit and share with us.   Okay, now I need everyone. Student N, Student N, I’m waiting.  Student V.  I just need you back.  I need your attention back, Student S. You need to put your pencil down please, or pen.  Excuse me, pen and pencil.  Pen and pencil.  Let’s wait for… Good job, Student I.  Good job, Student K.  Student R, good job.  Student K. Student N, good job.  He’s waiting.  We need everybody’s attention.  Student S, good job.  Student S, put it down. Good job. Now, I need someone that can share what did we learn? What did we learn by doing this investigation? By doing this investigation.  Student R, I’m talking to you.  See, she didn’t.  Some people did not put their pen and pencil, markers, crayons, put them down.  I want you to think. Yes, Student K, what did you learn?",teacher,213,1,,,0.0,أنا لا أقدر أنك لا تقوم بالعمل ، وأنت فقط ، كما تعلمون ، عندما أسألك عن المعادلة والتنبؤ. الطالب V. أنا فقط أحتاجك مرة أخرى. أنا بحاجة إلى انتباهك مرة أخرى ، الطالب S. يجب أن تضع قلمك ، أو قلمك. عذراً ، وقلمك وقلمك. رجاءً انتظر ... جيد ، الطالب I. وظيفة جيدة ، الطالب K. R. ، وظيفة جيدة. نعم ، ما الذي قام به بعض الطالب.
12.,student,1,0,,,,12
So your base number was 12.,teacher,6,0,,,0.0,إذاً الرقم الأساسي الخاص بك كان 12
Yes.,student,1,0,,,,-أجل، أجل
Okay.,teacher,1,0,,,0.0,-حسناً
146.,student,1,0,,,,146.
"So, I could say, 12 equals 146 and so this is my factor. And this is a missing factor.",teacher,19,0,,,0.0,لذا، يمكنني أن أقول، 12 يساوي 146، وهذا هو عاملي، وهذا هو عامل مفقود.
Yes.,student,1,0,,,,-أجل، أجل
And that’s times…,teacher,3,0,,,0.0,وهذه هي الأوقات
12 times…,student,2,0,,,,12 مرة...
"Oh, 12 times.  12 times factor, times factor, equals…",teacher,9,0,,,0.0,12 مرّة، 12 مرّة عامل، مرّة عامل، يساوي...
146.,student,1,0,,,,146.
"146, that’s the product.  See, here, Student R is not looking. I need you to help.  Student K is doing factor times factor equals 146, the product.  But he has a missing factor.",teacher,33,2,,,0.0,"146, هذا هو المنتج. انظر, هنا, الطالب R لا يبحث. أنا بحاجة لمساعدتك. الطالب K يفعل عامل × عامل يساوي 146, المنتج. ولكن لديه عامل مفقود."
Mr. J…,student,2,0,,,,سيد جي...
"Let’s wait for everyone, Student R especially.",teacher,7,0,,,0.0,دعونا ننتظر الجميع، الطالب ر خاصة.
Can I share mine now?,student,5,0,,,,هل يمكنني مشاركة حياتي الآن؟
"You need to share, but I’ll write.  All right? All right, go ahead.",teacher,13,0,1.0,,0.0,يجب أن تشاركني، لكنّي سأكتب، حسناً؟
Factor times…,student,2,0,,,,أوقات العامل...
We did that.  What is the missing factor?,teacher,8,0,,,0.0,لقد فعلنا ذلك ما هو العامل المفقود؟
146 divided by 12.,student,4,1,,,,146 مقسمة على 12
"Thank you very much! Yeah! I’m glad somebody came here.  That’s why I need everyone now.  Student R is really not paying attention.  Student S, you know what?  You’re really not paying attention to us.  Good job.  Student S, Student S. So when we have a missing factor, you could do 146, which is the product, divide…",teacher,57,2,,,0.0,شكراً جزيلاً! نعم! أنا سعيدة أن أحدهم جاء هنا. لهذا أحتاج الجميع الآن. الطالب R حقاً لا يهتم. الطالب S، أتعلمون ماذا؟ أنت حقاً لا تهتم إلينا. عمل جيد. الطالب S، الطالب S. لذا عندما يكون لدينا عامل مفقود، يمكنك أن تفعل 146، وهو المنتج، تقسيم...
Divide by 12.,multiple students,3,1,,,,تقسّم بـ12
So into 12.  So he said he could have made a problem.,teacher,12,0,,,0.0,لذا في 12 وقال انه قد يكون لديه مشكلة.
My problem is that there is a roller coaster…,student,9,0,,0.0,,مشكلتي هي أن هناك عربة متجولة
"You like that roller coaster problem.  I know, I could tell you were doing that roller coaster.  Hey, can somebody help make a problem out of this.  You could make a problem out of that, and this is his division.  This is his division equation.  Listen, Student R, Student R, I need you to help him making a problem with this.  Maybe it doesn’t have to be a roller coaster yet.  So, it’s a division.",teacher,75,4,1.0,,0.0,أنت تحب مشكلة الساحلات العابرة. أعرف، يمكنني أن أقول أنك كنت تفعل ذلك الساحلة العابرة. مهلا، هل يمكن لأي شخص أن يساعد في جعل مشكلة من هذا. يمكنك أن تجعل مشكلة من ذلك، وهذا هو تقسيمه. هذه هي معادلة تقسيمه. اسمع، الطالب R، الطالب R، أنا بحاجة إلى مساعدتك في جعل له مشكلة مع هذا. ربما لا يجب أن يكون الساحلة العابرة بعد. لذلك، انها تقسيم.
Miss L’s class are counting by 63.,student,7,0,,,,"الآنسة فصيلة الـ ""إل"" تُعد إلى 63"
"No, his was.",teacher,3,0,0.0,,0.0,لا، كان له.
Miss L’s class are counting by 12.,student,7,0,,,,"فئة السيدة ""إل"" تُعد إلى 12"
"Yes, we need some help.  We need help.  Student S.  Student S. Student V.  You’re not looking. He said he could make a problem.",teacher,24,0,0.0,,0.0,أجل، نحتاج إلى بعض المساعدة نحتاج إلى المساعدة الطالب (س) الطالب (س) الطالب (ف) أنت لا تنظر، قال أنه يمكن أن يسبب مشكلة
The 16th…,student,2,0,,,,في السادس عشر...
"Now, you’re making it for [inaudible], but I want you to help him with this.",teacher,15,0,,,0.0,الآن، أنت تَجْعلُه ل [غير مُسمع، لكن أُريدُك أنْ تساعده مع هذا.
You could say the kids in Miss L’s class are counting by 12s.,student,13,0,,1.0,,يمكنك أن تقول أن الأطفال في فئة السيدة L  يحتسبون إلى 12s.
"Okay, all right, let’s wait for people.  Hold on, hold on, Student B.",teacher,13,0,0.0,,0.0,حسناً، حسناً، لننتظر الناس.
How did you find out my nickname?,student,7,0,,,,كيف عرفتي لقبّي؟
"I don’t know.  Now, listen.  Student N.  Good job.  I need someone.",teacher,12,0,1.0,,0.0,لا أعلم، اسمع، الطالب (ن) ، عمل جيد، أحتاج إلى شخص ما
The 16th number is [inaudible].,student,5,0,,,,الرقم السادس عشر هو [غير قابل للسمع].
"You keep on saying the 16th.  We are up here.  You’re not looking. Let’s see if we can get… Student K.  If we can get Student S to help her.  Because we turned it into a division to help him. Student R, you’re not looking.  See, it’s here and here. Good job.  I find two people.  Yes?",teacher,57,1,1.0,,0.0,استمر في قول السادس عشر. نحن هنا. أنت لا تبحث. دعونا نرى إذا كان بإمكاننا الحصول على... الطالب K. إذا كان بإمكاننا الحصول على الطالب S لمساعدتها. لأننا حولناها إلى قسم لمساعدته. الطالب R، أنت لا تبحث. انظر، انها هنا وهنا. عمل جيد. وجدت شخصين. نعم.
All the class is counting by 12.,student,7,0,,,,كل الفصل يحتسب إلى 12
This is the problem.  That’s the division.,teacher,7,1,0.0,,0.0,هذه هي المشكلة، هذه هي القسم
"All the class is counting by 46. Mr. J, I’ve got a problem.  [Inaudible]  [Speaking in French]",student,17,0,,0.0,,كل الفصل يحتسب إلى 46 سيد جي لدي مشكلة
[Inaudible] [Crosstalk],multiple students,2,0,,,,[غير مسموع] [كروسستالك]
Good job! When it’s division…,teacher,5,1,,,0.0,عمل جيد عندما يكون التقسيم...
[Inaudible] [Crosstalk] [French],multiple students,3,0,,,,[غير مسموع] [كروسستالك] [فرنسية]
Can you start it with 12?,teacher,6,0,,,0.0,هل يمكنك البدء بـ 12؟
"There’s a big, big…",student,4,0,,,,هناك كبيرا، كبير...
"Wait a minute, if you’re making a problem, he’s talking about writing the problem from this one.  We always start with the…",teacher,22,0,,,0.0,انتظروا لحظة، إذا كنتم تخلقون مشكلة، فهو يتحدث عن كتابة المشكلة من هذه.
Product.,student,1,1,,,,المنتج
"Product, thank you, that’s division.  And to find the next factor…",teacher,11,2,,,0.0,المنتج، شكراً لك، هذا التقسيم، ولإيجاد العامل التالي...
"I have another one, there’s a big tower in Boston.  It has 32…",student,13,0,,0.0,,لدي واحدة أخرى، هناك برج كبير في بوسطن.
No.,teacher,1,0,0.0,,0.0,-كلا .
It has 246 floors.,student,4,0,,,,لديها 246 طابق
"Floors, good job.",teacher,3,0,,,0.0,أرضيات، عمل جيد.
"No, it has 146 pupils in it.",student,7,0,,,,لا، لديها 146 تلميذ فيها.
"We’re talking about a tower that has 146 floors.  Then how is this one…  What does this one say? Listen to me, what does this sign say?",teacher,27,0,1.0,,0.0,نحن نتحدث عن برج يمتد إلى 146 طابقًا، إذاً كيف يبدو هذا... ماذا يقول هذا؟
Divide.,student,1,1,,,,تقسيم.
