text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Good.  The second dot is two-tenths.  Student K, could you tell me one to label.",teacher,15,1,1.0,,0.0,حسناً، النقطة الثانية هي اثنين من العشرات، الطالب كيه، هل يمكنك أن تخبرني أن أضع علامة على واحدة؟
Three-tenths.,student,1,1,,,,ثلاثة عشرات.
Three-tenths goes where?,teacher,3,1,,,0.0,ثلاثة عشرات تذهب إلى أين؟
I can’t -- that’s the [inaudible],student,6,0,,,,لا أستطيع - هذا هو [غير مسموع]
Very good.  Anything else?  Student B?,teacher,6,0,0.0,,1.0,جيد جداً، أي شيء آخر؟
Four-tenths.,student,1,1,,,,أربع عشرات.
Goes where?,teacher,2,0,,,0.0,-إلى أين؟
In the middle.,student,3,0,,,,في الوسط
How would I know – right here?,teacher,7,0,,,1.0,كيف لي أن أعرف هنا؟
"Make a dot, yeah.",student,4,0,,,,ضع نقطة، نعم.
"I know.  I didn’t do a very good job with this part.  After four-tenths we have – Student K, what comes after four- tenths.",teacher,24,2,,,0.0,أعلم، لم أستطع القيام بعمل جيد في هذا الجزء، بعد أربعة عشرات لدينا طالب ك، ما يأتي بعد أربعة عشرات.
Five-tenths.,student,1,1,,,,خمسة عشرات.
Five-tenths.  Do you know what five-tenths is equal to?,teacher,9,2,,,0.0,خمسة عشرات هل تعرف ما يساوي خمسة عشرات؟
Fifty percent.,student,2,1,,,,خمسين في المئة
Fifty percent or equal to what fraction?,teacher,7,2,,,0.0,خمسين في المئة أو يساوي أي جزء؟
A half. Student K.,student,4,0,,,,نصف، الطالب ك.
How is five – it’s okay. How is five related to ten?,teacher,12,0,,,0.0,ما علاقة الخمسة بالعشر؟
She know she knows.,student,4,0,,,,انها تعرف انها تعرف.
Or you said you know that five-tenths is 50 percent.  Do you know what 50 percent is as fraction?,teacher,19,4,,,0.0,أو قلت أنك تعرف أن الخمسة العشرات هي 50 في المئة. هل تعرف ما هي 50 في المئة كجزء؟
Half.,student,1,0,,,,النصف.
"Other than five-tenths, can you think of another fraction that is equal to 50 percent.",teacher,15,3,,,0.0,بالإضافة إلى خمس عشرات، هل يمكنك التفكير في جزء آخر يساوي 50 في المئة.
Oh.,student,1,0,,,,-أوه .
"Fernando, that wasn’t helpful.",teacher,4,0,,,0.0,(فرناندو) ، هذا لم يساعدني
"Yeah, it wasn’t helpful. Oh, one-half.",student,6,0,,,,أجل، لم يكن مفيدًا.
Thank you.  So we’re going to wind it up then with the halves that we already have.  Five-tenths.  The next one would be six-tenths.  And then I don’t have dots.  So what else do I need to add?  Student C?,teacher,40,3,0.0,,0.0,شكراً. لذا سننهي الأمر بعد ذلك مع النصف الذي لدينا بالفعل. خمسة عشرات. التالي سيكون ستة عشرات. وبعد ذلك ليس لدي نقاط. لذا ما الذي أحتاج إلى إضافة؟ الطالب C؟
Another dot.,student,2,0,,,,نقطة أخرى
Good.  How would I know where to put the next dot?,teacher,11,0,,,0.0,جيد، كيف أعرف أين أضع النقطة التالية؟
Well just kind of close to the six-tenths but not in the middle.,student,13,1,,0.0,,حسناً، نوعاً ما بالقرب من الستة عشرات ولكن ليس في الوسط
"Okay, good.  So, can somebody explain how they can use the information that is already on the table to kind of know where the other dot should go?  Student J?",teacher,30,0,0.0,,1.0,حسناً، حسناً، هل يمكن لأحد أن يشرح كيف يمكنه استخدام المعلومات الموجودة بالفعل على الطاولة لمعرفة أين يجب أن تذهب النقطة الأخرى؟
"If you [inaudible] seven-tenths, if you put your [inaudible] out where – if you put your index finger and your thumb [inaudible] and measure it and then it put it where – and then put your thumb on six-tenths and [inaudible]",student,41,3,,0.0,,إذا كنت [غير مسموع] سبعة عشرات، إذا وضعت [غير مسموع] الخاص بك حيث  إذا وضعت إصبعك المؤشر وإصبعك [غير مسموع] و قياسها ثم وضعتها حيث  ثم وضعت إصبعك على ستة عشرات و [غير مسموع]
"Okay.  So, it sounds like you’re saying measure here, right? Because between each dot it should be what?",teacher,18,1,1.0,,0.0,حسناً، يبدو أنك تقول قياس هنا، صحيح؟ لأن بين كل نقطة يجب أن يكون ما؟
[inaudible],student,1,0,,,,[غير مسموع]
Student B.,teacher,2,0,,,0.0,الطالب ب
[inaudible],student,1,0,,,,[غير مسموع]
"Yeah.  Remember, whenever we make our fractions each group needs to be the same amount, from all those drawings we practiced.  So, it’s not going to be perfect but we’re going to do our best at it.  So this is seven-tenths. And nine-tenths.  Okay.",teacher,44,3,,,0.0,نعم. تذكر، كلما قمنا بإعداد الكسور لدينا كل مجموعة يجب أن تكون نفس الكمية، من جميع الرسومات التي تمارسنا. لذلك، لن تكون مثالية ولكننا سنقوم بذل قصارى جهدنا في ذلك. لذلك هذا هو سبعة عشرات. و تسعة عشرات. حسنا.
"Nope, you forgot something.",student,4,0,,,,لا، لقد نسيت شيئاً
"Oh, thank you, Student T.  Ten-tenths is one whole.  Very good. Okay, so this is very important that you have it because we’re going to play the game with this fraction track.  And the game is kind of like – it reminds me of that packet that you did, the fraction packet – Do you – but no, it’s way more fun than that.  Don’t worry. But do you remember where this was this confusing problem where somebody like ran a certain amount each day?",teacher,85,4,,,0.0,أوه، شكراً، الطالب T. عشرة العشرات هي واحدة كاملة. جيد جداً. حسناً، هذا مهم جداً أن يكون لديك ذلك لأننا سنلعب اللعبة مع هذه المسار الكسورية. واللعبة نوعاً ما مثل
"Yeah, and I almost did get it –",student,8,0,,0.0,,نعم، وأنا تقريبا حصلت عليه 
"So, no, it’s not like that but you’re – it’s going to be a track and we’re going to practice on this board, and then you’re going to get to play. Your goal—there are going to be some tiles on each spot in your track and your goal is to get the tile to one, to land exactly on one.  And if you do you win the tile.  And your goal is to get as many tiles as you can.  So what I’m going to do is I printed out official game board papers.  So what you can do is close your book.  I will pass book one bag goes for each table, okay?  One bag for each table.  One, two, three, four.  One, two, three.  One, two, three.  One, two. Student M is absent.  What did the doctor say?  I mean the nurse.",teacher,144,0,0.0,,0.0,إذاً، لا، ليس الأمر كذلك، ولكنك ستعمل على ممارسة مسار، وسنمارس على هذه اللوحة، ثم ستبدأ باللعب. هدفك سيكون هناك بعض البلاطات في كل مكان في مسارك و هدفك هو الحصول على البلاطات إلى واحدة، والوصول إلى واحدة بالضبط. وإذا فزت بالبلاطات. و هدفك هو الحصول على أكبر عدد ممكن من البلاطات. لذا ما سأفعله هو طباعة ورق اللوحة الرسمية للعبة. لذا ما يمكنك القيام به هو إغلاق كتابك. سأقوم بإجتياز كيس واحد لكل طاولة، حسناً؟ كيس واحد لكل طاولة. واحد، اثنان، ثلاثة. واحد، اثنان، ثلاثة. واحد، اثنان، ثلاثة. واحد، اثنان. واحد، اثنان. الطالب M غائب. ماذا يعني الطبيب؟ أقول الممرضة.
She said that I got to move slowly [inaudible] but all [inaudible],student,12,0,,0.0,,قالت أنني يجب أن أتحرك ببطء [غير مسموع] ولكن كل [غير مسموع]
"Okay.  Can you bring this to the nurse, please?  Okay.  So you have your game pieces and now you are getting a fraction track board, okay?  Same one you already have but this one is the professionally made, just in case there were any mistakes, okay?  Name and date goes on the top.",teacher,53,1,0.0,,0.0,حسناً، هل يمكنك أن تحضر هذا للممرضة، رجاءً؟ حسناً، لديك أجزاء اللعبة، والآن ستحصل على لوحة مسار الكسور، حسناً؟ نفسها التي لديك بالفعل، لكن هذه مصنوعة مهنياً، فقط في حالة وجود أي أخطاء، حسناً؟
How do we know how to play?,student,7,0,,,,كيف نعرف كيف نلعب؟
"Well then you’re going to get the directions and we’re going to go over them. Oh, actually, only one per team.  One per team.",teacher,24,0,1.0,,0.0,حسناً إذاً سوف تحصل على الإرشادات وسنراجعها في الواقع واحد لكل فريق واحد لكل فريق
What do you mean one person?,student,6,0,,,,ماذا تعني بشخص واحد؟
One paper per team.,teacher,4,0,1.0,,0.0,ورقة واحدة لكل فريق
Oh. [inaudible],student,2,0,,,,أوه. [غير مسموع]
"In a minute.  Okay.  One – please pass it back.  So we are going to look first at the directions.  That’s the most important part.  And the directions, the title says Fraction Track, and the first page says one of two. Fraction Track one of two.  You’re sharing so I’m waiting to see that you have it in front of you because the directions are not very clear. So I can see that Student N and Student Y are ready.  I can see Student S and Student D are ready; Student K and Student S are doing a good job.  We’re looking at the paper says Fraction Track one of two on it.  It has the directions. Thank you, Student J and Student J look ready.  Student F and Student J look ready.  Student T and Student B look ready.  And then we’re just waiting for Student K and Student K to sit up and show that ready.",teacher,158,3,,,0.0,في دقيقة واحدة. حسناً. واحد  يرجى إرجاعه مرة أخرى. لذلك سننظر أولاً إلى التوجيهات. هذا هو الجزء الأكثر أهمية. والتوجيهات، العنوان يقول قطعة مسار، والصفحة الأولى تقول واحدة من اثنين. قطعة مسار واحد من اثنين. أنت تقاسم لذلك أنا  انتظر أن ترى أن لديك ذلك أمامك لأن التوجيهات ليست واضحة جداً. لذلك أستطيع أن أرى أن الطالب N والطالب Y جاهزين. أستطيع أن أرى الطالب S والطالب D جاهزين؛ الطالب K والطالب S يقومون بعمل جيد. نحن ننظر في الورقة يقول قطعة مسار واحد من اثنين عليه. لديها التوجيهات. شكراً، الطالب J والطالب J تبدو جاهزة. الطالب F والطالب J جاهز. الطالب T والطالب B نظرة. ومن ثم نحن K الجلوس في انتظار الطالب K والطالب فقط أن يظهر جاهز و جاهز.
Huh?,student,1,0,,,,هاه؟
Sit up.,teacher,2,0,,,0.0,اجلس
Oh.,student,1,0,,,,-أوه .
"Okay, so first of all, you need fraction cards.  I put them in color for you, so they’re a little bit different so that they don’t get mixed up with somebody else’s.  So, please be aware of the colors that you have.  You also need chips, which are in the bag.  I haven’t asked anyone to touch any of the pieces.",teacher,61,1,,,0.0,حسناً، أولاً، تحتاج إلى بطاقات الكسور. وضعتها بالألوان لك، لذا فهي مختلفة قليلاً حتى لا تخلط مع شخص آخر. لذا، يرجى أن تكون على دراية بالألوان التي لديك. تحتاج أيضًا إلى رقائق، التي هي في الحقيبة. لم أطلب من أي شخص لمس أي من الأجزاء.
What?,student,1,0,,,,ـ ماذا؟
"And you need the game board, which I already passed out.  The game board is the fraction tracks, okay?  So the game board should look like this so that the lines are going across.",teacher,34,2,,,0.0,و أنت بحاجة إلى اللوحة اللعبية، التي فقدتها بالفعل. اللوحة اللعبية هي المسارات الكسورية، حسناً؟ لذلك يجب أن تبدو اللوحة اللعبية هكذا بحيث تتراوح الخطوط.
"Oh, this is cool.",student,4,0,,,,هذا رائع
And the first thing is to remove any percent cards that are in the bag.  So the bags do have some percent cards.  So I’ll give you a minute to do that.  You don’t want any fraction cards that are greater than one or any percent cards.  What are those fractions called that are bigger than one? Student N?,teacher,59,5,,,0.0,والشيء الأول هو إزالة أي بطاقات في المئة الموجودة في الحقيبة. لذا فإن الحقائب لديها بعض بطاقات في المئة. لذلك سأعطيك دقيقة للقيام بذلك. أنت لا تريد أي بطاقات جزء أكبر من واحد أو أي بطاقات في المئة. ما هي تلك الكسور التي تسمى أكبر من واحد؟ الطالب N؟
[inaudible] fractions.,student,2,1,,,,[غير مسموع] الكسور.
"Oh, no, good guess though.  Student K?",teacher,7,0,,,0.0,أوه، لا، تخمين جيد مع ذلك الطالب كيه؟
Improper.,student,1,0,,,,غير مناسب.
"Improper fractions.  So, any improper fraction put back into the bag.  And I’m going to give you a minute to do that.",teacher,22,2,,,0.0,الكسور غير المناسبة. لذا، أي كسور غير المناسبة وضعت مرة أخرى في الحقيبة. وأنا سأعطيك دقيقة للقيام بذلك.
[inaudible],student,1,0,,,,[غير مسموع]
Take out any improper fractions.,teacher,5,1,,,0.0,إزالة أي كسور غير مناسبة.
"No, that’s – improper fractions is more than one.",student,9,1,,0.0,,لا، هذا  الكسور غير المناسبة أكثر من واحد.
Give half to your partner so you guys can speed up the process. What’s your question?,teacher,16,0,0.0,,0.0,أعط النصف لشريكك حتى تتمكنوا من تسريع العملية
[inaudible],student,1,0,,,,[غير مسموع]
All of those are fine.  This like is an improper fraction. Why?,teacher,12,1,,,1.0,كل هذا جيد، هذا مثل الجزء غير المناسب. لماذا؟
‘Cause it [inaudible],student,3,0,,,,لأنّه (غير مُسمع)
Good.  It has more where?  What’s that called?,teacher,8,0,,,1.0,جيد، هناك المزيد من أين؟
[inaudible],student,1,0,,,,[غير مسموع]
But you said the top.  What do you mean by top?  What is that called?,teacher,15,0,,,1.0,ولكنك قلت القمة ماذا تعني بالقمة؟
Numerator.  The numerator.,student,3,2,,,,المحاسب، المحاسب
"Good, the numerator.",teacher,3,1,,,0.0,جيد، العداد.
[inaudible],student,1,0,,,,[غير مسموع]
Is that greater than one?,teacher,5,0,,,0.0,هل هذا أكبر من واحد؟
[inaudible],student,1,0,,,,[غير مسموع]
Nope.  So percents and any improper fractions are going back in t he bag.  Looking good.,teacher,16,2,,,0.0,لا، إذاً النسبة المئوية والكسور غير المناسبة ستعود إلى الحقيبة تبدو جيدة
-- equal to one.,student,4,0,,,,-- يساوي واحد.
Do you know if five-fifths and improper fraction?,teacher,8,1,,,0.0,هل تعرف ما إذا كان الخمسة الخمسة والجزء غير المناسب؟
No. No. It’s a [inaudible],student,5,0,,,,لا، لا، إنه (غير مُسمع)
That’s okay.  As long as – All of your fractions should be fractions that are out of these denominators.  But did you take out all of the improper fractions?,teacher,29,4,0.0,,0.0,لا بأس، طالما أن جميع الكسور الخاصة بك يجب أن تكون كسور خارج هذه المستعارة. ولكن هل قمت بإزالة جميع الكسور غير المناسبة؟
I tried to but –,student,5,0,,,,حاولت لكن
"Oh, there’s not – oh.  Student K, what’s the matter with you today?",teacher,13,0,0.0,,0.0,"أوه، لا يوجد ""كاي"" الطالب، ما خطبك اليوم؟"
I’m tired.,student,2,0,,,,أنا متعب.
Okay.  I’m sorry that you’re tired.,teacher,6,0,,,0.0,حسناً، أنا آسفة لأنك متعب
I didn’t get no sleep last night.,student,7,0,,,,لم أحصل على نوم ليلة أمس
"Okay, I’m sorry.  So I’ll call mom and talk to her about that, but I still need you to work hard today.",teacher,22,0,0.0,,0.0,حسناً، أنا آسفة، لذا سأتصل بأمي و أتحدث معها عن ذلك، لكن لازلت بحاجة إلى العمل بجد اليوم.
Because I went to the [inaudible],student,6,0,,,,لأنّي ذهبتُ إلى [غير مسموع]
Okay.,teacher,1,0,0.0,,0.0,-حسناً
I’m tired.,student,2,0,,,,أنا متعب.
"But I still need you to try hard today.  Can you do that?  It’s almost lunch time.  Do you think you can try for math? Okay, thank you. All right.  If you haven’t finished then I will give you time in a little bit.  I see a card already on the floor over there. So I have these little like – they’re kind of like post-its because I don’t – if I put a chip on the board – on my board what’s going to happen?",teacher,86,0,,,0.0,ولكن ما زلت بحاجة إلى أن تحاول بجد اليوم. هل يمكنك القيام بذلك؟ إنه وقت الغداء تقريباً. هل تعتقد أنه يمكنك تجربة الرياضيات؟ حسناً، شكراً. حسناً. إذا لم تنتهي بعد ذلك سأعطيك الوقت بعد قليل. أرى بطاقة بالفعل على الأرض هناك. لذلك لدي هذه البطاقات الصغيرة مثل  إنها نوعاً ما مثل البوستات لأنني لا أعرف  إذا وضعت رقاقة على اللوح  على اللوحة ماذا سيحدث؟
It’s going to fall.,student,4,0,,,,سوف تسقط
It’s going to fall down.  So I’m using a post-it.  But we’re going to read the directions and play on this board to practice and then you’ll get to play as a team at your table.  We have 30 minutes before lunch.  So we should only have to spend five minutes practicing the game and then you should get about 20 minutes in order to play with a partner.  How much time does that leave us? Student D?,teacher,78,0,,,0.0,سوف تسقط. لذلك أنا أستخدم ما بعد ذلك. ولكننا سوف نقرأ الإرشادات ونلعب على هذه اللوحة للتدريب ثم يمكنك اللعب كفريق عند طاولتك. لدينا 30 دقيقة قبل الغداء. لذلك يجب أن نقضي خمس دقائق فقط في ممارسة اللعبة ثم يجب أن تحصل على حوالي 20 دقيقة من أجل اللعب مع شريك.
Five more minutes.,student,3,0,,,,خمس دقائق أخرى
Five more minutes.  That’s to talk about how your game went.,teacher,11,0,,,0.0,خمس دقائق أخرى، هذا للحديث عن كيفية مباراتك
Five more minutes.,student,3,0,,,,خمس دقائق أخرى
"Oh, I said we shouldn’t have to spend more than five minutes going over the directions.",teacher,16,0,,,0.0,قلت أننا لا يجب أن نقضي أكثر من خمس دقائق في التفكير في الاتجاهات
Okay.,student,1,0,,,,-حسناً
"So if you’re not finished separating the cards, please stop and you will have time after we go over the directions. Okay.  So let’s read number one.  How about Student N?",teacher,31,0,,,0.0,لذا إذا لم تنتهي من فصل البطاقات، يرجى التوقف وسيكون لديك وقت بعد أن نراجع التوجيهات. حسناً. لذلك دعونا نقرأ رقم واحد. ماذا عن الطالب N؟
To move the percent cards and the [inaudible] card greater than one such as [inaudible] you only [inaudible] one of the fractions [inaudible] from zero to one.,student,27,2,,0.0,,لنقل بطاقات النسبة المئوية والبطاقة [غير مسموعة] أكبر من واحدة مثل [غير مسموعة] أنت فقط [غير مسموعة] واحدة من الكسور [غير مسموعة] من الصفر إلى واحد.
"Excellent.  So, I’m not sure everyone’s clear.  We are done touching the pieces.  Right now we are reading the directions.  Thank you.  Okay, we already did that.  And if you didn’t finish that that’s what you’re going to do when you stop going over the directions.  Number two is important.  What does number two say, Student K?",teacher,57,0,0.0,,0.0,ممتاز. لذا، أنا لست متأكداً من أن الجميع واضح. لقد انتهينا من لمس الأجزاء. الآن نحن نقرأ الإرشادات. شكراً. حسناً، فعلنا ذلك بالفعل. وإذا لم تنتهي من ذلك، هذا ما ستفعله عندما تتوقف عن مراجعة الإرشادات. رقم اثنان مهم. ماذا يقول رقم اثنان، الطالب ك؟
"Place seven chips on the game board, one on each track.  Any fraction point less than [three-fourths], mix the cards and place them face down.",student,25,1,,0.0,,ضع سبعة رقائق على اللوحة، واحدة على كل مسار. أي نقطة كسر أقل من [ثلاثة أرباع] ، مزج البطاقات ووضعها وجهاً إلى أسفل.
Okay.  So that was a ton of information.  What is one thing that they said?  Student J?,teacher,17,0,0.0,,1.0,حسناً، كان ذلك الكثير من المعلومات، ما هو شيء واحد قالوه؟
To put seven chips on the game boar d.,student,9,0,,0.0,,لوضع سبعة رقائق على اللعبة الخنزير d.
"Okay.  So I need seven chips.  I’m going to take seven sticky notes.  Now, where do I need to put the pieces?  They were very specific about how to put the pieces on the game board.  Student D?",teacher,38,0,1.0,,0.0,حسناً، أنا بحاجة إلى سبعة رقائق. سأأخذ سبعة ملاحظات ملصقة. الآن، أين يجب أن أضع الأجزاء؟ كانت محددة جداً حول كيفية وضع الأجزاء على اللوحة اللعبة. الطالب دي؟
We put it on the – Do we do that?,student,10,0,,0.0,,نضعها على  هل نفعل ذلك؟
Nope.,teacher,1,0,1.0,,0.0,لا، لا، لا.
On each track.,student,3,0,,,,على كل مسار
"Okay.  So, how many chips, for example, can I put on the second track, the one of thirds?",teacher,18,0,,,0.0,حسناً، كم رقاقة، على سبيل المثال، يمكنني وضعها على المسار الثاني، واحد من الثلثات؟
Two.,student,1,0,,,,اثنان.
How many chips can I put on this one?  Student Y?,teacher,11,0,,,0.0,كم عدد البطاقات التي يمكنني وضعها على هذه؟
Three.,student,1,0,,,,ثلاثة.
"Three?  Well let’s read what it says.  It says place seven chips on the game board, one on each track at any fraction point less than three-fourths.  So for this track –",teacher,32,1,,,0.0,ثلاثة؟ دعونا نقرأ ما يقول. يقول وضع سبعة رقائق على لوحة اللعبة، واحدة على كل مسار في أي نقطة كسر أقل من ثلاثة أرباع. لذلك لهذا المسار 
Oh.,student,1,0,,,,-أوه .
"-- how many chips am I allowed to put on it,  Student Y?",teacher,13,0,,,0.0,كم عدد البطاقات التي يُسمح لي بوضعها عليها، الطالب Y؟
One.,student,1,0,,,,واحد.
One.  Only one.  And can I put it on three-thirds? No.  Why not?  Student T?,teacher,15,0,,,1.0,واحد، واحد فقط، ويمكنني وضعها على ثلاثة ثلثي؟ لا. لماذا لا؟ الطالب (تي) ؟
Because if you put it on – you supposed to put it on – you supposed to put it on less than three-fourths.,student,23,0,,1.0,,لأنه إذا وضعتها على  من المفترض أن تضعها على  من المفترض أن تضعها على أقل من ثلاثة أرباع.
Very good.  Because three-thirds is not less than three- fourths.,teacher,10,0,1.0,,0.0,جيد جداً، لأن ثلاثة ثلثات ليست أقل من ثلاثة أرباع
Exactly.,student,1,0,,,,-حسناً
"Okay?  Because it’s one whole and three-fourths is less than one whole.  Very good, Student T.  So, we have to put it somewhere less than three-fourths, anywhere on the board but less than three-fourths.  So, where is one place that I could put a chip?  Student J?",teacher,47,2,,,0.0,حسناً؟ لأنّه كامل واحد و ثلاثة أرباعه أقل من كامل واحد. جيد جداً، الطالب (تي) ، لذا، يجب أن نضعها في مكان ما أقل من ثلاثة أرباع، في أي مكان على اللوح ولكن أقل من ثلاثة أرباع. لذا، أين مكان واحد يمكنني وضعه رقاقة؟ الطالب (جي) ؟
One one-third.,student,2,0,,,,واحد ثلث.
"On one-third.  Very good.  I’ve used this track already.  Now there’s one there, so I can not add another one on that. Please put it down so that you don’t lose the opportunity to play.  Put it down.  Thank you.  Student S?",teacher,42,1,,,0.0,في الثلث. جيد جداً. لقد استخدمت هذا المسار بالفعل. الآن هناك واحد هناك، لذلك لا أستطيع إضافة آخر على ذلك. من فضلك ضعها حتى لا تفقد الفرصة للعب. ضعها. شكراً. الطالب S؟
One-half.,student,1,0,,,,ونصف.
One-half.  Is that less than three-fourths?,teacher,6,0,,,0.0,نصف، هل هذا أقل من ثلاثة أرباع؟
Yes.,student,1,0,,,,-أجل، أجل
Very good.  I can put it right there.  Student T?,teacher,10,0,,,0.0,جيد جداً، يمكنني أن أضعها هنا
You could put it on one-fourth.,student,6,0,,,,يمكنك وضعها على ربع واحد.
One-fourth.  Very good.  Student B?,teacher,5,0,1.0,,0.0,ربع، جيد جداً، الطالب ب؟
Put it on one-fifth.,student,4,0,,,,ضعها على الخامسة.
One-fifth.  I’m seeing a pattern.  It doesn’t have to be on the first one.  It just has to be less than three-fourths. Student S?,teacher,24,0,,,0.0,واحد الخامس. أنا أرى نمط. لا يجب أن يكون على الأول. فقط يجب أن يكون أقل من ثلاثة أرباع. الطالب S؟
You can put it on three-eighths.,student,6,0,,,,يمكنك وضعها على ثلاثة ثمانية.
"Three-eighths.  Very good.  One, two, three, four, five.  We need two more.  Student Y?",teacher,14,0,1.0,,0.0,ثلاثة ثمانية، جيد جداً، واحد، اثنان، ثلاثة، أربعة، خمسة نحتاج إلى اثنين آخرين، الطالب Y؟
You can put it on seven-tenths.,student,6,1,,,,يمكنك وضعها على سبعة عشرات.
"Seven-tenths.  Very good.  One track to go.  Somewhere there that’s less than three-fourths.  Student K, can you find a point on the sixes that is less than three-fourths?",teacher,28,1,1.0,,0.0,سبعة عشرات. جيد جدا. مسار واحد للذهاب. في مكان ما هناك  أقل من ثلاثة أرباع. الطالب K، هل يمكنك العثور على نقطة على الستة التي هي أقل من ثلاثة أرباع؟
You can put it on one-sixth.,student,6,0,,,,يمكنك وضعها على 1/6.
"One-sixth.  You got it.  Okay? Now, when you’re playing with your partner it’s up to you where you put the chips.  But you have to follow the rules.  So, what has to happen when you’re deciding where the chips go? Student T?",teacher,42,0,1.0,,0.0,واحد السادس. فهمت. حسناً؟ الآن، عندما تلعبين مع شريكك الأمر عائد إليك أين تضع البطاقات. ولكن عليك اتباع القواعد. لذا، ما الذي يجب أن يحدث عندما تقرر أين تذهب البطاقات؟ الطالب T؟
It has to be less than three-fourths.,student,7,0,,,,يجب أن يكون أقل من ثلاثة أرباع.
Good.  One is that it has to be less than three-fourths.  Who can tell me what percent that is equal to?  Student J?,teacher,23,1,1.0,,1.0,جيد. واحد هو أنه يجب أن يكون أقل من ثلاثة أرباع. من يمكنه أن يقول لي ما هي النسبة المئوية التي تساوي؟ الطالب J؟
Seventy-five.,student,1,0,,,,سبعين وخمسة
"Seventy-five percent.  So if you feel more comfortable with converting these to percents that can help you also.  So, one is that it’s less than three-fourths?  What’s the other rule?",teacher,30,3,,,0.0,75 في المئة. إذا كنت تشعر بالراحة في تحويل هذه إلى نسبة مئوية يمكن أن تساعدك أيضا. إذاً، واحد هو أنه أقل من ثلاثة أرباع؟ ما هي القاعدة الأخرى؟
[inaudible],student,1,0,,,,[غير مسموع]
Student S?,teacher,2,0,,,0.0,الطالب S؟
One could be – only one chip can be on the track.,student,12,0,,1.0,,واحد يمكن أن يكون  رقاقة واحدة فقط يمكن أن تكون على المسار.
"Very good.  The other rule is that only one chip can be on the track.  And how many chips do you need to use, student N? Oh, you don’t – how many chips do you need to use, Student K?",teacher,40,0,1.0,,0.0,جيد جداً، القاعدة الأخرى هي أن رقاقة واحدة فقط يمكن أن تكون على المسار. وكم رقائق تحتاج إلى استخدامها، الطالب N؟ أوه، أنت لا تعرف كم رقائق تحتاج إلى استخدامها، الطالب K؟
Seven.,student,1,0,,,,سبعة.
"Seven.  Which would mean one chip on each track, okay?",teacher,10,0,,,0.0,سبعة، وهذا يعني رقاقة واحدة على كل مسار، حسناً؟
I can’t see.,student,3,0,,,,لا أستطيع أن أرى
"Question.  You can’t see?  Oh, move your seat so you can see. There you go. You won’t have to see it once you’re on your own.  So if you can’t see right now because of the camera then just scoot your chair somewhere so that you can see.  Okay.  So now comes the fun part.",teacher,55,0,,,0.0,السؤال: لا تستطيعون الرؤية؟ انتقلوا مقعدكم حتى تستطيعون الرؤية. ها أنتم ذا. لن تضطروا لرؤيتها بمجرد أن تكونوا بمفردكم. لذا إذا لم تتمكنوا من الرؤية الآن بسبب الكاميرا
Yeah.,student,1,0,,,,-أجل، أجل
"Your goal is to get a chip to land on one.  If it lands on one you’re winning and it’s your chip, okay?",teacher,23,0,,,0.0,هدفك هو أن تحصل على رقاقة للهبوط على واحدة إذا هبطت على واحدة أنت تفوز وهي رقاقة لك، حسناً؟
I don’t get the – What? You get –,student,9,0,,0.0,,أنا لا أفهم ماذا؟
We’re going to get there.  So we’re going to read the directions but we’re going to play around on here.,teacher,20,0,0.0,,0.0,سنصل إلى هناك لذا سنقرأ الإرشادات ولكننا سنلعب هنا
Uh-oh.,student,1,0,,,,أوه، أوه.
"So, Student K, would you like to read number three?",teacher,10,0,,,1.0,لذا، الطالب ك، هل ترغب في قراءة رقم ثلاثة؟
Oh [inaudible],student,2,0,,,,أوه [غير مسموع]
Yep.,teacher,1,0,,,0.0,-أجل .
[inaudible] the top part –,student,5,0,,,,[غير مسموع] الجزء العلوي 
I’m sorry.  I can’t hear because people are being really rude right in front of me.,teacher,16,0,0.0,,0.0,أنا آسفة، لا أستطيع سماع ذلك لأن الناس يتصرفون وقحاً أمامي
"Oh no. Players take turns drawing a top card and moving a chip [inaudible] to total the amount shown.  You can move on one track or on several.  For example, if the car is three- fifths you can move three-fifths on the fifth line, six- tenths on the tenth line, or a combination of moves on two or more lines. What? Such as one-half and one-tenths, one-fifth and four-tenths or one-third, one-sixth, and one-tenth.  The fraction.",student,76,10,,0.0,,على سبيل المثال، إذا كانت السيارة ثلاث خمسات يمكنك تحريك ثلاث خمسات على الخط الخامس، ستة عشرات على الخط العاشر، أو مزيج من التحركات على خطين أو أكثر. ماذا؟ مثل نصف ونصف ونصف ونصف، ونصف ونصف ونصف أربع عشرات أو ثلث واحد، ونصف واحد، ونصف واحد. الجزء.
"Okay.  Hold on.  I’m going to pause you. Because you’re doing awesome, Student K.",teacher,14,0,0.0,,0.0,حسناً، انتظر، سأقوم بإيقافك، لأنّكِ تقومين بعمل رائع، الطالب (كاي)
Okay.,student,1,0,,,,-حسناً
"But it’s a whole lot of information, right?",teacher,8,1,,,0.0,لكنّه الكثير من المعلومات، صحيح؟
"Yes, and [I’m not] –",student,5,0,,,,نعم، و (أنا لست)
And I already heard some people go huh?,teacher,8,0,0.0,,0.0,وقد سمعت بالفعل بعض الناس يذهبون huh؟
I don’t understand it.,student,4,0,,,,أنا لا أفهم ذلك
