text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Yeah.  So if we cut this in half, this 3 by 6 array is going to fit right here.  This 3 by 16 array is going to fit right here, and 3 plus 3 equals 6, right, Student O?  So, or 3 times 2.  Good.  But this is going to be 3, because if it was really like – we would have 1, 2, 3 and then 1, 2, 3. Can you see that?  So it’s 3 here, and 3 here, and they would both make up 6.  Does that make sense?  Everyone, does that make sense?  I don’t think I really did a good job of explaining that.  All right?  So, what we’re going to look at is one more thing, and we’re not even going to solve the problem.  I just want you to see what you think the answer is going to be.  So if I wrote this problem – all right, raise your hand if you think that the product of this multiplication is going to be bigger than this one. Raise your hand if you think this is going to be bigger than this?  So a couple. Raise your hand if you think this one is going to be less than this. So you think this problem is going to be less than the product of this problem?  Raise your hand if you think that both products are going to be the same.  Raise your hand if you’re not sure.  All right.  So let’s have a vote.  How many people think that this product is going to be bigger? So we have two.  How many people think that this product is going to be the bigger number?  We have two.  How many people think that the products are going to be the same? Three, four, five people.  And how many aren’t sure?  Six? One, two, three, four – we’ve got about five.  Now, look at our rules.  Student L, read the first rule.  No [inaudible] any rules.",teacher,332,9,1.0,,1.0,نعم. إذاً إذا قطعنا هذا إلى النصف، فإن هذا الترتيب 3 × 6 سوف يناسب هنا. هذا الترتيب 3 × 16 سوف يناسب هنا، و 3 زائد 3 يساوي 6، أليس كذلك، الطالب O؟ إذاً، أو 3 × 2؟ جيد. ولكن هذا سيكون 3، لأنه إذا كان حقاً مثل  سيكون لدينا 1، 2، 3 ثم 1، 2، 3؟ هل ترى ذلك؟ إذاً 3 هنا، و 3 هنا، و 3 هنا، وسيكون كل منهما يشكل 6؟ هل هذا منطقي؟ الجميع، هل هذا منطقي؟ لا أعتقد أنني قمت بعمل جيد حقاً في شرح ذلك. حسناً؟ إذاً، ما سوف ننظر إليه هو شيء واحد أكثر، ونحن لن نحل المشكلة. أريدكم فقط أن تروا ما تعتقدون أن الإجابة ستكون عليه.
"If one factor is doubled and one factor is halved, my answer will be the same.",student,16,0,,0.0,,إذا تضاعف عامل واحد وتقلل عامل واحد إلى النصف، فإن إجابتي ستكون نفسها.
"All right.  Student B, read the second rule.",teacher,8,0,0.0,,0.0,حسناً، الطالب ب، اقرأ القاعدة الثانية
"If one factor stays the same and one factor is doubled, my answer will be doubled.",student,16,0,,0.0,,إذا كان العامل واحد يبقى نفسه و العامل واحد مضاعفة، سيكون إجابتي مضاعفة.
"Good.  And Student K, read the last one.",teacher,8,0,0.0,,0.0,جيد، والطلاب ك، قراءة الأخيرة.
"If one factor stays the same and one factor is half, my answer will be half.",student,16,0,,0.0,,إذا كان العامل واحد يبقى نفسه و العامل واحد هو نصف، إجابتي ستكون نصف.
"All right.  So now that we know these rules, let’s go through it again.  How many people think that this is going to be the bigger product, that this multiplication problem is going to give us a bigger product than this?  All right. How many people think that this is going to give us a bigger product?  So two.  And how many people think they’re going to be same now.  Ooh.  So why are they going to be the same, Student M?",teacher,82,4,0.0,,1.0,حسناً. الآن بما أننا نعرف هذه القواعد، دعونا نراجعها مرة أخرى. كم من الناس يعتقدون أن هذا سيكون المنتج الأكبر، أن هذه المشكلة من الضربة ستعطينا المنتج الأكبر من هذا؟ حسناً. كم من الناس يعتقدون أن هذا سوف يمنحنا المنتج الأكبر؟
Because it says [inaudible].,student,4,0,,,,لأنه يقول [غير مسموع].
So which factor got doubled?,teacher,5,0,,,0.0,إذاً، أي عامل مضاعف؟
15.,student,1,0,,,,15.
The 15 got doubled to what?,teacher,6,0,,,0.0,15 مضاعفة إلى ماذا؟
30.,student,1,0,,,,ثلاثون
30.  Good.,teacher,2,0,,,0.0,حسناً.
8 got split in half.,student,5,0,,,,ثمانية تم تقسيمها إلى نصف.
And 8 got split in half.  So if one factor is doubled – from 15 to 30 – and the other factor is split in half – 8 to 4 – what happens?,teacher,33,0,1.0,,1.0,و 8 تم تقسيمها إلى النصف. إذا كان عامل واحد مضاعف  من 15 إلى 30  والعامل الآخر مقسم إلى النصف  8 إلى 4  ماذا يحدث؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"All right.  So, do you want to solve this?",teacher,9,0,,,0.0,حسناً، هل تريد حل هذا؟
Yes. No.,multiple students,2,0,,,,أجل، كلاّ
"Yeah, let’s do it real quick.  This one is super-easy because we know our multiples of 10.  So 30 times 4 – cover my 0 – what’s 3 times 4?",teacher,30,1,,,0.0,نعم، دعونا نقوم بذلك بسرعة كبيرة. هذا سهل جدا لأننا نعرف مضاعفاتنا من 10 لذلك 30 × 4  تغطي 0  ما هو 3 × 4؟
12.,multiple students,1,0,,,,12
12.  Then I have to do what?,teacher,7,0,,,0.0,إذاً ماذا علي أن أفعل؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"I have to add the 0 back, so we’ve got 120.",teacher,11,1,,,0.0,يجب أن أضيف الصفر مرة أخرى، لذلك لدينا 120.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Hold on one second, Student D.  Let’s just solve this last one. Do know I know my 15s tables?",teacher,19,0,,,0.0,انتظر لحظة، الطالب (دي) ، دعونا نحل هذه الأخيرة
No.,multiple students,1,0,,,,-كلا .
"No, but we can break it apart.  15 times 8 – what am I going to break the 15 into?  Student T, what two groups?",teacher,25,0,,,0.0,لا، ولكن يمكننا أن نقسمها. 15 × 8  ماذا سأقوم بتقسيم 15 إلى؟ الطالب T، أي مجموعتين؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Awesome.  10 and 5.  Now, what are my two multiplication problems?  What’s one, Student C?",teacher,15,1,,,0.0,رائع. 10 و 5. الآن، ما هي مشاكلي المضاعفة؟ ما هي واحدة، الطالب C؟
10 times 5.,student,3,0,,,,10 × 5
10 times 5 – they’re put in parentheses.  What’s my other multiplication problem?,teacher,13,2,,,0.0,10 × 5  تم وضعها في العلاقة. ما هي مشكلتي المضاعفة الأخرى؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Ooh.  Yeah.  Sorry.  10 times 5?  You sure?,teacher,8,0,,,0.0,أجل، آسف، 10 × 5، هل أنت متأكد؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"I was going too fast there.  I even got mixed up.  What should that be?  10 times what,  Student C?",teacher,20,0,,,0.0,لقد كنت أركب سريعاً جداً حتى أنني أخطأت ما الذي يجب أن يكون؟
8.,student,1,0,,,,8
"8.  So what should the other one be, Student C?",teacher,10,0,,,0.0,8. إذاً، ما الذي يجب أن يكون الآخر، الطالب (ج) ؟
10.,student,1,0,,,,عشرة
"Well, we already did 10, so we did 10 times 8 –",teacher,12,0,,,0.0,حسناً، فعلنا 10 بالفعل، لذلك فعلنا 10 × 8 
And [inaudible].,student,2,0,,,,و [غير مسموع].
"5 times 8, good.  What am I missing?",teacher,8,0,,,0.0,5 × 8، حسناً، ما الذي أفتقده؟
The plus sign.,multiple students,3,0,,,,علامة الجائزة.
[Inaudible.],teacher,1,0,,,0.0,[غير مسموع.]
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
So let’s solve this [inaudible].  10 times 8?,teacher,8,0,,,0.0,لذا دعونا نحل هذا [غير مسموع]. 10 × 8؟
80.,multiple students,1,0,,,,80.
Drop down my plus sign.  5 times 8?,teacher,8,0,,,0.0,ارفع علامتي الإضافية 5 × 8؟
40.,multiple students,1,0,,,,أربعين
80 plus 40?,teacher,3,0,,,0.0,80 زائد 40؟
120.,multiple students,1,0,,,,120.
120.  So have we got the same answer?,teacher,8,0,,,0.0,إذاً هل لدينا نفس الإجابة؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Yes.  So when one factor is doubled and the other factor is cut in half, we get the same answer.",teacher,20,0,,,0.0,نعم، لذا عندما يتم تضاعف عامل واحد والعامل الآخر يتم تقسيمه إلى النصف، نحصل على نفس الإجابة.
Same answer.,multiple students,2,0,,,,نفس الإجابة
Student D?,teacher,2,0,,,0.0,الطالب (دي) ؟
"At first I know it was 120 once I saw the problem, because 15 and 30 are halves, [inaudible] doubled, and [inaudible] 15 times 8 and [inaudible] 30 times 4, because 8 and 4 is doubled.",student,36,0,,1.0,,"في البداية أعرف أنه كان 120 عندما رأيت المشكلة، لأن 15 و 30 هي نصف، [غير مسموع] مضاعفة، و [غير مسموع] 15 × 8 و [غير مسموع] 30 × 4, لأن 8 و 4 مضاعفة."
"Well, you look at it this way:  double 40 at 8, then cut 30 in half.  So you could look at it that way, too, couldn’t you? So Student D looked at it the other way.  We said 15 got doubled and 8 got cut in half.  Student D looked at it as 30 got cut in half and 4 got doubled.  So you could look at it either way.  Do you see that, that you can look at it either way?",teacher,82,0,1.0,,0.0,حسنا، ننظر إليها بهذه الطريقة: مضاعفة 40 في 8، ثم قطع 30 في النصف. لذلك يمكنك أن ننظر إليها بهذه الطريقة أيضا، أليس كذلك؟ لذلك الطالب D نظر إليها من الناحية الأخرى. قالنا 15 مضاعفة و 8 قطع في النصف. الطالب D نظر إليها مثل 30 قطع في النصف و 4 ضرب في النصف. لذلك يمكنك أن ننظر إليها في كلتا الحالتين. هل ترى ذلك، يمكنك أن ننظر إليها في كلتا الحالتين؟
Yeah.,multiple students,1,0,,,,-أجل، أجل
"Sure.  So that’s good, Student D.  I’m glad that you brought that up.  So what we’re going to do – hold on, Student J – is we’re going to look at these problems.  So on the front we have inches and yards conversions, but before we do that, I want you to look at the back.  So we’re going to do page 62 first, okay?  What it is is some multiplication problems.  We can use the break-apart method.  Sure.  But I also want to see maybe for one or two of them, try to use doubling and halving.",teacher,98,2,,,0.0,"طبعا. هذا جيد, الطالب D. أنا سعيدة لأنك ذكرت ذلك. لذلك ما سوف نفعل  انتظر, الطالب J  هو أننا سوف ننظر إلى هذه المشكلات. لذلك على الجبهة لدينا انش و يارد تحويلات، ولكن قبل أن نفعل ذلك، أريد منك أن ننظر إلى الخلف. لذلك سوف نفعل الصفحة 62 أولا، حسنا؟ ما هو بعض مشكلات مضاعفة. يمكننا استخدام طريقة الانفصال. بالتأكيد. ولكن أيضا أريد أن أرى ربما لأحد أو اثنين منهم، حاول استخدام مضاعفة ونصف."
Okay.,student,1,0,,,,-حسناً
"I know we can do the break-apart method, so if you look at it and you’re not sure if you can double or halve it to get the answer, but try.  Maybe for one or two, try to double and halve.  But if you don’t think that’s right, maybe you can check it.  So you can do the break-apart for some, but for at least one try and double and halve it to get your answer, okay?",teacher,77,0,,,0.0,اعلم اننا نستطيع ان نفعل طريقة الانفصال اذا نظرت إليها وانت لست متأكدا اذا كنت تستطيع ان تضاعف او تقليصها للحصول على الاجابة ولكن حاول ربما لمدة واحدة او اثنتين حاول ان تضاعف ونصف ولكن اذا كنت لا تعتقد ان هذا صحيح ربما يمكنك التحقق من ذلك
Okay.,student,1,0,,,,-حسناً
So can I have Student L and Student J pass these out please? We’re doing page 61 first.  I mean 62.  Sorry.,teacher,22,0,,,0.0,إذاً هل يمكنني أن أطلب من الطالب L و الطالب J إعطائي هذه من فضلك؟ نحن نقوم بالصفحة 61 أولاً. أعني 62.
"If both of the factors are doubled, that means it’s the same.",student,12,1,,1.0,,إذا مضاعفت كلتا العوامل، فهذا يعني أنه نفس الشيء.
"No.  If both factors are doubled, that doesn’t mean it’s going to be the same.",teacher,15,1,1.0,,0.0,لا، إذا مضاعفة كلا العوامل، هذا لا يعني أنها ستكون نفسها.
Oh.,student,1,0,,,,-أوه .
One factor needs to be doubled.  The other one needs to be halved to be the same.,teacher,17,0,,,0.0,يجب مضاعفة العامل الواحد والآخر يجب تقسيمه إلى النصف ليكون نفسه
"Oh.  So doubling 4 – 4 and 4.  No.  4 and 4 equals 8, and 15 times 2 is 30.",student,20,0,,0.0,,اذا مضاعفة 4  4 و 4 رقم 4 و 4 يساوي 8 و 15 × 2 هو 30.
"Yeah, but, if we double both of them it would be 15 times 4 would then equal 30 times 8.  That’s doubling both, but we wouldn’t end up with the same answer.  This doesn’t [inaudible].  So when we double and halve, we’re only doing one of the factors.  So when one factor is doubled and one is halved, we get the same answer.  When one stays the same and the other one’s doubled, our answer is going to be doubled, and when one stays the same and the other one’s cut in half, our answer is going to be half.  Okay?",teacher,101,1,1.0,,0.0,نعم، ولكن، إذا ضاعفنا كلاهما سيكون 15 × 4 سيكون ثم يساوي 30 × 8. هذا ضاعف كلاهما، ولكننا لن ينتهي بنا المطاف مع نفس الجواب. هذا ليس [غير قابل للسمعة]. لذلك عندما نضاعف ونصف، نحن فقط نقوم بواحد من العوامل. لذلك عندما تضاعف عامل واحد ونصف واحد، نحصل على نفس الجواب. عندما يبقى واحد هو نفسه والآخر ضاعف، والجواب لدينا سوف تضاعف، وعندما يبقى واحد هو نفسه والآخر يقطع في النصف، والجواب لدينا سوف تكون نصف. حسنا؟
Okay.,student,1,0,,,,-حسناً
"So if you get confused, just look here.  Yep.  So we’re doing page 62 first.  So do these multiplication problems.  If you need to use the break-apart, do it, but try to use this rule.  If one factor is double and one factor is half, my answer will be the same.  Try to do that for one of them. So pick one and try to do that.  Let’s go, Student D.  Got a pencil?",teacher,74,1,,,0.0,لذا إذا كنت تشعر بالارتباك، فقط انظر هنا. نعم. لذلك نحن نقوم بالصفحة 62 أولاً. لذلك قم بهذه المشاكل المضاعفة. إذا كنت بحاجة إلى استخدام الفصل الفاصل، قم بذلك، ولكن حاول استخدام هذه القاعدة. إذا كان عامل واحد هو مزدوج و عامل واحد هو نصف، فسيكون إجابتي هو نفسه. حاول أن تفعل ذلك لأحد منهم. لذلك اختر واحد ومحاولة القيام بذلك. دعونا نذهب، الطالب D. هل لديك قلم؟
Yeah.  My lead pencils.,student,4,0,,,,أجل، أقلام الرصاص الخاصة بي
"That’s fine. Okay.  So we’re just solving these multiplication problems, but what we were going over is that if one factor is doubled and the other factor is cut in half, we’re going to end up with the same answer.  So could you, for this first one, 16 times 4, could you cut one of these factors in half and double the other one?",teacher,64,2,,,0.0,حسناً، حسناً، نحن نحل فقط هذه المشاكل المضاعفة، لكن ما كنا نتحدث عنه هو أنه إذا مضاعف عامل واحد وقطع العامل الآخر إلى النصف، سننتهي بنفس الإجابة. لذلك هل يمكنك، لهذا الأول، 16 × 4، هل يمكنك قطع واحد من هذه العوامل إلى النصف و مضاعف الآخر؟
Yes.,student,1,0,,,,-أجل، أجل
Which one could you cut in half?  And you would cut it in half and what would you get?,teacher,19,0,,,0.0,أيّة يمكن أن تقطعها إلى النصف؟ و تقطعها إلى النصف وماذا ستحصل؟
10 and 6.,student,3,0,,,,10 و 6.
"That would be breaking it apart.  But when we cut it in half – think of like a pizza.  If you cut a pizza in half.  If you and I were splitting a pizza and we cut it in half, would we both get the same amount?",teacher,47,0,,,0.0,لكن عندما نقسمها إلى النصف فكر في مثل البيتزا، إذا كنت تقسم البيتزا إلى النصف، إذا كنت أنا وأنت كنا نقسم البيتزا إلى النصف، هل كلانا يحصل على نفس المبلغ؟
Yes.,student,1,0,,,,-أجل، أجل
"Yeah.  So when we break 16 up, in half, is 10 and 6 the same amount?",teacher,16,0,,,0.0,أجل، إذاً عندما نقسم 16 إلى النصف، 10 و 6 هي نفس المبلغ؟
No.  8 and 8.,student,4,0,,,,رقم 8 و 8.
8 and 8 would.  So if we cut it in half it would be 8 –,teacher,16,0,,,0.0,ثمانية و ثمانية. إذا قطعناها إلى النصف سيكون ثمانية 
and 8?,student,2,0,,,,و 8؟
"No.  So we’re just cutting it in half.  If you cut 16 in half, how many would you get?",teacher,19,0,,,0.0,كلّا، إذاً سنقصّرها إلى النصف، إذاً إن قُصّرت 16 إلى النصف، كم ستحصل عليه؟
8.,student,1,0,,,,8
8.  So 8.  If we double 4 –?,teacher,8,0,,,0.0,8. اذا 8. اذا مضاعفة 4 ؟
8.,student,1,0,,,,8
8.  So 8 times 8 is going to give us the same answer as 16 times 4.  Do you know your 8 tables?,teacher,23,0,,,0.0,8 × 8 سوف تعطينا نفس الإجابة مثل 16 × 4. هل تعرف الجداول الثمانية؟
No. You said do the [inaudible]?,student,6,0,,,,كلاّ، قلتِ أنّكِ تفعلين ذلك؟
"If you have it, try to do the doubling and halving for problem number 4 – 16 times 4.  What other problem could you change that into, and you should know that right off the top of your head.  Same for number 5.  If you double and halve number 5, that will give you a multiplication fact that you should know right off the top of your head.  So 4 and 5 are good ones to double and halve.",teacher,79,1,0.0,,0.0,إذا كان لديك، حاول أن تفعل مضاعفة ونصف للمشكلة رقم 4  16 ضرب 4. ما هي المشكلة الأخرى التي يمكنك تغيير ذلك إلى، و يجب أن تعرف ذلك مباشرة من أعلى رأسك. نفس الشيء بالنسبة للرقم 5. إذا تضاعف ونصف رقم 5، وهذا سوف يعطيك حقيقة مضاعفة التي يجب أن تعرفها مباشرة من أعلى رأسك. لذلك 4 و 5 هي جيدة لتضاعف ونصف.
[Inaudible].,multiple students,1,0,,,,[غير مسموع].
"So, do you know your 16s tables?  No.  Actually, for number 4 and 5, I want you to double and halve those ones.  Those ones are really good to double and halve.  So even if you solved it using the break-apart method, solve it twice. No, you don’t need to erase it, but next to it, solve it using our doubling and halving rule, because you should get the same answer.  You don’t need to erase.  For 4 and 5 – 4 and 5 are going to be really good ones.  Then 6, 7, 8 you can use the break-apart method. But we can solve it a different way.  So using what we learned, if we cut one factor in half and double the other factor, we should get the same answer.  Which one of these do you think we should cut in half?",teacher,144,0,,,0.0,"إذاً، هل تعرف الجداول الـ 16؟ لا. في الواقع، بالنسبة للرقم 4 و 5، أريد منك أن تضاعف وتقسم تلك الأرقام إلى النصف. تلك الأرقام جيدة جدًا في تضاعف وتقسم. حتى لو قمت بحلها باستخدام طريقة الانفصال، قم بحلها مرتين. لا، لا تحتاج إلى حذفها، ولكن بجوارها، قم بحلها باستخدام قاعدة تضاعف وتقسم، لأنك يجب أن تحصل على نفس الإجابة. لا تحتاج إلى حذف. بالنسبة للرقم 4 و 5  4 و 5 سوف تكون جيدة جدًا. ثم 6, 7, 8 يمكنك استخدام طريقة الانفصال. ولكن يمكننا حلها بطريقة مختلفة. لذا باستخدام ما تعلمناه، إذا قطعنا عنصر واحد إلى النصف وتضاعف العامل الآخر، يجب أن نحصل على نفس الإجابة. أي من هذه تعتقد أننا يجب أن نقسم إلى النصف؟"
The 16.,student,2,0,,,,الـ16
"16.  So if we cut 16 in half, what would we be left with?",teacher,14,0,,,0.0,١٦. إذاً إذا قطعنا ١٦ إلى النصف، ماذا سنبقى؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"No.  Picture a pizza.  If I cut a pizza in half, you and I split a pizza and I cut it in half, right down the middle, would you and I both get the same amount of pizza?",teacher,38,0,,,0.0,لا، تخيل البيتزا، إذا قطعت البيتزا إلى النصف، أنت وأنا نقسم البيتزا ونقسمها إلى النصف، مباشرة إلى الوسط، هل سنحصل على نفس الكمية من البيتزا؟
Yes.,student,1,0,,,,-أجل، أجل
Yeah.  So how could you split it in half so that both factors are the same?,teacher,16,1,,,1.0,أجل، كيف يمكنك تقسيمها إلى النصف حتى يكون كلا العوامل متساوياً؟
I could put [inaudible].,student,4,0,,,,يمكنني أن أضع [غير مسموع].
"I mean, not factors, but so that 16 is cut in half evenly?",teacher,13,1,,,1.0,أعني، ليس عوامل، ولكن حتى يتم قطع 16 إلى النصف بشكل متساوي؟
"Well, this is 4, 10.",student,5,0,,,,حسنا، هذا هو 4، 10
"Let’s pretend like we were splitting 16 dollars.  How much money would you end up and I end up with if we split it evenly?  What do you think, Student C?  If we were splitting 16 dollars –?  I want to split 16 dollars evenly between and Student H?  How much money would we both get? Would we both get 5 dollars?  10 dollars?  15 dollars?",teacher,66,0,0.0,,1.0,دعونا نفترض أننا نقسم 16 دولار. كم من المال سوف ينتهي بك المطاف وأنا إذا نقسمها بالتساوي؟ ما رأيك، الطالب C؟ إذا كنا نقسم 16 دولار ؟ أريد تقسيم 16 دولار بالتساوي بين الطالب H؟ كم من المال سنحصل على كلانا؟ هل سنحصل على 5 دولارات؟ 10 دولارات؟ 15 دولارات؟
15 dollars?,student,2,0,,,,15 دولار؟
We would both get 15 dollars if we were splitting 16 dollars?,teacher,12,0,,,0.0,كلانا سيحصل على 15 دولار إذا كنا نقسم 16 دولار؟
Yeah.,student,1,0,,,,-أجل، أجل
No.  What do you think?,teacher,5,0,,,1.0,لا، ما رأيك؟
"Um, 10?",student,2,0,,,,عشرة؟
So you would have 10 dollars and I would have 10 dollars.  So how much money would that be?,teacher,19,0,,,1.0,إذاً سيكون لديك 10 دولارات وأنا سأحصل على 10 دولارات.
20.,student,1,0,,,,عشرون
"That’s 20, so that’s too much.",teacher,6,0,,,0.0,هذا هو 20، لذلك هذا كثير جدا.
You have 5?,student,3,0,,,,هل لديك 5؟
"So if you had 5 dollars and I had 5 dollars, how much money would that be altogether?  So that wouldn’t be enough.",teacher,23,0,,,1.0,إذاً إذا كان لديك 5 دولارات وأنا لدي 5 دولارات، كم سيكون ذلك من المال؟ لذلك لن يكون هذا كافياً.
You could split 2 dollars.,student,5,0,,,,يمكنك تقسيم دولارين
"No.  We’re splitting 16 dollars.  So we want to make sure that Student H has the same amount of money as I have, and I have the same amount of money.  So we have to split 16 up, so if I give Student H a dollar, I need to give me a dollar.  And I give Student H another dollar until all our money is gone – so we know it’s not 5 because if Student H had 5 dollars and I had 5 dollars, how much money would that be?",teacher,91,0,1.0,,0.0,لا. نحن نقسم 16 دولار. لذلك نريد التأكد من أن الطالب H لديه نفس المبلغ من المال كما لدي، وأنا لدي نفس المبلغ من المال. لذلك يجب أن نقسم 16، لذلك إذا أعطيت الطالب H دولار، أنا بحاجة إلى إعطاء لي دولار. وأنا أعطى الطالب H دولار آخر حتى يذهب كل نقودنا  حتى نعلم أنه ليس 5 لأنه إذا كان الطالب H 5 دولار وأنا 5 دولار، كم سيكون ذلك المال؟
10.,student,1,0,,,,عشرة
"10.  And we know it’s not 10 because if Student H had 10 dollars and I had 10 dollars, how much money would that be?",teacher,25,0,,,0.0,ونحن نعلم أنه ليس 10 لأنه إذا كان لدى الطالب H 10 دولارات وأنا لدي 10 دولارات، كم سيكون ذلك من المال؟
20.,student,1,0,,,,عشرون
"20.  So it’s going to be in-between 10 and 5.  So let’s try 6. If Student H had 6 and I had 6, how much money would that be?",teacher,29,0,,,0.0,إذاً سيكون بين 10 و 5، لذا دعونا نحاول 6. إذا كان للطلاب H 6 وأنا 6، كم سيكون ذلك من المال؟
12.,student,1,0,,,,12
12.  If Student H had 7 and I had 7?,teacher,10,0,,,1.0,إذا كان لدى الطالب (ه) 7 وأنا 7؟
14.,student,1,0,,,,14.
If Student had 8 and I had 8?,teacher,8,0,,,0.0,ماذا لو كان للطالب ثمانية وأنا ثمانية؟
30.,student,1,0,,,,ثلاثون
"If you had 8 dollars and I had 8 dollars, when we put those dollars together, we would have 30 dollars?  8 plus 8 is –?",teacher,26,0,,,0.0,إذا كان لديك 8 دولارات وأنا لدي 8 دولارات، عندما نضع تلك الدولارات معا، سيكون لدينا 30 دولارا؟ 8 زائد 8 هو ؟
16.,student,1,0,,,,16.
"16.  So if we cut 16 in half, we’re going to have 8, so put 8 there.  And then, if we double 4, what do we get?  Yep. Nope, we’re doubling 4 so we get 8.  So 8 times 8 is going to be the same as 16 times 4.  So do we know what 8 times 8 is?",teacher,59,0,,,0.0,اذا اذا قطعنا 16 الى النصف سوف نحصل على 8 اذا وضعنا 8 هناك ثم اذا مضاعفنا 4 ماذا نحصل نعم لا نحن مضاعفنا 4 لذلك نحصل على 8 اذا 8 × 8 سوف تكون نفسها 16 × 4
16.,student,1,0,,,,16.
"No.  8 times 8, so put your multiplication symbol there.  So it looks like some people are having real confusion with the first one.  If we were using our doubling and halving rule for 16 times 4 – I’m going to cut one factor in half and I’m going to double the other factor, and I should end up with the same answer.  So 16 – am I going to cut that in half or double it?",teacher,77,1,,,0.0,رقم 8 × 8 ، لذا ضع رمز ضربك هناك. لذلك يبدو أن بعض الناس لديهم ارتباك حقيقي مع الأول. إذا كنا نستخدم قاعدة الضعف والنصف لدينا ل 16 × 4  سأقطع عامل واحد إلى النصف وأضاعف عامل آخر إلى النصف ، وسوف ينتهي بي المطاف بنفس الإجابة. لذلك 16  هل سأقطع ذلك إلى النصف أو مضاعفة؟
Cut it.,student,2,0,,,,إقطعها
"I’m going to cut it in half.  So Student N, if I cut 16 in half, what am I left with?",teacher,21,0,,,0.0,سأقطعها إلى النصف، إذاً الطالب ن، إذا قطعت 16 إلى النصف، ما الذي تبقى لي؟
8.,student,1,0,,,,8
"8.  Awesome, Student N.  All right.  Now, if I cut one factor in half, I need to what the other factor?  If I cut this one in half – so I cut 16 in half and I got 8 – I need to do what to the 4?",teacher,48,0,,,0.0,8. رائع، الطالب ن. حسناً. الآن، إذا قمت بقطع عامل واحد إلى النصف، ما العامل الآخر الذي أحتاج إليه؟ إذا قمت بقطع هذا إلى النصف  إذا قمت بقطع 16 إلى النصف وأحصل على 8  ما الذي أحتاج إليه إلى القيام به إلى 4؟
Double.,multiple students,1,0,,,,مضاعفة
Double it.  So if I double 4 I get –?,teacher,10,0,,,0.0,مضاعفة، إذا مضاعفة 4 أحصل على ؟
8.,student,1,0,,,,8
"8.  So my new multiplication problem is 8 times 8.  So 16 times 4 should give me the same answer as 8 times 8, and who knows their 8s tables?  Who knows their 8s tables, Student S?",teacher,37,1,,,0.0,8. اذاً مشكلة ضربي الجديدة هي 8 × 8. اذاً 16 × 4 يجب أن تعطيني نفس الإجابة مثل 8 × 8 ، ومن يعرف جداول 8s الخاصة بهم؟
64.,student,1,0,,,,64
"64.  So I know that 8 times 8 is 64, so I know that 16 times 4 is 64.  How many people had 64 for that?  How many people changed to 8 times 8?  How many people changed 16 times 4 to 8 times 8 to get your answer.",teacher,49,0,,,0.0,64، لذلك أنا أعرف أن 8 × 8 هو 64، لذلك أنا أعرف أن 16 × 4 هو 64. كم شخص كان 64 لهذا؟ كم شخص تغير إلى 8 × 8؟ كم شخص تغير 16 × 4 إلى 8 × 8 للحصول على إجابتك.
Nobody.,student,1,0,,,,لا أحد
"All right.  So let’s try it for number 5. I want everyone, right now we’re only focusing – I want you to focus on problem number 5, and I want you to double one factor and halve the other factor.  What’s our new multiplication equation going to be?",teacher,48,2,,,0.0,حسناً، دعونا نحاول لعدد 5. أريد الجميع، في الوقت الحالي نحن نركز فقط. أريدكم أن تركزوا على مشكلة رقم 5.
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
So we have 16 times –,teacher,6,0,,,0.0,لذلك لدينا 16 مرات 
I thought [inaudible] that one?,student,5,0,,,,اعتقدت أن هذا غير قابل للسمعة؟
"Well, let’s just look at this one.  So if I cut one factor in half – 16 in half – I’m going to get –?",teacher,25,0,0.0,,0.0,حسناً، دعونا نلقي نظرة على هذه. إذاً إذا قطعت عامل واحد في النصف  16 في النصف  سأحصل على ؟
8.,student,1,0,,,,8
"8.  And I double my other factor.  If I double 4 I’m going to get –?  If I double 4?  4 times 2, or 4 plus 4?",teacher,27,0,,,0.0,8. وأنا مضاعفة العامل الآخر. إذا مضاعفت 4 سأحصل على ؟ إذا مضاعفت 4؟ 4 × 2، أو 4 زائد 4؟
8.,student,1,0,,,,8
"8.  Good.  So 8 times 8 is the same thing as 16 times 4. That’s what our rule says.  If we double one factor – we double 4 to make 8 – and we halve the other factor – we cut 16 in half to get 8 – we’re going to end up with the same answer we got, 64.  So 24 times 7.  What can I do here?",teacher,69,0,,,0.0,8. جيد. اذا 8 × 8 يساوي 16 × 4. هذا ما يقوله قاعدتنا. اذا مضاعفنا عنصر واحد  مضاعفنا 4 لتصبح 8  ونقسم العامل الاخر  نقسم 16 إلى النصف للحصول على 8  سوف ينتهي بنا المطاف بنفس الإجابة التي حصلنا عليها، 64. اذا 24 × 7. ماذا يمكنني القيام به هنا؟
12.,student,1,0,,,,12
